"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:0002228","natural killer cell mediated immunity","9/1138","27/7628",0.333333333333333,2.23432923257176,2.69031532869006,0.0132013781066839,0.206693109772533,0.190895071815437,"HLA-A/ARL8B/CADM1/CRK/GRB2/HLA-B/LAMP1/MICA/NECTIN2",9,"natural killer cell mediated immunity",FALSE,FALSE,FALSE,TRUE
"GO:0002711","positive regulation of T cell mediated immunity","9/1138","27/7628",0.333333333333333,2.23432923257176,2.69031532869006,0.0132013781066839,0.206693109772533,0.190895071815437,"HLA-A/CD55/FADD/HLA-B/HSPA8/MALT1/MICA/NECTIN2/YWHAG",9,"positive regulation of t cell mediated immunity",FALSE,FALSE,FALSE,TRUE
"GO:0035987","endodermal cell differentiation","9/1138","27/7628",0.333333333333333,2.23432923257176,2.69031532869006,0.0132013781066839,0.206693109772533,0.190895071815437,"FN1/VTN/GRB2/HMGA2/ITGA5/ITGAV/ITGB5/LAMB1/SOX2",9,"endodermal cell differentiation",FALSE,FALSE,FALSE,TRUE
"GO:0042267","natural killer cell mediated cytotoxicity","9/1138","27/7628",0.333333333333333,2.23432923257176,2.69031532869006,0.0132013781066839,0.206693109772533,0.190895071815437,"HLA-A/ARL8B/CADM1/CRK/GRB2/HLA-B/LAMP1/MICA/NECTIN2",9,"natural killer cell mediated cytotoxicity",FALSE,FALSE,FALSE,TRUE
"GO:0090504","epiboly","9/1138","27/7628",0.333333333333333,2.23432923257176,2.69031532869006,0.0132013781066839,0.206693109772533,0.190895071815437,"CARMIL2/CCN1/CD151/MSX2/ITGA5/ITGAV/ITGB1/ITGB5/RHOC",9,"epiboly",FALSE,FALSE,FALSE,TRUE
"GO:0043207","response to external biotic stimulus","107/1138","588/7628",0.181972789115646,1.21976136676112,2.32262628557207,0.0132705848083966,0.206770492111458,0.190966539641155,"ADAM9/APOE/APP/BPGM/C4BPA/CALCOCO2/CLU/COLEC12/GPC3/HLA-A/HPX/IFI35/IFNAR1/NFE2L2/PTGS2/PTPRS/SERINC3/AKAP12/ALPL/ARF1/ARL8B/ATP1B1/C1QBP/CADM1/CALR/CASP6/CAV1/CD46/CD55/CD58/CDC42/CFL1/CHMP3/CNPY3/CRK/CXADR/DUS2/ENO1/FADD/FAU/FKBP5/GAPDH/GPX1/GPX4/GRB2/GRN/HLA-B/HMGA2/HNRNPUL1/HSPA8/HSPB1/IL10RB/LAMP1/LAMP2/LYAR/MALT1/MECP2/MEF2C/MICA/NCR3LG1/NECTIN2/NOP53/NPC2/NT5C2/OPTN/PLSCR1/PMAIP1/PML/POLR3G/PPM1B/PPP2CA/PPT1/PRDX3/RAB14/RAB1A/RAB43/RAB7A/RB1CC1/RNF34/RPL30/RPS15A/RPSA/SCARB1/SELENOS/SHMT2/SMPDL3B/SNCA/TARBP2/TMED1/TMF1/TNIP1/TOLLIP/TPT1/TRAFD1/TRIM44/TRIM56/TTC4/TUSC2/UAP1/UBE2K/UBQLN1/UFD1/URI1/VAMP3/VAMP8/XBP1/YWHAZ",107,"response to external biotic stimulus",FALSE,FALSE,FALSE,TRUE
"GO:0051707","response to other organism","107/1138","588/7628",0.181972789115646,1.21976136676112,2.32262628557207,0.0132705848083966,0.206770492111458,0.190966539641155,"ADAM9/APOE/APP/BPGM/C4BPA/CALCOCO2/CLU/COLEC12/GPC3/HLA-A/HPX/IFI35/IFNAR1/NFE2L2/PTGS2/PTPRS/SERINC3/AKAP12/ALPL/ARF1/ARL8B/ATP1B1/C1QBP/CADM1/CALR/CASP6/CAV1/CD46/CD55/CD58/CDC42/CFL1/CHMP3/CNPY3/CRK/CXADR/DUS2/ENO1/FADD/FAU/FKBP5/GAPDH/GPX1/GPX4/GRB2/GRN/HLA-B/HMGA2/HNRNPUL1/HSPA8/HSPB1/IL10RB/LAMP1/LAMP2/LYAR/MALT1/MECP2/MEF2C/MICA/NCR3LG1/NECTIN2/NOP53/NPC2/NT5C2/OPTN/PLSCR1/PMAIP1/PML/POLR3G/PPM1B/PPP2CA/PPT1/PRDX3/RAB14/RAB1A/RAB43/RAB7A/RB1CC1/RNF34/RPL30/RPS15A/RPSA/SCARB1/SELENOS/SHMT2/SMPDL3B/SNCA/TARBP2/TMED1/TMF1/TNIP1/TOLLIP/TPT1/TRAFD1/TRIM44/TRIM56/TTC4/TUSC2/UAP1/UBE2K/UBQLN1/UFD1/URI1/VAMP3/VAMP8/XBP1/YWHAZ",107,"response to other organism",FALSE,FALSE,FALSE,TRUE
"GO:0061462","protein localization to lysosome","12/1138","41/7628",0.292682926829268,1.96185005786789,2.58577014957855,0.0138385451843476,0.214580815087413,0.198179901359103,"CLU/LMBRD1/NCOA4/GLMP/HSPA8/LAMP2/LAMTOR4/M6PR/NAGPA/RAB7A/RNF128/SCARB2",12,"protein localization to lysosome",FALSE,FALSE,FALSE,TRUE
"GO:0090288","negative regulation of cellular response to growth factor stimulus","12/1138","41/7628",0.292682926829268,1.96185005786789,2.58577014957855,0.0138385451843476,0.214580815087413,0.198179901359103,"CRIM1/SLIT2/SPRY2/THBS1/BAMBI/BMPER/CADM4/CAV1/HTRA1/SHISA2/SULF2/TWSG1",12,"negative regulation of cellular response to growth factor stimulus",FALSE,FALSE,FALSE,TRUE
"GO:0006826","iron ion transport","8/1138","23/7628",0.347826086956522,2.33147398181401,2.6777661605504,0.0145945725123701,0.225590235108297,0.208347845650259,"ABCB6/FTL/HPX/SLC46A1/MCOLN1/NECTIN1/RAB11B/STEAP3",8,"iron ion transport",FALSE,FALSE,FALSE,TRUE
"GO:0098657","import into cell","78/1138","414/7628",0.188405797101449,1.26288174014926,2.30302248605113,0.01462878336954,0.225590235108297,0.208347845650259,"APLP1/APOA1/APOC3/APOE/APP/C4BPA/CD151/CLTCL1/CLU/COLEC12/EHD3/GPC3/IGF2R/LDLR/LMBRD1/LRP10/LRP6/MFGE8/SDCBP/SLC46A1/THBS1/VTN/AKAP5/ARF1/ARF6/ARL8B/ATP1B1/BIN3/CALR/CANX/CAV1/CD63/CDC42/CDC42SE1/CLTA/CLTB/FNBP1L/GATA2/GRB2/HSPA8/INPP5F/ITGAV/ITGB1/JMJD6/LMAN2/LYAR/M6PR/MESD/NECAP2/NEDD4L/NME1/PARK7/PLSCR1/PPT1/RAB14/RAB1A/RAB21/RAB22A/RAB31/RAB39A/RAB4A/RAB4B/RAB5A/RAB5B/RAB5C/RAB7A/RAC1/RACK1/RALA/RALB/SCARB1/SCARB2/SLC7A2/SNCA/TUB/TUSC2/USP33/VPS28",78,"import into cell",FALSE,FALSE,FALSE,TRUE
"GO:0016197","endosomal transport","44/1138","214/7628",0.205607476635514,1.37818438644613,2.34968609295312,0.0146912536075534,0.225590235108297,0.208347845650259,"CLTCL1/EHD3/AKAP5/AKTIP/ARF6/ARFRP1/ARL8B/BLOC1S1/BLOC1S2/CHMP2A/CHMP3/CHMP4A/CHMP4C/CHMP6/INPP5F/MSN/RAB10/RAB11A/RAB11B/RAB12/RAB14/RAB21/RAB35/RAB4B/RAB5A/RAB6A/RAB6B/RAB7A/RAB8A/RAB8B/RAB9A/RAB9B/RDX/RNF126/SCARB2/STX10/STX12/STX6/TBC1D17/VAMP3/VPS28/VPS29/VPS37A/WDR81",44,"endosomal transport",FALSE,FALSE,FALSE,TRUE
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","14/1138","51/7628",0.274509803921569,1.84003583858851,2.52034454379101,0.0147107543924788,0.225590235108297,0.208347845650259,"APOE/APP/BMP4/CCN2/MFAP3/RAP1B/SERPINF2/SPRY2/AKAP12/BMPER/DDT/RAP1A/TPBG/VEGFB",14,"positive regulation of erk1 and erk2 cascade",FALSE,FALSE,FALSE,TRUE
"GO:0045055","regulated exocytosis","22/1138","92/7628",0.239130434782609,1.60288836249713,2.43604903208075,0.0147238381888865,0.225590235108297,0.208347845650259,"RAP1B/ARL8B/GATA2/KIT/LAMP1/RAB10/RAB11B/RAB31/RAB5A/RAP1A/REST/SNAP23/SNAP29/SNAPIN/SNCA/STX3/SYNGR1/SYNGR2/SYT1/UNC13B/VAMP3/VAMP8",22,"regulated exocytosis",FALSE,FALSE,FALSE,TRUE
"GO:0002706","regulation of lymphocyte mediated immunity","16/1138","61/7628",0.262295081967213,1.75816070759745,2.48937302555313,0.0148129744963915,0.226416842955532,0.209111273925806,"C4BPA/HLA-A/HPX/NDFIP1/CADM1/CD46/CD55/CRK/FADD/HLA-B/HSPA8/LAMP1/MALT1/MICA/NECTIN2/YWHAG",16,"regulation of lymphocyte mediated immunity",FALSE,FALSE,FALSE,TRUE
"GO:0051402","neuron apoptotic process","33/1138","152/7628",0.217105263157895,1.45525390805661,2.37392222317399,0.0149364198091625,0.22776270490986,0.210354268502199,"APP/ATF4/BACE1/CLU/EGLN3/EGR1/EPHA4/EPHA7/UNC5B/CASP6/CDC34/CDC42/EGLN1/FADD/GAPDH/GBA1/GPI/GPX1/GRN/ITGA1/KRAS/MECP2/MEF2C/NCSTN/NMNAT1/PARK7/PPT1/SET/SNCA/STAMBP/VEGFB/WFS1/ZPR1",33,"neuron apoptotic process",FALSE,FALSE,FALSE,TRUE
"GO:0072359","circulatory system development","92/1138","499/7628",0.18436873747495,1.23582137913789,2.28162778108985,0.0149876818780488,0.228004096655424,0.210577210111892,"ADAMTS1/APOE/APOH/BMP4/CCN1/CCN2/COL1A1/COL1A2/EGR1/FLT1/FN1/FZD7/GJA1/GNG5/GPC3/LDLR/MEIS1/MFGE8/MSX2/NFE2L2/PAX6/PTGS2/SEMA3C/SERPINF2/SLIT2/SPRY2/THBS1/UNC5B/AAMP/ACADM/ADAM10/ANP32B/ARL13B/BMPER/BSG/CACYBP/CALR/CAV1/CDC42/CDH2/CRELD1/CXADR/DAG1/DDAH1/EGLN1/EMC10/GAA/GATA2/GLUL/GPX1/GRN/HIF1AN/HMGA2/HSPB1/IFT25/ITGA3/ITGA5/ITGAV/ITGB1/JAM3/JMJD6/KIT/KLF5/MBD1/MBD2/MECP2/MEF2C/MYDGF/NACA/NCL/NRXN3/PDCL3/PGF/PKM/PML/RAP1A/RB1CC1/REST/ROBO1/RRAS/SARS1/SERPINB7/SERPINF1/SIRT6/SMAD1/SP1/SRF/VASH1/VEGFB/XBP1/YWHAZ/ZBTB14",92,"circulatory system development",FALSE,FALSE,FALSE,TRUE
"GO:0023057","negative regulation of signaling","121/1138","677/7628",0.178729689807976,1.19802291199934,2.2600174300549,0.0151752756915488,0.229779597676369,0.212217005435862,"APLP1/APOA1/APOE/APP/ATF3/ATF4/BMP4/CLU/CNOT9/CRIM1/EGR1/EPHA4/GJA1/GPC3/IFI35/LDLR/NFE2L2/PHPT1/PRKAR1B/PTGS2/PTPRS/RNF149/SLIT2/SPRY2/THBS1/UNC5B/ACAA2/ADA/ADIPOR1/AIDA/ARF1/BAMBI/BLVRB/BMPER/C1QBP/CADM1/CADM4/CALR/CAV1/CD46/CDH2/CHMP6/CILP/CSNK2A1/DAG1/DNAJA1/ENO1/GATA2/GBA1/GLG1/GPX1/HAPSTR1/HIF1AN/HSPA5/HSPA8/HSPB1/HTRA1/IGFBP5/INPP5F/ITGA1/ITGA3/ITGAV/ITGB1/KCTD21/LAMP2/MAZ/NCL/NKIRAS1/NOP53/OPTN/PARK7/PIAS4/PPM1B/PPP2CA/PPP2CB/PPT1/PRDM15/PSME3/PTPRU/PTTG1IP/RAB7A/RACK1/RASA2/RB1CC1/RBBP4/RBBP7/RBX1/REST/RNF126/RNF167/RNF34/ROBO1/SAR1A/SAR1B/SELENOS/SERPINE2/SHISA2/SMPDL3B/SNCA/SOX2/SRF/STAMBP/SULF2/TAOK3/TARBP2/TAX1BP3/TNIP1/TPBG/TPT1/TWSG1/UBQLN1/UFD1/URI1/VASN/WFS1/XBP1/YBX3/YWHAB/YWHAG/YWHAZ/ZBTB7A",121,"negative regulation of signaling",FALSE,FALSE,FALSE,TRUE
"GO:0071363","cellular response to growth factor stimulus","69/1138","361/7628",0.191135734072022,1.28118047407855,2.2918534067231,0.0153424344972334,0.229779597676369,0.212217005435862,"ADAM9/BMP4/CCN1/CCN2/COL1A1/COL1A2/CRIM1/EGR1/FLT1/GPC3/MAP1B/MSX2/NEO1/PAX6/SDCBP/SLIT2/SPINT2/SPRY2/THBS1/VTN/ADISSP/ARF6/BAG4/BAMBI/BMPER/CADM4/CAV1/CD63/CHURC1/CILP/CPNE3/CRK/GIPC1/GLG1/GRB2/HIF1AN/HSPA5/HSPB1/HTRA1/ITGA3/ITGA5/ITGA8/ITGB1/ITGB5/MEF2C/NCL/NPTN/PGF/PML/RAB14/RAB35/RACK1/RAP1A/RBBP4/RBBP7/RDX/ROBO1/SHISA2/SMAD1/SULF2/SYAP1/TWSG1/URI1/VASN/VEGFB/XBP1/ZBTB7A/ZEB1/ZPR1",69,"cellular response to growth factor stimulus",FALSE,FALSE,FALSE,TRUE
"GO:0009151","purine deoxyribonucleotide metabolic process","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"ADA/DGUOK/NT5C2/NUDT15/NUDT16",5,"purine deoxyribonucleotide metabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"SNAP23/SNAP29/SNAPIN/STX3/SYT1",5,"synaptic vesicle fusion to presynaptic active zone membrane",FALSE,FALSE,FALSE,TRUE
"GO:0048670","regulation of collateral sprouting","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"EPHA7/IFRD1/PTPRS/IST1/SEMA4D",5,"regulation of collateral sprouting",FALSE,FALSE,FALSE,TRUE
"GO:0051469","vesicle fusion with vacuole","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"CHMP2A/CHMP3/CHMP4A/CHMP4C/CHMP6",5,"vesicle fusion with vacuole",FALSE,FALSE,FALSE,TRUE
"GO:0055090","acylglycerol homeostasis","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"APOA1/APOC3/APOE/SCARB1/XBP1",5,"acylglycerol homeostasis",FALSE,FALSE,FALSE,TRUE
"GO:0061763","multivesicular body-lysosome fusion","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"CHMP2A/CHMP3/CHMP4A/CHMP4C/CHMP6",5,"multivesicular body-lysosome fusion",FALSE,FALSE,FALSE,TRUE
"GO:0070328","triglyceride homeostasis","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"APOA1/APOC3/APOE/SCARB1/XBP1",5,"triglyceride homeostasis",FALSE,FALSE,FALSE,TRUE
"GO:0099500","vesicle fusion to plasma membrane","5/1138","11/7628",0.454545454545455,3.04681258987059,2.84451416141306,0.0154614709858381,0.229779597676369,0.212217005435862,"SNAP23/SNAP29/SNAPIN/STX3/SYT1",5,"vesicle fusion to plasma membrane",FALSE,FALSE,FALSE,TRUE
"GO:0002704","negative regulation of leukocyte mediated immunity","7/1138","19/7628",0.368421052631579,2.46952178336879,2.68543529401965,0.0157490977637125,0.231911771417597,0.214186212149634,"C4BPA/HLA-A/NDFIP1/CD46/CRK/HLA-B/MICA",7,"negative regulation of leukocyte mediated immunity",FALSE,FALSE,FALSE,TRUE
"GO:0061615","glycolytic process through fructose-6-phosphate","7/1138","19/7628",0.368421052631579,2.46952178336879,2.68543529401965,0.0157490977637125,0.231911771417597,0.214186212149634,"ENO1/ENO2/ENO3/PGAM1/PKM/PPP2CA/TPI1",7,"glycolytic process through fructose-6-phosphate",FALSE,FALSE,FALSE,TRUE
"GO:1901798","positive regulation of signal transduction by p53 class mediator","7/1138","19/7628",0.368421052631579,2.46952178336879,2.68543529401965,0.0157490977637125,0.231911771417597,0.214186212149634,"PMAIP1/PML/RPL11/RPL26/RPS15/RPS20/RPS7",7,"positive regulation of signal transduction by p53 class mediator",FALSE,FALSE,FALSE,TRUE
"GO:1902774","late endosome to lysosome transport","7/1138","19/7628",0.368421052631579,2.46952178336879,2.68543529401965,0.0157490977637125,0.231911771417597,0.214186212149634,"ARL8B/CHMP2A/CHMP3/CHMP4A/CHMP4C/CHMP6/SNAPIN",7,"late endosome to lysosome transport",FALSE,FALSE,FALSE,TRUE
"GO:0002688","regulation of leukocyte chemotaxis","11/1138","37/7628",0.297297297297297,1.99278012634779,2.53472061473003,0.0160534921048646,0.234450496016933,0.216530896088268,"APP/SLIT2/THBS1/ADAM10/C1QBP/CALR/DDT/JAM3/PGF/RAC1/VEGFB",11,"regulation of leukocyte chemotaxis",FALSE,FALSE,FALSE,TRUE
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","11/1138","37/7628",0.297297297297297,1.99278012634779,2.53472061473003,0.0160534921048646,0.234450496016933,0.216530896088268,"APP/IFI35/ACTN4/ADIPOR1/ADISSP/CALR/PPM1B/RPS3/TERF2IP/TRIM44/TRIM56",11,"regulation of non-canonical nf-kappab signal transduction",FALSE,FALSE,FALSE,TRUE
