"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-6790901","rRNA modification in the nucleus and cytosol",57,24,2.834,4.0012,2,6.25520119802918e-10,9.20375871669981,1.5638002995073e-06,2.60633383251216e-07,2.18970137733308e-06,"DDX52,UTP18,UTP4,PWP2,DCAF13,HEATR1,TBL3,UTP20,WDR75,PDCD11,DDX47,IMP4,WDR46,NOL11,NAT10,WDR3,FCF1,UTP15,WDR43,NOP58,WDR36,NOP56,UTP25,NOC4L","20038,24274,1983,9711,24535,25517,11587,17897,25725,13408,18682,30856,13923,24557,29830,12755,20220,25758,28945,29926,30696,15911,28440,28461"
NA,"KEGG Pathway H.sap","md:hsa_M00055","N-glycan precursor biosynthesis",10,7,0.826,6.6521,2.734,1.25843566001372e-05,4.90016898370346,0.031460891500343,0.00118218862152591,0.0099321123815044,"ALG8,ALG9,ALG3,ALG11,ALG1,ALG2,ALG5","23161,15672,23056,32456,18294,23159,20266"
NA,"KEGG Pathway H.sap","path:hsa00510","N-Glycan biosynthesis",39,14,1.653,3.4113,1.77,2.22501905266544e-05,4.65266626583719,0.055625476316636,0.00191811987298745,0.0161150105768386,"DOLK,RPN1,ALG1,ALG11,ALG2,DDOST,RPN2,ALG5,STT3A,ALG8,ALG9,KRTCAP2,ALG3,MGAT4B","23406,10381,18294,32456,23159,2728,10382,20266,6172,23161,15672,28942,23056,7048"
NA,"REACTOME pathway","R-HSA-1483166","Synthesis of PA",19,9,1.063,4.5014,2.17,5.27784162952319e-05,4.27754364565369,0.13194604073808,0.00356610920913729,0.0299605298045859,"AGPAT3,DDHD1,GNPAT,MIGA1,AGPAT4,GPAT4,AGPAT5,LPCAT1,LPCAT4","326,19714,4416,24741,20885,20880,20886,25718,30059"
NA,"KEGG Pathway H.sap","path:hsa00513","Various types of N-glycan biosynthesis",29,11,1.299,3.6046,1.85,9.52301509448059e-05,4.0212255272897,0.238075377362015,0.0052905639413781,0.0444484701260936,"RPN1,ALG11,ALG1,DDOST,RPN2,STT3A,ALG3,KRTCAP2,ALG9,MGAT4B,ALG2","10381,32456,18294,2728,10382,6172,23056,28942,15672,7048,23159"
NA,"KEGG Pathway H.sap","path:hsa00564","Glycerophospholipid metabolism",44,14,1.653,3.0237,1.596,0.000102605728546529,3.98882839159559,0.256514321366322,0.00557639829057223,0.046849896452652,"PNPLA6,DGKE,GPAT4,AGPAT3,LPCAT1,CDIPT,LPGAT1,AGPAT4,GNPAT,GPCPD1,CDS2,LPCAT4,AGPAT5,PTDSS1","16268,2852,20880,326,25718,1769,28985,20885,4416,26957,1801,30059,20886,9587"
NA,"KEGG Pathway H.sap","path:hsa01040","Biosynthesis of unsaturated fatty acids",17,8,0.945,4.472,2.161,0.000148433288128916,3.82846869185005,0.371083220322289,0.0068719114874498,0.0577341009093839,"ACOX3,HACD3,TECR,HSD17B12,FADS1,SCD,SCD5,FADS2","121,24175,4551,18646,3574,10571,21088,3575"
NA,"KEGG Pathway H.sap","path:hsa03013","Nucleocytoplasmic transport",92,22,2.597,2.2724,1.184,0.000164312103345432,3.78433044494879,0.410780258363579,0.00733536175649249,0.0616277605771864,"NUP93,NUP214,TNPO2,GLE1,XPO7,CSE1L,NCBP1,NUP160,NUP107,NUP85,XPO1,IPO11,KPNA5,TNPO3,NUP155,DDX19A,THOC2,POM121C,AAAS,SENP2,TNPO1,XPO5","28958,8064,19998,4315,14108,2431,7658,18017,29914,8734,12825,20628,6398,17103,8063,25628,19073,34005,13666,23116,6401,17675"
NA,"KEGG Pathway H.sap","path:hsa03008","Ribosome biogenesis in eukaryotes",70,18,2.125,2.4436,1.289,0.000242363880354185,3.61553210287084,0.605909700885464,0.0093176199957016,0.0782816271789269,"XPO1,WDR75,UTP4,NAT10,TBL3,UTP18,IMP4,NOP56,UTP15,NOL6,NOP58,WDR3,HEATR1,PWP2,MDN1,WDR43,FCF1,WDR36","12825,25725,1983,29830,11587,24274,30856,15911,25758,19910,29926,12755,25517,9711,18302,28945,20220,30696"
NA,"KEGG Pathway H.sap","md:hsa_M00072","N-glycosylation by oligosaccharyltransferase",8,5,0.59,5.9393,2.57,0.000544143834426935,3.26428628735832,1,0.0158567120439118,0.133219558329029,"DDOST,RPN1,KRTCAP2,RPN2,STT3A","2728,10381,28942,10382,6172"
NA,"REACTOME pathway","R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript",35,11,1.299,2.9866,1.579,0.00063557638505195,3.1968322474498,1,0.0178532692430323,0.149993557094278,"CPSF1,NUP214,NUP107,NUP93,CPSF3,AAAS,NUP85,NUP160,NCBP1,CPSF2,NUP155","2324,8064,29914,28958,2326,13666,8734,18017,7658,2325,8063"
NA,"REACTOME pathway","R-HSA-1483206","Glycerophospholipid biosynthesis",58,15,1.771,2.4577,1.297,0.000734723937906528,3.13387581025586,1,0.019750643492111,0.165934274107184,"GNPAT,AGPAT4,LPGAT1,PTPMT1,GPCPD1,MIGA1,CDS2,LPCAT1,GPAT4,CDIPT,AGPAT3,PTDSS1,DDHD1,AGPAT5,LPCAT4","4416,20885,28985,26965,26957,24741,1801,25718,20880,1769,326,9587,19714,20886,30059"
NA,"REACTOME pathway","R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts",36,11,1.299,2.9037,1.538,0.000829563656875817,3.08115028261229,1,0.0220628632147824,0.18536029946231,"NUP155,CPSF1,NUP107,NUP214,NUP93,CPSF3,NUP85,AAAS,NUP160,CPSF2,NCBP1","8063,2324,29914,8064,28958,2326,8734,13666,18017,2325,7658"
