"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"Direct GO Biological Processes","GO:0000724","double-strand break repair via homologous recombination",86,14,1.653,1.547,0.629,0.0641718094559082,1.19265571471166,1,0.208621942465669,1,"RAD54B,INIP,PRKDC,KAT5,RNF169,POLL,TONSL,TOP3A,INTS3,UFL1,MBTD1,PLK1,PIAS1,SMC6","17228,24994,9413,5275,26961,9184,7801,11992,26153,23039,19866,9077,2752,20466","double strand break repair via homologous recombination","INIP;INTS3;KAT5;MBTD1;PIAS1;PLK1;POLL;PRKDC;RAD54B;RNF169;SMC6;TONSL;TOP3A;UFL1",14
NA,"Direct GO Biological Processes","GO:0001649","osteoblast differentiation",80,13,1.535,1.5442,0.627,0.0734966487691601,1.13373246301434,1,0.233235710987551,1,"DHX9,SNRNP200,NF1,CLTC,MRC2,GLI2,UFL1,PTEN,CTNNB1,MYBBP1A,LOX,BCAP29,HIRA","2750,30859,7765,2092,16875,4318,23039,9588,2514,7546,6664,24131,4916","osteoblast differentiation","BCAP29;CLTC;CTNNB1;DHX9;GLI2;HIRA;LOX;MRC2;MYBBP1A;NF1;PTEN;SNRNP200;UFL1",13
NA,"Direct GO Biological Processes","GO:0090090","negative regulation of canonical Wnt signaling pathway",74,12,1.417,1.541,0.624,0.0843291251749679,1.07402240499312,1,0.24919954247922,1,"CYLD,NKD2,MAD2L2,AMFR,DACT1,PPP2R3A,UBAC2,TMEM131L,CTNNB1,SCYL2,WNT5A,LATS2","2584,17046,6764,463,17748,9307,20486,29146,2514,19286,12784,6515","negative regulation of canonical wnt signaling pathway","AMFR;CTNNB1;CYLD;DACT1;LATS2;MAD2L2;NKD2;PPP2R3A;SCYL2;TMEM131L;UBAC2;WNT5A",12
NA,"Direct GO Biological Processes","GO:0022008","neurogenesis",38,10,1.181,2.5008,1.322,0.00480061254918279,2.31870334392504,1,0.0597091113082436,0.501643809553645,"ETV6,RITA1,NKX6-1,KAT5,FOXG1,WDR62,PTBP1,BTBD2,NFIB,WNT5A","3495,25925,7839,5275,3811,24502,9583,15504,7785,12784","neurogenesis","BTBD2;ETV6;FOXG1;KAT5;NFIB;NKX6-1;PTBP1;RITA1;WDR62;WNT5A",10
NA,"Direct GO Biological Processes","GO:0006470","protein dephosphorylation",41,10,1.181,2.3178,1.213,0.00852324509754809,2.06939502264714,1,0.0786277223021042,0.660587794524887,"PTPN13,CTDNEP1,PTEN,PTPN14,PTPN18,DUSP9,PTPN9,PPM1D,TIMM50,PPP2R3A","9646,19085,9588,9647,9649,3076,9661,9277,23656,9307","protein dephosphorylation","CTDNEP1;DUSP9;PPM1D;PPP2R3A;PTEN;PTPN13;PTPN14;PTPN18;PTPN9;TIMM50",10
NA,"Direct GO Biological Processes","GO:0001843","neural tube closure",53,10,1.181,1.793,0.842,0.047152425898087,1.32649595876863,1,0.180799179057082,1,"KIF20B,NCKAP1,IFT172,APAF1,MED12,COBL,VANGL2,WNT5A,SEC24B,MTHFD1L","7212,7666,30391,576,11957,22199,15511,12784,10704,21055","neural tube closure","APAF1;COBL;IFT172;KIF20B;MED12;MTHFD1L;NCKAP1;SEC24B;VANGL2;WNT5A",10
NA,"Direct GO Biological Processes","GO:0045943","positive regulation of transcription by RNA polymerase I",22,9,1.063,3.8876,1.959,0.000212221277488595,3.67321107551182,0.530553193721487,0.00886320209480472,0.0744638526058223,"DHX33,MYO1C,WDR43,WDR75,MYBBP1A,HEATR1,UTP15,ERBB2,PHF8","16718,7597,28945,25725,7546,25517,25758,3430,20672","positive regulation of transcription by rna polymerase i","DHX33;ERBB2;HEATR1;MYBBP1A;MYO1C;PHF8;UTP15;WDR43;WDR75",9
NA,"Direct GO Biological Processes","GO:0006303","double-strand break repair via nonhomologous end joining",34,8,0.945,2.236,1.161,0.0220671781970906,1.65625319795675,1,0.119153230005889,1,"RNF169,KAT5,MBTD1,PRKDC,POLL,RNF168,DCLRE1A,SMARCAL1","26961,5275,19866,9413,9184,26661,17660,11102","double strand break repair via nonhomologous end joining","DCLRE1A;KAT5;MBTD1;POLL;PRKDC;RNF168;RNF169;SMARCAL1",8
NA,"Direct GO Biological Processes","GO:0097190","apoptotic signaling pathway",41,8,0.945,1.8542,0.891,0.0606313068691213,1.21730307072378,1,0.201566844644685,1,"MLLT11,DAPK3,SGPL1,APAF1,SYK,HIP1R,CTNNB1,PCGF2","16997,2676,10817,576,11491,18415,2514,12929","apoptotic signaling pathway","APAF1;CTNNB1;DAPK3;HIP1R;MLLT11;PCGF2;SGPL1;SYK",8
NA,"Direct GO Biological Processes","GO:0006998","nuclear envelope organization",19,7,0.826,3.5011,1.808,0.00225279963858187,2.64727743221213,1,0.0380540479490181,0.319709624943739,"NUP93,REEP4,ATR,CTDNEP1,REEP3,NUP155,ICMT","28958,26176,882,19085,23711,8063,5350","nuclear envelope organization","ATR;CTDNEP1;ICMT;NUP155;NUP93;REEP3;REEP4",7
