"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"ANGEL1",0.0877,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"ANKLE2",-0.0607,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"ANXA4",0.185,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"APLP1",-5.85,0.00151272508791366,-5.8,0,"-5.8","<0.01","Down",NA
"APLP2",-0.543,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"APOA1",-0.761,0.756877349946096,-0.8,0.76,"-0.8","0.76","NS",NA
"APOC3",-3.5,0.00105284542743404,-3.5,0,"-3.5","<0.01","Down",NA
"APOE",-0.434,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"APOH",-4.67,0.00072736238576792,-4.7,0,"-4.7","<0.01","Down",NA
"APP",-0.5,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"ARB2A",0.165,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"ARF3",-9.67,0.000466430064771258,-9.7,0,"-9.7","<0.01","Down",NA
"ARL5B",-6.06,0.00177186751327905,-6.1,0,"-6.1","<0.01","Down",NA
"ARL6IP1",-0.23,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"ARMC7",-0.297,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"ART5",0.0493,0.999035847456636,0,1,"0.0","1.00","NS",NA
"ASPRV1",5.46,0.0275214800910071,5.5,0.03,"5.5","0.03","NS",NA
"ATAD5",-0.0206,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"ATF3",0.85,0.81294785540376,0.8,0.81,"0.8","0.81","NS",NA
"ATF4",1.45,0.306847591445337,1.4,0.31,"1.4","0.31","NS",NA
"ATP5MK",-0.433,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"ATP6V0D2",-0.0222,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"ATP6V1D",-0.264,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"ATR",0.308,0.999035847456636,0.3,1,"0.3","1.00","NS",NA
"B3GALNT2",4.59,0.160442053647352,4.6,0.16,"4.6","0.16","NS",NA
"B4GALT5",-0.653,0.999035847456636,-0.7,1,"-0.7","1.00","NS",NA
"B4GALT6",0.0599,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"B9D1",0.254,0.999035847456636,0.3,1,"0.3","1.00","NS",NA
"BACE1",-5.21,3.33696589290513e-05,-5.2,0,"-5.2","<0.01","Down",NA
"BCL2L12",7.32,1.03598351790941e-07,7.3,0,"7.3","<0.01","Up","BCL2L12"
"BCOR",-0.198,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"BIRC2",-0.166,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"BLM",-0.071,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"BLOC1S4",-0.225,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"BMP2",-1.75,NA,-1.8,NA,"-1.8",NA,"NS",NA
"BMP4",0.442,0.999035847456636,0.4,1,"0.4","1.00","NS",NA
"BMPR2",-6.08,0.00574271728311511,-6.1,0.01,"-6.1","<0.01","Down",NA
"BNIP3",-2.09,NA,-2.1,NA,"-2.1",NA,"NS",NA
"BOD1",-0.458,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"BORCS6",-0.0981,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"BPGM",-0.529,0.899353755400837,-0.5,0.9,"-0.5","0.90","NS",NA
"BPNT2",-0.96,0.0276955197413335,-1,0.03,"-1.0","0.03","NS",NA
"BRI3",5.57,4.6571391701408e-06,5.6,0,"5.6","<0.01","Up","BRI3"
"BRI3BP",0.0581,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"BRWD3",-0.0949,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"BTBD9",1.16,0.999035847456636,1.2,1,"1.2","1.00","NS",NA
"BTN2A3P",-4.02,0.999035847456636,-4,1,"-4.0","1.00","NS",NA
"C1orf159",-3.37,0.173553929767082,-3.4,0.17,"-3.4","0.17","NS",NA
"C1orf198",-0.546,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"C2CD2L",0.221,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"C4A",0.561,NA,0.6,NA,"0.6",NA,"NS",NA
"C4BPA",-0.53,NA,-0.5,NA,"-0.5",NA,"NS",NA
"C6orf89",-0.0346,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"C8orf88",-0.157,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"C9orf72",0.0457,0.999035847456636,0,1,"0.0","1.00","NS",NA
"CABIN1",-0.091,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"CALCOCO2",-0.608,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"CAMKK1",-0.189,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"CARMIL2",-0.569,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"CASTOR2",0.326,0.999035847456636,0.3,1,"0.3","1.00","NS",NA
"CBY1",-0.649,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"CCDC106",-0.374,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"CCDC120",5.12,0.00194123935595457,5.1,0,"5.1","<0.01","Up",NA
"CCDC138",0.191,NA,0.2,NA,"0.2",NA,"NS",NA
"CCDC158",0.0381,0.999035847456636,0,1,"0.0","1.00","NS",NA
"CCDC18",-0.279,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"CCDC186",-0.415,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"CCDC28B",-0.385,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"CCDC66",-0.805,0.999035847456636,-0.8,1,"-0.8","1.00","NS",NA
"CCDC82",-0.317,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"CCK",-0.074,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"CCN1",-0.5,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"CCN2",-5.41,0.0134777789906084,-5.4,0.01,"-5.4","0.01","NS",NA
"CCNQ",-6.32,0.00652616633725082,-6.3,0.01,"-6.3","<0.01","Down",NA
"CCPG1",-0.349,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"CD151",0.0935,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"CD40",-3.51,0.693228072574074,-3.5,0.69,"-3.5","0.69","NS",NA
"CD81",0.035,0.999035847456636,0,1,"0.0","1.00","NS",NA
"CD84",-6.87,0.00339861415720231,-6.9,0,"-6.9","<0.01","Down",NA
"CD99",4.73,0.318371356808178,4.7,0.32,"4.7","0.32","NS",NA
"CDC42EP1",-0.3,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"CDCA7L",-0.302,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"CDK11A",0.577,NA,0.6,NA,"0.6",NA,"NS",NA
"CDKN2A",-0.183,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"CEBPZOS",-0.309,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"CENPW",-0.0504,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"CENPX",0.305,0.999035847456636,0.3,1,"0.3","1.00","NS",NA
"CEP170B",-0.194,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"CEP41",-0.174,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"CFAP97",-0.543,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"CHCHD4",1.19,NA,1.2,NA,"1.2",NA,"NS",NA
"CHKA",-1.21,0.999035847456636,-1.2,1,"-1.2","1.00","NS",NA
"CHPF",0.997,NA,1,NA,"1.0",NA,"NS",NA
"CHPF2",0.485,0.999035847456636,0.5,1,"0.5","1.00","NS",NA
"CHSY1",0.186,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"CISD1",0.117,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"CKS1B",-0.375,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"CKS2",-0.481,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"CLK3",0.211,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"CLOCK",-0.147,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"CLTCL1",-0.85,NA,-0.8,NA,"-0.8",NA,"NS",NA
"CLU",-0.0885,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"CMTM6",-1,0.999035847456636,-1,1,"-1.0","1.00","NS",NA
"CNBP",0.235,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"CNEP1R1",5.01,0.00219164352719873,5,0,"5.0","<0.01","Up",NA
"CNOT8",0.171,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"CNOT9",-0.0723,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"COL1A1",-0.279,NA,-0.3,NA,"-0.3",NA,"NS",NA
"COL1A2",-2.27,NA,-2.3,NA,"-2.3",NA,"NS",NA
"COL4A6",-0.221,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"COLEC12",-0.735,0.19790350976437,-0.7,0.2,"-0.7","0.20","NS",NA
"COMMD3",-0.0705,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"COMMD5",0.00943,0.999035847456636,0,1,"0.0","1.00","NS",NA
"COMMD8",-0.327,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"COMMD9",-0.235,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"COQ9",-0.113,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"COX6A1",0.377,0.999035847456636,0.4,1,"0.4","1.00","NS",NA
"CPNE8",-0.326,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"CRABP2",-0.396,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"CRBN",0.107,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"CREM",-4.02,0.194802434501047,-4,0.19,"-4.0","0.19","NS",NA
"CRIM1",0.141,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"CRYGD",-3.66,0.0515609137342492,-3.7,0.05,"-3.7","0.05","NS",NA
"CSPG4",-0.0169,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"CSPG5",-6.35,0.0211877072561718,-6.3,0.02,"-6.3","0.02","NS",NA
"CUL7",0.402,0.999035847456636,0.4,1,"0.4","1.00","NS",NA
"CWC22",0.193,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"CYBA",0.639,0.999035847456636,0.6,1,"0.6","1.00","NS",NA
"CYBC1",0.0603,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"CYLD",-0.107,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"CYREN",-1.15,0.999035847456636,-1.1,1,"-1.1","1.00","NS",NA
"CYSTM1",0.0583,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"DACT1",-0.467,0.999035847456636,-0.5,1,"-0.5","1.00","NS",NA
"DBP",-1.29,0.999035847456636,-1.3,1,"-1.3","1.00","NS",NA
"DCBLD1",-5.94,0.000142840391434484,-5.9,0,"-5.9","<0.01","Down",NA
"DCTD",-0.3,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"DDIT4",-0.0433,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"DDR2",0.467,0.999035847456636,0.5,1,"0.5","1.00","NS",NA
"DDX19A",0.068,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"DDX28",0.495,0.408005477842843,0.5,0.41,"0.5","0.41","NS",NA
"DGCR2",-0.0679,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"DGCR6",-0.282,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"DGCR6L",-0.979,0.999035847456636,-1,1,"-1.0","1.00","NS",NA
"DHDDS",-0.0763,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"DHRS13",1.79,0.902007232955849,1.8,0.9,"1.8","0.90","NS",NA
"DKK1",0.0668,NA,0.1,NA,"0.1",NA,"NS",NA
"DLX1",-4.22,0.169377690912164,-4.2,0.17,"-4.2","0.17","NS",NA
"DLX6",-0.18,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"DMTN",-0.263,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"DNA2",-0.0173,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"DNAJB5",-1.37,NA,-1.4,NA,"-1.4",NA,"NS",NA
"DNAL4",-0.162,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"DNLZ",-0.147,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"DOLK",5.98,9.95905446869353e-07,6,0,"6.0","<0.01","Up","DOLK"
"DPH7",-0.171,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"DPM3",0.00867,0.999035847456636,0,1,"0.0","1.00","NS",NA
"EDIL3",-0.391,NA,-0.4,NA,"-0.4",NA,"NS",NA
"EEF1AKMT1",-0.192,NA,-0.2,NA,"-0.2",NA,"NS",NA
"EEF1G",0.0401,0.999035847456636,0,1,"0.0","1.00","NS",NA
"EFNA5",-5.14,3.38958571259436e-06,-5.1,0,"-5.1","<0.01","Down",NA
"EFR3A",0.231,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"EFR3B",0.123,NA,0.1,NA,"0.1",NA,"NS",NA
"EGLN3",-0.717,NA,-0.7,NA,"-0.7",NA,"NS",NA
"EGR1",0.103,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"EHD3",4.35,0.00893600820898432,4.3,0.01,"4.3","<0.01","Up",NA
"EIF1",-0.589,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"EIF1B",-0.291,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"EIF3C",0.482,NA,0.5,NA,"0.5",NA,"NS",NA
"EIF4ENIF1",-0.242,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"EIF5",-0.16,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"ELOF1",-0.859,0.999035847456636,-0.9,1,"-0.9","1.00","NS",NA
"ELOVL1",3.61,0.999035847456636,3.6,1,"3.6","1.00","NS",NA
"ELOVL5",-2.61,NA,-2.6,NA,"-2.6",NA,"NS",NA
"ENDOD1",0.392,0.999035847456636,0.4,1,"0.4","1.00","NS",NA
"ENKD1",-0.782,0.999035847456636,-0.8,1,"-0.8","1.00","NS",NA
"ENTPD6",-4.91,7.9996973368568e-06,-4.9,0,"-4.9","<0.01","Down",NA
"ENTR1",0.0324,0.999035847456636,0,1,"0.0","1.00","NS",NA
"EPHA4",-0.197,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"EPHA7",-0.269,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"ERAP1",0.0606,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"ERBB2",-0.175,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"ERC2",0.226,NA,0.2,NA,"0.2",NA,"NS",NA
"ERCC8",1.03,0.999035847456636,1,1,"1.0","1.00","NS",NA
"ERP44",-0.0126,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"ERRFI1",1.08,0.999035847456636,1.1,1,"1.1","1.00","NS",NA
"ESRRA",-0.0483,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"ETAA1",-0.131,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"EVI5",-0.377,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"F13A1",-4.45,NA,-4.4,NA,"-4.4",NA,"NS",NA
"F5",-0.581,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"FAAP100",0.076,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"FAM174A",-0.16,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"FAM174B",-0.458,NA,-0.5,NA,"-0.5",NA,"NS",NA
"FAM199X",-0.655,0.999035847456636,-0.7,1,"-0.7","1.00","NS",NA
"FAM234B",-0.203,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"FAM3C",-1.44,0.00407222999713884,-1.4,0,"-1.4","<0.01","Down",NA
"FAM89A",-0.375,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"FANCE",-0.0773,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"FAT1",-5.53,9.52657971889952e-06,-5.5,0,"-5.5","<0.01","Down",NA
"FBLIM1",-0.605,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"FBRSL1",-0.131,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"FBXO2",0.516,NA,0.5,NA,"0.5",NA,"NS",NA
"FBXO46",0.0234,0.999035847456636,0,1,"0.0","1.00","NS",NA
"FDX2",0.306,NA,0.3,NA,"0.3",NA,"NS",NA
"FGFR3",-0.285,NA,-0.3,NA,"-0.3",NA,"NS",NA
"FHL1",-0.74,0.999035847456636,-0.7,1,"-0.7","1.00","NS",NA
"FIP1L1",-0.0733,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"FKBPL",-0.205,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"FLT1",-0.174,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"FN1",-5.05,8.44324043675397e-08,-5,0,"-5.0","<0.01","Down","FN1"
"FOS",0.223,NA,0.2,NA,"0.2",NA,"NS",NA
"FOXD3",2.14,0.999035847456636,2.1,1,"2.1","1.00","NS",NA
"FPGS",-0.0635,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"FRMD4A",1.52,0.999035847456636,1.5,1,"1.5","1.00","NS",NA
"FTL",-0.285,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"FUNDC1",0.875,0.999035847456636,0.9,1,"0.9","1.00","NS",NA
"FURIN",-3,0.00800114872989085,-3,0.01,"-3.0","<0.01","Down",NA
"FUT8",-3.58,0.000113641732239726,-3.6,0,"-3.6","<0.01","Down",NA
"FXN",0.25,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"FZD7",1.05,NA,1,NA,"1.0",NA,"NS",NA
"FZD8",-1.52,0.999035847456636,-1.5,1,"-1.5","1.00","NS",NA
"GALNT10",0.387,NA,0.4,NA,"0.4",NA,"NS",NA
"GALNT13",-5.06,0.233829349025599,-5.1,0.23,"-5.1","0.23","NS",NA
"GALNT4",3.79,0.992898050745144,3.8,0.99,"3.8","0.99","NS",NA
"GATA4",-0.0888,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"GCNT1",1.82,NA,1.8,NA,"1.8",NA,"NS",NA
"GHITM",-0.148,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"GINM1",-0.0187,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"GJA1",-0.0258,0.999035847456636,0,1,"-0.0","1.00","NS",NA
"GJC1",1.7,0.0924188242390476,1.7,0.09,"1.7","0.09","NS",NA
"GK",0.145,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"GLRX",-0.643,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"GLRX2",-0.167,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"GLT8D1",-1.04,0.0641929201466433,-1,0.06,"-1.0","0.06","NS",NA
"GNAZ",4.81,0.0420307472856889,4.8,0.04,"4.8","0.04","NS",NA
"GNB2",0.13,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"GNG5",-0.777,0.999035847456636,-0.8,1,"-0.8","1.00","NS",NA
"GOLGA7",0.166,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"GOLM1",-1.07,0.275091058122397,-1.1,0.28,"-1.1","0.28","NS",NA
"GON4L",-0.0932,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"GORASP1",-1.2,0.42585701232162,-1.2,0.43,"-1.2","0.43","NS",NA
"GPBP1L1",-0.219,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"GPC3",0.0291,0.999035847456636,0,1,"0.0","1.00","NS",NA
"GPC6",-0.0855,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"GPRC5C",-0.612,0.999035847456636,-0.6,1,"-0.6","1.00","NS",NA
"GPRIN3",0.0437,0.999035847456636,0,1,"0.0","1.00","NS",NA
"GRAMD4",0.519,NA,0.5,NA,"0.5",NA,"NS",NA
"GREB1L",-2.82,0.294763127013475,-2.8,0.29,"-2.8","0.29","NS",NA
"GRIP1",-0.174,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"GSTA4",4.93,0.0029722626072764,4.9,0,"4.9","<0.01","Up",NA
"GTF3C1",0.0863,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"GTF3C6",-3.81,0.00109371797891033,-3.8,0,"-3.8","<0.01","Down",NA
"GUF1",0.63,0.122982133528907,0.6,0.12,"0.6","0.12","NS",NA
"GXYLT2",-5.67,0.114911707426378,-5.7,0.11,"-5.7","0.11","NS",NA
"H1-6",-0.557,NA,-0.6,NA,"-0.6",NA,"NS",NA
"HABP2",5,0.00242177558572667,5,0,"5.0","<0.01","Up",NA
"HAUS5",0.233,0.999035847456636,0.2,1,"0.2","1.00","NS",NA
"HDAC8",-0.12,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"HDHD5",0.577,0.999035847456636,0.6,1,"0.6","1.00","NS",NA
"HERPUD1",0.641,0.999035847456636,0.6,1,"0.6","1.00","NS",NA
"HERPUD2",-0.0904,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"HGFAC",-3.74,1.15532312288976e-05,-3.7,0,"-3.7","<0.01","Down",NA
"HIGD2A",-3.94,0.000246205822099804,-3.9,0,"-3.9","<0.01","Down",NA
"HLA-A",-0.424,0.902007232955849,-0.4,0.9,"-0.4","0.90","NS",NA
"HMGCS1",-0.208,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"HMGN3",4.88,0.0315370809834944,4.9,0.03,"4.9","0.03","NS",NA
"HMGN4",-5.4,0.00151272508791366,-5.4,0,"-5.4","<0.01","Down",NA
"HMMR",-0.422,0.965449376306464,-0.4,0.97,"-0.4","0.97","NS",NA
"HMOX1",0.129,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"HMX1",-1.96,0.501205286784127,-2,0.5,"-2.0","0.50","NS",NA
"HOXA6",-4.74,0.00418170513733599,-4.7,0,"-4.7","<0.01","Down",NA
"HOXB13",-0.117,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"HPCAL4",-4.87,0.00328220891146764,-4.9,0,"-4.9","<0.01","Down",NA
"HPRT1",-1.03,0.00663474751539109,-1,0.01,"-1.0","<0.01","Down",NA
"HPX",-0.277,NA,-0.3,NA,"-0.3",NA,"NS",NA
"HSF2",0.0255,0.999035847456636,0,1,"0.0","1.00","NS",NA
"HSPA6",0.681,NA,0.7,NA,"0.7",NA,"NS",NA
"HSPBAP1",0.424,NA,0.4,NA,"0.4",NA,"NS",NA
"HTD2",-2.4,0.999035847456636,-2.4,1,"-2.4","1.00","NS",NA
"HYAL2",1.33,NA,1.3,NA,"1.3",NA,"NS",NA
"ICAM5",-0.38,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"IER3IP1",-1.11,NA,-1.1,NA,"-1.1",NA,"NS",NA
"IFI35",-1.85,NA,-1.9,NA,"-1.9",NA,"NS",NA
"IFNAR1",-0.867,0.241959498446822,-0.9,0.24,"-0.9","0.24","NS",NA
"IFNAR2",-3.98,0.395081598884015,-4,0.4,"-4.0","0.40","NS",NA
"IFNGR1",-0.263,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"IFRD1",0.684,0.725747726340957,0.7,0.73,"0.7","0.73","NS",NA
"IFT27",-0.216,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"IFT57",1.16,0.999035847456636,1.2,1,"1.2","1.00","NS",NA
"IFT81",-0.421,0.593637160828081,-0.4,0.59,"-0.4","0.59","NS",NA
"IGF2R",-0.328,0.999035847456636,-0.3,1,"-0.3","1.00","NS",NA
"IKZF5",4.52,0.263602817341884,4.5,0.26,"4.5","0.26","NS",NA
"IL13RA1",-0.384,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"IL6ST",-0.134,0.999035847456636,-0.1,1,"-0.1","1.00","NS",NA
"ISL1",-0.177,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"ISOC2",0.0672,0.999035847456636,0.1,1,"0.1","1.00","NS",NA
"ITIH2",-0.752,0.999035847456636,-0.8,1,"-0.8","1.00","NS",NA
"ITIH4",-5.06,0.000508848056263778,-5.1,0,"-5.1","<0.01","Down",NA
"ITM2B",-0.191,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"ITM2C",-0.441,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"JAG2",-5.89,0.0515609137342492,-5.9,0.05,"-5.9","0.05","NS",NA
"JARID2",-0.442,0.999035847456636,-0.4,1,"-0.4","1.00","NS",NA
"KCT2",-0.708,0.139551485635576,-0.7,0.14,"-0.7","0.14","NS",NA
"KDM5B",0.0328,0.999035847456636,0,1,"0.0","1.00","NS",NA
"KIAA1671",-0.165,0.999035847456636,-0.2,1,"-0.2","1.00","NS",NA
"KIF5B",-0.0414,0.999035847456636,0,1,"-0.0","1.00","NS",NA
