"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"CKS2",0.552,0.0539204763341435,0.6,0.05,"0.6","0.05","NS",NA
"CLK3",0.839,0.00222141569658537,0.8,0,"0.8","<0.01","NS",NA
"CLOCK",2.25,NA,2.2,NA,"2.2",NA,"NS",NA
"CLTCL1",-6.29,1.16033965490164e-06,-6.3,0,"-6.3","<0.01","Down",NA
"CLU",-1.92,8.06724482190975e-07,-1.9,0,"-1.9","<0.01","Down",NA
"CMTM6",0.319,0.800547443519309,0.3,0.8,"0.3","0.80","NS",NA
"CNBP",-4.19,5.42047485034898e-05,-4.2,0,"-4.2","<0.01","Down",NA
"CNEP1R1",1.57,0.151397849501703,1.6,0.15,"1.6","0.15","NS",NA
"CNOT8",5.96,3.54819503961592e-09,6,0,"6.0","<0.01","Up",NA
"CNOT9",-1.89,6.57301386673291e-05,-1.9,0,"-1.9","<0.01","Down",NA
"COL1A1",-3.45,1.05126488586106e-05,-3.5,0,"-3.5","<0.01","Down",NA
"COL1A2",-2.1,0.00192248470439743,-2.1,0,"-2.1","<0.01","Down",NA
"COL4A6",0.675,0.00544511620212807,0.7,0.01,"0.7","<0.01","NS",NA
"COLEC12",-1.07,0.000609211896585406,-1.1,0,"-1.1","<0.01","Down",NA
"COMMD3",0.365,0.178141362226426,0.4,0.18,"0.4","0.18","NS",NA
"COMMD5",-1.15,0.271228053389927,-1.1,0.27,"-1.1","0.27","NS",NA
"COMMD8",-0.38,0.440312556051284,-0.4,0.44,"-0.4","0.44","NS",NA
"COMMD9",-0.727,0.000830711410853838,-0.7,0,"-0.7","<0.01","NS",NA
"COQ9",0.474,0.0576434097584558,0.5,0.06,"0.5","0.06","NS",NA
"COX6A1",2.12,0.000310944086281471,2.1,0,"2.1","<0.01","Up",NA
"CPNE8",-1.1,1.00403300512859e-05,-1.1,0,"-1.1","<0.01","Down",NA
"CRABP2",-0.928,0.0404345393839645,-0.9,0.04,"-0.9","0.04","NS",NA
"CRBN",3.88,3.16819965097575e-09,3.9,0,"3.9","<0.01","Up",NA
"CREM",3.06,0.0421857835496484,3.1,0.04,"3.1","0.04","NS",NA
"CRIM1",-3.64,4.51661016389979e-07,-3.6,0,"-3.6","<0.01","Down",NA
"CRYGD",-1.32,0.238770930626753,-1.3,0.24,"-1.3","0.24","NS",NA
"CSPG4",6.33,4.68633233503296e-09,6.3,0,"6.3","<0.01","Up",NA
"CSPG5",2.04,0.244461917575314,2,0.24,"2.0","0.24","NS",NA
"CUL7",-0.413,0.519967604166515,-0.4,0.52,"-0.4","0.52","NS",NA
"CWC22",0.741,0.000544400680487055,0.7,0,"0.7","<0.01","NS",NA
"CYBA",2.4,8.3610702491641e-05,2.4,0,"2.4","<0.01","Up",NA
"CYBC1",2.88,5.40425700650374e-09,2.9,0,"2.9","<0.01","Up",NA
"CYLD",1.89,0.00234149192652186,1.9,0,"1.9","<0.01","Up",NA
"CYREN",0.443,0.547957312781113,0.4,0.55,"0.4","0.55","NS",NA
"CYSTM1",-5.72,0.00332865234222143,-5.7,0,"-5.7","<0.01","Down",NA
"DACT1",3.23,0.00214107765990001,3.2,0,"3.2","<0.01","Up",NA
"DBP",0.000749,0.999286067710505,0,1,"0.0","1.00","NS",NA
"DCBLD1",0.636,NA,0.6,NA,"0.6",NA,"NS",NA
"DCTD",-3.9,1.34156062204238e-10,-3.9,0,"-3.9","<0.01","Down","DCTD"
"DDIT4",-1.6,0.010285697714527,-1.6,0.01,"-1.6","0.01","NS",NA
"DDR2",-0.899,0.00295212109147644,-0.9,0,"-0.9","<0.01","NS",NA
"DDX19A",6.12,3.42412285796098e-11,6.1,0,"6.1","<0.01","Up",NA
"DDX28",1.34,3.42488448311852e-06,1.3,0,"1.3","<0.01","Up",NA
"DGCR2",-2.04,2.89112932433552e-06,-2,0,"-2.0","<0.01","Down",NA
"DGCR6",-0.875,0.119592448795931,-0.9,0.12,"-0.9","0.12","NS",NA
"DGCR6L",0.596,0.355589231880142,0.6,0.36,"0.6","0.36","NS",NA
"DHDDS",2.88,0.19452635941237,2.9,0.19,"2.9","0.19","NS",NA
"DHRS13",4.76,3.6081798684305e-05,4.8,0,"4.8","<0.01","Up",NA
"DKK1",-1.38,0.0143442450499396,-1.4,0.01,"-1.4","0.01","NS",NA
"DLX1",-0.634,0.692876408369538,-0.6,0.69,"-0.6","0.69","NS",NA
"DLX6",4.44,4.75694947045028e-08,4.4,0,"4.4","<0.01","Up",NA
"DMTN",0.513,0.24373501166575,0.5,0.24,"0.5","0.24","NS",NA
"DNA2",5.11,1.75692577684616e-10,5.1,0,"5.1","<0.01","Up",NA
"DNAJB5",-5.69,0.00132213643328371,-5.7,0,"-5.7","<0.01","Down",NA
"DNAL4",-0.699,0.0175804222138536,-0.7,0.02,"-0.7","0.02","NS",NA
"DNLZ",-2.44,4.16767631906523e-05,-2.4,0,"-2.4","<0.01","Down",NA
"DOLK",5.3,4.68083478080841e-07,5.3,0,"5.3","<0.01","Up",NA
"DPH7",-1.41,0.0727398957812506,-1.4,0.07,"-1.4","0.07","NS",NA
"DPM3",-0.611,0.0340134708816402,-0.6,0.03,"-0.6","0.03","NS",NA
"EDIL3",-6.88,1.21538879289549e-06,-6.9,0,"-6.9","<0.01","Down",NA
"EEF1AKMT1",-2.85,NA,-2.9,NA,"-2.9",NA,"NS",NA
"EEF1G",-0.95,4.6533805212997e-05,-0.9,0,"-0.9","<0.01","NS",NA
"EFNA5",-0.891,0.175864617953044,-0.9,0.18,"-0.9","0.18","NS",NA
"EFR3A",1.9,0.00471773787465207,1.9,0,"1.9","<0.01","Up",NA
"EFR3B",3.79,0.0415394363420074,3.8,0.04,"3.8","0.04","NS",NA
"EGLN3",-5,0.00323580872199235,-5,0,"-5.0","<0.01","Down",NA
"EGR1",-3.53,8.24653646837699e-05,-3.5,0,"-3.5","<0.01","Down",NA
"EHD3",-4.98,0.00013599713607057,-5,0,"-5.0","<0.01","Down",NA
"EIF1",-1.58,0.000522631105314167,-1.6,0,"-1.6","<0.01","Down",NA
"EIF1B",-1.24,0.000357189278134099,-1.2,0,"-1.2","<0.01","Down",NA
"EIF3C",-7.36,5.47398033118521e-08,-7.4,0,"-7.4","<0.01","Down",NA
"EIF4ENIF1",0.403,0.13054410921734,0.4,0.13,"0.4","0.13","NS",NA
"EIF5",-0.34,0.119289144874308,-0.3,0.12,"-0.3","0.12","NS",NA
"ELOF1",-3.93,0.000100991220844996,-3.9,0,"-3.9","<0.01","Down",NA
"ELOVL1",-3.51,0.0828780010756671,-3.5,0.08,"-3.5","0.08","NS",NA
"ELOVL5",-4.24,0.0009487734213903,-4.2,0,"-4.2","<0.01","Down",NA
"ENDOD1",3.55,7.37602616982333e-09,3.5,0,"3.5","<0.01","Up",NA
"ENKD1",0.047,0.928697901000022,0,0.93,"0.0","0.93","NS",NA
"ENTPD6",-1.52,0.0261420640001675,-1.5,0.03,"-1.5","0.03","NS",NA
"ENTR1",-1.86,NA,-1.9,NA,"-1.9",NA,"NS",NA
"EPHA4",-1.5,9.02102900617825e-07,-1.5,0,"-1.5","<0.01","Down",NA
"EPHA7",-2.25,7.71079649125561e-07,-2.2,0,"-2.2","<0.01","Down",NA
"ERAP1",5.14,6.28397294432149e-10,5.1,0,"5.1","<0.01","Up",NA
"ERBB2",3.02,2.3093659445432e-05,3,0,"3.0","<0.01","Up",NA
"ERC2",5.72,3.81718882358259e-07,5.7,0,"5.7","<0.01","Up",NA
"ERCC8",5.39,0.000799633231881494,5.4,0,"5.4","<0.01","Up",NA
"ERP44",-0.98,0.000249245022133717,-1,0,"-1.0","<0.01","NS",NA
"ERRFI1",3.47,0.000210472727832128,3.5,0,"3.5","<0.01","Up",NA
"ESRRA",0.538,0.0164216805702177,0.5,0.02,"0.5","0.02","NS",NA
"ETAA1",0.0655,0.91190682963743,0.1,0.91,"0.1","0.91","NS",NA
"EVI5",1.43,0.00151688261862042,1.4,0,"1.4","<0.01","Up",NA
"F13A1",-1.77,NA,-1.8,NA,"-1.8",NA,"NS",NA
"F5",-2.93,4.95258120893164e-07,-2.9,0,"-2.9","<0.01","Down",NA
"FAAP100",-3.58,0.000202943133282804,-3.6,0,"-3.6","<0.01","Down",NA
"FAM174A",-1.36,0.00875931442147544,-1.4,0.01,"-1.4","<0.01","Down",NA
"FAM174B",-8.69,5.64075787697454e-08,-8.7,0,"-8.7","<0.01","Down",NA
"FAM199X",-0.291,NA,-0.3,NA,"-0.3",NA,"NS",NA
"FAM234B",-1.46,1.19576804430639e-06,-1.5,0,"-1.5","<0.01","Down",NA
"FAM3C",-0.284,0.39764953025196,-0.3,0.4,"-0.3","0.40","NS",NA
"FAM89A",0.63,0.0726997286868343,0.6,0.07,"0.6","0.07","NS",NA
"FANCE",-0.16,0.616476320460491,-0.2,0.62,"-0.2","0.62","NS",NA
"FAT1",-1.26,0.102342016726016,-1.3,0.1,"-1.3","0.10","NS",NA
"FBLIM1",-0.581,0.296840546131346,-0.6,0.3,"-0.6","0.30","NS",NA
"FBRSL1",0.453,0.0692291244418201,0.5,0.07,"0.5","0.07","NS",NA
"FBXO2",-0.59,0.725040871799074,-0.6,0.73,"-0.6","0.73","NS",NA
"FBXO46",1.84,0.0942843786591934,1.8,0.09,"1.8","0.09","NS",NA
"FDX2",-2.98,NA,-3,NA,"-3.0",NA,"NS",NA
"FGFR3",-2.08,NA,-2.1,NA,"-2.1",NA,"NS",NA
"FHL1",-1.35,0.0732441600535091,-1.4,0.07,"-1.4","0.07","NS",NA
"FIP1L1",0.447,0.123004941194239,0.4,0.12,"0.4","0.12","NS",NA
"FKBPL",0.153,0.623691813013418,0.2,0.62,"0.2","0.62","NS",NA
"FLT1",-1.73,4.50772484522346e-06,-1.7,0,"-1.7","<0.01","Down",NA
"FN1",-2.05,0.000217657544273897,-2,0,"-2.0","<0.01","Down",NA
"FOS",-1.02,NA,-1,NA,"-1.0",NA,"NS",NA
"FOXD3",-1.21,NA,-1.2,NA,"-1.2",NA,"NS",NA
"FPGS",3.75,0.000901792375373652,3.8,0,"3.8","<0.01","Up",NA
"FRMD4A",3.13,0.0925901207039519,3.1,0.09,"3.1","0.09","NS",NA
"FTL",-2.05,0.000284841913825777,-2,0,"-2.0","<0.01","Down",NA
"FUNDC1",-0.571,0.68387607975797,-0.6,0.68,"-0.6","0.68","NS",NA
"FURIN",0.495,0.514855895451465,0.5,0.51,"0.5","0.51","NS",NA
"FUT8",-0.556,0.357595677778835,-0.6,0.36,"-0.6","0.36","NS",NA
"FXN",1.09,0.00137457392838053,1.1,0,"1.1","<0.01","Up",NA
"FZD7",-5.26,5.69793526606015e-06,-5.3,0,"-5.3","<0.01","Down",NA
"FZD8",-0.882,0.75210796133601,-0.9,0.75,"-0.9","0.75","NS",NA
"GALNT10",-0.492,NA,-0.5,NA,"-0.5",NA,"NS",NA
"GALNT13",0.97,0.62798350574138,1,0.63,"1.0","0.63","NS",NA
"GALNT4",-0.156,NA,-0.2,NA,"-0.2",NA,"NS",NA
"GATA4",0.000526,0.999063980265144,0,1,"0.0","1.00","NS",NA
"GCNT1",1.08,0.254790663224346,1.1,0.25,"1.1","0.25","NS",NA
"GHITM",3.96,6.8213183849756e-10,4,0,"4.0","<0.01","Up",NA
"GINM1",-6.56,3.90128924592126e-09,-6.6,0,"-6.6","<0.01","Down",NA
"GJA1",-1.56,3.12748471984055e-06,-1.6,0,"-1.6","<0.01","Down",NA
"GJC1",-0.421,0.461533220166181,-0.4,0.46,"-0.4","0.46","NS",NA
"GK",6.3,1.42554539986168e-08,6.3,0,"6.3","<0.01","Up",NA
"GLRX",0.599,0.255171515231606,0.6,0.26,"0.6","0.26","NS",NA
"GLRX2",-1.79,0.00461972596284052,-1.8,0,"-1.8","<0.01","Down",NA
"GLT8D1",-0.055,0.879832720513284,-0.1,0.88,"-0.1","0.88","NS",NA
"GNAZ",2.84,0.049619977247916,2.8,0.05,"2.8","0.05","NS",NA
"GNB2",0.904,0.0258164324621751,0.9,0.03,"0.9","0.03","NS",NA
"GNG5",-2.25,0.00013637994828358,-2.2,0,"-2.2","<0.01","Down",NA
"GOLGA7",-1.07,0.000609573962544486,-1.1,0,"-1.1","<0.01","Down",NA
"GOLM1",-0.799,0.0586986451750156,-0.8,0.06,"-0.8","0.06","NS",NA
"GON4L",4.37,1.34462370327661e-11,4.4,0,"4.4","<0.01","Up",NA
"GORASP1",-0.738,0.147723919382755,-0.7,0.15,"-0.7","0.15","NS",NA
"GPBP1L1",-0.00293,0.993881670420532,0,0.99,"-0.0","0.99","NS",NA
"GPC3",-1.94,1.53722622452456e-06,-1.9,0,"-1.9","<0.01","Down",NA
"GPC6",0.263,0.204248525797446,0.3,0.2,"0.3","0.20","NS",NA
"GPRC5C",1.26,NA,1.3,NA,"1.3",NA,"NS",NA
"GPRIN3",0.188,0.615740194937624,0.2,0.62,"0.2","0.62","NS",NA
"GRAMD4",-2.01,NA,-2,NA,"-2.0",NA,"NS",NA
"GREB1L",1.38,0.218048232399155,1.4,0.22,"1.4","0.22","NS",NA
"GRIP1",0.88,0.21106044302032,0.9,0.21,"0.9","0.21","NS",NA
"GSTA4",-3.19,0.00631697116663685,-3.2,0.01,"-3.2","<0.01","Down",NA
"GTF3C1",0.562,0.00360241388160901,0.6,0,"0.6","<0.01","NS",NA
"GTF3C6",-1.3,0.0959731366772824,-1.3,0.1,"-1.3","0.10","NS",NA
"GUF1",1.37,4.00391733150319e-06,1.4,0,"1.4","<0.01","Up",NA
"GXYLT2",1.06,0.592465375468632,1.1,0.59,"1.1","0.59","NS",NA
"H1-6",-1.15,NA,-1.1,NA,"-1.1",NA,"NS",NA
"HABP2",-7.41,1.91317725916539e-06,-7.4,0,"-7.4","<0.01","Down",NA
"HAUS5",5.34,9.97265423158648e-09,5.3,0,"5.3","<0.01","Up",NA
"HDAC8",-1.58,0.0862669695089929,-1.6,0.09,"-1.6","0.09","NS",NA
"HDHD5",1.84,2.06238457408149e-05,1.8,0,"1.8","<0.01","Up",NA
"HERPUD1",-0.301,0.856018408482242,-0.3,0.86,"-0.3","0.86","NS",NA
"HERPUD2",1.81,0.00014542552408282,1.8,0,"1.8","<0.01","Up",NA
"HGFAC",-2.55,8.65828889944549e-05,-2.5,0,"-2.5","<0.01","Down",NA
"HIGD2A",-1.83,0.0123444566868529,-1.8,0.01,"-1.8","0.01","NS",NA
"HLA-A",-1.04,8.17484763048259e-05,-1,0,"-1.0","<0.01","Down",NA
"HMGCS1",-1.59,8.37360830240077e-08,-1.6,0,"-1.6","<0.01","Down",NA
"HMGN3",-0.951,0.508766166888642,-1,0.51,"-1.0","0.51","NS",NA
"HMGN4",-1.49,0.189388950980384,-1.5,0.19,"-1.5","0.19","NS",NA
"HMMR",-0.537,0.0176727781476644,-0.5,0.02,"-0.5","0.02","NS",NA
"HMOX1",-0.788,0.00124314616133545,-0.8,0,"-0.8","<0.01","NS",NA
"HMX1",-2.6,0.00451536588831285,-2.6,0,"-2.6","<0.01","Down",NA
"HOXA6",-5.43,6.51840644882605e-05,-5.4,0,"-5.4","<0.01","Down",NA
"HOXB13",0.535,0.0348705898357395,0.5,0.03,"0.5","0.03","NS",NA
"HPCAL4",0.883,0.431271229885407,0.9,0.43,"0.9","0.43","NS",NA
"HPRT1",-2.08,1.27762920343833e-07,-2.1,0,"-2.1","<0.01","Down",NA
"HPX",-6.8,5.38961517240202e-08,-6.8,0,"-6.8","<0.01","Down",NA
"HSF2",-2.06,0.0417166180360496,-2.1,0.04,"-2.1","0.04","NS",NA
"HSPA6",1.06,0.63252633983592,1.1,0.63,"1.1","0.63","NS",NA
"HSPBAP1",-5.09,0.00666145933444264,-5.1,0.01,"-5.1","<0.01","Down",NA
"HTD2",1.09,NA,1.1,NA,"1.1",NA,"NS",NA
"HYAL2",-0.0316,NA,0,NA,"-0.0",NA,"NS",NA
"ICAM5",2.57,0.003279357520758,2.6,0,"2.6","<0.01","Up",NA
"IER3IP1",-1.01,0.331217842848935,-1,0.33,"-1.0","0.33","NS",NA
"IFI35",-6.6,1.84346098619798e-06,-6.6,0,"-6.6","<0.01","Down",NA
"IFNAR1",-1.53,0.00012896524810147,-1.5,0,"-1.5","<0.01","Down",NA
"IFNAR2",-3.77,0.0266046793865439,-3.8,0.03,"-3.8","0.03","NS",NA
"IFNGR1",-2.03,0.0333665122256642,-2,0.03,"-2.0","0.03","NS",NA
"IFRD1",-1.16,0.00138615724621187,-1.2,0,"-1.2","<0.01","Down",NA
"IFT27",-1.94,6.8213183849756e-10,-1.9,0,"-1.9","<0.01","Down","IFT27"
"IFT57",4.19,0.0180355221529798,4.2,0.02,"4.2","0.02","NS",NA
"IFT81",-0.237,0.218225935246613,-0.2,0.22,"-0.2","0.22","NS",NA
"IGF2R",-1.04,0.000237897957989758,-1,0,"-1.0","<0.01","Down",NA
"IKZF5",-0.71,0.702723066970606,-0.7,0.7,"-0.7","0.70","NS",NA
