"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"CUL7",0.542,0.504399608093708,0.5,0.5,"0.5","0.50","NS",NA
"CWC22",0.467,0.0600669670051804,0.5,0.06,"0.5","0.06","NS",NA
"CYBA",-0.175,NA,-0.2,NA,"-0.2",NA,"NS",NA
"CYBC1",0.535,0.119576811095653,0.5,0.12,"0.5","0.12","NS",NA
"CYLD",-0.118,0.895298976667071,-0.1,0.9,"-0.1","0.90","NS",NA
"CYREN",-2.06,0.0365688672724187,-2.1,0.04,"-2.1","0.04","NS",NA
"CYSTM1",0.266,0.926089632446641,0.3,0.93,"0.3","0.93","NS",NA
"DACT1",1.63,NA,1.6,NA,"1.6",NA,"NS",NA
"DBP",0.429,NA,0.4,NA,"0.4",NA,"NS",NA
"DCBLD1",1.13,0.379257316941953,1.1,0.38,"1.1","0.38","NS",NA
"DCTD",-0.629,0.0878460085541529,-0.6,0.09,"-0.6","0.09","NS",NA
"DDIT4",-0.0414,0.9664490395929,0,0.97,"-0.0","0.97","NS",NA
"DDR2",0.114,0.778275284263069,0.1,0.78,"0.1","0.78","NS",NA
"DDX19A",-0.494,0.327839580654508,-0.5,0.33,"-0.5","0.33","NS",NA
"DDX28",0.177,0.512253624874007,0.2,0.51,"0.2","0.51","NS",NA
"DGCR2",-0.0438,0.928896122239178,0,0.93,"-0.0","0.93","NS",NA
"DGCR6",-4.17,6.6208463120493e-06,-4.2,0,"-4.2","<0.01","Down","DGCR6"
"DGCR6L",0.214,0.821051228889743,0.2,0.82,"0.2","0.82","NS",NA
"DHDDS",3.87,0.16531072176692,3.9,0.17,"3.9","0.17","NS",NA
"DHRS13",0.863,NA,0.9,NA,"0.9",NA,"NS",NA
"DKK1",0.67,0.326541379321702,0.7,0.33,"0.7","0.33","NS",NA
"DLX1",0.63,NA,0.6,NA,"0.6",NA,"NS",NA
"DLX6",6.05,3.64314166987662e-09,6,0,"6.0","<0.01","Up","DLX6"
"DMTN",-3,1.89048502988252e-05,-3,0,"-3.0","<0.01","Down",NA
"DNA2",0.132,0.813293502013835,0.1,0.81,"0.1","0.81","NS",NA
"DNAJB5",1.84,0.362735821703009,1.8,0.36,"1.8","0.36","NS",NA
"DNAL4",-0.215,0.570865944812728,-0.2,0.57,"-0.2","0.57","NS",NA
"DNLZ",1.14,0.0658343692685556,1.1,0.07,"1.1","0.07","NS",NA
"DOLK",1.74,NA,1.7,NA,"1.7",NA,"NS",NA
"DPH7",-0.805,0.420852435565344,-0.8,0.42,"-0.8","0.42","NS",NA
"DPM3",-0.534,0.135581098343008,-0.5,0.14,"-0.5","0.14","NS",NA
"EDIL3",0.714,0.58770920993831,0.7,0.59,"0.7","0.59","NS",NA
"EEF1AKMT1",0.826,0.575815106301803,0.8,0.58,"0.8","0.58","NS",NA
"EEF1G",-0.596,0.0237540191651159,-0.6,0.02,"-0.6","0.02","NS",NA
"EFNA5",1.11,0.177265994858612,1.1,0.18,"1.1","0.18","NS",NA
"EFR3A",-0.249,0.784361309352343,-0.2,0.78,"-0.2","0.78","NS",NA
"EFR3B",0.647,0.809433792677625,0.6,0.81,"0.6","0.81","NS",NA
"EGLN3",6.15,0.00851612712790546,6.2,0.01,"6.2","<0.01","Up",NA
"EGR1",0.867,0.34795863210973,0.9,0.35,"0.9","0.35","NS",NA
"EHD3",1.07,0.441515619984024,1.1,0.44,"1.1","0.44","NS",NA
"EIF1",-0.3,0.570865944812728,-0.3,0.57,"-0.3","0.57","NS",NA
"EIF1B",-0.368,0.326937545850399,-0.4,0.33,"-0.4","0.33","NS",NA
"EIF3C",6.93,1.31719723996053e-06,6.9,0,"6.9","<0.01","Up",NA
"EIF4ENIF1",-0.16,0.665433592350534,-0.2,0.67,"-0.2","0.67","NS",NA
"EIF5",-0.41,0.135250743630485,-0.4,0.14,"-0.4","0.14","NS",NA
"ELOF1",0.122,0.926089632446641,0.1,0.93,"0.1","0.93","NS",NA
"ELOVL1",2.13,0.406695252848477,2.1,0.41,"2.1","0.41","NS",NA
"ELOVL5",-0.0263,0.990284367072419,0,0.99,"-0.0","0.99","NS",NA
"ENDOD1",0.152,0.75590648861122,0.2,0.76,"0.2","0.76","NS",NA
"ENKD1",0.382,0.527726530937048,0.4,0.53,"0.4","0.53","NS",NA
"ENTPD6",0.0722,0.945366551194363,0.1,0.95,"0.1","0.95","NS",NA
"ENTR1",5.92,1.870642963828e-05,5.9,0,"5.9","<0.01","Up",NA
"EPHA4",0.334,0.20033108743018,0.3,0.2,"0.3","0.20","NS",NA
"EPHA7",0.553,0.156601559387442,0.6,0.16,"0.6","0.16","NS",NA
"ERAP1",0.46,0.385497705412712,0.5,0.39,"0.5","0.39","NS",NA
"ERBB2",0.981,0.161465364115237,1,0.16,"1.0","0.16","NS",NA
"ERC2",0.949,NA,0.9,NA,"0.9",NA,"NS",NA
"ERCC8",1.95,NA,2,NA,"2.0",NA,"NS",NA
"ERP44",0.458,0.113661638918697,0.5,0.11,"0.5","0.11","NS",NA
"ERRFI1",2.01,NA,2,NA,"2.0",NA,"NS",NA
"ESRRA",1.06,0.00120542516187302,1.1,0,"1.1","<0.01","Up",NA
"ETAA1",1.22,0.0756541726608648,1.2,0.08,"1.2","0.08","NS",NA
"EVI5",-1.9,0.00189662285381898,-1.9,0,"-1.9","<0.01","Down",NA
"F13A1",0.803,0.668786304840118,0.8,0.67,"0.8","0.67","NS",NA
"F5",1.64,0.00509732911345703,1.6,0.01,"1.6","<0.01","Up",NA
"FAAP100",0.888,0.388497044120152,0.9,0.39,"0.9","0.39","NS",NA
"FAM174A",0.758,0.217836257811616,0.8,0.22,"0.8","0.22","NS",NA
"FAM174B",6.54,2.53295185655066e-05,6.5,0,"6.5","<0.01","Up",NA
"FAM199X",-5.51,0.00206974834108357,-5.5,0,"-5.5","<0.01","Down",NA
"FAM234B",0.221,0.405861063696474,0.2,0.41,"0.2","0.41","NS",NA
"FAM3C",0.837,0.0580726923671308,0.8,0.06,"0.8","0.06","NS",NA
"FAM89A",-0.14,0.782966738283284,-0.1,0.78,"-0.1","0.78","NS",NA
"FANCE",0.119,0.789724830856365,0.1,0.79,"0.1","0.79","NS",NA
"FAT1",-0.043,0.972129479079736,0,0.97,"-0.0","0.97","NS",NA
"FBLIM1",-0.141,0.867915252522465,-0.1,0.87,"-0.1","0.87","NS",NA
"FBRSL1",0.431,0.167081903850782,0.4,0.17,"0.4","0.17","NS",NA
"FBXO2",0.569,0.804408624809162,0.6,0.8,"0.6","0.80","NS",NA
