"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"ANKRD54",-1.48,0.000975275941891644,-1.5,0,"-1.5","<0.01","Down",NA
"ANKS1A",-0.228,0.355672335221849,-0.2,0.36,"-0.2","0.36","NS",NA
"ANKS6",-2.25,0.0212068524306956,-2.2,0.02,"-2.2","0.02","NS",NA
"ANKZF1",-0.509,0.00915898257573048,-0.5,0.01,"-0.5","<0.01","NS",NA
"ANLN",-0.341,0.186256898026444,-0.3,0.19,"-0.3","0.19","NS",NA
"ANO10",2.9,3.30115013740076e-07,2.9,0,"2.9","<0.01","Up",NA
"ANO6",0.333,0.193909825771845,0.3,0.19,"0.3","0.19","NS",NA
"ANP32A",-1.03,0.0183875634938252,-1,0.02,"-1.0","0.02","NS",NA
"ANP32B",-1.27,0.000840709394404041,-1.3,0,"-1.3","<0.01","Down",NA
"ANP32E",-1.19,0.00062733240809291,-1.2,0,"-1.2","<0.01","Down",NA
"ANTXR1",-0.076,0.906263013788383,-0.1,0.91,"-0.1","0.91","NS",NA
"ANTXR2",-0.762,0.106868139250999,-0.8,0.11,"-0.8","0.11","NS",NA
"ANXA1",-0.716,0.00513093660191167,-0.7,0.01,"-0.7","<0.01","NS",NA
"ANXA11",-0.0973,0.572156347974167,-0.1,0.57,"-0.1","0.57","NS",NA
"ANXA2",0.0146,0.939972852955866,0,0.94,"0.0","0.94","NS",NA
"ANXA3",0.628,0.0049679566969996,0.6,0,"0.6","<0.01","NS",NA
"ANXA6",0.59,0.00561197139609953,0.6,0.01,"0.6","<0.01","NS",NA
"ANXA7",0.144,0.625603807366016,0.1,0.63,"0.1","0.63","NS",NA
"AOC1",0.297,0.658293135676595,0.3,0.66,"0.3","0.66","NS",NA
"AP1B1",1.01,0.00204323484985287,1,0,"1.0","<0.01","Up",NA
"AP1G1",0.464,0.0520174885641096,0.5,0.05,"0.5","0.05","NS",NA
"AP1G2",-1.3,0.134149361839225,-1.3,0.13,"-1.3","0.13","NS",NA
"AP1M1",0.687,0.00459329730530715,0.7,0,"0.7","<0.01","NS",NA
"AP1S1",0.415,0.215386574774301,0.4,0.22,"0.4","0.22","NS",NA
"AP1S2",0.728,0.0170329675326183,0.7,0.02,"0.7","0.02","NS",NA
"AP1S3",0.139,0.703395893664805,0.1,0.7,"0.1","0.70","NS",NA
"AP2A1",1.19,0.00349139913715349,1.2,0,"1.2","<0.01","Up",NA
"AP2A2",0.922,0.00144189938803599,0.9,0,"0.9","<0.01","NS",NA
"AP2B1",0.897,0.00275562302661289,0.9,0,"0.9","<0.01","NS",NA
"AP2M1",1.13,0.00091235161347377,1.1,0,"1.1","<0.01","Up",NA
"AP2S1",0.991,0.00649560836518093,1,0.01,"1.0","<0.01","NS",NA
"AP3B1",0.818,0.00321993895435903,0.8,0,"0.8","<0.01","NS",NA
"AP3D1",-0.358,0.205984028661909,-0.4,0.21,"-0.4","0.21","NS",NA
"AP3M1",0.714,0.00878709614027344,0.7,0.01,"0.7","<0.01","NS",NA
"AP3M2",-0.883,0.0182459804488078,-0.9,0.02,"-0.9","0.02","NS",NA
"AP3S1",0.409,0.0427772463558576,0.4,0.04,"0.4","0.04","NS",NA
"AP3S2",-0.329,0.754600761113857,-0.3,0.75,"-0.3","0.75","NS",NA
"AP4B1",0.453,0.310716136299155,0.5,0.31,"0.5","0.31","NS",NA
"AP4M1",0.966,0.0784423340196715,1,0.08,"1.0","0.08","NS",NA
"AP4S1",0.127,0.660479340502315,0.1,0.66,"0.1","0.66","NS",NA
"AP5B1",1.01,0.421128391381873,1,0.42,"1.0","0.42","NS",NA
"AP5M1",3.29,0.000107620245652607,3.3,0,"3.3","<0.01","Up",NA
"AP5Z1",1.66,0.0673529995822113,1.7,0.07,"1.7","0.07","NS",NA
"APAF1",1.21,0.00540856129800356,1.2,0.01,"1.2","<0.01","Up",NA
"APBB1",-0.31,0.163118196434714,-0.3,0.16,"-0.3","0.16","NS",NA
"APC",-0.954,0.0027539414486108,-1,0,"-1.0","<0.01","NS",NA
"APEH",-2.27,0.000658630766591029,-2.3,0,"-2.3","<0.01","Down",NA
"APEX1",-2.37,0.00049943384516855,-2.4,0,"-2.4","<0.01","Down",NA
"API5",-0.00885,0.96468233433977,0,0.96,"-0.0","0.96","NS",NA
"APIP",-2.2,0.00140854695238273,-2.2,0,"-2.2","<0.01","Down",NA
"APMAP",0.503,0.0122989385586629,0.5,0.01,"0.5","0.01","NS",NA
"APOBEC3B",-0.891,0.0445039775352124,-0.9,0.04,"-0.9","0.04","NS",NA
"APOBEC3C",-0.121,0.675107391658331,-0.1,0.68,"-0.1","0.68","NS",NA
"APOBEC3F",-0.492,0.0427772463558576,-0.5,0.04,"-0.5","0.04","NS",NA
"APOL2",-0.122,0.52572154099428,-0.1,0.53,"-0.1","0.53","NS",NA
"APOO",-0.0629,0.750641022708776,-0.1,0.75,"-0.1","0.75","NS",NA
"APOOL",0.718,0.00745060508710063,0.7,0.01,"0.7","<0.01","NS",NA
"APPL1",0.664,0.0262207822622658,0.7,0.03,"0.7","0.03","NS",NA
"APPL2",0.414,0.213545191707899,0.4,0.21,"0.4","0.21","NS",NA
"APRT",-0.353,0.103231602305506,-0.4,0.1,"-0.4","0.10","NS",NA
"APTX",0.0529,0.813354519743504,0.1,0.81,"0.1","0.81","NS",NA
"AQR",0.539,0.123960729381477,0.5,0.12,"0.5","0.12","NS",NA
"ARAF",0.259,0.278998821266703,0.3,0.28,"0.3","0.28","NS",NA
"ARAP1",0.433,0.375797465338391,0.4,0.38,"0.4","0.38","NS",NA
"ARCN1",0.615,0.00320751634864281,0.6,0,"0.6","<0.01","NS",NA
"ARF1",-2.6,0.000940031311660071,-2.6,0,"-2.6","<0.01","Down",NA
"ARF4",-1.53,0.00104912917255247,-1.5,0,"-1.5","<0.01","Down",NA
"ARF5",-1.83,0.000692786013953721,-1.8,0,"-1.8","<0.01","Down",NA
"ARF6",-1.94,0.000992255461897722,-1.9,0,"-1.9","<0.01","Down",NA
"ARFGAP1",0.188,0.306670891951163,0.2,0.31,"0.2","0.31","NS",NA
"ARFGAP2",0.011,0.950872462388058,0,0.95,"0.0","0.95","NS",NA
"ARFGAP3",0.344,0.0653022537851342,0.3,0.07,"0.3","0.07","NS",NA
"ARFGEF1",-0.62,0.0546788363335713,-0.6,0.05,"-0.6","0.05","NS",NA
"ARFGEF2",-0.667,0.00385899366785653,-0.7,0,"-0.7","<0.01","NS",NA
"ARFGEF3",-0.712,0.166134548917665,-0.7,0.17,"-0.7","0.17","NS",NA
"ARFIP1",-0.68,0.0101303538334583,-0.7,0.01,"-0.7","0.01","NS",NA
"ARFIP2",-0.578,0.0414842544735923,-0.6,0.04,"-0.6","0.04","NS",NA
"ARFRP1",-1.81,0.00344794056667726,-1.8,0,"-1.8","<0.01","Down",NA
"ARG2",-0.388,0.0787738462398463,-0.4,0.08,"-0.4","0.08","NS",NA
"ARGLU1",-2.2,0.000727128175165754,-2.2,0,"-2.2","<0.01","Down",NA
"ARHGAP1",0.972,0.0461500955906807,1,0.05,"1.0","0.05","NS",NA
"ARHGAP10",0.172,0.563913683453701,0.2,0.56,"0.2","0.56","NS",NA
"ARHGAP11A",-1.5,NA,-1.5,NA,"-1.5",NA,"NS",NA
"ARHGAP12",-0.0792,0.92647448156803,-0.1,0.93,"-0.1","0.93","NS",NA
"ARHGAP17",0.515,0.0456770381169293,0.5,0.05,"0.5","0.05","NS",NA
"ARHGAP18",0.48,0.358113821136343,0.5,0.36,"0.5","0.36","NS",NA
"ARHGAP19",-0.921,0.00371012891496996,-0.9,0,"-0.9","<0.01","NS",NA
"ARHGAP21",0.0682,0.732277510596054,0.1,0.73,"0.1","0.73","NS",NA
"ARHGAP29",-1.62,0.00208120635863746,-1.6,0,"-1.6","<0.01","Down",NA
"ARHGAP32",-1.5,0.0234081105223224,-1.5,0.02,"-1.5","0.02","NS",NA
"ARHGAP35",0.572,0.00408312498427245,0.6,0,"0.6","<0.01","NS",NA
"ARHGAP5",-0.026,0.919447113773868,0,0.92,"-0.0","0.92","NS",NA
"ARHGDIA",-1.32,0.00102906582413752,-1.3,0,"-1.3","<0.01","Down",NA
"ARHGEF1",-0.391,0.0218415469663304,-0.4,0.02,"-0.4","0.02","NS",NA
"ARHGEF10",-1.65,0.307739836927154,-1.6,0.31,"-1.6","0.31","NS",NA
"ARHGEF11",0.0227,0.928363562488021,0,0.93,"0.0","0.93","NS",NA
"ARHGEF12",0.0624,0.717384351150279,0.1,0.72,"0.1","0.72","NS",NA
"ARHGEF16",-0.304,0.294391683961823,-0.3,0.29,"-0.3","0.29","NS",NA
"ARHGEF18",-0.532,0.109629532287196,-0.5,0.11,"-0.5","0.11","NS",NA
"ARHGEF2",-0.144,0.641566595193595,-0.1,0.64,"-0.1","0.64","NS",NA
"ARHGEF26",2.63,4.9612393699624e-05,2.6,0,"2.6","<0.01","Up",NA
"ARHGEF40",-0.486,0.221375992481028,-0.5,0.22,"-0.5","0.22","NS",NA
"ARHGEF6",-0.337,0.196456660229679,-0.3,0.2,"-0.3","0.20","NS",NA
