"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","8/157","114/7610",0.0701754385964912,3.40149737400827,3.7494521058529,0.00237777223698649,0.204488412380839,0.203987828751999,"NDEL1/WASF2/CAPZB/DOCK11/EVL/ODF2/WASL/YAP1",8,"regulation of plasma membrane bounded cell projection assembly",FALSE,FALSE,FALSE,TRUE
"GO:0060491","regulation of cell projection assembly","8/157","115/7610",0.0695652173913043,3.37191913597341,3.71972675159772,0.00251172370229538,0.208007933271573,0.207498733924519,"NDEL1/WASF2/CAPZB/DOCK11/EVL/ODF2/WASL/YAP1",8,"regulation of cell projection assembly",FALSE,FALSE,FALSE,TRUE
"GO:0008064","regulation of actin polymerization or depolymerization","7/157","93/7610",0.0752688172043011,3.64838024792822,3.72947411296694,0.00298798212402193,0.222704267643768,0.222159091957981,"CAPG/CAPZB/EVL/LMOD1/MTPN/PFN3/WASHC2C",7,"regulation of actin polymerization or depolymerization",FALSE,FALSE,FALSE,TRUE
"GO:0030832","regulation of actin filament length","7/157","93/7610",0.0752688172043011,3.64838024792822,3.72947411296694,0.00298798212402193,0.222704267643768,0.222159091957981,"CAPG/CAPZB/EVL/LMOD1/MTPN/PFN3/WASHC2C",7,"regulation of actin filament length",FALSE,FALSE,FALSE,TRUE
"GO:1901880","negative regulation of protein depolymerization","5/157","50/7610",0.1,4.84713375796178,3.96104200819465,0.00351528148079921,0.241988973880124,0.24139658961114,"CAPG/CAPZB/LMOD1/MTPN/WASHC2C",5,"negative regulation of protein depolymerization",FALSE,FALSE,FALSE,TRUE
"GO:0051493","regulation of cytoskeleton organization","15/157","333/7610",0.045045045045045,2.18339358466747,3.20496430902713,0.00354849323169072,0.241988973880124,0.24139658961114,"WASF2/CAPG/CAPZB/CD2AP/CRK/EVL/FLNA/HAUS4/LMOD1/MTPN/PFN3/TACC3/WASH6P/WASHC2A/WASHC2C",15,"regulation of cytoskeleton organization",FALSE,FALSE,FALSE,TRUE
"GO:0051017","actin filament bundle assembly","7/157","96/7610",0.0729166666666667,3.53436836518047,3.62675165357573,0.00357139362166552,0.241988973880124,0.24139658961114,"WASF2/ARRB1/EVL/FLNA/LIMD2/PFN3/SHROOM1",7,"actin filament bundle assembly",FALSE,FALSE,FALSE,TRUE
"GO:0061572","actin filament bundle organization","7/157","98/7610",0.0714285714285714,3.46223839854413,3.56051980391168,0.00400603123687931,0.259374708810157,0.258739764602543,"WASF2/ARRB1/EVL/FLNA/LIMD2/PFN3/SHROOM1",7,"actin filament bundle organization",FALSE,FALSE,FALSE,TRUE
"GO:0042147","retrograde transport, endosome to Golgi","6/157","76/7610",0.0789473684210526,3.8266845457593,3.59434193951944,0.00466442707467565,0.279196888409389,0.278513419894311,"PLEKHJ1/GGA1/TBC1D17/WASH6P/WASHC2A/WASHC2C",6,"retrograde transport, endosome to golgi",FALSE,FALSE,FALSE,TRUE
"GO:0031333","negative regulation of protein-containing complex assembly","7/157","101/7610",0.0693069306930693,3.35939963423094,3.46432956467204,0.00473185716106366,0.279196888409389,0.278513419894311,"BIRC2/CAPG/CAPZB/LMOD1/MTPN/TRIM11/WASHC2C",7,"negative regulation of protein-containing complex assembly",FALSE,FALSE,FALSE,TRUE
"GO:0032272","negative regulation of protein polymerization","5/157","54/7610",0.0925925925925926,4.48808681292758,3.73324290347993,0.00491250462421465,0.279196888409389,0.278513419894311,"CAPG/CAPZB/LMOD1/MTPN/WASHC2C",5,"negative regulation of protein polymerization",FALSE,FALSE,FALSE,TRUE
"GO:0043242","negative regulation of protein-containing complex disassembly","5/157","54/7610",0.0925925925925926,4.48808681292758,3.73324290347993,0.00491250462421465,0.279196888409389,0.278513419894311,"CAPG/CAPZB/LMOD1/MTPN/WASHC2C",5,"negative regulation of protein-containing complex disassembly",FALSE,FALSE,FALSE,TRUE
"GO:1902904","negative regulation of supramolecular fiber organization","7/157","102/7610",0.0686274509803922,3.32646434369926,3.433068051882,0.00499457761018585,0.279196888409389,0.278513419894311,"WASF2/CAPG/CAPZB/LMOD1/MTPN/PFDN6/WASHC2C",7,"negative regulation of supramolecular fiber organization",FALSE,FALSE,FALSE,TRUE
