"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:1901880","negative regulation of protein depolymerization","9/500","50/7628",0.18,2.74608,3.28057423272392,0.004651037993124,0.23046008315301,0.2231232908091,"DMTN/ADD2/APC/CARMIL1/CCDC88C/CRACD/LMOD1/SVIL/TPX2",9,"negative regulation of protein depolymerization",FALSE,FALSE,FALSE,TRUE
"GO:0003334","keratinocyte development","3/500","6/7628",0.5,7.628,4.3013192982111,0.00482159601935587,0.23046008315301,0.2231232908091,"PLEC/SFN/BCL11B",3,"keratinocyte development",FALSE,FALSE,FALSE,TRUE
"GO:0031272","regulation of pseudopodium assembly","3/500","6/7628",0.5,7.628,4.3013192982111,0.00482159601935587,0.23046008315301,0.2231232908091,"CDC42EP1/APC/CDC42EP4",3,"regulation of pseudopodium assembly",FALSE,FALSE,FALSE,TRUE
"GO:0031274","positive regulation of pseudopodium assembly","3/500","6/7628",0.5,7.628,4.3013192982111,0.00482159601935587,0.23046008315301,0.2231232908091,"CDC42EP1/APC/CDC42EP4",3,"positive regulation of pseudopodium assembly",FALSE,FALSE,FALSE,TRUE
"GO:0030837","negative regulation of actin filament polymerization","8/500","42/7628",0.19047619047619,2.90590476190476,3.2801782984351,0.00524509106975116,0.245382584420979,0.237570728059228,"DMTN/TMSB10/ADD2/CARMIL1/CRACD/LMOD1/SSH2/SVIL",8,"negative regulation of actin filament polymerization",FALSE,FALSE,FALSE,TRUE
"GO:0071168","protein localization to chromatin","9/500","51/7628",0.176470588235294,2.69223529411765,3.21125817554914,0.00532875315744711,0.245382584420979,0.237570728059228,"JARID2/NIPBL/BRD2/BRD3/MCM9/PPHLN1/RNF4/SETD2/TASOR",9,"protein localization to chromatin",FALSE,FALSE,FALSE,TRUE
"GO:0071479","cellular response to ionizing radiation","9/500","51/7628",0.176470588235294,2.69223529411765,3.21125817554914,0.00532875315744711,0.245382584420979,0.237570728059228,"BLM/NIPBL/BARD1/KDM4D/NET1/NUCKS1/RAD51AP1/TANK/TNKS1BP1",9,"cellular response to ionizing radiation",FALSE,FALSE,FALSE,TRUE
"GO:0006261","DNA-templated DNA replication","17/500","133/7628",0.12781954887218,1.95001503759398,2.92717381447201,0.0059186190313499,0.269261511594906,0.260689459681398,"ATAD5/BLM/MCM10/TIMELESS/ATRX/BARD1/BOD1L1/CIZ1/EXO1/MCM9/NOC3L/NUCKS1/ORC1/POLD3/RBBP8/TICRR/ZNF830",17,"dna-templated dna replication",FALSE,FALSE,FALSE,TRUE
"GO:0000278","mitotic cell cycle","59/500","652/7628",0.0904907975460123,1.38052760736196,2.69082071356179,0.00604097575075498,0.270274779021055,0.261670469318723,"ANKLE2/ATAD5/BLM/DACT1/LATS2/NIPBL/NUMA1/PHF8/PIDD1/RBL1/RBM38/SAPCD2/SPC24/SPICE1/APC/ARID1A/ARID1B/ATF2/BARD1/BRD4/CCSAP/CDCA2/CDCA5/CENPF/CENPK/CEP250/CNTROB/DLGAP5/DPF3/FAM110A/GTSE1/IK/INCENP/INIP/KIF20A/KIF22/LATS1/LZTS2/MKI67/NUP62/NUSAP1/ORC1/PCID2/PHIP/PPM1D/PRKDC/PRP4K/PSRC1/RBBP8/SETD2/SMARCA5/SON/SYF2/TFAP4/TICRR/TPX2/TTC28/WAC/ZNF830",59,"mitotic cell cycle",FALSE,FALSE,FALSE,TRUE
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","8/500","43/7628",0.186046511627907,2.83832558139535,3.20152498747121,0.00608404560825998,0.270274779021055,0.261670469318723,"DACT1/PIDD1/RBL1/RBM38/APC/GTSE1/PRKDC/WAC",8,"negative regulation of g1/s transition of mitotic cell cycle",FALSE,FALSE,FALSE,TRUE
"GO:0000070","mitotic sister chromatid segregation","20/500","167/7628",0.119760479041916,1.82706586826347,2.86205413427258,0.00623731835614447,0.27386179200932,0.265143288260585,"NIPBL/NUMA1/SPC24/SPICE1/APC/CCSAP/CDCA5/CENPF/CENPK/DLGAP5/IK/INCENP/KIF22/NUP62/NUSAP1/PCID2/PRP4K/PSRC1/SMARCA5/TPX2",20,"mitotic sister chromatid segregation",FALSE,FALSE,FALSE,TRUE
"GO:0031445","regulation of heterochromatin formation","5/500","19/7628",0.263157894736842,4.01473684210526,3.48449982160184,0.00639048537227625,0.27736175592776,0.268531829375867,"PHF8/L3MBTL3/PHF2/PPHLN1/TASOR",5,"regulation of heterochromatin formation",FALSE,FALSE,FALSE,TRUE
"GO:0044773","mitotic DNA damage checkpoint signaling","10/500","62/7628",0.161290322580645,2.46064516129032,3.05833764491723,0.00656214676981947,0.281575752304981,0.272611671430419,"BLM/PIDD1/RBM38/ATF2/GTSE1/PRKDC/SYF2/TICRR/WAC/ZNF830",10,"mitotic dna damage checkpoint signaling",FALSE,FALSE,FALSE,TRUE
"GO:0044818","mitotic G2/M transition checkpoint","8/500","44/7628",0.181818181818182,2.77381818181818,3.12510280055483,0.00702113011456133,0.294575414584262,0.285197484068673,"BLM/BARD1/INIP/ORC1/RBBP8/SYF2/TICRR/ZNF830",8,"mitotic g2/m transition checkpoint",FALSE,FALSE,FALSE,TRUE
