"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"SLIM2 GO CC","GO:0005856","cytoskeleton",1321,187,22.722,1.3845,0.469,4.32715236113555e-07,6.36379781281249,0.00108178809028389,0.000360596030094629,0.00302953372246249,"ENAH,CTTN,CAPG,SVBP,APEX1,CARMIL1,INF2,ODF2,CHMP4B,PIN4,CCDC6,NDEL1,RABL6,SNCA,ZFYVE19,BIN3,BCL10,CARMIL2,CLIP1,CYBA,SORBS1,FBLIM1,TTC12,TNKS1BP1,MAP4,PDLIM1,PMM2,CDKN1B,LMOD1,RPAP3,MICALL1,ARHGDIA,TPPP,TACC3,TRIP10,MZT2A,RDX,WASL,PROSER3,KCNAB2,FLNA,UXT,LPP,KIFAP3,AMPH,NCKAP5L,DNAL1,SHROOM1,PPP1R18,PEA15,BLOC1S6,LZTFL1,NEXN,SEPTIN8,CHMP5,CDC42,PDE6D,MICAL3,CD2AP,KAZN,CRK,CCDC28B,TAGLN3,TPPP3,RAC1,PSEN2,CALD1,PCLAF,NEBL,IFT25,BRK1,DCTN6,CAPZB,RNF4,ARL2,PDLIM2,PIN1,SSNA1,AK1,RPS3,SEPTIN6,TMSB10,PSRC1,CFL1,VASP,CCDC124,AHNAK,SELENOS,ARPC5,TACC1,FHL3,CCDC85B,PPP1R12C,CFAP298,OSBPL10,SGF29,PDLIM7,SRA1,CREB1,SEPTIN7,CCDC50,IFT20,FLNC,DCTN3,SDCCAG8,FNBP1,BLOC1S2,LANCL2,WASF2,LCA5,MIS12,SH3GL1,BRSK2,TRIP6,ERC1,BIN1,TGIF2,FNBP1L,DYNLRB1,ADD2,PFN3,SHTN1,PDLIM3,RFLNB,SEPTIN11,CHMP4C,HMMR,TGFB1I1,MZT2B,RPP25,PAWR,FAM110A,TAX1BP3,TPT1,SAP30BP,PSMA1,CNN2,IST1,EVL,SPDL1,RAPH1,GOLGA2,MTPN,AAMP,ATF3,SPECC1,PSME3,CEP85,RHOA,NUDC,CROCC,LRRFIP1,CCDC117,LASP1,WIPF1,SFR1,LIMD2,TBCA,ARPC5L,TCEA2,FLNB,IFT27,CTTNBP2NL,SLAIN2,DYNC1I1,PPP1R9B,WIPF2,CLIP2,PDLIM5,SNAPIN,SEPTIN2,CHMP4A,ARL3,GAPDH,HAUS4,PACSIN2,MAST2,CNN3,STEEP1,CDC42EP4,MTCL1,DMTN,GRB2,DBNL,SNAP29,ZYX,BICD2","18271,3338,1474,29204,587,21581,23791,8114,16171,8992,18782,17620,24703,11138,20758,1054,989,27089,10461,2577,14565,24686,23700,19081,6862,2067,9115,1785,6647,26151,29804,678,24164,11524,12304,33187,9944,12735,25204,6229,3754,12641,6679,17060,471,29321,23247,24084,29413,8822,8549,6741,29557,16511,26942,1736,8788,24694,14258,29173,2362,28163,29868,24162,9801,9509,1441,28961,16932,25019,23057,16964,1491,10067,693,13992,8988,11321,361,10420,15848,11879,24472,1874,12652,25171,347,30396,708,11522,3704,24926,14947,1301,16395,25156,22958,11281,2345,1717,18111,30989,3756,2713,10671,17069,20984,6509,12733,31923,24967,10830,11405,12311,17072,1052,15764,20851,15468,244,18627,29319,20767,28705,25589,30599,5012,11767,25886,30361,8614,16188,30684,12022,30785,9530,2156,28977,20234,26010,14436,4425,15667,18,785,30615,9570,25309,667,8045,21299,6702,26599,6513,12736,29574,28142,11579,23366,11614,3755,18626,25330,29282,2963,9298,30923,2586,17468,17145,7729,20274,694,4141,20163,8571,19035,2157,26239,17147,29121,3382,4566,2696,11133,13200,17208","cytoskeleton","AAMP;ADD2;AHNAK;AK1;AMPH;APEX1;ARHGDIA;ARL2;ARL3;ARPC5;ARPC5L;ATF3;BCL10;BICD2;BIN1;BIN3;BLOC1S2;BLOC1S6;BRK1;BRSK2;CALD1;CAPG;CAPZB;CARMIL1;CARMIL2;CCDC117;CCDC124;CCDC28B;CCDC50;CCDC6;CCDC85B;CD2AP;CDC42;CDC42EP4;CDKN1B;CEP85;CFAP298;CFL1;CHMP4A;CHMP4B;CHMP4C;CHMP5;CLIP1;CLIP2;CNN2;CNN3;CREB1;CRK;CROCC;CTTN;CTTNBP2NL;CYBA;DBNL;DCTN3;DCTN6;DMTN;DNAL1;DYNC1I1;DYNLRB1;ENAH;ERC1;EVL;FAM110A;FBLIM1;FHL3;FLNA;FLNB;FLNC;FNBP1;FNBP1L;GAPDH;GOLGA2;GRB2;HAUS4;HMMR;IFT20;IFT25;IFT27;INF2;IST1;KAZN;KCNAB2;KIFAP3;LANCL2;LASP1;LCA5;LIMD2;LMOD1;LPP;LRRFIP1;LZTFL1;MAP4;MAST2;MICAL3;MICALL1;MIS12;MTCL1;MTPN;MZT2A;MZT2B;NCKAP5L;NDEL1;NEBL;NEXN;NUDC;ODF2;OSBPL10;PACSIN2;PAWR;PCLAF;PDE6D;PDLIM1;PDLIM2;PDLIM3;PDLIM5;PDLIM7;PEA15;PFN3;PIN1;PIN4;PMM2;PPP1R12C;PPP1R18;PPP1R9B;PROSER3;PSEN2;PSMA1;PSME3;PSRC1;RABL6;RAC1;RAPH1;RDX;RFLNB;RHOA;RNF4;RPAP3;RPP25;RPS3;SAP30BP;SDCCAG8;SELENOS;SEPTIN11;SEPTIN2;SEPTIN6;SEPTIN7;SEPTIN8;SFR1;SGF29;SH3GL1;SHROOM1;SHTN1;SLAIN2;SNAP29;SNAPIN;SNCA;SORBS1;SPDL1;SPECC1;SRA1;SSNA1;STEEP1;SVBP;TACC1;TACC3;TAGLN3;TAX1BP3;TBCA;TCEA2;TGFB1I1;TGIF2;TMSB10;TNKS1BP1;TPPP;TPPP3;TPT1;TRIP10;TRIP6;TTC12;UXT;VASP;WASF2;WASL;WIPF1;WIPF2;ZFYVE19;ZYX",187
NA,"SLIM2 GO CC","GO:0005576","extracellular region",1564,184,22.357,1.1506,0.202,0.0151500707586163,1.81958533877852,1,0.0750003502901796,0.630112567631351,"TALDO1,HPRT1,PRRC2A,YBX1,ATP6V1G1,PSMA3,UBAC1,QDPR,CD2AP,RPL30,GOLGA4,DNAJC9,CUTA,ACAT2,SCRN2,RHOA,CFL1,CNN2,CAPZB,FAU,CPPED1,FLNB,SNCA,RPS5,UBE2N,MTAP,WASL,PAFAH1B2,GNPDA1,PSMA7,ANP32B,RAC1,C11orf54,ZBED3,RAP2C,APEH,GALM,ARL3,DDT,IMPDH1,CRK,IFI35,CCDC126,GLRX,TPT1,SARS1,GRB2,VASP,NME1,TRIP10,PPA1,NUTF2,PSMB3,PACSIN2,RPL12,UFC1,BLOC1S6,ARPC5L,ARF5,PKM,GATD1,CAPG,ENO3,TUFT1,DUT,RDX,DNPEP,GNG5,AKR1A1,TXNRD1,IMPDH2,EEA1,PA2G4,CROCC,PSMA4,LYPLA1,RAB1A,SERBP1,RPL34,GOT1,MTCL1,CARMIL1,ACP1,NAPRT,RHOC,CKB,GFER,SEPTIN7,BLOC1S1,FKBPL,GAPDH,SORD,RPS19,UBE2V1,NACA,RAB11B,PCBD1,ARPC5,PSMB1,CDC37,RAP2B,DBNL,SELENOS,AHNAK,ARF1,CMBL,ALDH7A1,ENO1,PREP,CSRP1,MIF,TXLNA,GLUL,SERPINB7,SHMT1,GSS,YWHAE,NME2,NHERF2,PSMA1,RIDA,PYGM,DDAH1,RPL27,CHMP5,BLOC1S5,SH3BGRL3,ARF6,AKR1B1,SBSN,CAPN1,FABP5,PDAP1,FLNA,SH3BGRL,GRIPAP1,GNG7,AGR2,UBE2G1,RPSA,PDXK,PEBP1,IST1,PSMA5,NEBL,RAB4A,CACYBP,RPS3,ADISSP,BRK1,AK1,CHMP4B,ARHGDIA,CSTB,GYG1,CDC42,GPI,DHRS11,GLO1,TPI1,RPS20,GPX4,UBE2V2,SEPTIN2,ATP6V1F,PGAM1,WASF2,PSMB2,NUDT5,RPL11,TAX1BP3,SNAPIN,PRKRIP1,ARF4,CBR1,NME2P1,BPGM,ENO2,TUB,DARS1,PRSS3,SVBP,GMDS,NAMPT","11559,5157,13918,8014,864,9532,30221,9752,14258,10333,4427,19123,21101,94,30381,667,1874,2156,1491,3597,25632,3755,11138,10426,12492,7413,12735,8575,4417,9536,16677,9801,30204,20711,21165,586,24063,694,2732,6052,2362,5399,22398,4330,12022,10537,4566,12652,7849,12304,9226,13722,9540,8571,10302,26941,8549,23366,658,9021,26616,1474,3354,12422,3078,9944,2981,4408,380,12437,6053,3185,8550,21299,9533,6737,9758,17860,10340,4432,29121,21581,122,30450,669,1991,4236,1717,4200,13949,4141,11184,10402,12494,7629,9761,8646,708,9537,1735,9862,2696,30396,347,652,25090,877,3350,9358,2469,7097,30685,4341,13902,10850,4624,12851,7850,11076,9530,16897,9726,2715,10328,26942,18561,15568,659,381,24950,1476,3560,14634,3754,10823,18706,4410,328,12482,6502,8819,8630,28977,9534,16932,9781,30423,10420,15873,23057,361,16171,678,2482,4699,1736,4458,28639,4323,12009,10405,4556,12495,7729,16832,8888,12733,9539,8052,10301,30684,17145,21894,655,1548,31358,1093,3353,12406,2678,9486,29204,4369,30092","extracellular region","ACAT2;ACP1;ADISSP;AGR2;AHNAK;AK1;AKR1A1;AKR1B1;ALDH7A1;ANP32B;APEH;ARF1;ARF4;ARF5;ARF6;ARHGDIA;ARL3;ARPC5;ARPC5L;ATP6V1F;ATP6V1G1;BLOC1S1;BLOC1S5;BLOC1S6;BPGM;BRK1;C11orf54;CACYBP;CAPG;CAPN1;CAPZB;CARMIL1;CBR1;CCDC126;CD2AP;CDC37;CDC42;CFL1;CHMP4B;CHMP5;CKB;CMBL;CNN2;CPPED1;CRK;CROCC;CSRP1;CSTB;CUTA;DARS1;DBNL;DDAH1;DDT;DHRS11;DNAJC9;DNPEP;DUT;EEA1;ENO1;ENO2;ENO3;FABP5;FAU;FKBPL;FLNA;FLNB;GALM;GAPDH;GATD1;GFER;GLO1;GLRX;GLUL;GMDS;GNG5;GNG7;GNPDA1;GOLGA4;GOT1;GPI;GPX4;GRB2;GRIPAP1;GSS;GYG1;HPRT1;IFI35;IMPDH1;IMPDH2;IST1;LYPLA1;MIF;MTAP;MTCL1;NACA;NAMPT;NAPRT;NEBL;NHERF2;NME1;NME2;NME2P1;NUDT5;NUTF2;PA2G4;PACSIN2;PAFAH1B2;PCBD1;PDAP1;PDXK;PEBP1;PGAM1;PKM;PPA1;PREP;PRKRIP1;PRRC2A;PRSS3;PSMA1;PSMA3;PSMA4;PSMA5;PSMA7;PSMB1;PSMB2;PSMB3;PYGM;QDPR;RAB11B;RAB1A;RAB4A;RAC1;RAP2B;RAP2C;RDX;RHOA;RHOC;RIDA;RPL11;RPL12;RPL27;RPL30;RPL34;RPS19;RPS20;RPS3;RPS5;RPSA;SARS1;SBSN;SCRN2;SELENOS;SEPTIN2;SEPTIN7;SERBP1;SERPINB7;SH3BGRL;SH3BGRL3;SHMT1;SNAPIN;SNCA;SORD;SVBP;TALDO1;TAX1BP3;TPI1;TPT1;TRIP10;TUB;TUFT1;TXLNA;TXNRD1;UBAC1;UBE2G1;UBE2N;UBE2V1;UBE2V2;UFC1;VASP;WASF2;WASL;YBX1;YWHAE;ZBED3",184
NA,"Direct GO Cellular Component","GO:0042995","cell projection",539,72,8.748,1.3064,0.386,0.00962517401002397,2.01659141029634,1,0.0598580473260197,0.502895089797146,"CAPRIN1,CLIP1,ARRB1,CARMIL1,RAPH1,GPRIN1,KCNAB2,ARPC5,SEPTIN6,CDC42,ODF2,SMN2,CD2AP,CTTNBP2NL,DNAL1,LCA5,ZPR1,SDCCAG8,DMTN,RAP2A,VASP,RHOA,EVL,MICAL3,MICALL1,SNAP29,CASC3,SEPTIN2,SH3GL1,CAPG,ENAH,PHACTR4,CARMIL2,SSNA1,WASF2,SEPTIN8,CFL1,PDE6D,SNCA,ZNF385A,CFAP298,PPP1R9B,BTBD8,MAGI1,IFT27,FLNA,RDX,WIPF1,ARL3,IFT25,SHTN1,IFT20,CROCC,ERC1,NME2,SH3GL2,SEPTIN7,WWC1,SEPTIN11,SH3BGRL3,UBXN2A,URI1,PDLIM5,CTTN,RAC1,SORD,ARF6,DBNL,GRIPAP1,UNC119B,TRIP10,PACSIN2","6743,10461,711,21581,14436,24835,6229,708,15848,1736,8114,11118,14258,25330,23247,31923,13051,10671,3382,9861,12652,667,20234,24694,29804,11133,17040,7729,10830,1474,18271,25793,27089,11321,12733,16511,1874,8788,11138,17521,1301,9298,21019,946,18626,3754,9944,12736,694,25019,29319,30989,21299,17072,7850,10831,1717,29435,25589,15568,27265,13236,17468,3338,9801,11184,659,2696,18706,16488,12304,8571","cell projection","ARF6;ARL3;ARPC5;ARRB1;BTBD8;CAPG;CAPRIN1;CARMIL1;CARMIL2;CASC3;CD2AP;CDC42;CFAP298;CFL1;CLIP1;CROCC;CTTN;CTTNBP2NL;DBNL;DMTN;DNAL1;ENAH;ERC1;EVL;FLNA;GPRIN1;GRIPAP1;IFT20;IFT25;IFT27;KCNAB2;LCA5;MAGI1;MICAL3;MICALL1;NME2;ODF2;PACSIN2;PDE6D;PDLIM5;PHACTR4;PPP1R9B;RAC1;RAP2A;RAPH1;RDX;RHOA;SDCCAG8;SEPTIN11;SEPTIN2;SEPTIN6;SEPTIN7;SEPTIN8;SH3BGRL3;SH3GL1;SH3GL2;SHTN1;SMN2;SNAP29;SNCA;SORD;SSNA1;TRIP10;UBXN2A;UNC119B;URI1;VASP;WASF2;WIPF1;WWC1;ZNF385A;ZPR1",72
NA,"Direct GO Cellular Component","GO:0005925","focal adhesion",310,49,5.954,1.5459,0.628,0.00119992066977217,2.92084746546825,1,0.0148505033387644,0.124765934468336,"CAPN1,CTTN,RAC1,RPS17,PDLIM7,ENAH,CNN2,ALKBH6,FLNB,RPL27,TRIP6,SORBS1,CSRP2,RHOA,LPP,RPS5,ZYX,EVL,CDC42,FHL3,RDX,RPS19,NHERF2,AHNAK,CNN3,ARF1,NEXN,FLNC,RPL30,VASP,PACSIN2,RND3,CYBA,NME2,RPS10,PDLIM1,FBLIM1,CFL1,ARPC5L,FLNA,RPL12,TGFB1I1,ARPC5,CSRP1,ARF6,LASP1,RPS3,YWHAE,BLOC1S6","1476,3338,9801,10397,22958,18271,2156,28243,3755,10328,12311,14565,2470,667,6679,10426,13200,20234,1736,3704,9944,10402,11076,347,2157,652,29557,3756,10333,12652,8571,671,2577,7850,10383,2067,24686,1874,23366,3754,10302,11767,708,2469,659,6513,10420,12851,8549","focal adhesion","AHNAK;ALKBH6;ARF1;ARF6;ARPC5;ARPC5L;BLOC1S6;CAPN1;CDC42;CFL1;CNN2;CNN3;CSRP1;CSRP2;CTTN;CYBA;ENAH;EVL;FBLIM1;FHL3;FLNA;FLNB;FLNC;LASP1;LPP;NEXN;NHERF2;NME2;PACSIN2;PDLIM1;PDLIM7;RAC1;RDX;RHOA;RND3;RPL12;RPL27;RPL30;RPS10;RPS17;RPS19;RPS3;RPS5;SORBS1;TGFB1I1;TRIP6;VASP;YWHAE;ZYX",49
NA,"Direct GO Cellular Component","GO:1990904","ribonucleoprotein complex",331,43,5.225,1.2705,0.345,0.0578870324578452,1.23741871369484,1,0.16945852593046,1,"SNRPB2,LSM1,MRPL16,RPS17,RPL11,SLBP,MRPL2,MRPL11,FAU,RPL30,SNRPA,MRPL3,LSM7,LSM10,RPS5,YBX1,SNRPC,LSM3,LSM2,RPL12,RPS19,MRPL19,MRPL37,RPP21,GAPDH,RPL34,SNRPA1,CASC3,PHAX,LSM14B,RPS10,PA2G4,DAP3,MRPS28,MRPS6,ZFP36L1,RPL27,RPS20,SRA1,MRPS23,NSRP1,RPSA,RPS3","11155,20472,14476,10397,10301,10904,14056,14042,3597,10333,11151,10379,20470,17562,10426,8014,11157,17874,13940,10302,10402,14052,14034,21300,4141,10340,11152,17040,10241,15887,10383,8550,2673,14513,14051,1107,10328,10405,11281,14509,25305,6502,10420","ribonucleoprotein complex","CASC3;DAP3;FAU;GAPDH;LSM1;LSM10;LSM14B;LSM2;LSM3;LSM7;MRPL11;MRPL16;MRPL19;MRPL2;MRPL3;MRPL37;MRPS23;MRPS28;MRPS6;NSRP1;PA2G4;PHAX;RPL11;RPL12;RPL27;RPL30;RPL34;RPP21;RPS10;RPS17;RPS19;RPS20;RPS3;RPS5;RPSA;SLBP;SNRPA;SNRPA1;SNRPB2;SNRPC;SRA1;YBX1;ZFP36L1",43
NA,"Direct GO Cellular Component","GO:0005929","cilium",227,32,3.888,1.3787,0.463,0.0370419038614063,1.43130669976402,1,0.128084038248293,1,"CDKN1B,SPAG1,IFT27,DYNLRB1,ODF2,SNAP29,SEPTIN6,IFT20,ARL3,PMM2,PSME3,CFAP298,MAP4,TUB,PACSIN2,UNC119B,PDE6D,CROCC,IFT25,LCA5,SEPTIN7,SORD,SDCCAG8,RPAP3,SEPTIN2,SSNA1,KIFAP3,MICALL1,ARL2,PKM,SRA1,LZTFL1","1785,11212,18626,15468,8114,11133,15848,30989,694,9115,9570,1301,6862,12406,8571,16488,8788,21299,25019,31923,1717,11184,10671,26151,7729,11321,17060,29804,693,9021,11281,6741","cilium","ARL2;ARL3;CDKN1B;CFAP298;CROCC;DYNLRB1;IFT20;IFT25;IFT27;KIFAP3;LCA5;LZTFL1;MAP4;MICALL1;ODF2;PACSIN2;PDE6D;PKM;PMM2;PSME3;RPAP3;SDCCAG8;SEPTIN2;SEPTIN6;SEPTIN7;SNAP29;SORD;SPAG1;SRA1;SSNA1;TUB;UNC119B",32
NA,"SLIM2 GO CC","GO:0005840","ribosome",206,29,3.524,1.3768,0.461,0.0461555850856003,1.33577573938136,1,0.147094749084211,1,"MRPL19,SF1,RPS20,RNF25,MRPS28,RPS3,RPL12,MRPL37,RRBP1,RPS17,RPL34,MRPL3,MRPL16,DAP3,FAU,MRPS23,RPS5,RPL27,MRPL11,SNCA,RPS19,METAP1,MRPL2,RPL11,MRPS6,RPSA,APEX1,RPS10,RPL30","14052,12950,10405,14662,14513,10420,10302,14034,10448,10397,10340,10379,14476,2673,3597,14509,10426,10328,14042,11138,10402,15789,14056,10301,14051,6502,587,10383,10333","ribosome","APEX1;DAP3;FAU;METAP1;MRPL11;MRPL16;MRPL19;MRPL2;MRPL3;MRPL37;MRPS23;MRPS28;MRPS6;RNF25;RPL11;RPL12;RPL27;RPL30;RPL34;RPS10;RPS17;RPS19;RPS20;RPS3;RPS5;RPSA;RRBP1;SF1;SNCA",29
NA,"Direct GO Cellular Component","GO:0030496","midbody",153,27,3.281,1.7259,0.787,0.00320463217568684,2.49422181114884,1,0.0279149144223592,0.234526083329311,"SEPTIN7,IST1,LYRM1,ZFYVE19,PIN1,SEPTIN6,CHMP4B,RHOA,TACC1,CHMP5,CDC42,NUDC,MICAL3,CHMP4C,RAP2A,MTCL1,ANKRD54,ARL3,SSNA1,ALKBH4,SEPTIN2,DCTN3,PSRC1,CCDC124,ARF6,RDX,CHMP4A","1717,28977,25074,20758,8988,15848,16171,667,11522,26942,1736,8045,24694,30599,9861,29121,25185,694,11321,21900,7729,2713,24472,25171,659,9944,20274","midbody","ALKBH4;ANKRD54;ARF6;ARL3;CCDC124;CDC42;CHMP4A;CHMP4B;CHMP4C;CHMP5;DCTN3;IST1;LYRM1;MICAL3;MTCL1;NUDC;PIN1;PSRC1;RAP2A;RDX;RHOA;SEPTIN2;SEPTIN6;SEPTIN7;SSNA1;TACC1;ZFYVE19",27
NA,"Direct GO Cellular Component","GO:0005681","spliceosomal complex",167,27,3.281,1.5812,0.661,0.0106092181416242,1.97431662074427,1,0.0637573205626455,0.535654684405975,"C9orf78,SNRNP48,SF1,CASC3,ZCCHC8,CIRBP,GEMIN2,LSM3,SCNM1,SNRPB2,SNRNP27,PPIL3,RNF113A,KHDC4,ZMAT5,SNRPA,SMNDC1,LSM7,PRKRIP1,SNRPC,WBP4,DNAJC17,DDX39B,SYF2,LSM2,SNRPA1,PPIH","24932,21368,12950,17040,25265,1982,10884,17874,23136,11155,30240,9262,12974,29145,28046,11151,16900,20470,21894,11157,12739,25556,13917,19824,13940,11152,14651","spliceosomal complex","C9orf78;CASC3;CIRBP;DDX39B;DNAJC17;GEMIN2;KHDC4;LSM2;LSM3;LSM7;PPIH;PPIL3;PRKRIP1;RNF113A;SCNM1;SF1;SMNDC1;SNRNP27;SNRNP48;SNRPA;SNRPA1;SNRPB2;SNRPC;SYF2;WBP4;ZCCHC8;ZMAT5",27
NA,"Direct GO Cellular Component","GO:0030027","lamellipodium",125,24,2.916,1.8778,0.909,0.00168414567255704,2.77362034629746,1,0.0184665095675114,0.155145672170242,"CTTN,WASF2,RAPH1,RAC1,CARMIL1,CARMIL2,CAPZB,WASL,CTTNBP2NL,CAPRIN1,DBNL,PHACTR4,RHOA,RDX,ENAH,CFL1,ARPC5,SHTN1,NME2,EVL,PPP1R9B,CAPG,VASP,BRK1","3338,12733,14436,9801,21581,27089,1491,12735,25330,6743,2696,25793,667,9944,18271,1874,708,29319,7850,20234,9298,1474,12652,23057","lamellipodium","ARPC5;BRK1;CAPG;CAPRIN1;CAPZB;CARMIL1;CARMIL2;CFL1;CTTN;CTTNBP2NL;DBNL;ENAH;EVL;NME2;PHACTR4;PPP1R9B;RAC1;RAPH1;RDX;RHOA;SHTN1;VASP;WASF2;WASL",24
