"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"KEGG Pathway H.sap","md:hsa_M00002","Glycolysis, core module involving three-carbon compounds",10,7,0.851,6.8461,2.775,1.03718643475583e-05,4.98414317195399,0.0259296608688956,0.00117862094858617,0.00990213871407706,"TPI1,ENO3,PKM,ENO1,GAPDH,ENO2,PGAM1","12009,3354,9021,3350,4141,3353,8888"
NA,"KEGG Pathway H.sap","path:hsa01230","Biosynthesis of amino acids",57,17,2.066,2.9169,1.544,3.33930065040494e-05,4.47634447794061,0.0834825162601235,0.00209753428685338,0.0176223538966196,"PKM,GAPDH,PSPH,TALDO1,MAT2A,ENO2,PRPS1,GLUL,RPIA,BCAT1,TPI1,PGAM1,ENO3,PRPS2,GOT1,SHMT1,ENO1","9021,4141,9577,11559,6904,3353,9462,4341,10297,976,12009,8888,3354,9465,4432,10850,3350"
NA,"REACTOME pathway","R-HSA-70263","Gluconeogenesis",13,7,0.851,5.2662,2.397,0.000112410851505525,3.94919176241917,0.281027128763812,0.00342716010687575,0.0287931542489072,"GAPDH,TPI1,ENO2,GPI,ENO3,PGAM1,ENO1","4141,12009,3353,4458,3354,8888,3350"
NA,"PANTHER Pathway H.sap","P00024","Glycolysis",14,7,0.851,4.89,2.29,0.000205041389181823,3.68815846441279,0.512603472954559,0.00449652169258385,0.0377773546145033,"ENO1,GPI,ENO2,PKM,BPGM,GAPDH,TPI1","3350,4458,3353,9021,1093,4141,12009"
NA,"KEGG Pathway H.sap","path:hsa05100","Bacterial invasion of epithelial cells",61,16,1.944,2.5653,1.359,0.00030006411120808,3.52278594471625,0.7501602780202,0.00634524652607315,0.0533093454274357,"CRKL,WASL,RHOA,SEPTIN8,ARPC5L,RAC1,SEPTIN11,CD2AP,CDC42,ARPC5,CRK,WASF2,CTTN,SEPTIN6,CLTB,SEPTIN2","2363,12735,667,16511,23366,9801,25589,14258,1736,708,2362,12733,3338,15848,2091,7729"
NA,"KEGG Pathway H.sap","md:hsa_M00001","Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",19,8,0.972,4.1179,2.042,0.000311994025218315,3.50585372277503,0.779985063045787,0.00634524652607315,0.0533093454274357,"TPI1,ENO3,PGAM1,ENO1,GAPDH,PKM,ENO2,GPI","12009,3354,8888,3350,4141,9021,3353,4458"
NA,"KEGG Pathway H.sap","md:hsa_M00003","Gluconeogenesis, oxaloacetate => fructose-6P",11,6,0.729,5.3346,2.415,0.000329952819355804,3.48154815635948,0.824882048389509,0.00634524652607315,0.0533093454274357,"ENO1,GAPDH,ENO2,PGAM1,TPI1,ENO3","3350,4141,3353,8888,12009,3354"
NA,"KEGG Pathway H.sap","path:hsa05131","Shigellosis",149,29,3.524,1.9035,0.929,0.000462437509284178,3.33494694661508,1,0.00825704097073494,0.069371213160698,"SEPTIN8,CRKL,ARPC5,UBE2N,CDC42,FOXO3,RAC1,WASF2,CAST,ARPC5L,RHOA,FNBP1,SEPTIN11,SEPTIN2,UBE2V1,WASL,PFN3,ARF1,BCL10,SEPTIN6,CRK,MALT1,SEPTIN7,CTTN,PLCB3,UBE2V2,CAPN1,FNBP1L,ARF6","16511,2363,708,12492,1736,3821,9801,12733,1515,23366,667,17069,25589,7729,12494,12735,18627,652,989,15848,2362,6819,1717,3338,9056,12495,1476,20851,659"
NA,"REACTOME pathway","R-HSA-499943","Interconversion of nucleotide di- and triphosphates",21,8,0.972,3.7257,1.898,0.000697409544963165,3.1565121130305,1,0.0108970241400495,0.0915509305471397,"NME1,DCTPP1,DUT,NME2,AK1,GLRX,CTPS2,DCTD","7849,28777,3078,7850,361,4330,2520,2710"
NA,"REACTOME pathway","R-HSA-8950505","Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation",26,9,1.094,3.3854,1.759,0.000732863347469887,3.13497699803622,1,0.0113224881010934,0.0951254497045936,"MTAP,AIP,CNN2,SNRPA1,ARF1,BOLA2B,MIF,TALDO1,CFL1","7413,358,2156,11152,652,32479,7097,11559,1874"
