"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-1433617","Regulation of signaling by NODAL","2/185","3/5359",0.666666666666667,19.3117117117117,5.99850868922622,0.00347551669843932,0.0810953896302509,0.0747208374720288,"ACVR1B/ACVR2A",2,"regulation of signaling by nodal",FALSE,FALSE,TRUE,FALSE
"R-HSA-194306","Neurophilin interactions with VEGF and VEGFR","2/185","3/5359",0.666666666666667,19.3117117117117,5.99850868922622,0.00347551669843932,0.0810953896302509,0.0747208374720288,"FLT1/NRP2",2,"neurophilin interactions with vegf and vegfr",FALSE,FALSE,TRUE,FALSE
"R-HSA-2168880","Scavenging of heme from plasma","2/185","3/5359",0.666666666666667,19.3117117117117,5.99850868922622,0.00347551669843932,0.0810953896302509,0.0747208374720288,"APOA1/HPX",2,"scavenging of heme from plasma",FALSE,FALSE,TRUE,FALSE
"R-HSA-6806942","MET Receptor Activation","2/185","3/5359",0.666666666666667,19.3117117117117,5.99850868922622,0.00347551669843932,0.0810953896302509,0.0747208374720288,"HGFAC/SPINT2",2,"met receptor activation",FALSE,FALSE,TRUE,FALSE
"R-HSA-8964026","Chylomicron clearance","2/185","3/5359",0.666666666666667,19.3117117117117,5.99850868922622,0.00347551669843932,0.0810953896302509,0.0747208374720288,"APOE/LDLR",2,"chylomicron clearance",FALSE,FALSE,TRUE,FALSE
"R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","4/185","21/5359",0.19047619047619,5.51763191763192,3.92197853436333,0.0051886240427945,0.107979473323021,0.099491681503371,"COL1A1/HLA-A/NPDC1/NCR3LG1",4,"immunoregulatory interactions between a lymphoid and a non-lymphoid cell",FALSE,FALSE,FALSE,TRUE
"R-HSA-3000480","Scavenging by Class A Receptors","3/185","11/5359",0.272727272727273,7.9002457002457,4.33150883999048,0.00544173765898788,0.110266789405807,0.101599201721824,"APOA1/APOE/COL1A1",3,"scavenging by class a receptors",FALSE,FALSE,FALSE,TRUE
"R-HSA-3595177","Defective CHSY1 causes TPBS","2/185","4/5359",0.5,14.4837837837838,5.10077356459375,0.00679317021456426,0.124541453933678,0.114751797609431,"CHSY1/CSPG5",2,"defective chsy1 causes tpbs",FALSE,FALSE,TRUE,TRUE
"R-HSA-5083635","Defective B3GALTL causes PpS","2/185","4/5359",0.5,14.4837837837838,5.10077356459375,0.00679317021456426,0.124541453933678,0.114751797609431,"ADAMTS1/THBS1",2,"defective b3galtl causes pps",FALSE,FALSE,TRUE,TRUE
"R-HSA-8985586","SLIT2:ROBO1 increases RHOA activity","2/185","4/5359",0.5,14.4837837837838,5.10077356459375,0.00679317021456426,0.124541453933678,0.114751797609431,"SLIT2/ROBO1",2,"slit2:robo1 increases rhoa activity",FALSE,FALSE,TRUE,TRUE
"R-HSA-9664873","Pexophagy","2/185","4/5359",0.5,14.4837837837838,5.10077356459375,0.00679317021456426,0.124541453933678,0.114751797609431,"NBR1/SQSTM1",2,"pexophagy",FALSE,FALSE,TRUE,TRUE
"R-HSA-9006934","Signaling by Receptor Tyrosine Kinases","19/185","300/5359",0.0633333333333333,1.83461261261261,2.81311338902296,0.00714366832941428,0.125544824250695,0.115676297395719,"APOE/ATP6V1D/COL1A1/EGR1/FLT1/HGFAC/LRIG1/PTPRS/RIT1/SPINT2/SPRY2/THBS1/TRIB3/ADAM10/CAV1/FOSB/NRP2/PTPRU/TGFBR3",19,"signaling by receptor tyrosine kinases",FALSE,FALSE,FALSE,TRUE
"R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism","4/185","23/5359",0.173913043478261,5.03783783783784,3.6692633888631,0.0072747439336695,0.125544824250695,0.115676297395719,"CHSY1/CSPG5/GPC3/OGN",4,"diseases associated with glycosaminoglycan metabolism",FALSE,FALSE,FALSE,TRUE
"R-HSA-3000171","Non-integrin membrane-ECM interactions","5/185","36/5359",0.138888888888889,4.02327327327327,3.44131500973777,0.00733703518348218,0.125544824250695,0.115676297395719,"COL1A1/DDR2/THBS1/VTN/DDR1",5,"non-integrin membrane-ecm interactions",FALSE,FALSE,FALSE,TRUE
"R-HSA-5668914","Diseases of metabolism","10/185","119/5359",0.0840336134453782,2.43424937542585,2.99162058769404,0.00768180994025164,0.128586818565082,0.118479173906856,"ADAMTS1/CHSY1/CSPG5/GPC3/NEU1/OGN/THBS1/C1GALT1C1/CD320/MMADHC",10,"diseases of metabolism",FALSE,FALSE,FALSE,TRUE
"R-HSA-1660662","Glycosphingolipid metabolism","4/185","24/5359",0.166666666666667,4.82792792792793,3.5536624059391,0.00849845956164667,0.139230082180169,0.128285817347141,"B4GALT5/B4GALT6/NEU1/UGCG",4,"glycosphingolipid metabolism",FALSE,FALSE,FALSE,TRUE
"R-HSA-3906995","Diseases associated with O-glycosylation of proteins","3/185","13/5359",0.230769230769231,6.68482328482329,3.88014695863729,0.00896422047812204,0.143801036836541,0.132497469347681,"ADAMTS1/THBS1/C1GALT1C1",3,"diseases associated with o-glycosylation of proteins",FALSE,FALSE,FALSE,TRUE
"R-HSA-909733","Interferon alpha/beta signaling","4/185","25/5359",0.16,4.63481081081081,3.44428687235926,0.00984954385064797,0.154778546224468,0.14261208496964,"EGR1/HLA-A/IFI35/IFNAR1",4,"interferon alpha/beta signaling",FALSE,FALSE,FALSE,TRUE
"R-HSA-418886","Netrin mediated repulsion signals","2/185","5/5359",0.4,11.587027027027,4.47810061474714,0.0110655397098392,0.164706416041031,0.151759568573691,"NTN1/UNC5B",2,"netrin mediated repulsion signals",FALSE,FALSE,TRUE,TRUE
"R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","2/185","5/5359",0.4,11.587027027027,4.47810061474714,0.0110655397098392,0.164706416041031,0.151759568573691,"ADAMTS1/THBS1",2,"o-glycosylation of tsr domain-containing proteins",FALSE,FALSE,TRUE,TRUE
"R-HSA-975576","N-glycan antennae elongation in the medial/trans-Golgi","3/185","14/5359",0.214285714285714,6.20733590733591,3.68875459192401,0.01112303069368,0.164706416041031,0.151759568573691,"B4GALT5/B4GALT6/CHST10",3,"n-glycan antennae elongation in the medial/trans-golgi",FALSE,FALSE,FALSE,TRUE
"R-HSA-202733","Cell surface interactions at the vascular wall","6/185","57/5359",0.105263157894737,3.04921763869132,2.94089594274359,0.0131313589006024,0.187243450990071,0.172525066257427,"CD84/COL1A1/PROS1/TNFRSF10B/CAV1/SLC7A8",6,"cell surface interactions at the vascular wall",FALSE,FALSE,FALSE,TRUE
"R-HSA-9709957","Sensory Perception","6/185","57/5359",0.105263157894737,3.04921763869132,2.94089594274359,0.0131313589006024,0.187243450990071,0.172525066257427,"APOA1/APOC3/APOE/GPC3/LDLR/LRP10",6,"sensory perception",FALSE,FALSE,FALSE,TRUE
