"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:0034755","iron ion transmembrane transport","3/246","8/7610",0.375,11.6006097560976,5.48259749757391,0.00165654309900933,0.203712226443356,0.196245330925226,"SLC11A2/ABCB7/SLC39A14",3,"iron ion transmembrane transport",FALSE,FALSE,FALSE,TRUE
"GO:0015865","purine nucleotide transport","4/246","17/7610",0.235294117647059,7.27881396461023,4.73663404234329,0.00181885916467282,0.203712226443356,0.196245330925226,"SLC25A17/SLC25A4/SLC25A5/SLC25A6",4,"purine nucleotide transport",FALSE,FALSE,FALSE,TRUE
"GO:0015868","purine ribonucleotide transport","4/246","17/7610",0.235294117647059,7.27881396461023,4.73663404234329,0.00181885916467282,0.203712226443356,0.196245330925226,"SLC25A17/SLC25A4/SLC25A5/SLC25A6",4,"purine ribonucleotide transport",FALSE,FALSE,FALSE,TRUE
"GO:0051503","adenine nucleotide transport","4/246","17/7610",0.235294117647059,7.27881396461023,4.73663404234329,0.00181885916467282,0.203712226443356,0.196245330925226,"SLC25A17/SLC25A4/SLC25A5/SLC25A6",4,"adenine nucleotide transport",FALSE,FALSE,FALSE,TRUE
"GO:0015711","organic anion transport","12/246","141/7610",0.0851063829787234,2.63276249783774,3.57664469225385,0.00197110979746501,0.212954777606988,0.205149104367635,"CPT2/SLC25A10/SLC25A11/SLC25A12/SLC25A17/SLC25A4/SLC25A5/SLC25A6/SLC27A3/SLC39A14/SLC4A7/SLC7A11",12,"organic anion transport",FALSE,FALSE,FALSE,TRUE
"GO:0045333","cellular respiration","13/246","163/7610",0.0797546012269939,2.46720534690009,3.46073609003558,0.00232298495647335,0.212954777606988,0.205149104367635,"SIRT3/ATP5F1B/ATP5MG/ATP5PO/GPD2/MYBBP1A/NDUFA9/NDUFS7/NIPSNAP2/SLC25A12/STOML2/UQCRC1/UQCRC2",13,"cellular respiration",FALSE,FALSE,FALSE,TRUE
"GO:1900262","regulation of DNA-directed DNA polymerase activity","3/246","9/7610",0.333333333333333,10.3116531165312,5.10842631183568,0.00242574475951523,0.212954777606988,0.205149104367635,"CHTF18/RFC3/RFC5",3,"regulation of dna-directed dna polymerase activity",FALSE,FALSE,FALSE,TRUE
"GO:1900264","positive regulation of DNA-directed DNA polymerase activity","3/246","9/7610",0.333333333333333,10.3116531165312,5.10842631183568,0.00242574475951523,0.212954777606988,0.205149104367635,"CHTF18/RFC3/RFC5",3,"positive regulation of dna-directed dna polymerase activity",FALSE,FALSE,FALSE,TRUE
"GO:0045648","positive regulation of erythrocyte differentiation","4/246","19/7610",0.210526315789474,6.51262302096705,4.39703633918651,0.00281529379991141,0.212954777606988,0.205149104367635,"ABCB10/ACVR1B/ACVR2A/PRKDC",4,"positive regulation of erythrocyte differentiation",FALSE,FALSE,FALSE,TRUE
"GO:0006072","glycerol-3-phosphate metabolic process","2/246","3/7610",0.666666666666667,20.6233062330623,6.21298859281883,0.00305579240826355,0.212954777606988,0.205149104367635,"GK/GPD2",2,"glycerol-3-phosphate metabolic process",FALSE,FALSE,TRUE,TRUE
"GO:0015691","cadmium ion transport","2/246","3/7610",0.666666666666667,20.6233062330623,6.21298859281883,0.00305579240826355,0.212954777606988,0.205149104367635,"SLC11A2/SLC39A14",2,"cadmium ion transport",FALSE,FALSE,TRUE,TRUE
"GO:0015744","succinate transport","2/246","3/7610",0.666666666666667,20.6233062330623,6.21298859281883,0.00305579240826355,0.212954777606988,0.205149104367635,"SLC25A10/SLC25A11",2,"succinate transport",FALSE,FALSE,TRUE,TRUE
