"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"SLIM2 GO BP","GO:0051276","chromosome organization",424,48,8.872,1.6843,0.752,0.000216627125568954,3.66428716291236,0.541567813922384,0.010218260640045,0.0858483250239991,"NUP62,ARID1A,RIF1,CENPF,POGZ,ESCO1,TOP2A,CCSAP,TNKS1BP1,ACIN1,INCENP,PRP4K,INO80E,CCDC66,RNF4,LATS1,TFIP11,ATRX,PSRC1,ARID1B,BLM,IK,CENPK,YLPM1,TOP2B,TPX2,PDS5B,SLF2,NIPBL,NAT10,ZNF830,PCID2,DPF3,APC,DLGAP5,KIF22,HMBOX1,SMARCA5,NUMA1,SPC24,H1-6,NUSAP1,TDRD3,SPICE1,CDCA5,PRKDC,EXO1,SGO2","8066,11110,23207,1857,18801,24645,11989,29578,19081,17066,6058,17346,26905,27709,10067,6514,17165,886,24472,18040,1058,5958,29479,17798,11990,1249,20418,17814,28862,29830,28291,25653,17427,583,16864,6391,26137,11101,8059,26913,4720,18538,20612,25083,14626,9413,3511,30812","chromosome organization","ACIN1;APC;ARID1A;ARID1B;ATRX;BLM;CCDC66;CCSAP;CDCA5;CENPF;CENPK;DLGAP5;DPF3;ESCO1;EXO1;H1-6;HMBOX1;IK;INCENP;INO80E;KIF22;LATS1;NAT10;NIPBL;NUMA1;NUP62;NUSAP1;PCID2;PDS5B;POGZ;PRKDC;PRP4K;PSRC1;RIF1;RNF4;SGO2;SLF2;SMARCA5;SPC24;SPICE1;TDRD3;TFIP11;TNKS1BP1;TOP2A;TOP2B;TPX2;YLPM1;ZNF830",48
NA,"Direct GO Biological Processes","GO:0006974","DNA damage response",417,46,8.503,1.6412,0.715,0.000524227663499377,3.28048006506028,1,0.0179530021746362,0.15083145949563,"INIP,FAAP20,ATRX,NTHL1,TANK,WAC,SPRTN,BOD1L1,CHD2,RNF4,NCOA6,MCM10,EGLN3,FANCG,TIMELESS,NIPBL,XAB2,NUCKS1,RNF169,BARD1,PRKDC,RAD51AP1,RIF1,PWWP3A,INO80E,ERCC8,TOP2A,POGZ,KDM4D,ZBTB4,RNF168,APC,MEN1,EXO1,SETD2,ATAD5,MCM9,BLM,RBBP8,POLD3,PIDD1,TICRR,ATF2,SMARCA5,BRD4,SLF2","24994,26428,886,8028,11562,17327,25356,31792,1917,10067,15936,18043,14661,3588,11813,28862,14089,29923,26961,952,9413,16956,23207,29641,26905,3439,11989,18801,25498,23847,26661,583,7010,3511,18420,25752,21484,1058,9891,20932,16491,28704,784,11101,13575,17814","dna damage response","APC;ATAD5;ATF2;ATRX;BARD1;BLM;BOD1L1;BRD4;CHD2;EGLN3;ERCC8;EXO1;FAAP20;FANCG;INIP;INO80E;KDM4D;MCM10;MCM9;MEN1;NCOA6;NIPBL;NTHL1;NUCKS1;PIDD1;POGZ;POLD3;PRKDC;PWWP3A;RAD51AP1;RBBP8;RIF1;RNF168;RNF169;RNF4;SETD2;SLF2;SMARCA5;SPRTN;TANK;TICRR;TIMELESS;TOP2A;WAC;XAB2;ZBTB4",46
NA,"Direct GO Biological Processes","GO:0045893","positive regulation of DNA-templated transcription",465,45,8.318,1.4398,0.526,0.00781383482077867,2.10713577370793,1,0.090725983873089,0.7622308752955,"VPS72,RAI1,WAC,PRDM16,PSRC1,ING1,NKX2-1,BRD4,NSD3,GPBP1,PHF2,CREB5,ATAD2,ATXN7L3,TDRD3,BLM,SMARCA1,TEAD1,NCOA6,MBD3,NSD1,INO80E,MAX,ARID1A,NUP62,PHIP,ZXDC,PITX2,TRIM21,HDAC4,MED4,ARID1B,TFAP2D,ELF2,TFAP4,PHF8,MBTD1,MEAF6,MSL1,PCBD1,SMARCA5,ZNF318,MRGBP,HMBOX1,RNF4","11644,9834,17327,14000,24472,6062,11825,13575,12767,29520,8920,16844,30123,25416,20612,1058,11097,11714,15936,6918,14234,26905,6913,11110,8066,15673,28160,9005,11312,14063,17903,18040,15581,3317,11745,20672,19866,25674,27905,8646,11101,13578,15866,26137,10067","positive regulation of dna templated transcription","ARID1A;ARID1B;ATAD2;ATXN7L3;BLM;BRD4;CREB5;ELF2;GPBP1;HDAC4;HMBOX1;ING1;INO80E;MAX;MBD3;MBTD1;MEAF6;MED4;MRGBP;MSL1;NCOA6;NKX2-1;NSD1;NSD3;NUP62;PCBD1;PHF2;PHF8;PHIP;PITX2;PRDM16;PSRC1;RAI1;RNF4;SMARCA1;SMARCA5;TDRD3;TEAD1;TFAP2D;TFAP4;TRIM21;VPS72;WAC;ZNF318;ZXDC",45
NA,"Direct GO Biological Processes","GO:0006338","chromatin remodeling",257,40,7.394,2.3156,1.211,4.08223706771129e-07,6.38910177810861,0.00102055926692782,5.10279633463912e-05,0.000428709477766308,"BRD4,KDM4D,INO80E,PHF2,DPF3,WAC,NSD1,BARD1,SMARCA1,HDAC4,NSD3,TET1,PHC1,PCGF2,KDM5B,NIPBL,ARID1B,MSL1,BRD2,ARID1A,MBD3,MEAF6,CHD1,SS18,ZNHIT1,SETD5,CHD6,JARID2,BRD3,PHF8,CECR2,PRDM16,ATRX,SATB1,SMARCA5,BCOR,SUV39H2,CHD2,VPS72,MYBBP1A","13575,25498,26905,8920,17427,17327,14234,952,11097,14063,12767,29484,3182,12929,18039,28862,18040,27905,1103,11110,6918,25674,1915,11340,21688,25566,19057,6196,1104,20672,1840,14000,886,10541,11101,20893,17287,1917,11644,7546","chromatin remodeling","ARID1A;ARID1B;ATRX;BARD1;BCOR;BRD2;BRD3;BRD4;CECR2;CHD1;CHD2;CHD6;DPF3;HDAC4;INO80E;JARID2;KDM4D;KDM5B;MBD3;MEAF6;MSL1;MYBBP1A;NIPBL;NSD1;NSD3;PCGF2;PHC1;PHF2;PHF8;PRDM16;SATB1;SETD5;SMARCA1;SMARCA5;SS18;SUV39H2;TET1;VPS72;WAC;ZNHIT1",40
NA,"Direct GO Biological Processes","GO:0045892","negative regulation of DNA-templated transcription",349,37,6.839,1.5773,0.657,0.00361578855375429,2.44179697438659,1,0.0610775093539576,0.513140353273648,"MYBBP1A,PPHLN1,PHC3,DNMT3A,NKX2-1,SPEN,BCOR,DAB2IP,ELF2,NCOR1,ZNF318,HMBOX1,RBBP8,TLE5,KDM5B,MBD3,L3MBTL3,PHC1,ZNF174,CIC,ZBTB4,SCAI,JARID2,NCOR2,RBM15B,SUV39H2,TFAP4,CENPF,SNW1,MBTD1,ZNF503,PHC2,TIMELESS,HEY1,PRDM16,ZC3H6,MEN1","7546,19369,15682,2978,11825,17575,20893,17294,3317,7672,13578,26137,9891,307,18039,6918,23035,3182,12963,14214,23847,26709,6196,7673,24303,17287,11745,1857,16696,19866,23589,3183,11813,4880,14000,24762,7010","negative regulation of dna templated transcription","BCOR;CENPF;CIC;DAB2IP;DNMT3A;ELF2;HEY1;HMBOX1;JARID2;KDM5B;L3MBTL3;MBD3;MBTD1;MEN1;MYBBP1A;NCOR1;NCOR2;NKX2-1;PHC1;PHC2;PHC3;PPHLN1;PRDM16;RBBP8;RBM15B;SCAI;SNW1;SPEN;SUV39H2;TFAP4;TIMELESS;TLE5;ZBTB4;ZC3H6;ZNF174;ZNF318;ZNF503",37
NA,"SLIM2 GO BP","GO:0022618","protein-RNA complex assembly",183,18,3.327,1.4634,0.549,0.0659372959512405,1.18086886698259,1,0.208926793254881,1,"MDN1,SCAF11,DHX9,PRPF8,BUD13,DDX23,GEMIN8,SNRNP200,CRNKL1,PRPF6,SRSF9,METTL17,PRKDC,MTG1,PRP4K,XAB2,SRSF12,SFSWAP","18302,10784,2750,17340,28199,17347,26044,30859,15762,15860,10791,19280,9413,32159,17346,14089,21220,10790","protein rna complex assembly","BUD13;CRNKL1;DDX23;DHX9;GEMIN8;MDN1;METTL17;MTG1;PRKDC;PRP4K;PRPF6;PRPF8;SCAF11;SFSWAP;SNRNP200;SRSF12;SRSF9;XAB2",18
NA,"Direct GO Biological Processes","GO:0006396","RNA processing",109,14,2.588,1.9109,0.934,0.0140482885459014,1.8523765811215,1,0.103726634207185,0.871455340663996,"SFSWAP,XAB2,U2SURP,HNRNPH3,DNTTIP2,RBM6,ZNF830,ADARB1,TFIP11,SRSF3,CRNKL1,CHERP,DHX8,PRPF6","10790,14089,30855,5043,24013,9903,28291,226,17165,10785,15762,16930,2749,15860","rna processing","ADARB1;CHERP;CRNKL1;DHX8;DNTTIP2;HNRNPH3;PRPF6;RBM6;SFSWAP;SRSF3;TFIP11;U2SURP;XAB2;ZNF830",14
NA,"Direct GO Biological Processes","GO:0048511","rhythmic process",93,12,2.218,1.9197,0.941,0.0213097216824831,1.6714222223905,1,0.118391416536854,0.994660947194511,"DHX9,RAI1,NKX2-1,NCOR1,PRKDC,KDM5B,TOP2A,DBP,MYBBP1A,TEF,SUV39H2,TIMELESS","2750,9834,11825,7672,9413,18039,11989,2697,7546,11722,17287,11813","rhythmic process","DBP;DHX9;KDM5B;MYBBP1A;NCOR1;NKX2-1;PRKDC;RAI1;SUV39H2;TEF;TIMELESS;TOP2A",12
NA,"Direct GO Biological Processes","GO:0016055","Wnt signaling pathway",115,12,2.218,1.5525,0.635,0.0845127583384446,1.07307772350322,1,0.243974475572877,1,"DACT1,APC,AMOTL1,RECK,TLE5,SENP2,PITX2,CCDC88C,DISC1,AMFR,LZTS2,AXIN1","17748,583,17811,11345,307,23116,9005,19967,2888,463,29381,903","wnt signaling pathway","AMFR;AMOTL1;APC;AXIN1;CCDC88C;DACT1;DISC1;LZTS2;PITX2;RECK;SENP2;TLE5",12
NA,"Direct GO Biological Processes","GO:0045815","transcription initiation-coupled chromatin remodeling",34,11,2.033,4.8135,2.267,7.8863322126714e-06,5.10312493217136,0.0197158305316785,0.000597449410050864,0.00501944831378046,"VPS72,ZNHIT1,MEN1,ARID1B,ARID1A,ATAD2,PHF2,GLYR1,RBM14,ATF2,ATAD2B","11644,21688,7010,18040,11110,30123,8920,24434,14219,784,29230","transcription initiation coupled chromatin remodeling","ARID1A;ARID1B;ATAD2;ATAD2B;ATF2;GLYR1;MEN1;PHF2;RBM14;VPS72;ZNHIT1",11
