"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"SLIM2 GO CC","GO:0005654","nucleoplasm",2904,284,52.495,1.455,0.541,5.2361677920638e-16,15.280986445009,1.30904194801595e-12,6.54520974007975e-13,5.49893287038074e-12,"ATAD2B,NUP62,ATF2,GPATCH1,VIRMA,ELF2,PIDD1,LSM3,KPNA5,SON,CCDC106,SNRNP200,ZC3H14,CTDSPL2,MDN1,BARD1,SRSF12,NOC3L,BCAS2,SP2,CDCA2,C2orf49,MXD4,TEAD1,INO80E,FIP1L1,CASC3,DPF3,GLYR1,MYNN,PRP4K,PCBD1,ZNF830,INIP,GTF2IRD1,RFX1,BCOR,ZNF318,DHX8,NAT10,PTPN18,FANCG,CDCA7L,SETD2,MKI67,RBM27,JPT1,ZNF609,JARID2,ING1,PPHLN1,FNBP4,CENPF,SREK1,METTL17,ZNHIT1,SS18,JAZF1,KATNBL1,RAI1,TOP2A,CHD6,ACIN1,SMARCA5,BUD13,REXO1,SCAF11,PLAGL1,MRFAP1,BACH2,PRORP,SAFB,CLK2,TASOR2,ZDHHC5,PHC1,MRGBP,AFF4,INCENP,ZNF174,UBN1,S100PBP,DACT1,PHF8,APC,BCL11A,CABIN1,PRDM16,ZBTB39,SKI,PDIK1L,PRR14,CHERP,TCF20,BOD1L1,TDRD3,SNRNP27,MAFK,L3MBTL3,KDM4D,SRSF9,NUMA1,SAPCD2,BEND3,PPIG,RBBP8,ESCO1,PIMREG,TFIP11,CSPG4,RIF1,TRAF3IP1,NR2F6,MCM10,UTP20,MAX,PRPF40B,DNTTIP2,PDS5B,CCDC85C,CWC15,TASOR,BLM,MPLKIP,NSD1,HMG20B,SREBF2,RNF168,HMBOX1,RAD51AP1,TFAP4,SCAI,SPRTN,SNW1,SYMPK,PSRC1,XAB2,TIMELESS,PHF2,MTG1,RBM25,NCOR1,BRD2,CHD1,TEX10,CIZ1,DHX9,SMU1,UTP25,HNRNPH3,VEZT,MED4,MXI1,CARMIL1,DDX47,ZC3H13,ATXN7L3,TET1,PCF11,HEY1,AQR,SATB1,SPTY2D1,MEAF6,HOXB13,TAF4B,UBN2,PHC3,KDM5B,TOP2B,FYTTD1,PPM1D,TBRG1,ARID1B,MAGI1,PRKDC,EGLN3,ALX4,MBD3,SRRM2,CLK3,GEMIN8,SYF2,PHC2,WDR33,NFU1,JUNB,KIF22,RBM15B,SPEN,SAP130,CRNKL1,CIC,ATRX,SFXN4,CENPK,KIF20A,SMARCA1,SGO2,SECISBP2,PRPF8,VPS72,BCL9L,YIPF5,CLASRP,KMT2D,TNRC18,SLF2,MCM3AP,ORC1,TICRR,CWC22,DDX23,RBL1,TET2,PRPF6,CUX1,SETD5,SENP3,ESRRA,BATF3,ATAD2,MEN1,RSRC1,UTP11,NCOA6,SIMC1,GTSE1,U2SURP,CCNT2,NOL4L,NUCKS1,RBM14,TRIM21,FAAP20,SUV39H2,POLD3,NKX2-1,MSL1,NSRP1,TPX2,ARID1A,CBX2,CCNL1,EXO1,PITX2,RBM18,SENP2,NCOR2,RNF4,ERCC8,NSD3,NIPBL,DNMT3A,ASXL2,PELP1,IK,ANKRD11,NTHL1,YLPM1,WAC,POGZ,ADARB1,RTRAF,BRD4,HDAC4,SRSF3,SPC24,PAPOLG,MYBBP1A,TAF13,RNF169,CCDC92,WDR3,PCGF2,SARNP,PRPF40A,NOP14,PWWP3A,ZBTB4,WDR46,RARB,CDCA5,DHX35","29230,8066,784,24658,24500,3317,16491,17874,6398,11183,30181,30859,20509,26936,18302,952,21220,24034,975,11207,14623,28772,13906,11714,26905,19124,17040,17427,24434,14955,17346,8646,28291,24994,4661,9982,20893,13578,2749,29830,9649,3588,30777,18420,7107,29243,14569,29003,6196,6062,19369,19752,1857,17882,19280,21688,11340,28917,26199,9834,11989,19057,17066,11101,28199,24616,10784,9046,24549,14078,19958,10520,2069,23484,18472,3182,15866,17869,6058,12963,12506,25768,17748,20672,583,13221,24187,14000,29014,10896,18981,28458,16930,11631,31792,20612,30240,6782,23035,25498,10791,8059,28055,23040,14650,9891,24645,25483,17165,2466,23207,17861,7977,18043,17897,6913,25031,24013,20418,35459,26939,30314,1058,16002,14234,5002,11290,26661,26137,16956,11745,26709,25356,16696,22935,24472,14089,11813,8920,32159,23244,7672,1103,1915,25988,16744,2750,18247,28440,5043,18258,17903,7534,21581,18682,20368,25416,29484,30097,4880,29513,10541,26818,25674,5112,11538,21931,15682,18039,11990,25407,9277,29551,18040,946,9413,14661,450,6918,16639,2071,26044,19824,3183,25651,16287,6205,6391,24303,17575,29813,15762,14214,886,16088,29479,9787,11097,30812,30972,17340,11644,23688,24877,17731,7133,11962,17814,6946,8487,28704,29322,17347,9893,25941,15860,2557,25566,17862,3471,28915,30123,7010,24152,24329,15936,24779,13698,30855,1600,16106,29923,14219,11312,26428,17287,20932,11825,27905,25305,1249,11110,1552,20569,3511,9005,28413,23116,7673,10067,3439,12767,28862,2978,23805,30134,5958,21316,8028,17798,17327,18801,226,23169,13575,14063,10785,26913,14982,7546,11546,26961,29563,12755,12929,24432,16463,16821,29641,23847,13923,9865,14626,15861","nucleoplasm","ACIN1;ADARB1;AFF4;ALX4;ANKRD11;APC;AQR;ARID1A;ARID1B;ASXL2;ATAD2;ATAD2B;ATF2;ATRX;ATXN7L3;BACH2;BARD1;BATF3;BCAS2;BCL11A;BCL9L;BCOR;BEND3;BLM;BOD1L1;BRD2;BRD4;BUD13;C2orf49;CABIN1;CARMIL1;CASC3;CBX2;CCDC106;CCDC85C;CCDC92;CCNL1;CCNT2;CDCA2;CDCA5;CDCA7L;CENPF;CENPK;CHD1;CHD6;CHERP;CIC;CIZ1;CLASRP;CLK2;CLK3;CRNKL1;CSPG4;CTDSPL2;CUX1;CWC15;CWC22;DACT1;DDX23;DDX47;DHX35;DHX8;DHX9;DNMT3A;DNTTIP2;DPF3;EGLN3;ELF2;ERCC8;ESCO1;ESRRA;EXO1;FAAP20;FANCG;FIP1L1;FNBP4;FYTTD1;GEMIN8;GLYR1;GPATCH1;GTF2IRD1;GTSE1;HDAC4;HEY1;HMBOX1;HMG20B;HNRNPH3;HOXB13;IK;INCENP;ING1;INIP;INO80E;JARID2;JAZF1;JPT1;JUNB;KATNBL1;KDM4D;KDM5B;KIF20A;KIF22;KMT2D;KPNA5;L3MBTL3;LSM3;MAFK;MAGI1;MAX;MBD3;MCM10;MCM3AP;MDN1;MEAF6;MED4;MEN1;METTL17;MKI67;MPLKIP;MRFAP1;MRGBP;MSL1;MTG1;MXD4;MXI1;MYBBP1A;MYNN;NAT10;NCOA6;NCOR1;NCOR2;NFU1;NIPBL;NKX2-1;NOC3L;NOL4L;NOP14;NR2F6;NSD1;NSD3;NSRP1;NTHL1;NUCKS1;NUMA1;NUP62;ORC1;PAPOLG;PCBD1;PCF11;PCGF2;PDIK1L;PDS5B;PELP1;PHC1;PHC2;PHC3;PHF2;PHF8;PIDD1;PIMREG;PITX2;PLAGL1;POGZ;POLD3;PPHLN1;PPIG;PPM1D;PRDM16;PRKDC;PRORP;PRP4K;PRPF40A;PRPF40B;PRPF6;PRPF8;PRR14;PSRC1;PTPN18;PWWP3A;RAD51AP1;RAI1;RARB;RBBP8;RBL1;RBM14;RBM15B;RBM18;RBM25;RBM27;REXO1;RFX1;RIF1;RNF168;RNF169;RNF4;RSRC1;RTRAF;S100PBP;SAFB;SAP130;SAPCD2;SARNP;SATB1;SCAF11;SCAI;SECISBP2;SENP2;SENP3;SETD2;SETD5;SFXN4;SGO2;SIMC1;SKI;SLF2;SMARCA1;SMARCA5;SMU1;SNRNP200;SNRNP27;SNW1;SON;SP2;SPC24;SPEN;SPRTN;SPTY2D1;SREBF2;SREK1;SRRM2;SRSF12;SRSF3;SRSF9;SS18;SUV39H2;SYF2;SYMPK;TAF13;TAF4B;TASOR;TASOR2;TBRG1;TCF20;TDRD3;TEAD1;TET1;TET2;TEX10;TFAP4;TFIP11;TICRR;TIMELESS;TNRC18;TOP2A;TOP2B;TPX2;TRAF3IP1;TRIM21;U2SURP;UBN1;UBN2;UTP11;UTP20;UTP25;VEZT;VIRMA;VPS72;WAC;WDR3;WDR33;WDR46;XAB2;YIPF5;YLPM1;ZBTB39;ZBTB4;ZC3H13;ZC3H14;ZDHHC5;ZNF174;ZNF318;ZNF609;ZNF830;ZNHIT1",284
NA,"SLIM2 GO CC","GO:0005694","chromosome",1207,155,28.651,1.9106,0.934,2.19543164536438e-17,16.6584800800823,5.48857911341095e-14,5.48857911341095e-14,4.61120870025059e-13,"CENPK,ATAD5,SPRTN,NUMA1,ZNF446,MCM3AP,MSL1,BRD4,BCL11A,TOP2B,MAFK,DPF3,ADNP2,KIF22,ELF2,RNF169,MEIS1,DHX9,SOX5,MYBBP1A,NSD3,BEND3,MEAF6,ERCC8,CDCA5,BRD2,ALX4,DDX23,AHDC1,TEAD1,BCAS2,NCOR2,MEN1,PCGF2,FANCG,VPS72,PITX2,ATF2,SETD5,INCENP,SUV39H2,IK,FOXB1,BRD3,TNRC18,PDS5B,NUSAP1,DNMT3A,NKX2-1,PELP1,MXD4,NAT10,DBP,CDCA2,MAF,ARID1B,RFX1,INIP,TET2,TASOR,NSD1,BLM,GLYR1,PHF2,HES4,PRP4K,ING1,NIPBL,SP2,MCM10,CREB5,BCL11B,CIC,CHD1,NR2F6,MCM9,MXI1,POLD3,NOL8,CBX2,PRR14,EMX1,SMARCA1,TFAP2D,HMG20B,SETD2,TEF,INO80E,HDAC4,PRKDC,CHD2,ESCO1,JARID2,MRGBP,RARB,KDM4D,ZBTB4,SPC24,TET1,MKI67,BATF3,SMARCA5,ZC3H6,POGZ,PPHLN1,PHC2,ZNF174,CECR2,KDM5B,APC,DLX6,FAAP20,MAX,ORC1,SATB1,RNF168,MBTD1,MBD3,NUCKS1,CENPF,ZNF830,RBBP8,BACH2,TIMELESS,SAP130,AFF4,SREBF2,TOP2A,NCOR1,ZNHIT1,PHC1,ESRRA,BOD1L1,NKX6-1,SS18,RIF1,TNKS1BP1,HMBOX1,H1-6,HEY1,TMPO,CHD6,RAD51AP1,DNTTIP2,ATRX,TFAP4,ATXN7L3,HOXB13,TFIP11,CUX1,SGO2,JUNB,ARID1A,RBL1,SLF2","29479,25752,25356,8059,21036,6946,27905,13575,13221,11990,6782,17427,23803,6391,3317,26961,7000,2750,11201,7546,12767,23040,25674,3439,14626,1103,450,17347,25230,11714,975,7673,7010,12929,3588,11644,9005,784,25566,6058,17287,5958,3799,1104,11962,20418,18538,2978,11825,30134,13906,29830,2697,14623,6776,18040,9982,24994,25941,30314,14234,1058,24434,8920,24149,17346,6062,28862,11207,18043,16844,13222,14214,1915,7977,21484,7534,20932,23387,1552,28458,3340,11097,15581,5002,18420,11722,26905,14063,9413,1917,24645,6196,15866,9865,25498,23847,26913,29484,7107,28915,11101,24762,18801,19369,3183,12963,1840,18039,583,2919,26428,6913,8487,10541,26661,19866,6918,29923,1857,28291,9891,14078,11813,29813,17869,11290,11989,7672,21688,3182,3471,31792,7839,11340,23207,19081,26137,4720,4880,11875,19057,16956,24013,886,11745,25416,5112,17165,2557,30812,6205,11110,9893,17814","chromosome","ADNP2;AFF4;AHDC1;ALX4;APC;ARID1A;ARID1B;ATAD5;ATF2;ATRX;ATXN7L3;BACH2;BATF3;BCAS2;BCL11A;BCL11B;BEND3;BLM;BOD1L1;BRD2;BRD3;BRD4;CBX2;CDCA2;CDCA5;CECR2;CENPF;CENPK;CHD1;CHD2;CHD6;CIC;CREB5;CUX1;DBP;DDX23;DHX9;DLX6;DNMT3A;DNTTIP2;DPF3;ELF2;EMX1;ERCC8;ESCO1;ESRRA;FAAP20;FANCG;FOXB1;GLYR1;H1-6;HDAC4;HES4;HEY1;HMBOX1;HMG20B;HOXB13;IK;INCENP;ING1;INIP;INO80E;JARID2;JUNB;KDM4D;KDM5B;KIF22;MAF;MAFK;MAX;MBD3;MBTD1;MCM10;MCM3AP;MCM9;MEAF6;MEIS1;MEN1;MKI67;MRGBP;MSL1;MXD4;MXI1;MYBBP1A;NAT10;NCOR1;NCOR2;NIPBL;NKX2-1;NKX6-1;NOL8;NR2F6;NSD1;NSD3;NUCKS1;NUMA1;NUSAP1;ORC1;PCGF2;PDS5B;PELP1;PHC1;PHC2;PHF2;PITX2;POGZ;POLD3;PPHLN1;PRKDC;PRP4K;PRR14;RAD51AP1;RARB;RBBP8;RBL1;RFX1;RIF1;RNF168;RNF169;SAP130;SATB1;SETD2;SETD5;SGO2;SLF2;SMARCA1;SMARCA5;SOX5;SP2;SPC24;SPRTN;SREBF2;SS18;SUV39H2;TASOR;TEAD1;TEF;TET1;TET2;TFAP2D;TFAP4;TFIP11;TIMELESS;TMPO;TNKS1BP1;TNRC18;TOP2A;TOP2B;VPS72;ZBTB4;ZC3H6;ZNF174;ZNF446;ZNF830;ZNHIT1",155
NA,"SLIM2 GO CC","GO:0005730","nucleolus",799,69,12.754,1.2848,0.362,0.0160035233114472,1.79578439320227,1,0.108719587713636,0.91340344813071,"BATF3,ADARB1,FYTTD1,RCN2,SCAF11,TFIP11,DDX47,ZNF174,AFF4,NOC3L,EMX1,TOP2B,DDX23,PELP1,SMARCA5,TEX10,SPTY2D1,PIDD1,JAZF1,KATNBL1,PHF2,NOP14,PHF8,DNTTIP2,ESRRA,INO80E,HAUS7,BLM,L3MBTL3,TAF13,MAGI1,SENP3,NUSAP1,URB1,NOL8,WDR33,NUCKS1,MKI67,AXIN1,BCAS2,UTP20,MYBBP1A,SPC24,MCM10,BCL9L,ZC3H14,PRKDC,SRSF9,MDN1,UTP11,TAF4B,DDX51,BEND3,DHX9,SAPCD2,TOP2A,WDR46,UTP25,PIMREG,TRAF3IP1,NAT10,CDCA7L,MEAF6,MXI1,PPM1D,RBM14,RBM15B,WDR3,RNF169","28915,226,25407,9935,10784,17165,18682,12963,17869,24034,3340,11990,17347,30134,11101,25988,26818,16491,28917,26199,8920,16821,20672,24013,3471,26905,32979,1058,23035,11546,946,17862,18538,17344,23387,25651,29923,7107,903,975,17897,7546,26913,18043,23688,20509,9413,10791,18302,24329,11538,20082,23040,2750,28055,11989,13923,28440,25483,17861,29830,30777,25674,7534,9277,14219,24303,12755,26961","nucleolus","ADARB1;AFF4;AXIN1;BATF3;BCAS2;BCL9L;BEND3;BLM;CDCA7L;DDX23;DDX47;DDX51;DHX9;DNTTIP2;EMX1;ESRRA;FYTTD1;HAUS7;INO80E;JAZF1;KATNBL1;L3MBTL3;MAGI1;MCM10;MDN1;MEAF6;MKI67;MXI1;MYBBP1A;NAT10;NOC3L;NOL8;NOP14;NUCKS1;NUSAP1;PELP1;PHF2;PHF8;PIDD1;PIMREG;PPM1D;PRKDC;RBM14;RBM15B;RCN2;RNF169;SAPCD2;SCAF11;SENP3;SMARCA5;SPC24;SPTY2D1;SRSF9;TAF13;TAF4B;TEX10;TFIP11;TOP2A;TOP2B;TRAF3IP1;URB1;UTP11;UTP20;UTP25;WDR3;WDR33;WDR46;ZC3H14;ZNF174",69
NA,"Direct GO Cellular Component","GO:0005856","cytoskeleton",839,67,12.384,1.1881,0.249,0.0728223038264665,1.13773558572486,1,0.22071270228367,1,"CCDC92,CCDC120,CEP170B,ERC2,HAUS7,EPB41L1,SVIL,DLGAP5,WDR35,PSRC1,MPLKIP,TTC28,DISC1,INCENP,TMSB10,CDC42EP1,ATAT1,SSH2,SPICE1,LMOD1,RTRAF,PLEC,CEP57,CENPF,FAM110A,CNTROB,CCDC66,LIMCH1,TRAF3IP1,CARMIL1,DMTN,SYMPK,CEP170,AFAP1,FBF1,CEP128,CDC42EP4,NUSAP1,KIF22,PDE4DIP,CEP250,ADD2,TEDC2,NAV1,MAP7D2,AUTS2,RIF1,DHX9,S100A8,LZTS3,KIZ,LZTS2,CCSAP,MAST2,LATS2,IK,LATS1,KIF20A,KATNBL1,TNKS1BP1,CKAP2L,NUP62,GTSE1,NUMA1,CROCC,TPX2,APC","29563,28910,20362,31922,32979,3378,11480,16864,29250,24472,16002,29179,2888,6058,11879,17014,21186,30580,25083,6647,23169,9069,30794,1857,16188,29616,27709,29191,17861,21581,3382,22935,28920,24017,24674,20359,17147,18538,6391,15580,1859,244,25849,15989,25899,14262,23207,2750,10498,30139,15865,29381,29578,19035,6515,5958,6514,9787,26199,19081,26877,8066,13698,8059,21299,1249,583","cytoskeleton","ADD2;AFAP1;APC;ATAT1;AUTS2;CARMIL1;CCDC120;CCDC66;CCDC92;CCSAP;CDC42EP1;CDC42EP4;CENPF;CEP128;CEP170;CEP170B;CEP250;CEP57;CKAP2L;CNTROB;CROCC;DHX9;DISC1;DLGAP5;DMTN;EPB41L1;ERC2;FAM110A;FBF1;GTSE1;HAUS7;IK;INCENP;KATNBL1;KIF20A;KIF22;KIZ;LATS1;LATS2;LIMCH1;LMOD1;LZTS2;LZTS3;MAP7D2;MAST2;MPLKIP;NAV1;NUMA1;NUP62;NUSAP1;PDE4DIP;PLEC;PSRC1;RIF1;RTRAF;S100A8;SPICE1;SSH2;SVIL;SYMPK;TEDC2;TMSB10;TNKS1BP1;TPX2;TRAF3IP1;TTC28;WDR35",67
NA,"Direct GO Cellular Component","GO:0070161","anchoring junction",216,21,3.882,1.4465,0.533,0.055295937092915,1.2573067776094,1,0.190167083505713,1,"SVIL,ATAT1,AMOTL1,TNK2,SAPCD2,APC,CGN,MARVELD2,SYMPK,FBF1,CCDC85C,UBN1,PHLDB2,PLEC,JCAD,AMOT,MAGI1,SSH2,CCDC88C,VEZT,TJAP1","11480,21186,17811,19297,28055,583,17429,26401,22935,24674,35459,12506,29573,9069,29283,17810,946,30580,19967,18258,17949","anchoring junction","AMOT;AMOTL1;APC;ATAT1;CCDC85C;CCDC88C;CGN;FBF1;JCAD;MAGI1;MARVELD2;PHLDB2;PLEC;SAPCD2;SSH2;SVIL;SYMPK;TJAP1;TNK2;UBN1;VEZT",21
NA,"Direct GO Cellular Component","GO:0015630","microtubule cytoskeleton",165,16,2.957,1.4427,0.529,0.0878056380113915,1.05647759709363,1,0.248433367763728,1,"CDC42EP4,MAP7D2,INCENP,KATNBL1,TPX2,NAV1,APC,JPT1,SS18,PSRC1,MAST2,CKAP2L,ESRRA,GTSE1,AXIN1,KIAA1671","17147,25899,6058,26199,1249,15989,583,14569,11340,24472,19035,26877,3471,13698,903,29345","microtubule cytoskeleton","APC;AXIN1;CDC42EP4;CKAP2L;ESRRA;GTSE1;INCENP;JPT1;KATNBL1;KIAA1671;MAP7D2;MAST2;NAV1;PSRC1;SS18;TPX2",16
NA,"Direct GO Cellular Component","GO:0045111","intermediate filament cytoskeleton",33,6,1.109,2.7051,1.436,0.0209539910068216,1.67873324681867,1,0.118391416536854,0.994660947194511,"PLEC,DISC1,S100A8,PHLDB2,CLK3,MDN1","9069,2888,10498,29573,2071,18302","intermediate filament cytoskeleton","CLK3;DISC1;MDN1;PHLDB2;PLEC;S100A8",6
NA,"Direct GO Cellular Component","GO:0005930","axoneme",41,6,1.109,2.1773,1.123,0.0542882838527548,1.26529388693262,1,0.190167083505713,1,"WDR35,CTSH,CCSAP,TRAF3IP1,CCDC66,CENPF","29250,2535,29578,17861,27709,1857","axoneme","CCDC66;CCSAP;CENPF;CTSH;TRAF3IP1;WDR35",6
NA,"Direct GO Cellular Component","GO:1990909","Wnt signalosome",7,3,0.555,6.3763,2.673,0.0086154931909131,2.06471985646768,1,0.0910962755593162,0.765341866701252,"APC,AXIN1,RECK","583,903,11345","wnt signalosome","APC;AXIN1;RECK",3
NA,"Direct GO Cellular Component","GO:0030877","beta-catenin destruction complex",8,3,0.555,5.5793,2.48,0.0131031297169361,1.88262495957661,1,0.0986681454588565,0.828956641375106,"AXIN1,DACT1,APC","903,17748,583","beta catenin destruction complex","APC;AXIN1;DACT1",3
