"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Cellular Component","GO:0009897","external side of plasma membrane",75,2,4.762,2.353,2.353,0.0580622975425119,1.23610578300154,1,0.208087536254203,1,"CD84,TMEM123","1704,30138"
NA,"Direct GO Cellular Component","GO:1904813","ficolin-1-rich granule lumen",91,2,4.762,2.074,2.074,0.081367734654961,1.08954777495369,1,0.217534147751018,1,"HSPA6,QPCT","5239,9753"
NA,"Direct GO Cellular Component","GO:0031966","mitochondrial membrane",114,2,4.762,1.749,1.749,0.118888162320919,0.924861385874505,1,0.266988844526407,1,"BNIP3,AIFM2","1084,21411"
NA,"Direct GO Cellular Component","GO:0005802","trans-Golgi network",118,2,4.762,1.7,1.7,0.125801086067469,0.900315609518152,1,0.274268234118159,1,"GCNT1,RAB29","4203,9789"
NA,"Direct GO Cellular Component","GO:0005769","early endosome",204,3,7.143,1.495,1.495,0.0896746561114692,1.04733028010143,1,0.230329772346524,1,"APOC3,RAB29,PLEKHF1","610,9789,20764"
NA,"Direct GO Cellular Component","GO:0005741","mitochondrial outer membrane",139,2,4.762,1.463,1.463,0.1635210467614,0.786426341449705,1,0.317351957418422,1,"AIFM2,BNIP3","21411,1084"
NA,"Direct GO Cellular Component","GO:0012505","endomembrane system",170,2,4.762,1.173,1.173,0.222199923687716,0.65325609454911,1,0.373931400268708,1,"RAB29,LAPTM4A","9789,6924"
NA,"Direct GO Cellular Component","GO:0005615","extracellular space",368,4,9.524,1.059,1.059,0.123821948751361,0.907202365197103,1,0.27109763709908,1,"RNASE4,APOC3,AIFM2,GCNT1","10047,610,21411,4203"
NA,"Direct GO Cellular Component","GO:0005576","extracellular region",553,6,14.286,1.056,1.056,0.0652925338369584,1.18513647720567,1,0.211236655758115,1,"RNASE4,ART5,APOC3,TUBA4A,HSPA6,QPCT","10047,24049,610,12407,5239,9753"
NA,"Direct GO Cellular Component","GO:0048471","perinuclear region of cytoplasm",414,4,9.524,0.889,0.889,0.168033238422403,0.774604802585847,1,0.323711091666687,1,"MEIS2,RAB29,FAT1,PLEKHF1","7001,9789,3595,20764"
