"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-HSA-9679506","SARS-CoV Infections","239","60","3.252","1.0952","0.131","0.228797213332261","0.640549269397336","1","0.568281818856154","1","SNRPF,GEMIN2,NUP50,RBBP7,ZCRB1,RPS10,RPS20,FKBP4,VCP,G3BP1,BRMS1,RPS3,RPS15,RPS25,SNRPD1,YWHAZ,PPIH,IMPDH2,GEMIN7,RPS5,RPS18,FAU,SRPK2,SAP30,YWHAQ,REST,CHMP4C,RPS12,RPS21,FNTB,RPS28,YWHAE,PATJ,SH3KBP1,RPS3A,RPS15A,CREBBP,SNRPD2,CNBP,PTGES3,RPSA,GEMIN6,RPS7,RPS19,FKBP1A,UBE2N,PPIG,LARP1,RPS2,CHMP4B,RPS13,RPS24,GRB2,SDC2,YWHAG,HMG20B,GEMIN8,RPS4X,RPS17,DAD1","11162,10884,8065,9890,29620,10383,10405,3720,12666,30292,17262,10420,10388,10413,11158,12855,14651,6053,20045,10426,10401,3597,11306,10532,12854,9966,30599,10385,10409,3785,10418,12851,28881,13867,10421,10389,2348,11159,13164,16049,6502,20044,10440,10402,3711,12492,14650,29531,10404,16171,10386,10411,4566,10659,12852,5002,26044,10424,10397,2664"
"","REACTOME pathway","R-HSA-1280215","Cytokine Signaling in Immune system","287","72","3.902","1.0945","0.13","0.205802503822785","0.686549345852475","1","0.539314737481093","1","RAPGEF1,MIF,PSMA4,PSMB6,ARF1,TALDO1,CRKL,AIP,NKIRAS1,FOXO1,HSPA2,NRAS,PSMB1,RAP1B,CDKN1B,UBE2D1,HNRNPDL,TNIP2,GATA3,JUNB,PITPNA,PSMB4,SNRPA1,CREB1,EIF2S2,PDCD4,BOLA2B,HMGB1,MSN,PSMA5,PSMB7,CAPZA1,TARBP2,DUSP3,GSTO1,TOLLIP,FOXO3,HSPA8,YBX1,PSMB2,RPLP0,CFL1,UBE2N,NUP50,EDARADD,GRB2,KRAS,PPP2CB,PSMB5,BIRC2,STX3,ATF2,UBE2M,NKIRAS2,FKBP5,HSPA1L,MTAP,PSMA6,PSME2,CDKN1A,ZEB1,RNF7,DUS2,FLNB,JUN,PIN1,PSMB3,SNCA,CNN2,YWHAZ,ATF6,TXLNA","4568,7097,9533,9543,652,11559,2363,358,17899,3819,5235,7989,9537,9857,1785,12474,5037,19118,4172,6205,9001,9541,11152,2345,3266,8763,32479,4983,7373,9534,9544,1488,11569,3069,13312,16476,3821,5241,8014,9539,10371,1874,12492,8065,14341,4566,6407,9300,9542,590,11438,784,12491,17898,3721,5234,7413,9535,9569,1784,11642,10070,26014,3755,6204,8988,9540,11138,2156,12855,791,30685"
"","REACTOME pathway","R-HSA-8868773","rRNA processing in the nucleus and cytosol","180","45","2.439","1.0907","0.125","0.277192144771865","0.557219081169072","1","0.635179066846621","1","RPL34,RPS10,RPS20,RPL5,TRMT112,EXOSC6,RPS3,RPS15,RPL15,RPS25,RIOK2,RPL30,RPS5,RPS18,RPSA,RPP38,LTV1,RPLP0,RPS12,RPL8,RPS21,RPP25,RPL22L1,RPS3A,RPS15A,RPL22,RPS28,RPP21,RPL31,RPS7,RPS19,NCL,RPP14,RRP36,RPS2,RPS13,RPL12,RPS24,THUMPD1,RPS4X,RPS17,FAU,RPL27,MPHOSPH6,RIOK1","10340,10383,10405,10360,26940,19055,10420,10388,10306,10413,18999,10333,10426,10401,6502,30329,21173,10371,10385,10368,10409,30361,27610,10421,10389,10315,10418,21300,10334,10440,10402,7667,30327,21374,10404,10386,10302,10411,23807,10424,10397,3597,10328,7214,18656"
"","REACTOME pathway","R-HSA-5617833","Cilium Assembly","112","28","1.518","1.0907","0.125","0.333640346549951","0.476721436378139","1","0.69120704654761","1","DYNLRB1,YWHAG,MAPRE1,IFT25,HAUS1,DYNC1I2,TRIP11,HAUS4,PRKAR2B,KIF3A,UNC119B,ARF4,SSNA1,KIFAP3,LZTFL1,ARL13B,RAB8A,SDCCAG8,HAUS2,YWHAE,DCTN3,IFT81,CEP41,ARL3,RAB11A,NDE1,PDE6D,IFT27","15468,12852,6890,25019,25174,2964,12305,20163,9392,6319,16488,655,11321,17060,6741,25419,7007,10671,25530,12851,2713,14313,12370,694,9760,17619,8788,18626"
"","REACTOME pathway","R-HSA-69002","DNA Replication Pre-Initiation","72","18","0.976","1.0907","0.125","0.38082673234673","0.419272573672047","1","0.738036302997539","1","PSMB3,GMNN,PSMA4,PSMB6,CDT1,PSMB1,UBE2D1,PSMB4,POLE3,PSMA5,PSMB7,CDC26,PSMB2,UBE2S,PSMB5,POLE4,PSMA6,RPA3","9540,17493,9533,9543,24576,9537,12474,9541,13546,9534,9544,17839,9539,17895,9542,18755,9535,10291"
"","REACTOME pathway","R-HSA-9917777","Epigenetic regulation by WDR5-containing histone modifying complexes","72","18","0.976","1.0907","0.125","0.38082673234673","0.419272573672047","1","0.738036302997539","1","MED7,MED10,CREBBP,CXXC1,SGF29,RXRA,PAGR1,TADA3,DPY30,DR1,MED31,BOD1L1,NCOA1,KAT8,NCOA6,MED30,GPS2,KANSL2","2378,28760,2348,24343,25156,10477,28707,19422,24590,3017,24260,31792,7668,17933,15936,23032,4550,26024"
"","REACTOME pathway","R-HSA-3371556","Cellular response to heat stress","68","17","0.921","1.0907","0.125","0.386592408154605","0.412746678835496","1","0.742875496069571","1","HSPA2,BAG2,DNAJB1,DNAJC2,FKBP4,YWHAE,HSPA4,PTGES3,BAG1,RPA3,HIKESHI,HSPA1L,BAG3,HSPA8,NUP50,CREBBP,VCP","5235,938,5270,13192,3720,12851,5237,16049,937,10291,26938,5234,939,5241,8065,2348,12666"
"","KEGG Pathway H.sap","path:hsa04022","cGMP-PKG signaling pathway","64","16","0.867","1.0907","0.125","0.392631508906985","0.406014850952672","1","0.744184057822185","1","PPP3CA,RHOA,ATF2,VASP,PPP1CA,ATF6B,PPP3R1,PPP1R12A,PDE5A,PLCB1,PPP1CB,ITPR3,BAD,NFATC1,PLCB3,CREB1","9314,667,784,12652,9281,2349,9317,7618,8784,15917,9282,6182,936,7775,9056,2345"
"","REACTOME pathway","R-HSA-380270","Recruitment of mitotic centrosome proteins and complexes","60","15","0.813","1.0907","0.125","0.398977831845919","0.399051234073778","1","0.745654587857177","1","DYNC1I2,NDE1,YWHAG,MZT2B,DCTN3,MZT2A,PRKAR2B,HAUS4,SSNA1,CEP41,MAPRE1,YWHAE,HAUS2,SDCCAG8,HAUS1","2964,17619,12852,25886,2713,33187,9392,20163,11321,12370,6890,12851,25530,10671,25174"
"","REACTOME pathway","R-HSA-380287","Centrosome maturation","60","15","0.813","1.0907","0.125","0.398977831845919","0.399051234073778","1","0.745654587857177","1","SSNA1,CEP41,MAPRE1,YWHAE,HAUS2,SDCCAG8,HAUS1,DYNC1I2,NDE1,YWHAG,MZT2B,DCTN3,MZT2A,PRKAR2B,HAUS4","11321,12370,6890,12851,25530,10671,25174,2964,17619,12852,25886,2713,33187,9392,20163"
"","KEGG Pathway H.sap","path:hsa04922","Glucagon signaling pathway","60","15","0.813","1.0907","0.125","0.398977831845919","0.399051234073778","1","0.745654587857177","1","PLCB1,PKM,PPP4R3B,PPP3R1,ATF2,PYGM,CREB1,PLCB3,FOXO1,PPP4C,PGAM1,CREBBP,PPP3CA,ITPR3,PRKAB1","15917,9021,29267,9317,784,9726,2345,9056,3819,9319,8888,2348,9314,6182,9378"
"","Direct GO Biological Processes","GO:0001889","liver development","56","14","0.759","1.0907","0.125","0.405672372685465","0.39182456784116","1","0.745654587857177","1","GFER,JUN,ARF6,RB1CC1,DBP,HNRNPD,KRAS,CEBPB,CD2AP,DUT,ADA,HES1,RELA,ATF2","4236,6204,659,15574,2697,5036,6407,1834,14258,3078,186,5192,9955,784"
"","Direct GO Biological Processes","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","56","14","0.759","1.0907","0.125","0.405672372685465","0.39182456784116","1","0.745654587857177","1","PPM1B,AZI2,SIVA1,NFKBIL1,PIAS4,PPP2CB,TNIP2,NKIRAS2,PPM1A,CACTIN,TNIP1,CARD19,XIAP,NKIRAS1","9276,24002,17712,7800,17002,9300,19118,17898,9275,29938,16903,28148,592,17899"
"","Direct GO Biological Processes","GO:0016197","endosomal transport","52","13","0.705","1.0907","0.125","0.412765561956546","0.384296544123434","1","0.754323029891348","1","RAB5B,BLOC1S2,ZFYVE16,BLOC1S1,DPY30,ITSN1,WASHC2A,RAB35,RAB5A,WASHC2C,VPS4B,WASH6P,RBSN","9784,20984,20756,4200,24590,6183,23416,9774,9783,23414,10895,31685,20759"
"","REACTOME pathway","R-HSA-380259","Loss of Nlp from mitotic centrosomes","52","13","0.705","1.0907","0.125","0.412765561956546","0.384296544123434","1","0.754323029891348","1","SDCCAG8,DYNC1I2,NDE1,YWHAG,CEP41,DCTN3,PRKAR2B,HAUS4,SSNA1,HAUS1,MAPRE1,YWHAE,HAUS2","10671,2964,17619,12852,12370,2713,9392,20163,11321,25174,6890,12851,25530"
