"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-HSA-168256","Immune System","848","4","11.429","1.0848","0.117","0.51151222286304","0.291143984124747","1","0.616475208719922","1","TRIM21,ORAI1,NFE2L2,ATP6V0D2","11312,25896,7782,18266"
"","KEGG Pathway H.sap","path:hsa01100","Metabolic pathways","849","4","11.429","1.0835","0.116","0.512478521335866","0.290324331756667","1","0.616475208719922","1","GALNT10,ATP6V0D2,TGDS,CHKA","19873,18266,20324,1937"
"","Direct GO Cellular Component","GO:0005783","endoplasmic reticulum","893","4","11.429","1.0301","0.043","0.554200321975218","0.256333226240507","1","0.659762288065736","1","FGFR3,SLC26A11,SLC39A7,LMBRD1","3690,14471,4927,23038"
"","SLIM2 GO BP","GO:0006914","autophagy","432","2","5.714","1.0647","0.09","0.567598666075078","0.24595863385747","1","0.66878941187125","1","TRIM21,ATP6V0D2","11312,18266"
"","REACTOME pathway","R-HSA-168249","Innate Immune System","437","2","5.714","1.0525","0.074","0.573999753523371","0.241088294088896","1","0.673410729863481","1","ATP6V0D2,TRIM21","18266,11312"
"","SLIM2 GO BP","GO:0015031","protein transport","919","4","11.429","1.001","0.001","0.578047932128191","0.238036148092119","1","0.675086273305751","1","CLTCL1,ORAI1,ARL5B,PHAF1","2093,25896,23052,29564"
"","Direct GO Biological Processes","GO:0045893","positive regulation of DNA-templated transcription","465","2","5.714","0.9891","-0.016","0.608631713092519","0.215645422233753","1","0.699926470056397","1","TRIM21,NFE2L2","11312,7782"
"","Direct GO Cellular Component","GO:0070062","extracellular exosome","1198","5","14.286","0.9598","-0.059","0.612349323402317","0.213000757682135","1","0.701396137363212","1","CLTCL1,SLC26A11,ATP6V0D2,PRPH,SLC46A3","2093,14471,18266,9461,27501"
"","HGNC Gene Group","HGNC-G-1691","MicroRNA protein coding host genes","504","2","5.714","0.9126","-0.132","0.653412652758448","0.184812460050402","1","0.740002839550302","1","NFE2L2,GALNT10","7782,19873"
"","REACTOME pathway","R-HSA-597592","Post-translational protein modification","759","3","8.571","0.909","-0.138","0.654151575191971","0.184321608491855","1","0.740002839550302","1","GALNT10,EEF1AKMT1,NFE2L2","19873,27351,7782"
"","SLIM2 GO BP","GO:0042592","homeostatic process","760","3","8.571","0.9078","-0.14","0.655063383184528","0.183716676137218","1","0.740002839550302","1","ATP6V0D2,SLC39A7,NFE2L2","18266,4927,7782"
"","Direct GO Biological Processes","GO:0007165","signal transduction","515","2","5.714","0.8931","-0.163","0.665317850166657","0.176970824479871","1","0.747183132511383","1","RAP1BL,PIDD1","55079,16491"
"","SLIM2 GO CC","GO:0005783","endoplasmic reticulum","1052","4","11.429","0.8744","-0.194","0.688837354510966","0.161883309844022","1","0.770586534715575","1","SLC39A7,SLC26A11,LMBRD1,FGFR3","4927,14471,23038,3690"
"","SLIM2 GO BP","GO:0002376","immune system process","1076","4","11.429","0.8549","-0.226","0.706647693887563","0.150797054003956","1","0.788975580554075","1","TRIM21,SLC39A7,ORAI1,NFE2L2","11312,4927,25896,7782"
"","Direct GO Cellular Component","GO:0005789","endoplasmic reticulum membrane","596","2","5.714","0.7717","-0.374","0.743453839794938","0.128745991156392","1","0.820510475781362","1","LMBRD1,SLC39A7","23038,4927"
"","SLIM2 GO CC","GO:0005768","endosome","596","2","5.714","0.7717","-0.374","0.743453839794938","0.128745991156392","1","0.820510475781362","1","CLTCL1,ATP6V0D2","2093,18266"
"","SLIM2 GO BP","GO:0009790","embryo development","628","2","5.714","0.7324","-0.449","0.769917165452682","0.11355599758333","1","0.846467246912605","1","LMBRD1,NFE2L2","23038,7782"
"","REACTOME pathway","R-HSA-1643685","Disease","916","3","8.571","0.7532","-0.409","0.777548526436135","0.109272497341905","1","0.853225959352629","1","NFE2L2,LMBRD1,FGFR3","7782,23038,3690"
"","SLIM2 GO CC","GO:0005856","cytoskeleton","1321","4","11.429","0.6964","-0.522","0.849207192991382","0.0709863359106132","1","0.905992039571691","1","CLTCL1,PLEKHH3,NFE2L2,PRPH","2093,26105,7782,9461"
"","SLIM2 GO BP","GO:0009056","catabolic process","1594","5","14.286","0.7214","-0.471","0.850653950436384","0.07024707679035","1","0.905992039571691","1","NFE2L2,ATP6V0D2,MEX3D,TRIM21,PCBP4","7782,18266,16734,11312,8652"
"","SLIM2 GO BP","GO:0030154","cell differentiation","1906","6","17.143","0.7239","-0.466","0.869163691044933","0.0608984244456132","1","0.92038512403469","1","H1-6,SLC39A7,NFE2L2,LNX2,RAP1BL,FGFR3","4720,4927,7782,20421,55079,3690"
"","SLIM2 GO BP","GO:0006950","response to stress","1967","6","17.143","0.7015","-0.511","0.889482791994811","0.0508624493945446","1","0.934972453288896","1","CHKA,TRIM21,BCL2L12,NFE2L2,LXN,PIDD1","1937,11312,13787,7782,13347,16491"
"","Direct GO Cellular Component","GO:0005856","cytoskeleton","839","2","5.714","0.5482","-0.867","0.892868385705989","0.0492125540725311","1","0.935153591586419","1","PRPH,PLEKHH3","9461,26105"
"","REACTOME pathway","R-HSA-1430728","Metabolism","1162","3","8.571","0.5937","-0.752","0.898772079852808","0.0463504273011913","1","0.939625356209754","1","SLC26A11,CHKA,LMBRD1","14471,1937,23038"
"","REACTOME pathway","R-HSA-392499","Metabolism of proteins","1184","3","8.571","0.5827","-0.779","0.906132594479275","0.0428082473151724","1","0.94278925274972","1","NFE2L2,GALNT10,EEF1AKMT1","7782,19873,27351"
"","SLIM2 GO BP","GO:0008283","cell population proliferation","882","2","5.714","0.5215","-0.939","0.909129173069048","0.0413744059248949","1","0.94278925274972","1","LNX2,FGFR3","20421,3690"
"","SLIM2 GO CC","GO:0005694","chromosome","1207","3","8.571","0.5716","-0.807","0.913328443858715","0.0393730168746726","1","0.942843546173718","1","ZBTB5,H1-6,NFE2L2","23836,4720,7782"
"","REACTOME pathway","R-HSA-162582","Signal Transduction","980","2","5.714","0.4693","-1.091","0.938176811154283","0.0277153056802641","1","0.958173474979952","1","FGFR3,ATP6V0D2","3690,18266"
"","SLIM2 GO BP","GO:0007049","cell cycle","1100","2","5.714","0.4181","-1.258","0.962101421890516","0.0167791435072358","1","0.977399854394075","1","CLTCL1,TRIM21","2093,11312"
"","Direct GO Cellular Component","GO:0005654","nucleoplasm","2777","6","17.143","0.4969","-1.009","0.993309067909476","0.00291559983978436","1","0.996776115266926","1","TRIM21,RBAK,SLC39A7,SLC26A11,NFE2L2,PIDD1","11312,17680,4927,14471,7782,16491"
"","SLIM2 GO CC","GO:0005654","nucleoplasm","2904","6","17.143","0.4751","-1.074","0.996075091593215","0.00170791997461798","1","0.997810414052437","1","SLC39A7,SLC26A11,NFE2L2,PIDD1,TRIM21,RBAK","4927,14471,7782,16491,11312,17680"
"","SLIM2 GO BP","GO:0022607","cellular component assembly","1836","2","5.714","0.2505","-1.997","0.998705933379495","0.000562369943116534","1","0.998705933379495","1","TRIM21,H1-6","11312,4720"
