"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","Direct GO Biological Processes","GO:0031114","regulation of microtubule depolymerization","4","2","4.082","82.1327","6.36","0.00021615766431235","3.6652293610577","0.156498148962141","0.129907717012585","0.930489680661702","MAP1B,MAP1A","6836,6835"
"","REACTOME pathway","R-HSA-9707587","Regulation of HMOX1 expression and activity","5","2","4.082","65.7061","6.038","0.000358861096719847","3.44507361994947","0.259815434025169","0.129907717012585","0.930489680661702","HMOX1,NFE2L2","5013,7782"
"","KEGG Pathway H.sap","path:hsa05418","Fluid shear stress and atherosclerosis","72","4","8.163","9.1259","3.19","0.000920294726333967","3.03607306665172","0.666293381865792","0.146916801258954","1","HMOX1,BMPR2,NFE2L2,GSTA4","5013,1078,7782,4629"
"","Direct GO Biological Processes","GO:0048662","negative regulation of smooth muscle cell proliferation","11","2","4.082","29.8664","4.9","0.00192816944979916","2.71485480244615","1","0.146916801258954","1","HMOX1,BMPR2","5013,1078"
"","Direct GO Biological Processes","GO:0110076","negative regulation of ferroptosis","11","2","4.082","29.8664","4.9","0.00192816944979916","2.71485480244615","1","0.146916801258954","1","HMOX1,NFE2L2","5013,7782"
"","Direct GO Biological Processes","GO:0045088","regulation of innate immune response","12","2","4.082","27.3776","4.775","0.00230482613894398","2.63736182938282","1","0.146916801258954","1","NFE2L2,IFI35","7782,5399"
"","REACTOME pathway","R-HSA-9818027","NFE2L2 regulating anti-oxidant/detoxification enzymes","12","2","4.082","27.3776","4.775","0.00230482613894398","2.63736182938282","1","0.146916801258954","1","HMOX1,NFE2L2","5013,7782"
"","Direct GO Biological Processes","GO:0001935","endothelial cell proliferation","15","2","4.082","21.902","4.453","0.00362428883951482","2.44077719829965","1","0.146916801258954","1","BMPR2,HMOX1","1078,5013"
"","REACTOME pathway","R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes","15","2","4.082","21.902","4.453","0.00362428883951482","2.44077719829965","1","0.146916801258954","1","PIDD1,TNFRSF10D","16491,11907"
"","REACTOME pathway","R-HSA-425407","SLC-mediated transmembrane transport","58","3","6.122","8.4965","3.087","0.00517263180681001","2.28628843401342","1","0.146916801258954","1","MFSD4B,SLC26A11,SLC39A7","21053,14471,4927"
