"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"ACAD9",0.0646,0.963267116379622,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACADM",0.609,0.663727778546461,0.6,0.66,"0.6","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACADS",0.95,0.55314427397224,0.9,0.55,"0.9","0.55","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACADSB",0.298,0.607891469486709,0.3,0.61,"0.3","0.61","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACADVL",0.219,0.655851731381081,0.2,0.66,"0.2","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACAP2",-0.251,0.923533942440574,-0.3,0.92,"-0.3","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACAT1",0.0536,0.964798623742721,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACAT2",-0.0207,0.995774789034631,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACBD3",-0.156,0.801594911335109,-0.2,0.8,"-0.2","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACBD5",0.522,0.663727778546461,0.5,0.66,"0.5","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACBD6",0.0137,0.995741526145059,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACD",0.349,0.938105356478853,0.3,0.94,"0.3","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACIN1",0.717,0.433675013373753,0.7,0.43,"0.7","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACLY",-0.19,0.866928110520786,-0.2,0.87,"-0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACO1",-0.05,0.985171135118486,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACO2",0.153,0.780552906163659,0.2,0.78,"0.2","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACOT2",0.286,0.872501329572297,0.3,0.87,"0.3","0.87","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"ACOT7",-0.0747,0.939810293650574,-0.1,0.94,"-0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACOT8",0.00423,0.996646336775347,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACOT9",0.386,0.639801082902814,0.4,0.64,"0.4","0.64","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACOX1",0.631,0.368754124594734,0.6,0.37,"0.6","0.37","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACOX3",0.0781,0.985226794258108,0.1,0.99,"0.1","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACP1",0.153,0.866928110520786,0.2,0.87,"0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACP2",0.593,0.663727778546461,0.6,0.66,"0.6","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACP6",-0.0512,0.994687716482279,-0.1,0.99,"-0.1","0.99","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"ACSF2",0.062,0.979128300144258,0.1,0.98,"0.1","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACSF3",-0.0551,0.964798623742721,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACSL1",0.171,0.743665456873274,0.2,0.74,"0.2","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACSL3",0.191,0.812675597719735,0.2,0.81,"0.2","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACSL4",0.158,0.75937488773749,0.2,0.76,"0.2","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACSS1",0.373,0.528587668915824,0.4,0.53,"0.4","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACSS2",-0.169,0.904431148190717,-0.2,0.9,"-0.2","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACSS3",-0.286,0.921115840849397,-0.3,0.92,"-0.3","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTA1",-0.883,0.66458185937832,-0.9,0.66,"-0.9","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTBL2",0.0473,0.963991056705363,0,0.96,"0.0","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTL6A",0.194,0.846349089803516,0.2,0.85,"0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTN1",-0.191,0.705931408604918,-0.2,0.71,"-0.2","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTN4",-0.0754,0.906324639354334,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR10",-0.167,0.806621508359294,-0.2,0.81,"-0.2","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR1A",-0.256,0.69268799276703,-0.3,0.69,"-0.3","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR1B",0.0761,0.952524141398943,0.1,0.95,"0.1","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR2",0.0483,0.977133901896282,0,0.98,"0.0","0.98","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR3",-0.118,0.877723688921772,-0.1,0.88,"-0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR3B",0.403,0.57780912322541,0.4,0.58,"0.4","0.58","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR5",0.0278,0.989033443444766,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR6",0.176,0.793857743775341,0.2,0.79,"0.2","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTR8",-0.28,0.594431816612602,-0.3,0.59,"-0.3","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACVR1",-2,NA,-2,NA,"-2.0",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ACVR1B",-0.204,NA,-0.2,NA,"-0.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ACVR2A",-1.59,NA,-1.6,NA,"-1.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ACVR2B",-0.12,0.908306061541733,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ACY1",1.11,0.153923832195769,1.1,0.15,"1.1","0.15","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ACYP1",0.149,0.937193971710409,0.1,0.94,"0.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACYP2",-0.268,0.838857347608182,-0.3,0.84,"-0.3","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADA",-0.172,0.813317694507634,-0.2,0.81,"-0.2","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAL",1.56,0.848978903904727,1.6,0.85,"1.6","0.85","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"ADAM10",0.0961,0.961603666623401,0.1,0.96,"0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAM15",0.267,0.574884293051876,0.3,0.57,"0.3","0.57","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAM17",0.508,0.237548225767671,0.5,0.24,"0.5","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAM22",0.571,0.561782174111969,0.6,0.56,"0.6","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAR",0.454,0.239125181148437,0.5,0.24,"0.5","0.24","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADARB1",0.283,0.658683267515858,0.3,0.66,"0.3","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAT2",0.108,0.954769553140451,0.1,0.95,"0.1","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAT3",-0.021,0.991504000759364,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADD2",0.54,0.487143574680626,0.5,0.49,"0.5","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADD3",0.277,0.705722135899204,0.3,0.71,"0.3","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADGRE5",0.161,0.941435790948114,0.2,0.94,"0.2","0.94","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"ADGRL2",0.253,0.585796021508199,0.3,0.59,"0.3","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADGRL3",0.102,0.95381749050138,0.1,0.95,"0.1","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADH5",-0.0973,0.880734151727609,-0.1,0.88,"-0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADI1",0.894,0.422153358522279,0.9,0.42,"0.9","0.42","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADIPOR1",0.561,NA,0.6,NA,"0.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ADISSP",-0.309,0.66458185937832,-0.3,0.66,"-0.3","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADK",-0.252,0.726745889661694,-0.3,0.73,"-0.3","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADNP",0.27,0.591816941887816,0.3,0.59,"0.3","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADNP2",0.226,0.793788868038447,0.2,0.79,"0.2","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADO",0.0783,0.966365765931556,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADPGK",0.331,0.663545324919046,0.3,0.66,"0.3","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADPRM",3.73,0.714704852581481,3.7,0.71,"3.7","0.71","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ADPRS",0.046,0.966365765931556,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADRM1",-0.167,0.84864322478744,-0.2,0.85,"-0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADSL",-0.221,0.871130414186795,-0.2,0.87,"-0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADSS1",0.00744,0.999652789601022,0,1,"0.0","1.00","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"ADSS2",0.219,0.890917616158648,0.2,0.89,"0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AEBP2",0.175,0.944206462384571,0.2,0.94,"0.2","0.94","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"AFAP1",0.641,0.497873908781463,0.6,0.5,"0.6","0.50","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AFDN",0.404,0.516043353149898,0.4,0.52,"0.4","0.52","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AFF1",0.34,0.758158596219288,0.3,0.76,"0.3","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AFF3",0.236,0.94494005827448,0.2,0.94,"0.2","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AFF4",0.333,0.700633258543932,0.3,0.7,"0.3","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AFG2A",-0.276,0.807699618790924,-0.3,0.81,"-0.3","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
