"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"AGPAT3",-0.351,0.904,-0.4,0.9,"-0.4","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AGPAT5",-0.198,0.93,-0.2,0.93,"-0.2","0.93","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"AGR2",-0.196,0.925,-0.2,0.92,"-0.2","0.92","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"AHDC1",0.0537,0.921,0.1,0.92,"0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AIDA",0.2,0.868,0.2,0.87,"0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AIFM2",-3.5,0.00123,-3.5,0,"-3.5","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"AIG1",-0.642,0.589,-0.6,0.59,"-0.6","0.59","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"AIP",-0.0898,0.898,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AIRIM",-0.141,0.9,-0.1,0.9,"-0.1","0.90","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"AK1",0.321,0.251,0.3,0.25,"0.3","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AKAP7",-3.3,0.309,-3.3,0.31,"-3.3","0.31","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"AKIRIN2",0.42,0.73,0.4,0.73,"0.4","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AKR1A1",0.0816,0.913,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AKR1B1",-0.483,0.825,-0.5,0.82,"-0.5","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALDH18A1",-0.532,0.624,-0.5,0.62,"-0.5","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALDH1A1",-0.26,0.92,-0.3,0.92,"-0.3","0.92","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ALDH1L2",-0.401,0.162,-0.4,0.16,"-0.4","0.16","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALG1",-0.711,0.401,-0.7,0.4,"-0.7","0.40","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALG2",-0.1,0.924,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALG3",-0.591,0.423,-0.6,0.42,"-0.6","0.42","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALG8",-0.367,0.72,-0.4,0.72,"-0.4","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALG9",-0.315,0.877,-0.3,0.88,"-0.3","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH2",0.221,0.894,0.2,0.89,"0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH3",0.506,0.734,0.5,0.73,"0.5","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH4",0.0684,0.918,0.1,0.92,"0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH5",0.0596,0.928,0.1,0.93,"0.1","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH6",0.331,0.828,0.3,0.83,"0.3","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH8",-4.34,0.0589,-4.3,0.06,"-4.3","0.06","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"AMBRA1",-0.0421,0.931,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AMMECR1",-0.789,0.795,-0.8,0.8,"-0.8","0.80","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"AMOT",-0.548,0.268,-0.5,0.27,"-0.5","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AMOTL1",-0.451,0.312,-0.5,0.31,"-0.5","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AMPH",0.148,0.876,0.1,0.88,"0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANAPC16",0.212,0.906,0.2,0.91,"0.2","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANAPC4",-0.106,0.922,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANAPC7",-0.106,0.899,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANKLE2",-0.125,0.881,-0.1,0.88,"-0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANKRD26",0.396,0.847,0.4,0.85,"0.4","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANKRD27",-0.229,0.871,-0.2,0.87,"-0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANKRD50",0.385,0.753,0.4,0.75,"0.4","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANKRD52",-0.3,0.821,-0.3,0.82,"-0.3","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANKRD54",-0.0552,0.927,-0.1,0.93,"-0.1","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANO10",-0.0361,0.933,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANP32B",-0.0657,0.922,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANXA3",0.297,0.49,0.3,0.49,"0.3","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANXA4",-0.0183,0.931,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANXA6",-0.225,0.684,-0.2,0.68,"-0.2","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AP3S2",3.21,0.000437,3.2,0,"3.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"AP4B1",0.101,0.918,0.1,0.92,"0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APLP1",1.08,0.481,1.1,0.48,"1.1","0.48","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"APLP2",-0.172,0.89,-0.2,0.89,"-0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APMAP",-0.0922,0.89,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOA1",0.651,0.248,0.7,0.25,"0.7","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOC3",0.168,0.92,0.2,0.92,"0.2","0.92","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"APOE",0.334,0.784,0.3,0.78,"0.3","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOH",-0.717,0.852,-0.7,0.85,"-0.7","0.85","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"APOOL",0.243,0.762,0.2,0.76,"0.2","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APP",-0.115,0.907,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARB2A",0.134,0.914,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARF1",0.647,0.754,0.6,0.75,"0.6","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARF3",-0.401,0.919,-0.4,0.92,"-0.4","0.92","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ARF4",-0.014,0.935,0,0.94,"-0.0","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARF5",-0.145,0.91,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARFGAP3",0.417,0.0929,0.4,0.09,"0.4","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGAP11A",-0.245,0.914,-0.2,0.91,"-0.2","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARHGEF26",-0.301,0.878,-0.3,0.88,"-0.3","0.88","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARK2N",0.437,0.521,0.4,0.52,"0.4","0.52","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARL10",0.304,0.76,0.3,0.76,"0.3","0.76","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARL2",0.112,0.916,0.1,0.92,"0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARL3",0.0298,0.934,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARL5B",1.09,0.817,1.1,0.82,"1.1","0.82","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ARL6IP1",-1.53,0.00373,-1.5,0,"-1.5","<0.01","Down","MAR_2of3","Present_3of3","MAR vs Present",NA
"ARL6IP6",0.144,0.918,0.1,0.92,"0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPC5L",0.251,0.75,0.3,0.75,"0.3","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARPP19",0.328,0.875,0.3,0.88,"0.3","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARRB1",0.00472,0.936,0,0.94,"0.0","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARRDC3",-0.714,0.874,-0.7,0.87,"-0.7","0.87","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ART5",-0.419,0.674,-0.4,0.67,"-0.4","0.67","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"ARVCF",-0.367,0.645,-0.4,0.64,"-0.4","0.64","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"ASDURF",0.297,0.835,0.3,0.84,"0.3","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASF1A",0.289,0.786,0.3,0.79,"0.3","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASH1L",-0.295,0.86,-0.3,0.86,"-0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASPRV1",4.57,0.0108,4.6,0.01,"4.6","0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"ASRGL1",0.361,0.837,0.4,0.84,"0.4","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD5",-0.21,0.755,-0.2,0.76,"-0.2","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF2",0.227,0.846,0.2,0.85,"0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF3",-0.236,0.873,-0.2,0.87,"-0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF4",-0.229,0.9,-0.2,0.9,"-0.2","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF6",0.302,0.728,0.3,0.73,"0.3","0.73","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP11C",-0.304,0.896,-0.3,0.9,"-0.3","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP13A1",-0.457,0.808,-0.5,0.81,"-0.5","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP1B1",-0.315,0.583,-0.3,0.58,"-0.3","0.58","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP2A2",-0.425,0.56,-0.4,0.56,"-0.4","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5F1A",-0.273,0.798,-0.3,0.8,"-0.3","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5F1B",-0.247,0.71,-0.2,0.71,"-0.2","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5F1C",-0.177,0.881,-0.2,0.88,"-0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MG",-0.36,0.509,-0.4,0.51,"-0.4","0.51","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MK",-0.187,0.846,-0.2,0.85,"-0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5PO",-0.0886,0.886,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0A1",-0.0165,0.934,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0A2",-0.0568,0.922,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0D2",1.57,0.0213,1.6,0.02,"1.6","0.02","Up","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ATP6V1D",0.24,0.485,0.2,0.48,"0.2","0.48","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP7A",-0.354,0.883,-0.4,0.88,"-0.4","0.88","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"ATP9A",0.0816,0.932,0.1,0.93,"0.1","0.93","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"ATR",0.101,0.924,0.1,0.92,"0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATXN2L",0.264,0.798,0.3,0.8,"0.3","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATXN7",-0.0121,0.937,0,0.94,"-0.0","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATXN7L3B",0.164,0.853,0.2,0.85,"0.2","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"B3GALNT2",0.385,0.913,0.4,0.91,"0.4","0.91","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"B4GALT5",0.522,0.571,0.5,0.57,"0.5","0.57","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"B4GALT6",0.386,0.855,0.4,0.86,"0.4","0.86","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"B4GALT7",-0.151,0.888,-0.2,0.89,"-0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"B9D1",0.593,0.764,0.6,0.76,"0.6","0.76","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"BACE1",0.615,0.869,0.6,0.87,"0.6","0.87","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BACH2",-0.0328,0.933,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BAD",0.348,0.835,0.3,0.84,"0.3","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BAG1",0.317,0.676,0.3,0.68,"0.3","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BAG4",0.418,0.686,0.4,0.69,"0.4","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BAMBI",0.184,0.921,0.2,0.92,"0.2","0.92","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BCAT1",0.293,0.882,0.3,0.88,"0.3","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BCKDHB",-0.953,0.00337,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"BCKDK",-0.401,0.12,-0.4,0.12,"-0.4","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BCL10",-0.0786,0.925,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BCL11B",-0.705,0.226,-0.7,0.23,"-0.7","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BCL2",-0.145,0.9,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BCL2L1",-0.271,0.861,-0.3,0.86,"-0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BCL2L12",6.04,5.25e-14,6,0,"6.0","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR","BCL2L12"
"BCL9L",0.0305,0.933,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BCOR",-0.17,0.827,-0.2,0.83,"-0.2","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BDH1",0.295,0.926,0.3,0.93,"0.3","0.93","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"BIN1",0.202,0.867,0.2,0.87,"0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BIRC2",0.12,0.894,0.1,0.89,"0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BLM",0.142,0.82,0.1,0.82,"0.1","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BLOC1S1",0.293,0.842,0.3,0.84,"0.3","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BLOC1S4",-0.166,0.874,-0.2,0.87,"-0.2","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BLOC1S6",0.304,0.865,0.3,0.86,"0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BMP2",-3.09,0.22,-3.1,0.22,"-3.1","0.22","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"BMP4",0.917,0.693,0.9,0.69,"0.9","0.69","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BMPR1A",-0.257,0.921,-0.3,0.92,"-0.3","0.92","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BMPR2",5.04,0.000164,5,0,"5.0","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"BNIP3",0.503,0.908,0.5,0.91,"0.5","0.91","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"BOD1",0.341,0.864,0.3,0.86,"0.3","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BOLA2B",0.128,0.881,0.1,0.88,"0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BORCS6",0.0962,0.909,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BPGM",-0.0882,0.909,-0.1,0.91,"-0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BPHL",-0.336,0.566,-0.3,0.57,"-0.3","0.57","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BPNT2",-0.795,0.00492,-0.8,0,"-0.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"BRI3",0.459,0.778,0.5,0.78,"0.5","0.78","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BRI3BP",-0.0421,0.92,0,0.92,"-0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BRWD1",0.0645,0.922,0.1,0.92,"0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BRWD3",-0.0898,0.917,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BSN",0.704,0.432,0.7,0.43,"0.7","0.43","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"BTBD2",0.299,0.688,0.3,0.69,"0.3","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BTBD8",0.327,0.764,0.3,0.76,"0.3","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BTBD9",1.88,0.797,1.9,0.8,"1.9","0.80","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BTF3",0.503,0.774,0.5,0.77,"0.5","0.77","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BTF3L4",0.41,0.836,0.4,0.84,"0.4","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C11orf54",-0.574,0.701,-0.6,0.7,"-0.6","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C1orf122",0.0279,0.934,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C1orf159",-1.79,0.000283,-1.8,0,"-1.8","<0.01","Down","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"C1orf198",0.222,0.837,0.2,0.84,"0.2","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C1orf43",0.289,0.678,0.3,0.68,"0.3","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C1orf50",0.0274,0.933,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C1orf52",0.442,0.83,0.4,0.83,"0.4","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C2orf49",0.0954,0.909,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C4A",0.487,0.881,0.5,0.88,"0.5","0.88","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"C4BPA",4.98,1.64e-05,5,0,"5.0","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"C6orf89",-0.0683,0.931,-0.1,0.93,"-0.1","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C8orf88",1.62,0.574,1.6,0.57,"1.6","0.57","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"C9orf40",0.302,0.883,0.3,0.88,"0.3","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C9orf72",-3.83,0.279,-3.8,0.28,"-3.8","0.28","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"C9orf78",0.319,0.75,0.3,0.75,"0.3","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CAAP1",-0.168,0.842,-0.2,0.84,"-0.2","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CABIN1",-0.0969,0.932,-0.1,0.93,"-0.1","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CABLES1",0.3,0.889,0.3,0.89,"0.3","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CACNB3",0.146,0.871,0.1,0.87,"0.1","0.87","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CACYBP",0.364,0.541,0.4,0.54,"0.4","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CALCOCO2",0.488,0.507,0.5,0.51,"0.5","0.51","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CAPG",0.384,0.648,0.4,0.65,"0.4","0.65","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CAPRIN1",0.145,0.907,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CAPZB",0.188,0.797,0.2,0.8,"0.2","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CARMIL1",-0.125,0.904,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CARMIL2",0.421,0.723,0.4,0.72,"0.4","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CAST",0.631,0.603,0.6,0.6,"0.6","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CASTOR2",2.52,0.000651,2.5,0,"2.5","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"CBR1",0.179,0.897,0.2,0.9,"0.2","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
