"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"EPHA7",-2.25,0.267,-2.2,0.27,"-2.2","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPHX1",0.714,0.915,0.7,0.92,"0.7","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPN1",-0.541,0.953,-0.5,0.95,"-0.5","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPOP",4.49,0.224,4.5,0.22,"4.5","0.22","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ERAP1",4.19,6.79e-05,4.2,0,"4.2","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ERBB2",2.26,0.905,2.3,0.9,"2.3","0.90","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"ERC2",5.87,0.684,5.9,0.68,"5.9","0.68","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ERCC8",3.78,0.901,3.8,0.9,"3.8","0.90","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ERI3",-0.41,0.962,-0.4,0.96,"-0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERP44",-0.98,0.784,-1,0.78,"-1.0","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERRFI1",3.23,0.646,3.2,0.65,"3.2","0.65","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ESPL1",-0.955,0.914,-1,0.91,"-1.0","0.91","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ETAA1",0.0558,0.969,0.1,0.97,"0.1","0.97","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"ETFRF1",-0.878,0.944,-0.9,0.94,"-0.9","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EVI5",0.591,0.959,0.6,0.96,"0.6","0.96","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"EVI5L",1.37,0.864,1.4,0.86,"1.4","0.86","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"EVL",-0.694,0.909,-0.7,0.91,"-0.7","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EXTL2",5.26,0.423,5.3,0.42,"5.3","0.42","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"F5",-3.12,0.0897,-3.1,0.09,"-3.1","0.09","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"F8A3",-1.03,0.918,-1,0.92,"-1.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAAP100",-3.4,0.74,-3.4,0.74,"-3.4","0.74","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"FAAP20",-1.77,0.947,-1.8,0.95,"-1.8","0.95","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FADD",-1.14,0.818,-1.1,0.82,"-1.1","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FADS1",4.85,0.489,4.8,0.49,"4.8","0.49","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FAM110A",-2.2,0.941,-2.2,0.94,"-2.2","0.94","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FAM117B",-0.476,0.955,-0.5,0.96,"-0.5","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM120B",3.63,0.35,3.6,0.35,"3.6","0.35","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FAM174A",-1.33,0.887,-1.3,0.89,"-1.3","0.89","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"FAM174B",-6.89,0.155,-6.9,0.16,"-6.9","0.16","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"FAM199X",-0.65,0.964,-0.7,0.96,"-0.7","0.96","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FAM210A",1.66,0.859,1.7,0.86,"1.7","0.86","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FAM234B",-1.46,0.315,-1.5,0.32,"-1.5","0.32","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM3C",-0.284,0.961,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM89A",0.63,0.942,0.6,0.94,"0.6","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FAM91A1",3.03,0.159,3,0.16,"3.0","0.16","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FANCE",-0.16,0.965,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FARP1",3.75,0.824,3.8,0.82,"3.8","0.82","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FARP2",4.07,0.554,4.1,0.55,"4.1","0.55","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FAT1",-1.41,0.928,-1.4,0.93,"-1.4","0.93","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"FAT3",3.82,0.73,3.8,0.73,"3.8","0.73","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FAU",-3.03,0.397,-3,0.4,"-3.0","0.40","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FBLIM1",-0.581,0.958,-0.6,0.96,"-0.6","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FBRS",1.27,0.563,1.3,0.56,"1.3","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FBRSL1",0.496,0.943,0.5,0.94,"0.5","0.94","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"FBXL18",3.56,0.809,3.6,0.81,"3.6","0.81","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FBXO2",-0.59,0.965,-0.6,0.96,"-0.6","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"FBXO38",3.73,0.532,3.7,0.53,"3.7","0.53","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FBXO44",-0.784,0.914,-0.8,0.91,"-0.8","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FBXO45",3.05,0.874,3,0.87,"3.0","0.87","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FBXO46",1.17,0.935,1.2,0.94,"1.2","0.94","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"FDX2",-1.9,0.957,-1.9,0.96,"-1.9","0.96","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FEZ2",-2.03,0.433,-2,0.43,"-2.0","0.43","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FGD1",3.99,0.132,4,0.13,"4.0","0.13","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FGFR3",0.241,0.968,0.2,0.97,"0.2","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FHL1",-1.35,0.942,-1.4,0.94,"-1.4","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FHL3",-3.85,0.415,-3.9,0.42,"-3.9","0.42","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FIP1L1",0.447,0.948,0.4,0.95,"0.4","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FKBP3",-1.52,0.887,-1.5,0.89,"-1.5","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FKBPL",0.153,0.965,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FLCN",1.61,0.942,1.6,0.94,"1.6","0.94","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FLNA",-0.669,0.922,-0.7,0.92,"-0.7","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FLNB",-0.798,0.756,-0.8,0.76,"-0.8","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FLNC",-0.118,0.964,-0.1,0.96,"-0.1","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FLOT1",0.914,0.896,0.9,0.9,"0.9","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FLT1",-1.73,0.444,-1.7,0.44,"-1.7","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FLYWCH2",-0.682,0.942,-0.7,0.94,"-0.7","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FMNL2",0.0395,0.969,0,0.97,"0.0","0.97","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"FN1",-1.92,0.891,-1.9,0.89,"-1.9","0.89","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"FNBP1L",-1.14,0.802,-1.1,0.8,"-1.1","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FOS",-0.528,0.966,-0.5,0.97,"-0.5","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FOXD3",-0.779,0.966,-0.8,0.97,"-0.8","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"FOXP2",3.23,0.226,3.2,0.23,"3.2","0.23","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FPGS",5.65,0.759,5.7,0.76,"5.7","0.76","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"FPGT",2.02,0.532,2,0.53,"2.0","0.53","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"FRAT2",-0.311,0.961,-0.3,0.96,"-0.3","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"FRMD4A",4.84,0.917,4.8,0.92,"4.8","0.92","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"FTL",-2.05,0.789,-2,0.79,"-2.0","0.79","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FTO",-2.75,0.643,-2.8,0.64,"-2.8","0.64","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FUNDC1",-0.573,0.966,-0.6,0.97,"-0.6","0.97","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"FURIN",0.377,0.964,0.4,0.96,"0.4","0.96","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"FUT8",-0.646,0.954,-0.6,0.95,"-0.6","0.95","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"FXN",1.09,0.86,1.1,0.86,"1.1","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"FZD6",-0.182,0.967,-0.2,0.97,"-0.2","0.97","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"FZD7",-5.95,0.295,-6,0.3,"-6.0","0.30","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"FZD8",-0.884,0.967,-0.9,0.97,"-0.9","0.97","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"G6PC3",4.32,0.661,4.3,0.66,"4.3","0.66","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GALM",-2.78,0.721,-2.8,0.72,"-2.8","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GALNT10",-0.297,0.967,-0.3,0.97,"-0.3","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"GALNT4",-0.874,0.965,-0.9,0.96,"-0.9","0.96","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"GAREM1",5.49,0.893,5.5,0.89,"5.5","0.89","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"GATA2",-1.13,0.909,-1.1,0.91,"-1.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GATA4",0.000526,0.97,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GBA2",3.47,0.244,3.5,0.24,"3.5","0.24","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GCAT",0.931,0.815,0.9,0.81,"0.9","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GCHFR",-1.65,0.85,-1.6,0.85,"-1.6","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GCNT1",1.08,0.959,1.1,0.96,"1.1","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"GCSH",-1.09,0.935,-1.1,0.94,"-1.1","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GEMIN2",-1.26,0.767,-1.3,0.77,"-1.3","0.77","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GEMIN6",-0.754,0.874,-0.8,0.87,"-0.8","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GGA1",-0.462,0.947,-0.5,0.95,"-0.5","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GGCX",3.89,0.744,3.9,0.74,"3.9","0.74","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GHITM",4.97,0.00215,5,0,"5.0","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GID4",-0.919,0.759,-0.9,0.76,"-0.9","0.76","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"GINM1",-6.47,1.77e-05,-6.5,0,"-6.5","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"GJA1",-1.56,0.406,-1.6,0.41,"-1.6","0.41","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GK",7.19,0.241,7.2,0.24,"7.2","0.24","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GLI2",4.23,0.00296,4.2,0,"4.2","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GLO1",-3.35,0.455,-3.4,0.46,"-3.4","0.46","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GLRX",0.599,0.962,0.6,0.96,"0.6","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GLRX2",-1.79,0.896,-1.8,0.9,"-1.8","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GLT8D1",-0.055,0.969,-0.1,0.97,"-0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GLUD1",0.85,0.878,0.8,0.88,"0.8","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GMDS",-2.38,0.53,-2.4,0.53,"-2.4","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GMNN",-1.75,0.864,-1.8,0.86,"-1.8","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GNA12",1.9,0.948,1.9,0.95,"1.9","0.95","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"GNAZ",3.26,0.92,3.3,0.92,"3.3","0.92","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"GNB1",0.829,0.912,0.8,0.91,"0.8","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GNB2",0.904,0.928,0.9,0.93,"0.9","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GNG4",0.137,0.968,0.1,0.97,"0.1","0.97","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"GNG5",-2.25,0.758,-2.2,0.76,"-2.2","0.76","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GNPNAT1",-1.73,0.797,-1.7,0.8,"-1.7","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GOLGA4",-0.377,0.957,-0.4,0.96,"-0.4","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GOLGA7",-1.07,0.829,-1.1,0.83,"-1.1","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GOLM1",-0.799,0.94,-0.8,0.94,"-0.8","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GON4L",3.41,0.0429,3.4,0.04,"3.4","0.04","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GORAB",-1.31,0.9,-1.3,0.9,"-1.3","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GOT1",-2.49,0.722,-2.5,0.72,"-2.5","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPALPP1",-0.825,0.943,-0.8,0.94,"-0.8","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPAT4",4.2,0.00849,4.2,0.01,"4.2","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GPBP1L1",-0.00293,0.97,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPC3",-1.94,0.332,-1.9,0.33,"-1.9","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPC6",0.263,0.954,0.3,0.95,"0.3","0.95","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPCPD1",2.69,0.886,2.7,0.89,"2.7","0.89","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GPD2",0.951,0.854,1,0.85,"1.0","0.85","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPI",-2.68,0.676,-2.7,0.68,"-2.7","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPM6B",3.5,0.41,3.5,0.41,"3.5","0.41","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GPR180",0.655,0.924,0.7,0.92,"0.7","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPRC5C",-0.876,0.964,-0.9,0.96,"-0.9","0.96","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"GPRIN3",0.188,0.965,0.2,0.96,"0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPX1",-1.58,0.871,-1.6,0.87,"-1.6","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GPX4",-2.64,0.263,-2.6,0.26,"-2.6","0.26","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GRAMD4",0.262,0.969,0.3,0.97,"0.3","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"GRB2",-1.58,0.283,-1.6,0.28,"-1.6","0.28","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GREB1L",0.788,0.962,0.8,0.96,"0.8","0.96","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"GSE1",0.825,0.898,0.8,0.9,"0.8","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GSKIP",2.84,0.395,2.8,0.4,"2.8","0.40","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GSTA4",-5.86,0.748,-5.9,0.75,"-5.9","0.75","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"GSTCD",-1.17,0.882,-1.2,0.88,"-1.2","0.88","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"GSTK1",-0.75,0.866,-0.8,0.87,"-0.8","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GSTZ1",-3.06,0.559,-3.1,0.56,"-3.1","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GTF2I",0.89,0.716,0.9,0.72,"0.9","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GTF2IRD1",2.44,0.827,2.4,0.83,"2.4","0.83","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GTF3C1",0.562,0.89,0.6,0.89,"0.6","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GTF3C3",1.4,0.752,1.4,0.75,"1.4","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GTF3C4",1.41,0.672,1.4,0.67,"1.4","0.67","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GTF3C6",-0.57,0.946,-0.6,0.95,"-0.6","0.95","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"GUF1",1.37,0.435,1.4,0.44,"1.4","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"GXYLT2",1.11,0.964,1.1,0.96,"1.1","0.96","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"GYG1",-0.336,0.959,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"H1-6",-1.7,0.947,-1.7,0.95,"-1.7","0.95","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HABP2",-7.8,0.135,-7.8,0.14,"-7.8","0.14","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"HADHA",0.866,0.895,0.9,0.9,"0.9","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HADHB",0.113,0.966,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HAPSTR1",-1.34,0.891,-1.3,0.89,"-1.3","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HAUS4",-0.935,0.686,-0.9,0.69,"-0.9","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HAUS5",5.63,0.462,5.6,0.46,"5.6","0.46","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"HDAC4",0.119,0.967,0.1,0.97,"0.1","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HDAC8",-0.385,0.964,-0.4,0.96,"-0.4","0.96","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"HDDC3",-1.47,0.893,-1.5,0.89,"-1.5","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HDHD5",1.84,0.579,1.8,0.58,"1.8","0.58","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HEATR5B",3.87,0.0296,3.9,0.03,"3.9","0.03","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"HERPUD1",-0.303,0.968,-0.3,0.97,"-0.3","0.97","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"HEXIM1",-0.953,0.932,-1,0.93,"-1.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HGFAC",-3.11,0.633,-3.1,0.63,"-3.1","0.63","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"HIGD2A",-1.98,0.931,-2,0.93,"-2.0","0.93","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"HINT2",0.818,0.885,0.8,0.88,"0.8","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HIRA",1.88,0.397,1.9,0.4,"1.9","0.40","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HLA-A",-1.04,0.708,-1,0.71,"-1.0","0.71","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HMGCS1",-1.59,0.106,-1.6,0.11,"-1.6","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HMGN3",-0.952,0.963,-1,0.96,"-1.0","0.96","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"HMGN4",-1.5,0.954,-1.5,0.95,"-1.5","0.95","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"HMMR",-0.537,0.923,-0.5,0.92,"-0.5","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HMOX1",-0.788,0.857,-0.8,0.86,"-0.8","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HMX1",-2.32,0.923,-2.3,0.92,"-2.3","0.92","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"HNRNPM",1.05,0.838,1,0.84,"1.0","0.84","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HOXA6",-7.8,0.453,-7.8,0.45,"-7.8","0.45","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"HOXB13",0.535,0.933,0.5,0.93,"0.5","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HPCAL4",0.883,0.962,0.9,0.96,"0.9","0.96","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"HPRT1",-2.08,0.126,-2.1,0.13,"-2.1","0.13","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HPX",-5.94,0.222,-5.9,0.22,"-5.9","0.22","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"HSD17B12",1.21,0.824,1.2,0.82,"1.2","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HSF2",-2.06,0.942,-2.1,0.94,"-2.1","0.94","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"HSPA6",1.06,0.965,1.1,0.96,"1.1","0.96","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"HSPBAP1",-5.64,0.88,-5.6,0.88,"-5.6","0.88","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"HTATIP2",-0.347,0.936,-0.3,0.94,"-0.3","0.94","NS","Present_3of3","Present_3of3","Present vs Present",NA
"HTD2",-0.744,0.966,-0.7,0.97,"-0.7","0.97","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HYAL2",-0.91,0.965,-0.9,0.96,"-0.9","0.96","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"HYCC1",3.89,0.798,3.9,0.8,"3.9","0.80","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ICAM5",2.81,0.906,2.8,0.91,"2.8","0.91","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ICMT",3.91,0.739,3.9,0.74,"3.9","0.74","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ID4",-0.3,0.963,-0.3,0.96,"-0.3","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IDH3B",1.46,0.75,1.5,0.75,"1.5","0.75","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IDH3G",1.51,0.64,1.5,0.64,"1.5","0.64","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IDI1",-3.66,0.342,-3.7,0.34,"-3.7","0.34","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IER3IP1",-1.01,0.961,-1,0.96,"-1.0","0.96","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"IFI35",-6.65,0.473,-6.7,0.47,"-6.7","0.47","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"IFNAR2",-4.38,0.892,-4.4,0.89,"-4.4","0.89","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"IFNGR1",-2.11,0.657,-2.1,0.66,"-2.1","0.66","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"IFRD1",-1.16,0.86,-1.2,0.86,"-1.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IFT172",2.71,0.761,2.7,0.76,"2.7","0.76","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"IFT27",-1.94,0.00189,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"IFT57",3.66,0.924,3.7,0.92,"3.7","0.92","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"IFT70A",4.01,1.34e-07,4,0,"4.0","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"IFT81",-0.237,0.955,-0.2,0.96,"-0.2","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IGF2R",-1.04,0.781,-1,0.78,"-1.0","0.78","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IKZF5",-0.71,0.966,-0.7,0.97,"-0.7","0.97","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"IL13RA1",-1.12,0.872,-1.1,0.87,"-1.1","0.87","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"IL6ST",-1.37,0.885,-1.4,0.88,"-1.4","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ILRUN",-0.347,0.958,-0.3,0.96,"-0.3","0.96","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"IMPA2",2.8,0.684,2.8,0.68,"2.8","0.68","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"IMPDH1",-2.11,0.815,-2.1,0.81,"-2.1","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"IMPDH2",-2.17,0.8,-2.2,0.8,"-2.2","0.80","NS","Present_3of3","Present_3of3","Present vs Present",NA
"INF2",0.0335,0.969,0,0.97,"0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
