"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"ABCA3",-0.14,0.868961934358825,-0.1,0.87,"-0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ABCB10",0.52,0.162417669226701,0.5,0.16,"0.5","0.16","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ABCB6",-6.55,2.60739481897216e-05,-6.6,0,"-6.6","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"ABHD5",-1.84,0.126731042763223,-1.8,0.13,"-1.8","0.13","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"ACE2",2.6,0.280757397751027,2.6,0.28,"2.6","0.28","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"ACOT13",-0.277,0.317229251594635,-0.3,0.32,"-0.3","0.32","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTMAP",-0.336,0.296780113751598,-0.3,0.3,"-0.3","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAM9",-0.857,0.0110659989957689,-0.9,0.01,"-0.9","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ADAMTS1",-1.78,2.13911915627425e-07,-1.8,0,"-1.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ADD1",0.478,0.0113586515823637,0.5,0.01,"0.5","0.01","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADGRG6",-2.86,0.0413976751951071,-2.9,0.04,"-2.9","0.04","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"AGA",-1.71,0.0144454651390063,-1.7,0.01,"-1.7","0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"AHDC1",1.36,8.69361168681005e-05,1.4,0,"1.4","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"AIFM2",-3.22,0.0215780745707114,-3.2,0.02,"-3.2","0.02","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"AIRIM",-0.0903,0.917274817091701,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AKAP7",-1.58,0.523678752874683,-1.6,0.52,"-1.6","0.52","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"AKIRIN2",1.16,0.0152760323942545,1.2,0.02,"1.2","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ALDH18A1",1.12,0.0255730538578602,1.1,0.03,"1.1","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ALDH1L2",0.859,0.000767091901348575,0.9,0,"0.9","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ALG1",0.844,0.045976531719952,0.8,0.05,"0.8","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH8",-2.74,0.241549050849738,-2.7,0.24,"-2.7","0.24","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"AMFR",1.45,3.00912726272955e-06,1.4,0,"1.4","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"AMMECR1",0.0213,0.989338319927192,0,0.99,"0.0","0.99","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"AMOT",1.69,8.14009640439082e-05,1.7,0,"1.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"AMOTL1",1.45,8.76699932027283e-05,1.4,0,"1.4","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ANAPC16",0.623,0.0574229918573694,0.6,0.06,"0.6","0.06","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ANAPC4",0.502,0.0636461785171669,0.5,0.06,"0.5","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANGEL1",-0.423,0.720306176729993,-0.4,0.72,"-0.4","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANKLE2",1.31,6.99078085672707e-05,1.3,0,"1.3","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ANXA4",-0.264,0.208142763675929,-0.3,0.21,"-0.3","0.21","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APLP1",-7.8,1.22468723629843e-05,-7.8,0,"-7.8","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"APLP2",-3.53,5.58334802018052e-08,-3.5,0,"-3.5","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"APOA1",-2.18,2.60739481897216e-05,-2.2,0,"-2.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"APOC3",-5.66,6.4854992196517e-07,-5.7,0,"-5.7","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"APOE",-2.37,1.25003112925323e-05,-2.4,0,"-2.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"APOH",-5.28,3.73931004732606e-05,-5.3,0,"-5.3","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"APP",-3.24,4.96632158514082e-08,-3.2,0,"-3.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARB2A",1.11,0.00861181420801956,1.1,0.01,"1.1","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ARF3",-12.8,3.76759735727754e-06,-12.8,0,"-12.8","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"ARL5B",0.0135,0.99462722751369,0,0.99,"0.0","0.99","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"ARL6IP1",-1.39,0.0137112860227107,-1.4,0.01,"-1.4","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARMC7",0.823,0.239764107501757,0.8,0.24,"0.8","0.24","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ART5",-3.83,3.46360378374806e-10,-3.8,0,"-3.8","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"ASPRV1",6.33,0.00100980938437245,6.3,0,"6.3","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ATAD5",1.78,4.67649383775338e-07,1.8,0,"1.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATF3",-0.813,0.0857222118067895,-0.8,0.09,"-0.8","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF4",-0.799,0.233956432431713,-0.8,0.23,"-0.8","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MK",-0.63,0.0406737876350202,-0.6,0.04,"-0.6","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0D2",0.342,0.746060158365725,0.3,0.75,"0.3","0.75","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"ATP6V1D",-1.05,1.44585639241859e-05,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATR",0.0927,0.909416030916938,0.1,0.91,"0.1","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"B3GALNT2",-4.22,0.0239754147752513,-4.2,0.02,"-4.2","0.02","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"B4GALT5",-3.28,5.49067384482885e-07,-3.3,0,"-3.3","<0.01","Down","MAR_2of3","Present_3of3","MAR vs Present",NA
"B4GALT6",-3.41,0.000268996550358532,-3.4,0,"-3.4","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"B9D1",-5.31,5.60019095077639e-07,-5.3,0,"-5.3","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"BACE1",-3.61,0.000397608359913806,-3.6,0,"-3.6","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"BCL2L12",0.272,0.79001140118489,0.3,0.79,"0.3","0.79","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"BCOR",1.36,1.95908776873585e-05,1.4,0,"1.4","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"BIRC2",0.141,0.815416675880588,0.1,0.82,"0.1","0.82","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"BLM",1.04,3.62647462703024e-05,1,0,"1.0","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"BLOC1S4",0.371,0.283756881254991,0.4,0.28,"0.4","0.28","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BMP2",0.115,0.970061893025921,0.1,0.97,"0.1","0.97","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"BMP4",-5.79,3.44940781247011e-05,-5.8,0,"-5.8","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"BMPR2",-3.25,0.048730206903051,-3.2,0.05,"-3.2","0.05","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"BNIP3",-5.01,0.000786138158864636,-5,0,"-5.0","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"BOD1",1.37,0.0311735313286811,1.4,0.03,"1.4","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"BORCS6",1.81,1.76546385260176e-05,1.8,0,"1.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"BPGM",-0.216,0.52320703792611,-0.2,0.52,"-0.2","0.52","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BPNT2",-0.701,0.0239820873900259,-0.7,0.02,"-0.7","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"BRI3",-6.47,1.61927775217295e-07,-6.5,0,"-6.5","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"BRI3BP",-1.02,7.79081673280415e-05,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"BRWD3",1.81,4.24893102287185e-06,1.8,0,"1.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"BTBD9",3.77,0.143718868317958,3.8,0.14,"3.8","0.14","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"BTN2A3P",2.57,0.327232419058566,2.6,0.33,"2.6","0.33","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"C1orf159",0.18,0.930221723180528,0.2,0.93,"0.2","0.93","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"C1orf198",0.811,0.0217643018362678,0.8,0.02,"0.8","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"C2CD2L",1.73,0.000661517433249757,1.7,0,"1.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"C4A",-8.4,3.22241615168181e-06,-8.4,0,"-8.4","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"C4BPA",-6.35,8.73287329411776e-06,-6.3,0,"-6.3","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"C6orf89",-0.764,0.0709084832781952,-0.8,0.07,"-0.8","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C8orf88",5.78,0.000848239238428245,5.8,0,"5.8","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"C9orf72",-1.07,0.732275224851533,-1.1,0.73,"-1.1","0.73","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CABIN1",1.22,0.0016717990285784,1.2,0,"1.2","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CALCOCO2",-2.37,6.25887035439639e-06,-2.4,0,"-2.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CAMKK1",-0.0884,0.830339172152285,-0.1,0.83,"-0.1","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CARMIL2",-0.00618,0.992537781735641,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CASTOR2",0.167,0.832890737355822,0.2,0.83,"0.2","0.83","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CBY1",0.884,0.0547418457151897,0.9,0.05,"0.9","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC106",1.61,2.9734911715911e-05,1.6,0,"1.6","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC120",5.89,8.49255113220869e-05,5.9,0,"5.9","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CCDC138",-4.29,0.0220082029147379,-4.3,0.02,"-4.3","0.02","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CCDC158",-0.0655,0.942065890576411,-0.1,0.94,"-0.1","0.94","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CCDC18",0.276,0.663353212560361,0.3,0.66,"0.3","0.66","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CCDC186",0.484,0.0659170903299413,0.5,0.07,"0.5","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC28B",0.769,0.0764814352057443,0.8,0.08,"0.8","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC66",3.98,2.83378627013661e-05,4,0,"4.0","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"CCDC82",1.29,0.613052015493573,1.3,0.61,"1.3","0.61","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"CCK",4.72,1.57557620208053e-06,4.7,0,"4.7","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"CCN1",-8.06,5.82580473285849e-08,-8.1,0,"-8.1","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CCN2",-7.19,0.000136606133999061,-7.2,0,"-7.2","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CCNQ",0.516,0.818821005071886,0.5,0.82,"0.5","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCPG1",-2.08,1.44585639241859e-05,-2.1,0,"-2.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CD151",-1.1,0.00988017308909588,-1.1,0.01,"-1.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CD40",5.9,0.0030624055562317,5.9,0,"5.9","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CD81",0.0859,0.882247210183648,0.1,0.88,"0.1","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD84",-6.02,0.00166429849458432,-6,0,"-6.0","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CD99",-1.93,0.40109186508687,-1.9,0.4,"-1.9","0.40","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CDC42EP1",1.07,0.00450108375290279,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA7L",1.32,5.25571444077948e-05,1.3,0,"1.3","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CDK11A",-6.01,3.76759735727754e-06,-6,0,"-6.0","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CDKN2A",0.639,0.0216654068470824,0.6,0.02,"0.6","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CEBPZOS",-0.908,0.0699442585669855,-0.9,0.07,"-0.9","0.07","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CENPW",-0.47,0.361620465927373,-0.5,0.36,"-0.5","0.36","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPX",0.714,0.121006599440248,0.7,0.12,"0.7","0.12","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"CEP170B",1.11,0.000431854431347661,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CEP41",0.528,0.0343962862996565,0.5,0.03,"0.5","0.03","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP97",1.33,0.00353765966634958,1.3,0,"1.3","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD4",-1.01,0.495405661141508,-1,0.5,"-1.0","0.50","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHKA",1.53,0.432215943366286,1.5,0.43,"1.5","0.43","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CHPF",2.68,0.157597679799426,2.7,0.16,"2.7","0.16","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CHPF2",-0.37,0.811172248107875,-0.4,0.81,"-0.4","0.81","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CHSY1",-1.73,1.38907644076218e-05,-1.7,0,"-1.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CISD1",0.858,0.00157660312349339,0.9,0,"0.9","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CKS1B",0.86,0.0190311196636851,0.9,0.02,"0.9","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CKS2",0.795,0.0152094569663173,0.8,0.02,"0.8","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CLK3",1.47,3.02256221771494e-05,1.5,0,"1.5","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CLOCK",-5.26,0.00880385140111224,-5.3,0.01,"-5.3","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CLTCL1",0.487,0.69366701275662,0.5,0.69,"0.5","0.69","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CLU",-1.84,3.95910813105458e-06,-1.8,0,"-1.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CMTM6",-5.25,0.000447949447289167,-5.2,0,"-5.2","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CNBP",-2.77,0.00518401945624711,-2.8,0.01,"-2.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CNEP1R1",1.89,0.127334816242342,1.9,0.13,"1.9","0.13","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CNOT8",0.423,0.541930446504966,0.4,0.54,"0.4","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CNOT9",-1,0.0224014087029032,-1,0.02,"-1.0","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"COL1A1",-3.61,1.8304893160819e-05,-3.6,0,"-3.6","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"COL1A2",-1.54,0.0285109327728184,-1.5,0.03,"-1.5","0.03","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"COL4A6",1.53,6.34703425676214e-06,1.5,0,"1.5","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"COLEC12",-0.0687,0.868171346504996,-0.1,0.87,"-0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD3",0.613,0.0458294670949575,0.6,0.05,"0.6","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD5",-0.775,0.564139712490994,-0.8,0.56,"-0.8","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD8",0.317,0.619783633090621,0.3,0.62,"0.3","0.62","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD9",0.227,0.318688096844019,0.2,0.32,"0.2","0.32","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COQ9",1.11,0.000462664200054962,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"COX6A1",2.13,0.000779635209858965,2.1,0,"2.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CPNE8",-1.02,6.98815392331314e-05,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CRABP2",-0.435,0.423674277415658,-0.4,0.42,"-0.4","0.42","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CRBN",0.388,0.35445947559871,0.4,0.35,"0.4","0.35","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CREM",-5.79,0.00154829554216441,-5.8,0,"-5.8","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CRIM1",-2.64,6.64565334062592e-05,-2.6,0,"-2.6","<0.01","Down","MAR_1of3","Present_3of3","MAR vs Present",NA
"CRYGD",0.817,0.568667350013667,0.8,0.57,"0.8","0.57","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CSPG4",9.2,5.77216142366934e-11,9.2,0,"9.2","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR","CSPG4"
"CSPG5",-5.25,0.00997281968700963,-5.2,0.01,"-5.2","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CUL7",0.0777,0.942646142169249,0.1,0.94,"0.1","0.94","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CWC22",1.02,6.75705454492583e-05,1,0,"1.0","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CYBA",4.59,9.12751050551288e-08,4.6,0,"4.6","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"CYBC1",0.616,0.0455420382922756,0.6,0.05,"0.6","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CYLD",-0.262,0.746022050492172,-0.3,0.75,"-0.3","0.75","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CYREN",0.833,0.324246041121782,0.8,0.32,"0.8","0.32","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYSTM1",-3.14,0.124956513578455,-3.1,0.12,"-3.1","0.12","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DACT1",6.04,1.3603980707326e-05,6,0,"6.0","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DBP",4.94,7.31683938684324e-06,4.9,0,"4.9","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DCBLD1",-6.71,7.27442169912488e-06,-6.7,0,"-6.7","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DCTD",-1.25,0.000571143468782472,-1.2,0,"-1.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"DDIT4",-0.962,0.155931672873496,-1,0.16,"-1.0","0.16","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"DDR2",-1.67,2.39295887879292e-05,-1.7,0,"-1.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"DDX19A",-0.103,0.865073194742449,-0.1,0.87,"-0.1","0.87","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDX28",0.286,0.233956432431713,0.3,0.23,"0.3","0.23","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR2",-1.93,1.61840307012477e-05,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR6",1.15,0.0695882463951766,1.1,0.07,"1.1","0.07","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"DGCR6L",1.1,0.130939235292235,1.1,0.13,"1.1","0.13","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DHDDS",1.87,0.499624609672904,1.9,0.5,"1.9","0.50","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DHRS13",5.92,8.88726083523836e-06,5.9,0,"5.9","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"DKK1",-0.94,0.126438228461246,-0.9,0.13,"-0.9","0.13","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DLX1",0.407,0.859387233826235,0.4,0.86,"0.4","0.86","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DLX6",5.37,9.39634333195462e-09,5.4,0,"5.4","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DMTN",1.43,0.00597821258730141,1.4,0.01,"1.4","<0.01","Up","Present_3of3","MAR_1of3","Present vs MAR",NA
"DNA2",0.491,0.269679400634023,0.5,0.27,"0.5","0.27","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNAJB5",-2.5,0.166880638295601,-2.5,0.17,"-2.5","0.17","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DNAL4",-0.00722,0.98916802901409,0,0.99,"-0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNLZ",-6.3,5.03353247897426e-10,-6.3,0,"-6.3","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DOLK",7.16,2.58986758629374e-08,7.2,0,"7.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"DPH7",0.0992,0.941417713138697,0.1,0.94,"0.1","0.94","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"DPM3",-0.476,0.138573965538904,-0.5,0.14,"-0.5","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EDIL3",-3.71,0.00197064600255047,-3.7,0,"-3.7","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"EEF1AKMT1",0.471,0.765987898903286,0.5,0.77,"0.5","0.77","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"EEF1G",-1.03,6.15469928757966e-05,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"EFNA5",0.16,0.871921842497702,0.2,0.87,"0.2","0.87","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"EFR3A",0.271,0.760953038772107,0.3,0.76,"0.3","0.76","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"EFR3B",-3.99,0.0549616446604134,-4,0.05,"-4.0","0.05","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"EGLN3",6.09,0.00159675870867589,6.1,0,"6.1","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"EGR1",-4.11,4.81159618470427e-05,-4.1,0,"-4.1","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"EHD3",-3.26,0.0100526523378776,-3.3,0.01,"-3.3","0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"EIF1",-0.397,0.410258261687679,-0.4,0.41,"-0.4","0.41","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF1B",0.0414,0.934384225428971,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3C",-0.255,0.833659781031962,-0.3,0.83,"-0.3","0.83","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EIF4ENIF1",0.802,0.00997556819845908,0.8,0.01,"0.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"EIF5",0.0741,0.817357686980716,0.1,0.82,"0.1","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOF1",-2.79,0.00476601151777414,-2.8,0,"-2.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ELOVL1",3.58,0.116852217503069,3.6,0.12,"3.6","0.12","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"ELOVL5",-3.03,0.0208875865019493,-3,0.02,"-3.0","0.02","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"ENDOD1",0.00981,0.988188046186792,0,0.99,"0.0","0.99","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENKD1",1.08,0.0392160319385587,1.1,0.04,"1.1","0.04","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"ENTPD6",-0.123,0.910139295967949,-0.1,0.91,"-0.1","0.91","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"ENTR1",0.88,0.395826977948137,0.9,0.4,"0.9","0.40","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EPHA4",-1.01,0.000231866227977976,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"EPHA7",-1.6,0.0001193028113461,-1.6,0,"-1.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ERAP1",0.312,0.561142961470047,0.3,0.56,"0.3","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERBB2",0.338,0.651974109354995,0.3,0.65,"0.3","0.65","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
