"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"ARPIN",-0.539,0.0282371148671999,-0.5,0.03,"-0.5","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARPP19",-1.64,0.0243035058797802,-1.6,0.02,"-1.6","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ARRB1",0.0167,0.961761604437534,0,0.96,"0.0","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARRB2",-0.196,0.384641218509182,-0.2,0.38,"-0.2","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARRDC1",-0.152,0.718045702245415,-0.2,0.72,"-0.2","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARRDC3",0.255,NA,0.3,NA,"0.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ARSA",0.156,0.890776266362719,0.2,0.89,"0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARSB",0.154,0.888040735654297,0.2,0.89,"0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARSK",0.421,0.55637808153354,0.4,0.56,"0.4","0.56","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARV1",-0.347,0.832893198411936,-0.3,0.83,"-0.3","0.83","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARVCF",0.296,0.527478441981178,0.3,0.53,"0.3","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AS3MT",-0.116,0.88561339457985,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASAH1",0.158,0.886911417788455,0.2,0.89,"0.2","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASAP1",-0.79,0.0364211440539112,-0.8,0.04,"-0.8","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASB3",0.195,0.863413384498493,0.2,0.86,"0.2","0.86","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASB6",-0.594,0.0650343413216452,-0.6,0.07,"-0.6","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASCC1",-0.224,0.531882258918299,-0.2,0.53,"-0.2","0.53","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"ASCC2",-0.37,0.119849349414939,-0.4,0.12,"-0.4","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASCC3",0.195,0.735391757862462,0.2,0.74,"0.2","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASDURF",-1.45,0.00577455794886817,-1.4,0.01,"-1.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ASF1A",0.0473,0.933821700442862,0,0.93,"0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASF1B",-0.255,0.386636802058439,-0.3,0.39,"-0.3","0.39","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASH1L",0.207,0.89782968487368,0.2,0.9,"0.2","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASH2L",0.303,0.463336524985281,0.3,0.46,"0.3","0.46","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASMTL",-0.188,0.881198098855451,-0.2,0.88,"-0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASNS",-0.701,0.0637376201572752,-0.7,0.06,"-0.7","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASPH",0.679,0.0067513126681848,0.7,0.01,"0.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ASPM",0.558,0.129683537489594,0.6,0.13,"0.6","0.13","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASPSCR1",-0.524,0.00661794497581099,-0.5,0.01,"-0.5","<0.01","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASRGL1",-0.953,0.112156027491445,-1,0.11,"-1.0","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASS1",-0.366,0.308692991580584,-0.4,0.31,"-0.4","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASXL1",-0.0486,0.93168907465466,0,0.93,"-0.0","0.93","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ASXL2",-0.377,0.403068996879306,-0.4,0.4,"-0.4","0.40","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD1",0.615,0.0879675403889092,0.6,0.09,"0.6","0.09","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD2",0.449,0.217389556406981,0.4,0.22,"0.4","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD2B",0.607,0.14190882411466,0.6,0.14,"0.6","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD3A",0.526,0.320725833988586,0.5,0.32,"0.5","0.32","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAD3B",0.398,0.452528863088893,0.4,0.45,"0.4","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATAT1",-0.335,0.321715243271438,-0.3,0.32,"-0.3","0.32","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATE1",-0.202,0.490438883062461,-0.2,0.49,"-0.2","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF1",-0.332,0.684044702610161,-0.3,0.68,"-0.3","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF2",-0.515,0.197803327236678,-0.5,0.2,"-0.5","0.20","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF6",-0.188,0.65219648497058,-0.2,0.65,"-0.2","0.65","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF6B",-0.32,0.327483347365865,-0.3,0.33,"-0.3","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF7",-0.268,0.679632064828534,-0.3,0.68,"-0.3","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF7IP",-0.0634,0.916422611369803,-0.1,0.92,"-0.1","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG101",0.208,0.692154378510208,0.2,0.69,"0.2","0.69","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG13",-0.372,0.391469307396367,-0.4,0.39,"-0.4","0.39","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG14",0.306,0.811176503143881,0.3,0.81,"0.3","0.81","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"ATG16L1",-0.362,0.376603718414999,-0.4,0.38,"-0.4","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG2A",-0.241,0.463336524985281,-0.2,0.46,"-0.2","0.46","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG2B",-0.44,0.342308034237636,-0.4,0.34,"-0.4","0.34","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG3",-0.789,0.00640112028016604,-0.8,0.01,"-0.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATG4A",-0.142,0.892815341098905,-0.1,0.89,"-0.1","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG4B",-0.443,0.28935074627335,-0.4,0.29,"-0.4","0.29","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG4C",-0.486,0.171220312908509,-0.5,0.17,"-0.5","0.17","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG5",-0.511,0.0462540551636934,-0.5,0.05,"-0.5","0.05","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATG7",-0.65,0.00547031537044009,-0.7,0.01,"-0.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATG9A",0.372,0.680768546021814,0.4,0.68,"0.4","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATIC",-0.466,0.0809892048619753,-0.5,0.08,"-0.5","0.08","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATL1",2.05,0.478386914079509,2,0.48,"2.0","0.48","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"ATL2",0.199,0.60056350458911,0.2,0.6,"0.2","0.60","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATL3",0.451,0.115271359901833,0.5,0.12,"0.5","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATN1",-1.19,0.138923292526665,-1.2,0.14,"-1.2","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATOX1",-1.99,0.0141547789248689,-2,0.01,"-2.0","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP11C",0.159,0.877509212319706,0.2,0.88,"0.2","0.88","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP13A1",0.585,0.661673112803508,0.6,0.66,"0.6","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP1A1",0.467,0.286888565796163,0.5,0.29,"0.5","0.29","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP1A3",0.0175,NA,0,NA,"0.0",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ATP1B1",0.64,0.0314277314472916,0.6,0.03,"0.6","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP1B3",0.119,0.72339322434702,0.1,0.72,"0.1","0.72","NS","Present_3of3","Present_3of3","Present vs Present",NA
