"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"ABCA3",2.18,0.0124716917611377,2.2,0.01,"2.2","0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ABCB10",0.628,0.968812246752404,0.6,0.97,"0.6","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ABCB6",0.446,0.999003043777844,0.4,1,"0.4","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ABHD5",0.0154,0.999003043777844,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACE2",-2.66,0.999003043777844,-2.7,1,"-2.7","1.00","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"ACOT13",0.083,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ACTMAP",0.102,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAM9",0.0132,0.999003043777844,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADAMTS1",0.238,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADD1",0.0232,0.999003043777844,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ADGRG6",1.55,0.999003043777844,1.6,1,"1.6","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"AGA",-2.3,0.0143806187146362,-2.3,0.01,"-2.3","0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"AHDC1",-0.0619,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AIFM2",4.42,0.0228032628411924,4.4,0.02,"4.4","0.02","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"AIRIM",-0.388,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AKAP7",4.28,0.624435042388674,4.3,0.62,"4.3","0.62","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"AKIRIN2",-0.469,0.999003043777844,-0.5,1,"-0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALDH18A1",0.258,0.999003043777844,0.3,1,"0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALDH1L2",0.343,0.999003043777844,0.3,1,"0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALG1",0.169,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ALKBH8",-4.26,0.697138420468278,-4.3,0.7,"-4.3","0.70","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"AMFR",0.0961,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AMMECR1",-5.97,2.78811924802951e-05,-6,0,"-6.0","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"AMOT",-0.372,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"AMOTL1",-0.356,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANAPC16",-0.156,0.999003043777844,-0.2,1,"-0.2","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"ANAPC4",0.258,0.999003043777844,0.3,1,"0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANGEL1",0.0877,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"ANKLE2",-0.0607,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ANXA4",0.185,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APLP1",-5.85,0.0015526554747025,-5.8,0,"-5.8","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"APLP2",-0.543,0.999003043777844,-0.5,1,"-0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOA1",-0.761,0.751205222298295,-0.8,0.75,"-0.8","0.75","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"APOC3",-3.5,0.00108063668010923,-3.5,0,"-3.5","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"APOE",-0.434,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"APOH",-4.67,0.00074656208149018,-4.7,0,"-4.7","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"APP",-0.5,0.999003043777844,-0.5,1,"-0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARB2A",0.165,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARF3",-9.67,0.000478742105501639,-9.7,0,"-9.7","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"ARL5B",-6.06,0.00181863830838855,-6.1,0,"-6.1","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"ARL6IP1",-0.23,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ARMC7",-0.297,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ART5",0.0493,0.999003043777844,0,1,"0.0","1.00","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"ASPRV1",5.46,0.0279375291018584,5.5,0.03,"5.5","0.03","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ATAD5",-0.0206,0.999003043777844,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF3",0.85,0.807977521930873,0.8,0.81,"0.8","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATF4",1.45,0.307024039921504,1.4,0.31,"1.4","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MK",-0.433,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0D2",-0.0222,0.999003043777844,0,1,"-0.0","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"ATP6V1D",-0.264,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATR",0.308,0.999003043777844,0.3,1,"0.3","1.00","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"B3GALNT2",4.59,0.159686918433923,4.6,0.16,"4.6","0.16","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"B4GALT5",-0.653,0.999003043777844,-0.7,1,"-0.7","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"B4GALT6",0.0599,0.999003043777844,0.1,1,"0.1","1.00","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"B9D1",0.254,0.999003043777844,0.3,1,"0.3","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"BACE1",-5.21,3.42504953736208e-05,-5.2,0,"-5.2","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"BCL2L12",7.32,1.06332967809906e-07,7.3,0,"7.3","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR","BCL2L12"
"BCOR",-0.198,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BIRC2",-0.166,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BLM",-0.071,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BLOC1S4",-0.225,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BMP2",-1.75,0.999003043777844,-1.8,1,"-1.8","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BMP4",0.442,0.999003043777844,0.4,1,"0.4","1.00","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"BMPR2",-6.08,0.00589430392907339,-6.1,0.01,"-6.1","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"BNIP3",-2.09,0.999003043777844,-2.1,1,"-2.1","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BOD1",-0.458,0.999003043777844,-0.5,1,"-0.5","1.00","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"BORCS6",-0.0981,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BPGM",-0.529,0.894752805052146,-0.5,0.89,"-0.5","0.89","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BPNT2",-0.96,0.02811759518731,-1,0.03,"-1.0","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"BRI3",5.57,4.78007054073747e-06,5.6,0,"5.6","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"BRI3BP",0.0581,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BRWD3",-0.0949,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BTBD9",1.16,0.999003043777844,1.2,1,"1.2","1.00","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"BTN2A3P",-4.02,0.999003043777844,-4,1,"-4.0","1.00","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"C1orf159",-3.37,0.172971779431048,-3.4,0.17,"-3.4","0.17","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"C1orf198",-0.546,0.999003043777844,-0.5,1,"-0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C2CD2L",0.221,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C4A",0.561,0.999003043777844,0.6,1,"0.6","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"C4BPA",-0.53,0.999003043777844,-0.5,1,"-0.5","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"C6orf89",-0.0346,0.999003043777844,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C8orf88",-0.157,0.999003043777844,-0.2,1,"-0.2","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"C9orf72",0.0457,0.999003043777844,0,1,"0.0","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CABIN1",-0.091,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CALCOCO2",-0.608,0.999003043777844,-0.6,1,"-0.6","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CAMKK1",-0.189,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CARMIL2",-0.569,0.999003043777844,-0.6,1,"-0.6","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CASTOR2",0.326,0.999003043777844,0.3,1,"0.3","1.00","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"CBY1",-0.649,0.999003043777844,-0.6,1,"-0.6","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC106",-0.374,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC120",5.12,0.00199248094568712,5.1,0,"5.1","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CCDC138",0.191,0.999003043777844,0.2,1,"0.2","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CCDC158",0.0381,0.999003043777844,0,1,"0.0","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CCDC18",-0.279,0.999003043777844,-0.3,1,"-0.3","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CCDC186",-0.415,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC28B",-0.385,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC66",-0.805,0.999003043777844,-0.8,1,"-0.8","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CCDC82",-0.317,0.999003043777844,-0.3,1,"-0.3","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CCK",-0.074,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CCN1",-0.5,0.999003043777844,-0.5,1,"-0.5","1.00","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"CCN2",-5.41,0.0138335428583789,-5.4,0.01,"-5.4","0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CCNQ",-6.32,0.00669843316099616,-6.3,0.01,"-6.3","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CCPG1",-0.349,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CD151",0.0935,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD40",-3.51,0.686991342691275,-3.5,0.69,"-3.5","0.69","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CD81",0.035,0.999003043777844,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD84",-6.87,0.00348832508943144,-6.9,0,"-6.9","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CD99",4.73,0.31870666815434,4.7,0.32,"4.7","0.32","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CDC42EP1",-0.3,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA7L",-0.302,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CDK11A",0.577,0.999003043777844,0.6,1,"0.6","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CDKN2A",-0.183,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEBPZOS",-0.309,0.999003043777844,-0.3,1,"-0.3","1.00","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"CENPW",-0.0504,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPX",0.305,0.999003043777844,0.3,1,"0.3","1.00","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"CEP170B",-0.194,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CEP41",-0.174,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP97",-0.543,0.999003043777844,-0.5,1,"-0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD4",1.19,0.999003043777844,1.2,1,"1.2","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CHKA",-1.21,0.999003043777844,-1.2,1,"-1.2","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CHPF",0.997,0.999003043777844,1,1,"1.0","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CHPF2",0.485,0.999003043777844,0.5,1,"0.5","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"CHSY1",0.186,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CISD1",0.117,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CKS1B",-0.375,0.999003043777844,-0.4,1,"-0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CKS2",-0.481,0.999003043777844,-0.5,1,"-0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CLK3",0.211,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CLOCK",-0.147,0.999003043777844,-0.1,1,"-0.1","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"CLTCL1",-0.85,0.999003043777844,-0.8,1,"-0.8","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CLU",-0.0885,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CMTM6",-1,0.999003043777844,-1,1,"-1.0","1.00","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"CNBP",0.235,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CNEP1R1",5.01,0.00224949486743466,5,0,"5.0","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CNOT8",0.171,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CNOT9",-0.0723,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COL1A1",-0.279,0.999003043777844,-0.3,1,"-0.3","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"COL1A2",-2.27,0.019976374684698,-2.3,0.02,"-2.3","0.02","Down","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"COL4A6",-0.221,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COLEC12",-0.735,0.197562300392744,-0.7,0.2,"-0.7","0.20","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD3",-0.0705,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD5",0.00943,0.999003043777844,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD8",-0.327,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD9",-0.235,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COQ9",-0.113,0.999003043777844,-0.1,1,"-0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COX6A1",0.377,0.999003043777844,0.4,1,"0.4","1.00","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CPNE8",-0.326,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CRABP2",-0.396,0.999003043777844,-0.4,1,"-0.4","1.00","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CRBN",0.107,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CREM",-4.02,0.194428792916259,-4,0.19,"-4.0","0.19","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CRIM1",0.141,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CRYGD",-3.66,0.0513953382910366,-3.7,0.05,"-3.7","0.05","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CSPG4",-0.0169,0.999003043777844,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CSPG5",-6.35,0.0215026367700764,-6.3,0.02,"-6.3","0.02","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CUL7",0.402,0.999003043777844,0.4,1,"0.4","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CWC22",0.193,0.999003043777844,0.2,1,"0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYBA",0.639,0.999003043777844,0.6,1,"0.6","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYBC1",0.0603,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CYLD",-0.107,0.999003043777844,-0.1,1,"-0.1","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CYREN",-1.15,0.999003043777844,-1.1,1,"-1.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYSTM1",0.0583,0.999003043777844,0.1,1,"0.1","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DACT1",-0.467,0.999003043777844,-0.5,1,"-0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DBP",-1.29,0.999003043777844,-1.3,1,"-1.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DCBLD1",-5.94,0.000146610853182372,-5.9,0,"-5.9","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"DCTD",-0.3,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDIT4",-0.0433,0.999003043777844,0,1,"-0.0","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DDR2",0.467,0.999003043777844,0.5,1,"0.5","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDX19A",0.068,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDX28",0.495,0.406458402749083,0.5,0.41,"0.5","0.41","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR2",-0.0679,0.999003043777844,-0.1,1,"-0.1","1.00","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"DGCR6",-0.282,0.999003043777844,-0.3,1,"-0.3","1.00","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DGCR6L",-0.979,0.999003043777844,-1,1,"-1.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DHDDS",-0.0763,0.999003043777844,-0.1,1,"-0.1","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DHRS13",1.79,0.898239386238884,1.8,0.9,"1.8","0.90","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DKK1",0.0668,0.999003043777844,0.1,1,"0.1","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DLX1",-4.22,0.16873544461578,-4.2,0.17,"-4.2","0.17","NS","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"DLX6",-0.18,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"DMTN",-0.263,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNA2",-0.0173,0.999003043777844,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNAJB5",-1.37,0.999003043777844,-1.4,1,"-1.4","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DNAL4",-0.162,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNLZ",-0.147,0.999003043777844,-0.1,1,"-0.1","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DOLK",5.98,1.02219369317157e-06,6,0,"6.0","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"DPH7",-0.171,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"DPM3",0.00867,0.999003043777844,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EDIL3",-0.391,0.999003043777844,-0.4,1,"-0.4","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EEF1AKMT1",-0.192,0.999003043777844,-0.2,1,"-0.2","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EEF1G",0.0401,0.999003043777844,0,1,"0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EFNA5",-5.14,3.4790583270431e-06,-5.1,0,"-5.1","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"EFR3A",0.231,0.999003043777844,0.2,1,"0.2","1.00","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"EFR3B",0.123,0.999003043777844,0.1,1,"0.1","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EGLN3",-0.717,0.999003043777844,-0.7,1,"-0.7","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EGR1",0.103,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EHD3",4.35,0.00917188600792079,4.3,0.01,"4.3","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"EIF1",-0.589,0.999003043777844,-0.6,1,"-0.6","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF1B",-0.291,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3C",0.482,0.999003043777844,0.5,1,"0.5","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EIF4ENIF1",-0.242,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EIF5",-0.16,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOF1",-0.859,0.999003043777844,-0.9,1,"-0.9","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ELOVL1",3.61,0.999003043777844,3.6,1,"3.6","1.00","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ELOVL5",-2.61,0.503930808196307,-2.6,0.5,"-2.6","0.50","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ENDOD1",0.392,0.999003043777844,0.4,1,"0.4","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENKD1",-0.782,0.999003043777844,-0.8,1,"-0.8","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENTPD6",-4.91,8.21085996740122e-06,-4.9,0,"-4.9","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"ENTR1",0.0324,0.999003043777844,0,1,"0.0","1.00","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"EPHA4",-0.197,0.999003043777844,-0.2,1,"-0.2","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPHA7",-0.269,0.999003043777844,-0.3,1,"-0.3","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERAP1",0.0606,0.999003043777844,0.1,1,"0.1","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERBB2",-0.175,0.999003043777844,-0.2,1,"-0.2","1.00","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"ERC2",0.226,0.999003043777844,0.2,1,"0.2","1.00","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ERCC8",1.03,0.999003043777844,1,1,"1.0","1.00","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"ERP44",-0.0126,0.999003043777844,0,1,"-0.0","1.00","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERRFI1",1.08,0.999003043777844,1.1,1,"1.1","1.00","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
