"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"SEC61A2",4.57,0.0377,4.6,0.04,"4.6","0.04","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SEC63",0.65,0.151,0.7,0.15,"0.7","0.15","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SELENOF",1,0.0368,1,0.04,"1.0","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SELENOO",-2.08,0.000914,-2.1,0,"-2.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SELENOP",-1.23,0.356,-1.2,0.36,"-1.2","0.36","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SELENOS",-1.49,0.0321,-1.5,0.03,"-1.5","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SEMA3C",0.571,0.224,0.6,0.22,"0.6","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SENP3",1.46,0.00135,1.5,0,"1.5","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SEPTIN11",-1.85,0.0233,-1.9,0.02,"-1.9","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SEPTIN2",-1.69,0.0366,-1.7,0.04,"-1.7","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SEPTIN9",-0.832,0.0127,-0.8,0.01,"-0.8","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SERBP1",-1.43,0.0227,-1.4,0.02,"-1.4","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SERINC1",0.786,0.14,0.8,0.14,"0.8","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SERINC3",0.619,0.204,0.6,0.2,"0.6","0.20","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SERPINB7",-1.95,0.0161,-2,0.02,"-2.0","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SERPIND1",5.34,0.00313,5.3,0,"5.3","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SERPINF2",-0.258,0.489,-0.3,0.49,"-0.3","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SESTD1",1.53,0.00095,1.5,0,"1.5","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SET",-1.76,0.0164,-1.8,0.02,"-1.8","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SETD7",-1.23,0.0454,-1.2,0.05,"-1.2","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SFMBT1",6.6,0.00187,6.6,0,"6.6","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SFN",-1.62,0.342,-1.6,0.34,"-1.6","0.34","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SFR1",-1.71,0.00111,-1.7,0,"-1.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SFT2D2",-0.443,0.427,-0.4,0.43,"-0.4","0.43","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"SFXN4",5.6,0.0216,5.6,0.02,"5.6","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SGCE",3.74,0.122,3.7,0.12,"3.7","0.12","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SGPL1",1.59,0.0179,1.6,0.02,"1.6","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SGTB",-1.08,0.122,-1.1,0.12,"-1.1","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SH2D4A",4.52,0.132,4.5,0.13,"4.5","0.13","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SH3BGRL3",-1.16,0.00681,-1.2,0.01,"-1.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SH3BP5L",-2.03,0.0208,-2,0.02,"-2.0","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SH3GL1",-1.25,0.0376,-1.2,0.04,"-1.2","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SH3GL2",-1.58,0.0456,-1.6,0.05,"-1.6","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SH3RF1",-1.05,0.0982,-1,0.1,"-1.0","0.10","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"SHCBP1",3.79,0.022,3.8,0.02,"3.8","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SHISA2",0.411,0.351,0.4,0.35,"0.4","0.35","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SHKBP1",2.21,0.00314,2.2,0,"2.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SHMT1",-1.95,0.0509,-2,0.05,"-2.0","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SHROOM3",5.67,1.85e-09,5.7,0,"5.7","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SHTN1",-1.56,0.0548,-1.6,0.05,"-1.6","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SIGMAR1",1.15,0.000846,1.1,0,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SIRT3",1.11,0.0163,1.1,0.02,"1.1","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SIRT7",-0.556,0.235,-0.6,0.23,"-0.6","0.23","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SIVA1",-5.56,1.68e-07,-5.6,0,"-5.6","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"SKP2",4.39,0.000294,4.4,0,"4.4","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLBP",-2.07,0.00815,-2.1,0.01,"-2.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SLC11A2",1.57,0.0564,1.6,0.06,"1.6","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC19A1",5.76,0.0081,5.8,0.01,"5.8","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC23A2",6.41,3.36e-14,6.4,0,"6.4","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC25A1",1.92,0.0221,1.9,0.02,"1.9","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A10",1.41,0.000433,1.4,0,"1.4","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A11",1.52,0.0389,1.5,0.04,"1.5","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A14",4.05,0.000483,4,0,"4.0","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC25A15",2.57,7.03e-07,2.6,0,"2.6","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC25A17",1.15,0.00902,1.1,0.01,"1.1","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A19",5.26,1.48e-06,5.3,0,"5.3","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC25A21",3.4,8.63e-07,3.4,0,"3.4","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"SLC25A3",1.78,0.0532,1.8,0.05,"1.8","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A32",2.05,0.0285,2,0.03,"2.0","0.03","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC25A4",1.56,0.0295,1.6,0.03,"1.6","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A5",1.66,0.0181,1.7,0.02,"1.7","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC25A6",1.8,0.0137,1.8,0.01,"1.8","0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC26A11",0.279,0.513,0.3,0.51,"0.3","0.51","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SLC27A2",3.16,0.0245,3.2,0.02,"3.2","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC27A3",2.16,0.0136,2.2,0.01,"2.2","0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC2A13",1.62,0.038,1.6,0.04,"1.6","0.04","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC30A7",5.98,3.28e-10,6,0,"6.0","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC31A1",4.24,0.0161,4.2,0.02,"4.2","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC35E1",2.68,0.00169,2.7,0,"2.7","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC37A3",4.13,8.03e-09,4.1,0,"4.1","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC37A4",2.43,4.19e-07,2.4,0,"2.4","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC38A3",1.93,0.377,1.9,0.38,"1.9","0.38","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SLC38A9",1.8,0.0213,1.8,0.02,"1.8","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC39A10",1.06,0.151,1.1,0.15,"1.1","0.15","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SLC39A14",1.08,0.0181,1.1,0.02,"1.1","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC39A7",5.14,0.0194,5.1,0.02,"5.1","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC46A1",-1.39,0.392,-1.4,0.39,"-1.4","0.39","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"SLC46A3",6.31,5.36e-09,6.3,0,"6.3","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC4A7",1.22,0.0219,1.2,0.02,"1.2","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SLC6A9",3.53,0.0164,3.5,0.02,"3.5","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC7A6",3.03,0.0386,3,0.04,"3.0","0.04","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLC7A6OS",-1.23,0.00186,-1.2,0,"-1.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SLC7A8",5.03,0.0314,5,0.03,"5.0","0.03","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SLIT2",-0.233,0.424,-0.2,0.42,"-0.2","0.42","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMAD5",0.475,0.326,0.5,0.33,"0.5","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMIM11",-2.37,0.00209,-2.4,0,"-2.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SMIM20",-0.64,0.368,-0.6,0.37,"-0.6","0.37","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMOC1",-0.547,0.294,-0.5,0.29,"-0.5","0.29","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SMYD3",3.59,3.36e-14,3.6,0,"3.6","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SNAP29",-1.12,0.0445,-1.1,0.04,"-1.1","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SNAPIN",-1.97,0.0132,-2,0.01,"-2.0","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SNCA",-1.4,0.0514,-1.4,0.05,"-1.4","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SNRK",2.71,5.42e-05,2.7,0,"2.7","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SNRNP48",-1.33,0.0287,-1.3,0.03,"-1.3","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SNRPC",-2.12,0.039,-2.1,0.04,"-2.1","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SNX24",-0.773,0.0301,-0.8,0.03,"-0.8","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SORD",-1.35,0.0463,-1.4,0.05,"-1.4","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SORL1",-1.62,0.379,-1.6,0.38,"-1.6","0.38","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"SOX4",4.14,1.68e-07,4.1,0,"4.1","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"SOX5",0.683,0.421,0.7,0.42,"0.7","0.42","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SP4",-0.315,0.491,-0.3,0.49,"-0.3","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPA17",-0.691,0.487,-0.7,0.49,"-0.7","0.49","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"SPAG1",-1.29,0.00247,-1.3,0,"-1.3","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SPATA2",2.17,0.0132,2.2,0.01,"2.2","0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SPC24",-0.172,0.41,-0.2,0.41,"-0.2","0.41","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPCS3",1.3,0.013,1.3,0.01,"1.3","0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SPG7",3.78,0.192,3.8,0.19,"3.8","0.19","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SPICE1",-0.0295,0.527,0,0.53,"-0.0","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPINT2",-0.287,0.387,-0.3,0.39,"-0.3","0.39","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPP2",-0.366,0.485,-0.4,0.48,"-0.4","0.48","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPRING1",-0.805,0.444,-0.8,0.44,"-0.8","0.44","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SPRY2",0.503,0.455,0.5,0.46,"0.5","0.46","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"SPTBN1",-0.786,0.0205,-0.8,0.02,"-0.8","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SPTLC2",1.04,0.041,1,0.04,"1.0","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SQOR",4.87,0.00698,4.9,0.01,"4.9","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SREBF2",-0.408,0.385,-0.4,0.38,"-0.4","0.38","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"SRGAP1",-1.42,0.204,-1.4,0.2,"-1.4","0.20","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SRSF11",-1.26,0.0264,-1.3,0.03,"-1.3","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SRSF9",0.429,0.265,0.4,0.26,"0.4","0.26","NS","Present_3of3","Present_3of3","Present vs Present",NA
"SRXN1",-0.255,0.42,-0.3,0.42,"-0.3","0.42","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"SS18",0.111,0.525,0.1,0.52,"0.1","0.52","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SSH3",2.16,0.00116,2.2,0,"2.2","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"ST3GAL4",0.104,0.537,0.1,0.54,"0.1","0.54","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"ST3GAL6",0.983,0.314,1,0.31,"1.0","0.31","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STAT6",3.04,0.0158,3,0.02,"3.0","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"STBD1",-1.03,0.0516,-1,0.05,"-1.0","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"STEEP1",-1.43,0.0466,-1.4,0.05,"-1.4","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"STIL",2.97,0.237,3,0.24,"3.0","0.24","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"STK19",1.51,0.000629,1.5,0,"1.5","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"STK32C",1.08,0.0813,1.1,0.08,"1.1","0.08","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"STK35",1.79,0.000411,1.8,0,"1.8","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"STMN3",-0.223,0.453,-0.2,0.45,"-0.2","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"STOM",1.08,0.0192,1.1,0.02,"1.1","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"STOML1",4.88,0.151,4.9,0.15,"4.9","0.15","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"STOML2",1.15,0.0177,1.1,0.02,"1.1","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"STON2",0.712,0.475,0.7,0.48,"0.7","0.48","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"STRADA",4.91,0.0219,4.9,0.02,"4.9","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"STT3A",1.48,0.00113,1.5,0,"1.5","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SULT1A1",-2.56,0.0361,-2.6,0.04,"-2.6","0.04","Down","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"SUPV3L1",1.58,1.01e-06,1.6,0,"1.6","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"SUSD5",-1.01,0.429,-1,0.43,"-1.0","0.43","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"SV2A",3.03,0.138,3,0.14,"3.0","0.14","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SVBP",-2.44,0.0131,-2.4,0.01,"-2.4","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"SWI5",-3.35,0.0106,-3.4,0.01,"-3.4","0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"SYDE1",1.42,0.00895,1.4,0.01,"1.4","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SYK",3.32,2.12e-05,3.3,0,"3.3","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"SYPL2",1.69,0.000106,1.7,0,"1.7","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TAF13",-0.505,0.387,-0.5,0.39,"-0.5","0.39","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"TAF1A",3.77,0.00379,3.8,0,"3.8","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TAF1B",2.67,0.0453,2.7,0.05,"2.7","0.05","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TAF1C",-0.277,0.444,-0.3,0.44,"-0.3","0.44","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"TAF4B",4.03,0.0172,4,0.02,"4.0","0.02","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"TAGLN",-6.42,0.00217,-6.4,0,"-6.4","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"TAGLN3",-1.84,0.0436,-1.8,0.04,"-1.8","0.04","Down","Present_3of3","Present_3of3","Present vs Present",NA
"TALDO1",-1.01,0.000324,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"TANC1",9.22,3.36e-14,9.2,0,"9.2","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TANGO2",-1.16,0.299,-1.2,0.3,"-1.2","0.30","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TASOR2",-0.0886,0.486,-0.1,0.49,"-0.1","0.49","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"TAX1BP1",0.0104,0.538,0,0.54,"0.0","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TAX1BP3",-1.05,0.0336,-1,0.03,"-1.0","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"TBC1D22B",2.51,0.011,2.5,0.01,"2.5","0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TBC1D25",5.09,0.11,5.1,0.11,"5.1","0.11","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"TBC1D30",6.24,0.00439,6.2,0,"6.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"TBL1X",3.5,0.00217,3.5,0,"3.5","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TBL2",1.06,0.0431,1.1,0.04,"1.1","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TCEAL4",-1.85,0.051,-1.9,0.05,"-1.9","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"TCEAL8",-6.83,0.000168,-6.8,0,"-6.8","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"TEAD3",-1.86,0.334,-1.9,0.33,"-1.9","0.33","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"TECPR2",3.4,0.000125,3.4,0,"3.4","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"TEFM",3.3,9.27e-05,3.3,0,"3.3","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"TENT2",2.57,0.0412,2.6,0.04,"2.6","0.04","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TET1",-1.25,0.327,-1.2,0.33,"-1.2","0.33","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"TET2",-1.77,0.359,-1.8,0.36,"-1.8","0.36","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"TEX9",-1.15,0.156,-1.1,0.16,"-1.1","0.16","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"TFAP2D",-1.21,0.0245,-1.2,0.02,"-1.2","0.02","Down","MAR_2of3","Present_3of3","MAR vs Present",NA
"TFB1M",1.01,0.0195,1,0.02,"1.0","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TFB2M",0.958,0.0306,1,0.03,"1.0","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TFG",-1.2,0.0485,-1.2,0.05,"-1.2","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"TFIP11",0.353,0.254,0.4,0.25,"0.4","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TFPI",0.887,0.486,0.9,0.49,"0.9","0.49","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"TFRC",1.55,0.00496,1.6,0,"1.6","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TGDS",-1.34,0.281,-1.3,0.28,"-1.3","0.28","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"TGFB1",-3.84,0.278,-3.8,0.28,"-3.8","0.28","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"TGFB1I1",-1.67,0.0498,-1.7,0.05,"-1.7","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"TGIF2",-1.66,0.122,-1.7,0.12,"-1.7","0.12","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"TGOLN2",-0.485,0.353,-0.5,0.35,"-0.5","0.35","NS","Present_3of3","Present_3of3","Present vs Present",NA
"THADA",2.16,0.0536,2.2,0.05,"2.2","0.05","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"THAP10",-3.54,0.315,-3.5,0.32,"-3.5","0.32","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"THBS1",0.296,0.395,0.3,0.4,"0.3","0.40","NS","Present_3of3","Present_3of3","Present vs Present",NA
"THRB",2.89,0.289,2.9,0.29,"2.9","0.29","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"THTPA",2.12,2.09e-06,2.1,0,"2.1","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TIFA",1.13,0.428,1.1,0.43,"1.1","0.43","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"TIMM21",1.28,0.00717,1.3,0.01,"1.3","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TIMM23",4.49,2.06e-05,4.5,0,"4.5","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"TIMM44",0.626,0.0673,0.6,0.07,"0.6","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TIMM50",1.74,0.0129,1.7,0.01,"1.7","0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TIMP3",-0.0185,0.54,0,0.54,"-0.0","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TINF2",0.227,0.354,0.2,0.35,"0.2","0.35","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"TJAP1",-1.68,0.0196,-1.7,0.02,"-1.7","0.02","Down","Present_3of3","Present_3of3","Present vs Present",NA
"TK2",2.85,3.44e-05,2.9,0,"2.9","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TM2D3",-3.21,0.199,-3.2,0.2,"-3.2","0.20","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"TM9SF2",1.19,0.0489,1.2,0.05,"1.2","0.05","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TMCO1",0.758,0.0432,0.8,0.04,"0.8","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TMED1",0.00542,0.54,0,0.54,"0.0","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TMED10",0.754,0.0141,0.8,0.01,"0.8","0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TMEFF1",-0.561,0.463,-0.6,0.46,"-0.6","0.46","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TMEM102",3.46,0.0231,3.5,0.02,"3.5","0.02","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TMEM104",6.39,0.000173,6.4,0,"6.4","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TMEM11",4.5,1.56e-05,4.5,0,"4.5","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TMEM115",3.2,2.04e-07,3.2,0,"3.2","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"TMEM123",-0.038,0.533,0,0.53,"-0.0","0.53","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TMEM128",3.5,9.82e-09,3.5,0,"3.5","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"TMEM132A",0.409,0.494,0.4,0.49,"0.4","0.49","NS","Present_3of3","Present_3of3","Present vs Present",NA
"TMEM160",1.01,0.0403,1,0.04,"1.0","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"TMEM177",3.38,0.0197,3.4,0.02,"3.4","0.02","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"TMEM181",2.49,0.00323,2.5,0,"2.5","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TMEM183A",-1.68,0.208,-1.7,0.21,"-1.7","0.21","NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"TMEM209",3.06,0.054,3.1,0.05,"3.1","0.05","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"TMEM223",3.9,0.202,3.9,0.2,"3.9","0.20","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
