"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"COMMD5",5.03,0.000164381646945413,5,0,"5.0","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"COMMD8",5.1,1.18548045686371e-08,5.1,0,"5.1","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"COMMD9",1.39,2.21394341004064e-06,1.4,0,"1.4","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"COQ9",0.489,0.0708302328204953,0.5,0.07,"0.5","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COX6A1",2.26,0.000321776395132918,2.3,0,"2.3","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"CPNE8",0.0133,0.963823049322017,0,0.96,"0.0","0.96","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CRABP2",-3.85,2.55273556721681e-07,-3.9,0,"-3.9","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CRBN",-0.05,0.919308573911085,0,0.92,"-0.0","0.92","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CREM",3.04,0.0620823491317447,3,0.06,"3.0","0.06","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"CRIM1",-1.51,0.00606858531539591,-1.5,0.01,"-1.5","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CRYGD",3.76,0.0035363086582934,3.8,0,"3.8","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"CSPG4",-0.321,0.664570981245727,-0.3,0.66,"-0.3","0.66","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CSPG5",-0.0384,NA,0,NA,"-0.0",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CUL7",-4.21,5.13428438804873e-06,-4.2,0,"-4.2","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CWC22",-0.0931,0.697827147772918,-0.1,0.7,"-0.1","0.70","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYBA",0.692,0.207868745952609,0.7,0.21,"0.7","0.21","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"CYBC1",-0.779,0.0107738259799112,-0.8,0.01,"-0.8","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CYLD",-1.38,0.028396463660028,-1.4,0.03,"-1.4","0.03","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CYREN",5.51,9.83562906701693e-07,5.5,0,"5.5","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"CYSTM1",-3.94,0.0465804745447311,-3.9,0.05,"-3.9","0.05","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"DACT1",4.16,0.000454243658034692,4.2,0,"4.2","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DBP",2.29,0.00713049768360004,2.3,0.01,"2.3","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"DCBLD1",0.307,0.821438803019063,0.3,0.82,"0.3","0.82","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"DCTD",0.284,0.387515546064831,0.3,0.39,"0.3","0.39","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDIT4",-0.28,NA,-0.3,NA,"-0.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DDR2",0.0474,0.902808656242431,0,0.9,"0.0","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDX19A",0.311,0.515869221472065,0.3,0.52,"0.3","0.52","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DDX28",0.56,0.0159072423926049,0.6,0.02,"0.6","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR2",0.843,0.0155974688648716,0.8,0.02,"0.8","0.02","Up","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR6",5.13,1.07987777941237e-07,5.1,0,"5.1","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DGCR6L",5.02,7.95543209657654e-07,5,0,"5.0","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DHDDS",0.101,0.976806459698176,0.1,0.98,"0.1","0.98","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DHRS13",-0.385,0.743674540112209,-0.4,0.74,"-0.4","0.74","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DKK1",0.577,NA,0.6,NA,"0.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DLX1",-1.85,0.279854431538294,-1.9,0.28,"-1.9","0.28","NS","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DLX6",-0.321,0.593817869961989,-0.3,0.59,"-0.3","0.59","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"DMTN",1.47,0.00372125211271899,1.5,0,"1.5","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"DNA2",0.148,0.765279454612359,0.1,0.77,"0.1","0.77","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNAJB5",5.16,0.00487126646824354,5.2,0,"5.2","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"DNAL4",2.36,3.96159095120023e-07,2.4,0,"2.4","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"DNLZ",-0.016,0.983050359002242,0,0.98,"-0.0","0.98","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DOLK",5.9,3.21137279321947e-07,5.9,0,"5.9","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"DPH7",-2.8,0.00233858318694675,-2.8,0,"-2.8","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"DPM3",-0.09,0.812075343191644,-0.1,0.81,"-0.1","0.81","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EDIL3",-2.82,0.0108050509781531,-2.8,0.01,"-2.8","0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"EEF1AKMT1",1.15,NA,1.1,NA,"1.1",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EEF1G",0.178,0.409946531336037,0.2,0.41,"0.2","0.41","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EFNA5",5.07,9.28921972604211e-07,5.1,0,"5.1","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"EFR3A",-2.35,0.00164266475555675,-2.4,0,"-2.4","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"EFR3B",-5.03,0.0143517223706285,-5,0.01,"-5.0","0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"EGLN3",-0.139,NA,-0.1,NA,"-0.1",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EGR1",-4.26,2.6344479466513e-05,-4.3,0,"-4.3","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"EHD3",0.705,NA,0.7,NA,"0.7",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EIF1",1.83,0.000252761180897561,1.8,0,"1.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"EIF1B",1.82,1.66029915717357e-05,1.8,0,"1.8","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3C",0.191,0.865275249674046,0.2,0.87,"0.2","0.87","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"EIF4ENIF1",1.95,1.90684549265765e-06,2,0,"2.0","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"EIF5",1.59,1.90684549265765e-06,1.6,0,"1.6","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ELOF1",-4.87,2.43708713553209e-05,-4.9,0,"-4.9","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"ELOVL1",-4.25,0.0543226343488523,-4.2,0.05,"-4.2","0.05","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"ELOVL5",0.368,NA,0.4,NA,"0.4",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ENDOD1",-0.595,0.113335992194877,-0.6,0.11,"-0.6","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ENKD1",5.03,8.7496164727497e-09,5,0,"5.0","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"ENTPD6",0.363,0.665080934906285,0.4,0.67,"0.4","0.67","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"ENTR1",0.315,NA,0.3,NA,"0.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EPHA4",-0.0325,0.910841481561169,0,0.91,"-0.0","0.91","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPHA7",0.606,0.0737049698279729,0.6,0.07,"0.6","0.07","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ERAP1",-0.572,0.216175887259669,-0.6,0.22,"-0.6","0.22","NS","Present_3of3","Present_3of3","Present vs Present",NA
