"Gene","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","miss_1_raw","miss_2_raw","miss_pair","label"
"ATF4",1.31,0.0436664052769295,1.3,0.04,"1.3","0.04","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ATP5MK",-1.23,0.000491785429645752,-1.2,0,"-1.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ATP6V0D2",-6.38,3.23089672744858e-07,-6.4,0,"-6.4","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"ATP6V1D",-0.27,0.149818041925602,-0.3,0.15,"-0.3","0.15","NS","Present_3of3","Present_3of3","Present vs Present",NA
"ATR",0.388,0.532612761385907,0.4,0.53,"0.4","0.53","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"B3GALNT2",3.42,0.0604346971133315,3.4,0.06,"3.4","0.06","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"B4GALT5",-0.368,0.453023652651398,-0.4,0.45,"-0.4","0.45","NS","Present_3of3","Present_3of3","Present vs Present",NA
"B4GALT6",0.226,0.820167165992142,0.2,0.82,"0.2","0.82","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"B9D1",-5.32,7.10631853445431e-07,-5.3,0,"-5.3","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"BACE1",-5.4,7.08412121538347e-06,-5.4,0,"-5.4","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"BCL2L12",0.567,NA,0.6,NA,"0.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BCOR",-0.384,0.12471740598946,-0.4,0.12,"-0.4","0.12","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BIRC2",-0.668,0.144596810137603,-0.7,0.14,"-0.7","0.14","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"BLM",0.428,0.0343086656460391,0.4,0.03,"0.4","0.03","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BLOC1S4",-1.92,1.27826458491591e-05,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"BMP2",-0.181,NA,-0.2,NA,"-0.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BMP4",-5.35,0.000106939760261117,-5.3,0,"-5.3","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"BMPR2",-6.55,0.000538919674430978,-6.6,0,"-6.6","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"BNIP3",-0.457,NA,-0.5,NA,"-0.5",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BOD1",-4.24,1.72619880154032e-06,-4.2,0,"-4.2","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"BORCS6",-0.536,0.10285883095732,-0.5,0.1,"-0.5","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BPGM",-0.935,0.0035853710590974,-0.9,0,"-0.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"BPNT2",-0.017,0.967205415545993,0,0.97,"-0.0","0.97","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BRI3",0.0606,NA,0.1,NA,"0.1",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"BRI3BP",0.705,0.00231579238783652,0.7,0,"0.7","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"BRWD3",0.557,0.0553512016077207,0.6,0.06,"0.6","0.06","NS","Present_3of3","Present_3of3","Present vs Present",NA
"BTBD9",-1.66,0.560952707423942,-1.7,0.56,"-1.7","0.56","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"BTN2A3P",0.106,0.975047118369384,0.1,0.98,"0.1","0.98","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"C1orf159",0.222,0.899655360470775,0.2,0.9,"0.2","0.90","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"C1orf198",-2.02,1.13751657444644e-05,-2,0,"-2.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"C2CD2L",0.712,0.112941747955254,0.7,0.11,"0.7","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C4A",0.926,NA,0.9,NA,"0.9",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"C4BPA",3.47,0.00320613314037042,3.5,0,"3.5","<0.01","Up","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"C6orf89",-0.0704,0.897170280184707,-0.1,0.9,"-0.1","0.90","NS","Present_3of3","Present_3of3","Present vs Present",NA
"C8orf88",-5.51,0.00137056588712694,-5.5,0,"-5.5","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"C9orf72",1.81,0.509764690224385,1.8,0.51,"1.8","0.51","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"CABIN1",0.412,0.254359006822344,0.4,0.25,"0.4","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CALCOCO2",-1.01,0.0130026821756696,-1,0.01,"-1.0","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CAMKK1",-1.52,9.66071227634919e-05,-1.5,0,"-1.5","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CARMIL2",-2.06,0.000190316608956834,-2.1,0,"-2.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CASTOR2",1.14,0.0552688237774734,1.1,0.06,"1.1","0.06","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"CBY1",-2.36,4.77924688258483e-05,-2.4,0,"-2.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC106",-0.354,0.258819518178868,-0.4,0.26,"-0.4","0.26","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC120",-0.287,NA,-0.3,NA,"-0.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CCDC138",-1.2,NA,-1.2,NA,"-1.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CCDC158",0.171,0.813311366025702,0.2,0.81,"0.2","0.81","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CCDC18",-4.33,1.17656825448366e-07,-4.3,0,"-4.3","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CCDC186",-1.6,6.52452436695607e-06,-1.6,0,"-1.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CCDC28B",-3.74,5.5998759418869e-08,-3.7,0,"-3.7","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CCDC66",-3.26,0.000294398127052037,-3.3,0,"-3.3","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CCDC82",0.154,0.959604395747335,0.2,0.96,"0.2","0.96","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CCK",-0.022,0.981527952788289,0,0.98,"-0.0","0.98","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"CCN1",0.753,0.45942742002922,0.8,0.46,"0.8","0.46","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"CCN2",-1.63,0.322542850581414,-1.6,0.32,"-1.6","0.32","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CCNQ",-4.63,0.0090050013915324,-4.6,0.01,"-4.6","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CCPG1",-0.529,0.157422107739712,-0.5,0.16,"-0.5","0.16","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CD151",-0.378,0.380781921380236,-0.4,0.38,"-0.4","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CD40",1.41,0.485780771490479,1.4,0.49,"1.4","0.49","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"CD81",-0.942,0.0280223062635026,-0.9,0.03,"-0.9","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CD84",-4.68,0.00958019117230817,-4.7,0.01,"-4.7","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CD99",4.01,0.0586525651523577,4,0.06,"4.0","0.06","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"CDC42EP1",-1.25,0.00137861700415234,-1.2,0,"-1.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CDCA7L",-1.1,0.000370547696035105,-1.1,0,"-1.1","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CDK11A",0.32,NA,0.3,NA,"0.3",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CDKN2A",-1.43,3.95771919006025e-05,-1.4,0,"-1.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CEBPZOS",-5.09,5.23151940361469e-09,-5.1,0,"-5.1","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CENPW",0.684,0.157422107739712,0.7,0.16,"0.7","0.16","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CENPX",-1.86,0.000444539297664033,-1.9,0,"-1.9","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CEP170B",-1.26,0.000167822017008008,-1.3,0,"-1.3","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CEP41",-1.18,0.000105701445641404,-1.2,0,"-1.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CFAP97",-1.7,0.000575718656996554,-1.7,0,"-1.7","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CHCHD4",2.82,0.0335723051977752,2.8,0.03,"2.8","0.03","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"CHKA",-3.95,0.0273248455363956,-4,0.03,"-4.0","0.03","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CHPF",3.39,0.0687421769094359,3.4,0.07,"3.4","0.07","NS","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"CHPF2",0.768,0.561053285587722,0.8,0.56,"0.8","0.56","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"CHSY1",0.615,0.0464485537220523,0.6,0.05,"0.6","0.05","Up","MAR_2of3","Present_3of3","MAR vs Present",NA
"CISD1",1.46,1.07960495302837e-05,1.5,0,"1.5","<0.01","Up","Present_3of3","Present_3of3","Present vs Present",NA
"CKS1B",-1.65,0.000156470186996167,-1.6,0,"-1.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CKS2",-1.99,5.12720160332847e-06,-2,0,"-2.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"CLK3",0.453,0.104904130196255,0.5,0.1,"0.5","0.10","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CLOCK",-0.00949,0.996431084868531,0,1,"-0.0","1.00","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"CLTCL1",0.157,NA,0.2,NA,"0.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CLU",0.422,0.155010493525787,0.4,0.16,"0.4","0.16","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CMTM6",-0.212,0.899891312895957,-0.2,0.9,"-0.2","0.90","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"CNBP",-1.09,0.253511546424274,-1.1,0.25,"-1.1","0.25","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CNEP1R1",-0.761,NA,-0.8,NA,"-0.8",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"CNOT8",0.292,0.681012385770747,0.3,0.68,"0.3","0.68","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CNOT9",-2.56,8.63339419470792e-06,-2.6,0,"-2.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"COL1A1",0.369,NA,0.4,NA,"0.4",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"COL1A2",-0.0997,NA,-0.1,NA,"-0.1",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"COL4A6",-0.239,0.375110374853112,-0.2,0.38,"-0.2","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COLEC12",-1.9,5.65563048501313e-06,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD3",-1.4,0.000148422117942187,-1.4,0,"-1.4","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"COMMD5",-5.3,0.000182349687101555,-5.3,0,"-5.3","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"COMMD8",-5.03,1.78634419865928e-08,-5,0,"-5.0","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"COMMD9",-1.24,1.39814680301129e-05,-1.2,0,"-1.2","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"COQ9",0.17,0.58540313831595,0.2,0.59,"0.2","0.59","NS","Present_3of3","Present_3of3","Present vs Present",NA
"COX6A1",-0.871,0.121387159421565,-0.9,0.12,"-0.9","0.12","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CPNE8",0.059,0.821291312911574,0.1,0.82,"0.1","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CRABP2",-0.414,0.442665629116951,-0.4,0.44,"-0.4","0.44","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"CRBN",-0.113,0.817326869493379,-0.1,0.82,"-0.1","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CREM",-2.47,0.137290767982875,-2.5,0.14,"-2.5","0.14","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CRIM1",-0.165,0.802933820887708,-0.2,0.8,"-0.2","0.80","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CRYGD",-3.03,0.0166606677864759,-3,0.02,"-3.0","0.02","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"CSPG4",0.449,0.54158405084927,0.4,0.54,"0.4","0.54","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CSPG5",-4.54,0.0213324169760513,-4.5,0.02,"-4.5","0.02","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"CUL7",0.841,0.237988569513636,0.8,0.24,"0.8","0.24","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"CWC22",0.465,0.0274007785444703,0.5,0.03,"0.5","0.03","NS","Present_3of3","Present_3of3","Present vs Present",NA
"CYBA",0.46,0.441565588110465,0.5,0.44,"0.5","0.44","NS","MAR_1of3","Present_3of3","MAR vs Present",NA
"CYBC1",1.1,0.00123369192501546,1.1,0,"1.1","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"CYLD",0.141,0.861787473536633,0.1,0.86,"0.1","0.86","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"CYREN",-4.95,6.23071233441898e-06,-5,0,"-5.0","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"CYSTM1",-0.193,0.943895508448794,-0.2,0.94,"-0.2","0.94","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DACT1",-3.92,0.00120226076401033,-3.9,0,"-3.9","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DBP",-0.845,0.333276971116696,-0.8,0.33,"-0.8","0.33","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DCBLD1",0.32,0.820167165992142,0.3,0.82,"0.3","0.82","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DCTD",-0.637,0.0454968378948818,-0.6,0.05,"-0.6","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"DDIT4",1.16,0.0799727923333329,1.2,0.08,"1.2","0.08","NS","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"DDR2",0.292,0.375167293623136,0.3,0.38,"0.3","0.38","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DDX19A",-0.206,0.695697647442097,-0.2,0.7,"-0.2","0.70","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"DDX28",0.15,0.565762523283619,0.1,0.57,"0.1","0.57","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR2",-0.679,0.0508472941276656,-0.7,0.05,"-0.7","0.05","Down","Present_3of3","Present_3of3","Present vs Present",NA
"DGCR6",-4.59,5.89795933840217e-07,-4.6,0,"-4.6","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"DGCR6L",-4.89,1.67019730346711e-06,-4.9,0,"-4.9","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DHDDS",-1.11,0.702730225730513,-1.1,0.7,"-1.1","0.70","NS","MAR_2of3","MAR_1of3","MAR vs MAR",NA
"DHRS13",2.78,0.00862665884140113,2.8,0.01,"2.8","<0.01","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"DKK1",-0.792,NA,-0.8,NA,"-0.8",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DLX1",-2.17,0.207012732129276,-2.2,0.21,"-2.2","0.21","NS","Present_3of3","MAR_1of3","Present vs MAR",NA
"DLX6",0.359,0.558814140602381,0.4,0.56,"0.4","0.56","NS","MAR_2of3","MAR_2of3","MAR vs MAR",NA
"DMTN",-0.812,0.0962562958507593,-0.8,0.1,"-0.8","0.10","NS","MAR_2of3","Present_3of3","MAR vs Present",NA
"DNA2",-0.119,0.823972555392725,-0.1,0.82,"-0.1","0.82","NS","Present_3of3","Present_3of3","Present vs Present",NA
"DNAJB5",-0.608,NA,-0.6,NA,"-0.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DNAL4",-2.58,1.6084694935135e-07,-2.6,0,"-2.6","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"DNLZ",0.223,0.72124493003082,0.2,0.72,"0.2","0.72","NS","MAR_1of3","MAR_1of3","MAR vs MAR",NA
"DOLK",0.543,NA,0.5,NA,"0.5",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"DPH7",-0.138,0.902531224536929,-0.1,0.9,"-0.1","0.90","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"DPM3",-0.469,0.138925568284485,-0.5,0.14,"-0.5","0.14","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EDIL3",3.77,0.00189093055486905,3.8,0,"3.8","<0.01","Up","Present_3of3","MNAR_0of3","Present vs MNAR",NA
"EEF1AKMT1",-1.14,NA,-1.1,NA,"-1.1",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EEF1G",-0.329,0.112316570040884,-0.3,0.11,"-0.3","0.11","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EFNA5",-4.78,3.11638631351774e-06,-4.8,0,"-4.8","<0.01","Down","MNAR_0of3","MAR_2of3","MNAR vs MAR",NA
"EFR3A",0.33,0.687526539967195,0.3,0.69,"0.3","0.69","NS","Present_3of3","MAR_2of3","Present vs MAR",NA
"EFR3B",3.85,0.0600265493736557,3.9,0.06,"3.9","0.06","NS","MAR_2of3","MNAR_0of3","MAR vs MNAR",NA
"EGLN3",0.202,NA,0.2,NA,"0.2",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EGR1",1.62,0.0466275076812153,1.6,0.05,"1.6","0.05","Up","Present_3of3","MAR_2of3","Present vs MAR",NA
"EHD3",-0.478,NA,-0.5,NA,"-0.5",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"EIF1",-2.79,5.12720160332847e-06,-2.8,0,"-2.8","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"EIF1B",-1.92,1.41950860961896e-05,-1.9,0,"-1.9","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"EIF3C",7.1,3.05511425141267e-07,7.1,0,"7.1","<0.01","Up","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"EIF4ENIF1",-1.55,4.57742461245026e-05,-1.6,0,"-1.6","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"EIF5",-1.03,0.000331515554550938,-1,0,"-1.0","<0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ELOF1",-1.97,0.0336252181073391,-2,0.03,"-2.0","0.03","Down","Present_3of3","Present_3of3","Present vs Present",NA
"ELOVL1",3.99,0.0753784932884888,4,0.08,"4.0","0.08","NS","MAR_1of3","MNAR_0of3","MAR vs MNAR",NA
"ELOVL5",-0.582,NA,-0.6,NA,"-0.6",NA,"NS","MNAR_0of3","MNAR_0of3","MNAR vs MNAR",NA
"ENDOD1",0.842,0.0286815432245753,0.8,0.03,"0.8","0.03","Up","Present_3of3","Present_3of3","Present vs Present",NA
"ENKD1",-4.11,2.08537387063771e-07,-4.1,0,"-4.1","<0.01","Down","MNAR_0of3","Present_3of3","MNAR vs Present",NA
"ENTPD6",-0.205,0.827507129217316,-0.2,0.83,"-0.2","0.83","NS","MAR_1of3","MAR_2of3","MAR vs MAR",NA
"ENTR1",-5.9,6.52452436695607e-06,-5.9,0,"-5.9","<0.01","Down","MNAR_0of3","MAR_1of3","MNAR vs MAR",NA
"EPHA4",-0.219,0.372310796713778,-0.2,0.37,"-0.2","0.37","NS","Present_3of3","Present_3of3","Present vs Present",NA
"EPHA7",-0.872,0.0138926954500195,-0.9,0.01,"-0.9","0.01","Down","Present_3of3","Present_3of3","Present vs Present",NA
