"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-8957275","Post-translational protein phosphorylation",39,2,3.636,2.908,2.908,0.0289086671908526,1.53897193064,1,0.139505310966646,1,"CCN1,BMP4","2654,1071"
NA,"REACTOME pathway","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",40,2,3.636,2.871,2.871,0.0302988894798077,1.51857328904324,1,0.145010734423936,1,"CCN1,BMP4","2654,1071"
NA,"REACTOME pathway","R-HSA-1989781","PPARA activates gene expression",61,3,5.455,2.847,2.847,0.00821446665744997,2.08542062885044,1,0.103841573071895,0.792976170579445,"HMGCS1,CLOCK,TRIB3","5007,2082,16228"
NA,"REACTOME pathway","R-HSA-400206","Regulation of lipid metabolism by PPARalpha",62,3,5.455,2.824,2.824,0.00859089182362927,2.06596174955913,1,0.10628943820086,0.811669056854559,"HMGCS1,CLOCK,TRIB3","5007,2082,16228"
NA,"PANTHER Pathway H.sap","P00052","TGF-beta signaling pathway",42,2,3.636,2.801,2.801,0.0331575579474906,1.47941746271114,1,0.146835320116338,1,"MAPK8,BMP4","6881,1071"
NA,"KEGG Pathway H.sap","path:hsa04912","GnRH signaling pathway",42,2,3.636,2.801,2.801,0.0331575579474906,1.47941746271114,1,0.146835320116338,1,"EGR1,MAPK8","3238,6881"
NA,"KEGG Pathway H.sap","path:hsa05418","Fluid shear stress and atherosclerosis",72,3,5.455,2.608,2.608,0.0129144574845439,1.88892383311573,1,0.11314698487985,0.864036051538953,"MAPK8,BMP4,GSTA4","6881,1071,4629"
NA,"PANTHER Pathway H.sap","P00021","FGF signaling pathway",53,2,3.636,2.465,2.465,0.0506122235035933,1.2957445827835,1,0.177809305444844,1,"MAPK8,SPRY2","6881,11270"
NA,"REACTOME pathway","R-HSA-187037","Signaling by NTRK1 (TRKA)",53,2,3.636,2.465,2.465,0.0506122235035933,1.2957445827835,1,0.177809305444844,1,"EGR1,RIT1","3238,10023"
NA,"KEGG Pathway H.sap","path:hsa04933","AGE-RAGE signaling pathway in diabetic complications",54,2,3.636,2.438,2.438,0.0523336692165288,1.28121881495214,1,0.177809305444844,1,"MAPK8,EGR1","6881,3238"
NA,"REACTOME pathway","R-HSA-166520","Signaling by NTRKs",57,2,3.636,2.36,2.36,0.0576217141603794,1.23941382624789,1,0.187183264214842,1,"RIT1,EGR1","10023,3238"
NA,"REACTOME pathway","R-HSA-5620912","Anchoring of the basal body to the plasma membrane",58,2,3.636,2.335,2.335,0.0594244653900001,1.22603471669641,1,0.187183264214842,1,"B9D1,TUBA4A","24123,12407"
NA,"KEGG Pathway H.sap","path:hsa04728","Dopaminergic synapse",61,2,3.636,2.262,2.262,0.0649481313261344,1.18743333983996,1,0.194726466056414,1,"CLOCK,MAPK8","2082,6881"
NA,"KEGG Pathway H.sap","path:hsa04931","Insulin resistance",62,2,3.636,2.239,2.239,0.066826705976218,1.17504994560396,1,0.195275022739552,1,"MAPK8,TRIB3","6881,16228"
NA,"PANTHER Pathway H.sap","P00018","EGF receptor signaling pathway",67,2,3.636,2.127,2.127,0.0764850250947005,1.11642358648501,1,0.205638253155661,1,"SPRY2,MAPK8","11270,6881"
NA,"REACTOME pathway","R-HSA-913531","Interferon Signaling",116,3,5.455,1.92,1.92,0.0445339418896579,1.35130886190541,1,0.1693201882595,1,"MT2A,TUBA4A,EGR1","7406,12407,3238"
NA,"KEGG Pathway H.sap","path:hsa04137","Mitophagy - animal",78,2,3.636,1.908,1.908,0.0991361538062964,1.00376793446359,1,0.227406995812076,1,"TOMM40L,MAPK8","25756,6881"
NA,"KEGG Pathway H.sap","path:hsa04390","Hippo signaling pathway",78,2,3.636,1.908,1.908,0.0991361538062964,1.00376793446359,1,0.227406995812076,1,"BMP4,TEAD3","1071,11716"
NA,"REACTOME pathway","R-HSA-983231","Factors involved in megakaryocyte development and platelet production",79,2,3.636,1.889,1.889,0.101280961981294,0.994472182315032,1,0.229933767413625,1,"TUBA4A,EHD3","12407,3244"
NA,"KEGG Pathway H.sap","path:hsa04310","Wnt signaling pathway",82,2,3.636,1.836,1.836,0.107792619497704,0.967410974039364,1,0.23329664490081,1,"MAPK8,DKK1","6881,2891"
