"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0060363","cranial suture morphogenesis",2,2,3.636,7.193,7.193,4.58486501786893e-05,4.33867344578624,0.0533219801578157,0.0533219801578157,0.407188165417941,"BMP4,MSX2","1071,7392"
NA,"Direct GO Biological Processes","GO:1990748","cellular detoxification",4,2,3.636,6.193,6.193,0.000272681970166278,3.56434357682243,0.317129131303381,0.0657787365978447,0.502312986117798,"RAB29,AIFM2","9789,21411"
NA,"Direct GO Biological Processes","GO:0003129","heart induction",5,2,3.636,5.871,5.871,0.000452476262066,3.3444041999376,0.526229892782758,0.0657787365978447,0.502312986117798,"BMP4,DKK1","1071,2891"
NA,"Direct GO Biological Processes","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation",5,2,3.636,5.871,5.871,0.000452476262066,3.3444041999376,0.526229892782758,0.0657787365978447,0.502312986117798,"MSX2,BMP4","7392,1071"
NA,"Direct GO Biological Processes","GO:0060449","bud elongation involved in lung branching",5,2,3.636,5.871,5.871,0.000452476262066,3.3444041999376,0.526229892782758,0.0657787365978447,0.502312986117798,"BMP4,SPRY2","1071,11270"
NA,"Direct GO Biological Processes","GO:0003197","endocardial cushion development",8,2,3.636,5.193,5.193,0.00125034828126374,2.90296899854157,1,0.0903062492235011,0.689614973754926,"DKK1,BMP4","2891,1071"
NA,"Direct GO Biological Processes","GO:0045778","positive regulation of ossification",10,2,3.636,4.871,4.871,0.00199193280666837,2.70072531560375,1,0.0903062492235011,0.689614973754926,"CCN1,BMP4","2654,1071"
NA,"Direct GO Biological Processes","GO:0061036","positive regulation of cartilage development",11,2,3.636,4.734,4.734,0.00242393400055004,2.61547920941794,1,0.0903062492235011,0.689614973754926,"CCN1,BMP4","2654,1071"
NA,"Direct GO Biological Processes","GO:0035116","embryonic hindlimb morphogenesis",13,2,3.636,4.493,4.493,0.00340758919057537,2.46755276807794,1,0.0903062492235011,0.689614973754926,"MSX2,BMP4","7392,1071"
NA,"Direct GO Biological Processes","GO:0042476","odontogenesis",13,2,3.636,4.493,4.493,0.00340758919057537,2.46755276807794,1,0.0903062492235011,0.689614973754926,"BMP4,MSX2","1071,7392"
NA,"Direct GO Biological Processes","GO:0030150","protein import into mitochondrial matrix",20,3,5.455,4.456,4.456,0.000317004510933229,3.49893455778392,0.368676246215345,0.0657787365978447,0.502312986117798,"TOMM40L,DNLZ,TIMM23","25756,33879,17312"
NA,"Direct GO Biological Processes","GO:0030513","positive regulation of BMP signaling pathway",21,3,5.455,4.386,4.386,0.000368052931276468,3.43408971907587,0.428045559074532,0.0657787365978447,0.502312986117798,"BMP4,CCN1,MSX2","1071,2654,7392"
NA,"Direct GO Biological Processes","GO:0001958","endochondral ossification",15,2,3.636,4.286,4.286,0.00454715775779478,2.34225997824458,1,0.0903062492235011,0.689614973754926,"BMP4,NAB2","1071,7627"
NA,"Direct GO Biological Processes","GO:0060425","lung morphogenesis",15,2,3.636,4.286,4.286,0.00454715775779478,2.34225997824458,1,0.0903062492235011,0.689614973754926,"BMP4,SPRY2","1071,11270"
NA,"Direct GO Biological Processes","GO:0001944","vasculature development",16,2,3.636,4.193,4.193,0.00517407066530146,2.28616764416588,1,0.0903062492235011,0.689614973754926,"B9D1,BMP4","24123,1071"
NA,"Direct GO Biological Processes","GO:0043523","regulation of neuron apoptotic process",17,2,3.636,4.106,4.106,0.0058383657815341,2.23370869935735,1,0.0903062492235011,0.689614973754926,"EGR1,DKK1","3238,2891"
NA,"Direct GO Biological Processes","GO:0030326","embryonic limb morphogenesis",26,3,5.455,4.078,4.078,0.000702311329290155,3.15347032573363,0.81678807596445,0.0903062492235011,0.689614973754926,"MSX2,DKK1,BMP4","7392,2891,1071"
NA,"Direct GO Biological Processes","GO:0003148","outflow tract septum morphogenesis",18,2,3.636,4.023,4.023,0.00653952195723088,2.1844539976887,1,0.0903062492235011,0.689614973754926,"BMP4,MSX2","1071,7392"
NA,"Direct GO Biological Processes","GO:0030501","positive regulation of bone mineralization",19,2,3.636,3.945,3.945,0.0072770231947499,2.13804624080813,1,0.0940353108388236,0.718091593591241,"BMP4,CCN1","1071,2654"
NA,"Direct GO Biological Processes","GO:0048598","embryonic morphogenesis",19,2,3.636,3.945,3.945,0.0072770231947499,2.13804624080813,1,0.0940353108388236,0.718091593591241,"BMP4,MSX2","1071,7392"
