"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0001682","tRNA 5'-leader removal",13,11,0.915,5.6661,2.502,4.61523032977256e-08,7.33580662000034,0.000115380758244314,1.53152770662793e-06,1.28670713121754e-05,"POP5,SSB,RPP38,POP1,RPP25,POP7,POP4,RPP14,RPP21,RPP30,RPP40","17689,11316,30329,30129,30361,19949,30081,30327,21300,17688,20992"
NA,"SLIM2 GO BP","GO:0006457","protein folding",170,51,4.243,2.0089,1.006,3.34117575790057e-07,6.47610067830419,0.000835293939475142,8.03167249495328e-06,6.74777885514993e-05,"ANP32E,CANX,HSPA5,PPIC,BAG2,NUDCD3,SDF2,FKBP5,DNAJB1,TTC1,NUDC,PPIL1,PDCL3,BAG1,CHCHD4,HSPA1L,PFDN4,ZPR1,ATF6,NUDCD2,CLU,HSPA8,QSOX1,PPIE,DNAJB5,SDF2L1,DNAJB2,NFYC,TTC4,PTGES3,DNAJB11,LMAN2L,CALR,GRN,HSPA2,PPIB,BAG4,MESD,DNLZ,CSNK2A1,HSPB1,TBCC,PPIH,CHORDC1,PPIL3,ARL2,TBCB,DNAJA1,P4HB,VBP1,DNAJB4","16673,1473,5238,9256,938,22208,10675,3721,5270,12391,8045,9260,28860,937,26467,5234,8868,13051,791,30535,2095,5241,9756,9258,14887,10676,5228,7806,12394,16049,14889,19263,1455,4601,5235,9255,940,13520,33879,2457,5246,11580,14651,14525,9262,693,1989,5229,8548,12662,14886"
NA,"Direct GO Biological Processes","GO:0006457","protein folding",149,46,3.827,2.0673,1.048,5.08206323974605e-07,6.29395993501531,0.00127051580993651,1.18739795321169e-05,9.97587838194935e-05,"FKBP5,DNAJB1,TTC1,NUDC,PPIL1,HSPA1L,PFDN4,ZPR1,ATF6,BAG1,PDCL3,HSPA8,QSOX1,PPIE,CLU,DNAJB5,NUDCD2,DNAJB2,NFYC,TTC4,PTGES3,DNAJB11,HSPA2,PPIB,BAG4,CALR,MESD,LMAN2L,HSPB1,TBCC,PPIH,CSNK2A1,CHORDC1,DNLZ,DNAJA1,P4HB,VBP1,DNAJB4,ARL2,PPIL3,HSPA5,PPIC,BAG2,CANX,NUDCD3,ANP32E","3721,5270,12391,8045,9260,5234,8868,13051,791,937,28860,5241,9756,9258,2095,14887,30535,5228,7806,12394,16049,14889,5235,9255,940,1455,13520,19263,5246,11580,14651,2457,14525,33879,5229,8548,12662,14886,693,9262,5238,9256,938,1473,22208,16673"
NA,"Direct GO Biological Processes","GO:0051603","proteolysis involved in protein catabolic process",32,16,1.331,3.3482,1.743,3.11164913456316e-06,5.50700937939244,0.00777912283640791,4.71461990085328e-05,0.000396096983499223,"PSMB3,PSMA1,PSMA5,PSMB6,PSMB1,CTSV,PSMA3,PSMB4,PSMA6,PSMB7,PSMB2,HSPA5,PSMA4,PSMB5,PSMA7,MALT1","9540,9530,9534,9543,9537,2538,9532,9541,9535,9544,9539,5238,9533,9542,9536,6819"
NA,"Direct GO Biological Processes","GO:0007155","cell adhesion",209,56,4.659,1.7942,0.843,4.88869868211092e-06,5.31080672991336,0.0122217467052773,6.82779145546217e-05,0.00057363428152095,"F11R,CLSTN3,FN1,ITGB5,PCDH9,TPBG,ATP1B1,EMB,EDIL3,CDH2,ITGA1,RPSA,NECTIN1,ADAM9,ALCAM,CADM1,CXADR,ITGAV,NME2,ROBO1,ARF6,CDON,DGCR2,ADGRE5,HABP2,LAMB1,PODXL,VTN,CFDP1,CADM4,CNTN1,ITGA3,MFGE8,NECTIN2,APLP1,NPTN,NRXN3,EPHA4,ITGB1,PCDH7,THBS1,RND3,JAM3,PTPRU,CD151,CCN1,LAMC1,PTPRS,ITGA8,ADA,SEMA4D,CCN2,ITGA5,NEO1,RAC1,APP","14685,18371,3778,6160,8661,12004,804,30465,3173,1759,6134,6502,9706,216,400,5951,2559,6150,7850,10249,659,17104,2845,1711,4798,6486,9171,12724,1873,30825,2171,6139,7036,9707,597,17867,8010,3388,6153,8659,11785,671,15532,9683,1630,2654,6492,9681,6144,186,10732,2500,6141,7754,9801,620"
NA,"SLIM2 GO BP","GO:0009056","catabolic process",1594,294,24.459,1.2351,0.305,1.00701324127403e-05,4.99696481884614,0.0251753310318509,0.000124630351642826,0.00104707712130169,"TMEM59,NAF1,TIMP2,RIDA,PSAP,QSOX1,GRN,UNG,GABARAPL1,LIN28B,DNASE2,PSMA6,PRDX3,UBE2G1,YBX3,DLST,UBR7,SNAPIN,GNPDA1,PYM1,BAG2,SUMO2,NOP53,AKR1A1,GABARAPL2,FAU,RCHY1,GPI,UBXN2A,PEX7,KCTD21,ALDH4A1,PPT1,ZBTB7A,CARHSP1,VPS37A,PSMB7,CHAC2,KCTD17,RAB24,CALCOCO2,CIRBP,NUDT4,VPS29,GUSB,PEPD,NPM1,HSPA5,PSME3,DNAJB2,PSMB2,SUMF1,YWHAG,RAB8A,GOT1,ATP6V0C,GSTO1,LAMP2,ADAM9,CBR3,ALDH1A1,BPGM,UBQLN1,RPS7,CHFR,PKM,NEU1,DECR2,DXO,CHMP4A,SDF2L1,SNCA,FEZ2,BCAT1,SMPDL3B,POP1,RNF187,TBC1D17,SORD,PPP1R3D,INPP5F,GAA,FTO,NEDD4L,PSMA4,ADAM10,PPP2CB,NMNAT1,ADRM1,VAMP8,NUDT3,IVD,ATP6V1D,RPL11,RAB12,RAB7A,MSN,RNF13,ENO3,ATG101,DECR1,RNF128,SIRT6,PAFAH2,ARL2,CAV1,RNF126,PSMB5,GATD1,SCARB2,PCNP,EI24,GSTZ1,TIMP3,LSM6,XPA,DKC1,PMAIP1,LSM1,NUDT15,GPX1,NME1,PSMA7,PRDX5,UBE2H,SCARB1,ZPR1,MCOLN1,AMDHD2,CSNK2A1,SAYSD1,RACK1,ALDH7A1,DCXR,PACS2,LIAT1,RNF167,PGAM1,RAB43,ACAA2,RNF149,GBA1,PLA2G12A,CALR,SERBP1,DNPH1,MALT1,GALM,RNF34,TOLLIP,APOE,FUS,NUDT10,EPHA4,WDR45B,PIAS4,NUDT16,PSMA1,PITHD1,NFE2L2,PSMB3,IDH1,SPOP,UVRAG,GOT2,ATP6V1E1,ATF6,SERPINE2,ITGB1,C4BPA,UBE2K,ENO1,NSFL1C,PDCL3,RNF130,RAN,PAFAH1B2,RAB5A,VPS28,SELENOS,LSM7,RAB39A,BCKDHB,ZCCHC17,TIMP1,CNOT9,HSPB1,C1QBP,ASRGL1,MTAP,RB1CC1,MEX3D,APEX1,PSMA5,PRDX4,UBE2B,HPRT1,HMGCL,KLHDC2,SNAP29,RBM8A,CLSTN3,ATP6V0D2,GIPC1,LDLR,GABARAP,RDX,USP33,GAPDH,RAB1B,ECH1,ARK2N,BLVRB,PLCB3,EIF6,WFS1,CHMP6,PSMB6,EXOG,ANAPC10,GID4,OPTN,QDPR,SSB,LSM2,LAMP3,PARK7,ACADM,CLU,CTSV,TMF1,CDC34,PSMB1,M6PR,UFD1,UFC1,RBX1,SHMT1,EGLN1,GNPDA2,HSPA8,APP,PABIR1,DDAH1,UBE2A,STX12,RPL5,NDFIP2,PKLR,APOC3,COMMD1,LPIN1,TMEM9,CHMP2A,CANX,ZCCHC8,NT5C2,ADA,ENPP4,FBXO11,FNBP1L,NUDT5,GLUL,PPP1CA,HAX1,CHMP4C,ALKBH5,CAPN1,PSMA3,PML,PSMB4,RALB,RNF7,XBP1,YBX1,CAPNS1,MTHFS,NDFIP1,RAB1A,GPC3,CNOT4,ENO2,TP53INP2,ECI1,RNF114,TPI1,PAFAH1B3,PPP2CA,WDR81,CHMP3,HAGH,DHPS,ARL8B,DLD","1239,25126,11821,16897,9498,9756,4601,12572,4068,32207,2960,9535,9354,12482,2428,2911,20344,17145,4417,30258,938,11125,4333,380,13291,3597,17479,4458,27265,8860,27452,406,9325,18078,17150,24928,9544,32363,25705,9765,29912,1982,8051,14340,4696,8840,7910,5238,9570,5228,9539,20376,12852,7007,4432,855,13312,6501,216,1549,402,1093,12508,10440,20455,9021,7758,2754,2992,20274,10676,11138,3660,976,21416,30129,27146,25699,11184,9294,17054,4065,24678,7728,9533,188,9300,17877,15759,12647,8050,6186,13527,10301,31332,9788,7373,10057,3354,25679,2753,21153,14934,8579,693,1527,21151,9542,26616,1665,30023,13276,4643,11822,17017,12814,2890,9108,20472,23063,4553,7849,9536,9355,12484,1664,13051,13356,24262,2457,21025,4399,877,18985,23794,33800,24544,8888,19983,83,23137,4177,18554,1455,17860,21218,6819,24063,17297,16476,613,4010,17621,3388,25072,17002,26442,9530,25022,7782,9540,5382,11254,12640,4433,857,791,8951,6153,1325,4914,3350,15912,28860,18280,9846,8575,9783,18178,30396,20470,16521,987,30246,11820,10445,5246,1243,16448,7413,15574,16734,587,9534,17169,12473,5157,5005,20231,11133,9905,18371,18266,1226,6547,4067,9944,20059,4141,18370,3149,28172,1063,9056,6159,12762,25675,9543,3347,24077,28453,17142,9752,11316,13940,14582,16369,89,2095,2538,11870,1734,9537,6752,12520,26941,9928,10850,1232,21526,5241,620,23490,2715,12472,11430,10360,18537,9020,610,23024,13345,18823,30216,1473,25265,8022,186,3359,13590,20851,8052,4341,9281,16915,30599,25996,1476,9532,9113,9541,9840,10070,12801,8014,1481,7437,17592,9758,4451,7880,3353,16104,2703,13094,12009,8576,9299,26600,29865,4805,2869,25564,2898"
NA,"Direct GO Biological Processes","GO:0098869","cellular oxidant detoxification",31,15,1.248,3.2402,1.696,1.06331858004182e-05,4.97333659735296,0.0265829645010456,0.000129839485339704,0.00109084145835045,"TXNRD1,GPX4,TXNRD2,MGST1,SELENOS,APOE,GSTO1,GSR,PRDX3,PTGS2,TXNDC17,GPX1,PRDX4,GSTZ1,PRDX5","12437,4556,18155,7061,30396,613,13312,4623,9354,9605,28218,4553,17169,4643,9355"
NA,"Direct GO Biological Processes","GO:0030335","positive regulation of cell migration",113,35,2.912,2.0741,1.052,1.06987735919916e-05,4.97066600294627,0.0267469339799791,0.000129839485339704,0.00109084145835045,"BMP4,HSPA5,MAZ,ADAM9,CDC42,ITGA5,SDCBP,SPRY2,ADAM10,FLT1,KIT,PTP4A1,SEMA3C,CAV1,HSPA8,PODXL,CPNE3,COL1A1,ITGAV,THBS1,RACK1,RHOC,GRN,LAMB1,TRADD,CARMIL2,CD151,CCN1,RAP2A,RNF7,ACTN4,EPHA4,ITGB1,XBP1,SEMA4D","1071,5238,6914,216,1736,6141,10662,11270,188,3763,6342,9634,10725,1527,5241,9171,2316,2197,6150,11785,4399,669,4601,6486,12030,27089,1630,2654,9861,10070,166,3388,6153,12801,10732"
NA,"SLIM2 GO BP","GO:0044403","biological process involved in symbiotic interaction",118,36,2.995,2.043,1.031,1.17257770281151e-05,4.9308583684132,0.0293144425702877,0.000138275672501357,0.00116171776136611,"ITGAV,CHMP6,EFNB3,PLSCR1,GPX1,ARL8B,SCARB1,ITGB5,VAMP8,CHMP3,ZDHHC20,CD55,LDLR,NECTIN2,CHMP4C,ITGA5,NECTIN1,RAB7A,BSG,SCARB2,LAMP3,LAMP1,TUSC2,CHMP4A,DAG1,CD46,FN1,CAV1,GAPDH,ITGB1,UVRAG,CHMP2A,P4HB,CXADR,F11R,RPSA","6150,25675,3228,9092,4553,25564,1664,6160,12647,29865,20749,2665,6547,9707,30599,6141,9706,9788,1116,1665,14582,6499,17034,20274,2666,6953,3778,1527,4141,6153,12640,30216,8548,2559,14685,6502"
NA,"Direct GO Biological Processes","GO:0048169","regulation of long-term neuronal synaptic plasticity",9,7,0.582,5.2083,2.381,4.44771958385863e-05,4.35186260160176,0.111192989596466,0.000439497982594727,0.0036924254514825,"RAB5A,SYNGR1,KRAS,SNCA,RAB8A,RAB11A,APP","9783,11498,6407,11138,7007,9760,620"
