"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"REACTOME pathway","R-HSA-1430728","Metabolism",1162,227,18.885,1.3081,0.387,2.36324565583389e-06,5.62649113176249,0.00590811413958472,3.93874275972315e-05,0.000330911962939661,"LPIN1,RPS16,BLVRB,SAR1B,SHMT2,DCTD,CHPF2,TPI1,ENO3,AKAP5,RPL26,PTGES3,RPS4X,ALDH3A2,COX14,PSMB2,HMGCS1,NADK2,PTS,M6PR,RPL5,NDUFA5,LMBRD1,PKLR,GPC3,GGCT,PRKAR1B,GPX1,PLD3,RPS21,CBR1,CD320,SP1,DHODH,NADSYN1,ALDH4A1,GAA,RIDA,RPL31,ACADM,B4GAT1,RPS10,APOC3,SLC46A1,PSMB5,IDI1,SLC26A11,RAB5A,MDH2,RPL22,NME2,SERINC1,PPA1,GMPR,ASRGL1,PSAP,GSTA4,ALDH7A1,DECR2,SDC2,CSNK2A1,CIAO2B,TALDO1,ENO1,B4GALT5,GBA1,MTHFS,RPS3,AK1,INPP5F,RPS15,PSMA6,HAGH,GALM,PSPH,RPSA,CHAC2,RBP1,MOCS2,RFK,PCYT1A,LHPP,PPP2CB,GOT2,PLA2G12A,ETHE1,RPS18,BPGM,DCXR,SUMO2,DECR1,MOCOS,RAE1,FABP5,GNPDA1,RPL30,MTHFD2,RPS5,AKR1B1,PIP4P1,PSMB3,HPRT1,CMBL,QDPR,MARCKS,RPL12,NEU1,GNG12,PKM,GLO1,GID4,PRPS1,GPX4,PITPNB,RPS27,CBR3,RAB14,SRM,DLD,ADI1,CPNE3,GALNS,AKR1A1,RPL34,ACAT2,ADRM1,RPS13,ARF1,OSBPL10,PSMB6,IMPDH2,SUMF1,RAN,MGST1,RPL23A,NME3,PCTP,PPP1CA,GNG5,ACSF2,PSMA4,GSTZ1,BCKDHB,ADIPOR1,SHMT1,ECI1,MPC1,TKT,ENO2,GSTO1,DNPH1,RPS3A,ALDH1A1,NT5C2,RPS15A,ADO,PSMB1,HMGCL,NUDT16,PTGS2,LDLR,PET117,RPE,MTAP,NAXD,PGAM1,GCHFR,NMNAT1,PPT1,GPI,DDAH1,RPS20,CAV1,GMPR2,SORD,DGUOK,PNPO,PDXK,FAU,NAMPT,RPL29,AOC1,SERINC3,RPS7,APOA1,NAPRT,PSMB4,IDH1,PTGR2,RAB4A,MAT2A,RPL17,NME1,CTPS2,PLCB3,GLUL,UXS1,PRPS2,GSS,ARF3,LRP10,SARS1,CKB,PIAS4,SUOX,DLST,NUDT15,AIP,GAPDH,ACAA2,RPS2,ADA,NUDT5,RPS14,PSMA5,GUSB,PRXL2B,PSMB7,IVD,MMAB,RAP1A,MOCS1,OGN,ELOVL5,PPP1CB,GOT1,STARD5","13345,10396,1063,10535,10852,2710,29270,12009,3354,375,10327,16049,10424,403,28216,9539,5007,26404,9689,6752,10360,7688,23038,9020,4451,21705,9390,4553,17158,10409,1548,16692,11205,2867,29832,406,4065,16897,10334,89,15685,10383,610,30521,9542,5387,14471,9783,6971,10315,7850,13464,9226,4376,16448,9498,4629,877,2754,10659,2457,24261,11559,3350,928,4177,7437,10420,361,17054,10388,9535,4805,24063,9577,6502,32363,9919,7193,30324,8754,30042,9300,4433,18554,23287,10401,1093,18985,11125,2753,18234,9828,3560,4417,10333,7434,10426,381,19299,9540,5157,25090,9752,6759,10302,7758,19663,9021,4323,28453,9462,4556,9002,10416,1549,16524,11296,2898,30576,2316,4122,380,10340,94,15759,10386,652,16395,9543,6053,20376,9846,7061,10317,7851,8752,9281,4408,26101,9533,4643,987,24040,10850,2703,21606,11834,3353,13312,21218,10421,402,8022,10389,23506,9537,5005,26442,9605,6547,40045,10293,7413,25576,8888,4194,17877,9325,4458,2715,10405,1527,4377,11184,2858,30260,8819,3597,30092,10331,80,11699,10440,600,30450,9541,5382,20149,9781,6904,10307,7849,2520,9056,4341,17729,9465,4624,654,14553,10537,1991,17002,11460,2911,23063,358,4141,83,10404,186,8052,10387,9534,4696,28390,9544,6186,19331,9855,7190,8126,21308,9282,4432,18065","metabolism","ACAA2;ACADM;ACAT2;ACSF2;ADA;ADI1;ADIPOR1;ADO;ADRM1;AIP;AK1;AKAP5;AKR1A1;AKR1B1;ALDH1A1;ALDH3A2;ALDH4A1;ALDH7A1;AOC1;APOA1;APOC3;ARF1;ARF3;ASRGL1;B4GALT5;B4GAT1;BCKDHB;BLVRB;BPGM;CAV1;CBR1;CBR3;CD320;CHAC2;CHPF2;CIAO2B;CKB;CMBL;COX14;CPNE3;CSNK2A1;CTPS2;DCTD;DCXR;DDAH1;DECR1;DECR2;DGUOK;DHODH;DLD;DLST;DNPH1;ECI1;ELOVL5;ENO1;ENO2;ENO3;ETHE1;FABP5;FAU;GAA;GALM;GALNS;GAPDH;GBA1;GCHFR;GGCT;GID4;GLO1;GLUL;GMPR;GMPR2;GNG12;GNG5;GNPDA1;GOT1;GOT2;GPC3;GPI;GPX1;GPX4;GSS;GSTA4;GSTO1;GSTZ1;GUSB;HAGH;HMGCL;HMGCS1;HPRT1;IDH1;IDI1;IMPDH2;INPP5F;IVD;LDLR;LHPP;LMBRD1;LPIN1;LRP10;M6PR;MARCKS;MAT2A;MDH2;MGST1;MMAB;MOCOS;MOCS1;MOCS2;MPC1;MTAP;MTHFD2;MTHFS;NADK2;NADSYN1;NAMPT;NAPRT;NAXD;NDUFA5;NEU1;NME1;NME2;NME3;NMNAT1;NT5C2;NUDT15;NUDT16;NUDT5;OGN;OSBPL10;PCTP;PCYT1A;PDXK;PET117;PGAM1;PIAS4;PIP4P1;PITPNB;PKLR;PKM;PLA2G12A;PLCB3;PLD3;PNPO;PPA1;PPP1CA;PPP1CB;PPP2CB;PPT1;PRKAR1B;PRPS1;PRPS2;PRXL2B;PSAP;PSMA4;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSPH;PTGES3;PTGR2;PTGS2;PTS;QDPR;RAB14;RAB4A;RAB5A;RAE1;RAN;RAP1A;RBP1;RFK;RIDA;RPE;RPL12;RPL17;RPL22;RPL23A;RPL26;RPL29;RPL30;RPL31;RPL34;RPL5;RPS10;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS18;RPS2;RPS20;RPS21;RPS27;RPS3;RPS3A;RPS4X;RPS5;RPS7;RPSA;SAR1B;SARS1;SDC2;SERINC1;SERINC3;SHMT1;SHMT2;SLC26A11;SLC46A1;SORD;SP1;SRM;STARD5;SUMF1;SUMO2;SUOX;TALDO1;TKT;TPI1;UXS1",227
NA,"REACTOME pathway","R-HSA-392499","Metabolism of proteins",1184,216,17.97,1.2216,0.289,0.000410614131054237,3.38656610870806,1,0.00274474686533581,0.0230598855621786,"NADK2,SEC61G,PAX6,CAPZB,RNF181,PSMA5,ECI1,MRPS33,PSMB7,GBA1,MRPS10,CCN1,MRPS9,MRPL3,RAB8A,ARF3,EIF3J,RPS7,MRPL19,RPS20,UBE2E3,SNCA,TIMP1,RCN1,WFS1,RPL29,MSRA,ARL2,RAB12,MRPS28,PMM2,CHM,RAB14,PSMB2,DLST,RAB24,RAB4A,GNG5,GNG12,RAB35,LAMC1,ADAM10,RNF128,RAB18,PTP4A2,RPS2,B4GALT5,RPS14,SAE1,SARS1,DCTN6,SPP2,UBE2G1,RPL17,RAB1B,JMJD6,NUCB1,CALR,SAR1B,PROS1,CSNK2A1,MRPL48,PSMB5,F5,SARS2,RAB5C,HSPA8,GNPNAT1,ADRM1,MBD1,APOA1,EIF3C,RPS4X,ADAMTS1,RPS16,TFG,SUMO3,SSR1,UFD1,RPL26,COMMD1,RCHY1,PDCL,CDC34,MRPL51,PSMA6,DHPS,RAB8B,QSOX1,GPC3,OGFOD1,RAB32,ITIH2,MRPL38,PARK7,MFGE8,ARF4,RAB11A,RPS10,TOMM20,RPS21,ARFGEF2,SP3,UBE2A,RPL5,DAP3,RPL31,NEU1,BMP4,SUMF1,MRPL18,PPA1,TBCB,RAB6B,PSMB3,ECH1,RAB39A,RAB5A,UBE2K,MRPS22,RAB31,RPSA,ALPL,FBXO11,RAB21,RAE1,RPS3,RAB9A,RPS15,PSME3,SDC2,RAB10,SRP9,UBE2H,RPL22,TRAPPC5,NCSTN,P4HB,CAPZA1,RAB9B,PSMA4,CD55,MRPS23,PSMB6,FAU,WRAP53,RBBP7,IGFBP5,MRPS15,WDR5,MDH2,ARF1,EIF3G,RPS5,RNF7,RPS18,MCRS1,SUMO2,TBCC,VBP1,RPL30,COMMD6,MRPL46,PFDN4,CDH2,MRPS17,PSMB1,DLD,RAB4B,RAB1A,GMDS,SELENOS,COPS5,LAMB1,MRPL11,VASH1,MIA2,ARF5,RAB11B,RPS13,RBX1,RPS27,STAMBP,UAP1,UBE2B,RPL12,RAB7A,RPL34,USP33,NFE2L2,TMEM258,RAB43,MRPS2,PRKCSH,CPM,PIAS4,PSMB4,EEF1B2,DCAF16,RAB5B,HLA-A,RAB22A,B4GAT1,SMAD1,APEH,LMAN2L,STC2,RPS3A,ITM2B,RPS15A,TNIP1,SHMT2,LMAN2,SSBP1,UBE2V2,RPL23A","26404,18277,8620,1491,28037,9534,2703,16634,9544,4177,14502,2654,14501,10379,7007,654,3270,10440,14052,10405,12479,11138,11820,9934,12762,10331,7377,693,31332,14513,9115,1940,16524,9539,2911,9765,9781,4408,19663,9774,6492,188,21153,14244,9635,10404,928,10387,30660,10537,16964,11256,12482,10307,18370,19355,8043,1455,10535,9456,2457,16653,9542,3542,17697,9785,5241,19980,15759,6916,600,3279,10424,217,10396,11758,11124,11323,12520,10327,23024,17479,8770,1734,14044,9535,2869,30273,9756,4451,25585,9772,6167,14033,16369,7036,655,9760,10383,20947,10409,15853,11208,12472,10360,2673,10334,7758,1071,20376,14477,9226,1989,14902,9540,3149,16521,9783,4914,14508,9771,6502,438,13590,18263,9828,10420,9792,10388,9570,10659,9759,11304,12484,10315,23067,17091,8548,1488,14090,9533,2665,14509,9543,3597,25522,9890,5474,14504,12757,6971,652,3274,10426,10070,10401,6960,11125,11580,12662,10333,24015,1192,8868,1759,14047,9537,2898,9782,9758,4369,30396,2240,6486,14042,19964,18432,658,9761,10386,9928,10416,16950,12457,12473,10302,9788,10340,20059,7782,1164,19983,14495,9411,2311,17002,9541,3208,25987,9784,4931,9764,15685,6767,586,19263,11374,10421,6174,10389,16903,10852,16986,11317,12495,10317","metabolism of proteins","ADAM10;ADAMTS1;ADRM1;ALPL;APEH;APOA1;ARF1;ARF3;ARF4;ARF5;ARFGEF2;ARL2;B4GALT5;B4GAT1;BMP4;CALR;CAPZA1;CAPZB;CCN1;CD55;CDC34;CDH2;CHM;COMMD1;COMMD6;COPS5;CPM;CSNK2A1;DAP3;DCAF16;DCTN6;DHPS;DLD;DLST;ECH1;ECI1;EEF1B2;EIF3C;EIF3G;EIF3J;F5;FAU;FBXO11;GBA1;GMDS;GNG12;GNG5;GNPNAT1;GPC3;HLA-A;HSPA8;IGFBP5;ITIH2;ITM2B;JMJD6;LAMB1;LAMC1;LMAN2;LMAN2L;MBD1;MCRS1;MDH2;MFGE8;MIA2;MRPL11;MRPL18;MRPL19;MRPL3;MRPL38;MRPL46;MRPL48;MRPL51;MRPS10;MRPS15;MRPS17;MRPS2;MRPS22;MRPS23;MRPS28;MRPS33;MRPS9;MSRA;NADK2;NCSTN;NEU1;NFE2L2;NUCB1;OGFOD1;P4HB;PARK7;PAX6;PDCL;PFDN4;PIAS4;PMM2;PPA1;PRKCSH;PROS1;PSMA4;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSME3;PTP4A2;QSOX1;RAB10;RAB11A;RAB11B;RAB12;RAB14;RAB18;RAB1A;RAB1B;RAB21;RAB22A;RAB24;RAB31;RAB32;RAB35;RAB39A;RAB43;RAB4A;RAB4B;RAB5A;RAB5B;RAB5C;RAB6B;RAB7A;RAB8A;RAB8B;RAB9A;RAB9B;RAE1;RBBP7;RBX1;RCHY1;RCN1;RNF128;RNF181;RNF7;RPL12;RPL17;RPL22;RPL23A;RPL26;RPL29;RPL30;RPL31;RPL34;RPL5;RPS10;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS18;RPS2;RPS20;RPS21;RPS27;RPS3;RPS3A;RPS4X;RPS5;RPS7;RPSA;SAE1;SAR1B;SARS1;SARS2;SDC2;SEC61G;SELENOS;SHMT2;SMAD1;SNCA;SP3;SPP2;SRP9;SSBP1;SSR1;STAMBP;STC2;SUMF1;SUMO2;SUMO3;TBCB;TBCC;TFG;TIMP1;TMEM258;TNIP1;TOMM20;TRAPPC5;UAP1;UBE2A;UBE2B;UBE2E3;UBE2G1;UBE2H;UBE2K;UBE2V2;UFD1;USP33;VASH1;VBP1;WDR5;WFS1;WRAP53",216
NA,"REACTOME pathway","R-HSA-168256","Immune System",848,176,14.642,1.3898,0.475,8.43122919707468e-07,6.07410910454599,0.00210780729926867,1.89892549483664e-05,0.000159537497446705,"RAB31,STX3,PLD3,UBE2G1,RAB14,RAE1,RNF130,VAMP3,ADAM10,UBE2E3,RAP1A,ITGB5,CAPN1,MICA,NEU1,CLU,PGAM1,EGR1,PSMA6,GRB2,PTGS2,HSPA8,KIF18A,POLR3G,RBBP7,ENPP4,ZEB1,NKIRAS1,VTN,RAB24,VAMP8,RAP2C,RNF7,ATP6V0C,NAPRT,MEF2C,CD58,NRAS,CSNK2A1,PRKCSH,FOSB,PSMB3,HLA-A,RAB5C,IL10RB,RAB10,SOX2,NCSTN,UBE2A,RAB9B,RAB7A,CPPED1,CPNE3,AAMP,UBAC1,TMEM258,NCR3LG1,MT2A,CDC34,PA2G4,CXADR,PSMA4,GALNS,PSMB6,HSPA2,COLEC12,ITGAV,ADRM1,TALDO1,BRI3,UBE2H,YPEL5,KCNAB2,PAG1,SNAP29,APEH,PRDX4,RAP1B,KRAS,CAPZA1,NFE2L2,COL1A1,PITPNA,FABP5,PSMB1,GUSB,QSOX1,IDH1,CYSTM1,DCTN6,SNCA,ATF6,TIMP1,GOLGA7,YWHAG,TOLLIP,FADD,RNF34,RBX1,ATP6V1E1,TXLNA,MGST1,CD63,YBX1,CSTB,PROS1,FTL,PSMB4,HLA-B,RALA,IL13RA1,COPS5,STK10,SEC61G,UBE2B,ATP6V1D,SPOP,RNF126,AIP,AOC1,PPIE,BOLA2B,MTAP,CFL1,PAFAH1B2,CD55,PSMA5,GPI,PSMB7,HSPA5,TRIM56,ITGB1,CALR,NPC2,RAP2B,WDR5,TARBP2,RCHY1,UBE2V2,RAB4B,PDXK,RNF114,GSTO1,ARF1,ORAI1,LAMP1,CAPZB,NME2,COL1A2,PPP2CB,FKBP5,PSMB2,UBE2K,RAB5B,IGF2R,CNPY3,SNRPA1,RAB18,TIMP2,SAR1B,YWHAZ,DUS2,SNAP23,FBXO11,ANAPC10,C4BPA,ATP6V0D2,MSN,ADGRE5,P4HB,CTSV,PSAP,GAA,PSMB5,HSPA1L,IMPDH2","9771,11438,17158,12482,16524,9828,18280,12644,188,12479,9855,6160,1476,7090,7758,2095,8888,3238,9535,4566,9605,5241,29441,30075,9890,3359,11642,17899,12724,9765,12647,21165,10070,855,30450,6996,1688,7989,2457,9411,3797,9540,4931,9785,5965,9759,11195,17091,12472,14090,9788,25632,2316,18,30221,1164,42400,7406,1734,8550,2559,9533,4122,9543,5235,16016,6150,15759,11559,1109,12484,18329,6229,30043,11133,586,17169,9857,6407,1488,7782,2197,9001,3560,9537,4696,9756,5382,30239,16964,11138,791,11820,24876,12852,16476,3573,17297,9928,857,30685,7061,1692,8014,2482,9456,3999,9541,4932,9839,5974,2240,11388,18277,12473,13527,11254,21151,358,80,9258,32479,7413,1874,8575,2665,9534,4458,9544,5238,19028,6153,1455,14537,9862,12757,11569,17479,12495,9782,8819,13094,13312,652,25896,6499,1491,7850,2198,9300,3721,9539,4914,9784,5467,11968,11152,14244,11821,10535,12855,26014,11131,13590,24077,1325,18266,7373,1711,8548,2538,9498,4065,9542,5234,6053","immune system","AAMP;ADAM10;ADGRE5;ADRM1;AIP;ANAPC10;AOC1;APEH;ARF1;ATF6;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1E1;BOLA2B;BRI3;C4BPA;CALR;CAPN1;CAPZA1;CAPZB;CD55;CD58;CD63;CDC34;CFL1;CLU;CNPY3;COL1A1;COL1A2;COLEC12;COPS5;CPNE3;CPPED1;CSNK2A1;CSTB;CTSV;CXADR;CYSTM1;DCTN6;DUS2;EGR1;ENPP4;FABP5;FADD;FBXO11;FKBP5;FOSB;FTL;GAA;GALNS;GOLGA7;GPI;GRB2;GSTO1;GUSB;HLA-A;HLA-B;HSPA1L;HSPA2;HSPA5;HSPA8;IDH1;IGF2R;IL10RB;IL13RA1;IMPDH2;ITGAV;ITGB1;ITGB5;KCNAB2;KIF18A;KRAS;LAMP1;MEF2C;MGST1;MICA;MSN;MT2A;MTAP;NAPRT;NCR3LG1;NCSTN;NEU1;NFE2L2;NKIRAS1;NME2;NPC2;NRAS;ORAI1;P4HB;PA2G4;PAFAH1B2;PAG1;PDXK;PGAM1;PITPNA;PLD3;POLR3G;PPIE;PPP2CB;PRDX4;PRKCSH;PROS1;PSAP;PSMA4;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PTGS2;QSOX1;RAB10;RAB14;RAB18;RAB24;RAB31;RAB4B;RAB5B;RAB5C;RAB7A;RAB9B;RAE1;RALA;RAP1A;RAP1B;RAP2B;RAP2C;RBBP7;RBX1;RCHY1;RNF114;RNF126;RNF130;RNF34;RNF7;SAR1B;SEC61G;SNAP23;SNAP29;SNCA;SNRPA1;SOX2;SPOP;STK10;STX3;TALDO1;TARBP2;TIMP1;TIMP2;TMEM258;TOLLIP;TRIM56;TXLNA;UBAC1;UBE2A;UBE2B;UBE2E3;UBE2G1;UBE2H;UBE2K;UBE2V2;VAMP3;VAMP8;VTN;WDR5;YBX1;YPEL5;YWHAG;YWHAZ;ZEB1",176
NA,"KEGG Pathway H.sap","path:hsa01100","Metabolic pathways",849,154,12.812,1.2146,0.28,0.00384567044824948,2.41502793503227,1,0.0156074287672463,0.131125214437041,"GLUL,GGCT,NUDT16,NADSYN1,CBR3,CHAC2,UXS1,ALDH1A1,ADA,RPE,NT5C2,TALDO1,PCYT1A,GPI,PLCB3,HAGH,PTGS2,IMPDH2,MTHFD2,GAA,CKB,GMPR2,GALM,DGUOK,ATP6V1D,RFK,ASRGL1,ENO3,ACYP2,NEU1,SHMT2,ATP6V0C,ACP1,PDXK,GSR,PPT1,HPRT1,BCAT1,MDH2,GBA1,ELOVL5,GOT1,CTPS2,DLST,SIRT6,HDDC3,PLD3,AKR1A1,LAP3,NME3,SRM,PAFAH1B3,PKLR,GSTZ1,PRPS2,IMPA1,MOCS2,GMDS,ETHE1,DCTD,GSTO1,NAMPT,B4GAT1,ENO1,NMNAT1,ALDH3A2,DCXR,BLVRB,NUDT5,TKT,ALDH7A1,GPX1,PMM2,HMGCL,PTS,IVD,MTHFS,GALNS,GNPNAT1,ALPL,AMDHD2,DHODH,CA8,SETD7,DHRS4,ENPP4,MOCOS,NME1,BPGM,ATP6V1E1,ACP2,PGAM1,GSS,ACAT2,IDH1,BCKDHB,MGST1,GLO1,GNPDA2,NADK2,CHPF2,CBR1,ADI1,APIP,AKR1B1,PLA2G12A,AOC1,SUOX,PAFAH2,GOT2,PKM,GUSB,PSPH,IMPDH1,MTAP,GMPR,ADO,PRXL2B,LPIN1,PNPO,PTGES3,ENO2,ACYP1,ALDH4A1,MMAB,NDUFA5,SHMT1,ACAA2,TPI1,PDE6D,GPX4,B4GALT5,HMGCS1,QDPR,MAT2A,GAPDH,TGDS,GNPDA1,CMBL,DLD,FAHD1,NAPRT,INPP5F,AK1,ATP6V0D2,NME2,SORD,PAFAH1B2,UAP1,ACADM,GSTA4,PRPS1,IDI1,MOCS1","4341,21705,26442,29832,1549,32363,17729,402,186,10293,8022,11559,8754,4458,9056,4805,9605,6053,7434,4065,1991,4377,24063,2858,13527,30324,16448,3354,180,7758,10852,855,122,8819,4623,9325,5157,976,6971,4177,21308,4432,2520,2911,14934,30522,17158,380,18449,7851,11296,8576,9020,4643,9465,6050,7193,4369,23287,2710,13312,30092,15685,3350,17877,403,18985,1063,8052,11834,877,4553,9115,5005,9689,6186,7437,4122,19980,438,24262,2867,1382,30412,16985,3359,18234,7849,1093,857,123,8888,4624,94,5382,987,7061,4323,21526,26404,29270,1548,30576,17581,381,18554,80,11460,8579,4433,9021,4696,9577,6052,7413,4376,23506,28390,13345,30260,16049,3353,179,406,19331,7688,10850,83,12009,8788,4556,928,5007,9752,6904,4141,20324,4417,25090,2898,14169,30450,17054,361,18266,7850,11184,8575,12457,89,4629,9462,5387,7190","metabolic pathways","ACAA2;ACADM;ACAT2;ACP1;ACP2;ACYP1;ACYP2;ADA;ADI1;ADO;AK1;AKR1A1;AKR1B1;ALDH1A1;ALDH3A2;ALDH4A1;ALDH7A1;ALPL;AMDHD2;AOC1;APIP;ASRGL1;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1E1;B4GALT5;B4GAT1;BCAT1;BCKDHB;BLVRB;BPGM;CA8;CBR1;CBR3;CHAC2;CHPF2;CKB;CMBL;CTPS2;DCTD;DCXR;DGUOK;DHODH;DHRS4;DLD;DLST;ELOVL5;ENO1;ENO2;ENO3;ENPP4;ETHE1;FAHD1;GAA;GALM;GALNS;GAPDH;GBA1;GGCT;GLO1;GLUL;GMDS;GMPR;GMPR2;GNPDA1;GNPDA2;GNPNAT1;GOT1;GOT2;GPI;GPX1;GPX4;GSR;GSS;GSTA4;GSTO1;GSTZ1;GUSB;HAGH;HDDC3;HMGCL;HMGCS1;HPRT1;IDH1;IDI1;IMPA1;IMPDH1;IMPDH2;INPP5F;IVD;LAP3;LPIN1;MAT2A;MDH2;MGST1;MMAB;MOCOS;MOCS1;MOCS2;MTAP;MTHFD2;MTHFS;NADK2;NADSYN1;NAMPT;NAPRT;NDUFA5;NEU1;NME1;NME2;NME3;NMNAT1;NT5C2;NUDT16;NUDT5;PAFAH1B2;PAFAH1B3;PAFAH2;PCYT1A;PDE6D;PDXK;PGAM1;PKLR;PKM;PLA2G12A;PLCB3;PLD3;PMM2;PNPO;PPT1;PRPS1;PRPS2;PRXL2B;PSPH;PTGES3;PTGS2;PTS;QDPR;RFK;RPE;SETD7;SHMT1;SHMT2;SIRT6;SORD;SRM;SUOX;TALDO1;TGDS;TKT;TPI1;UAP1;UXS1",154
NA,"REACTOME pathway","R-HSA-1266738","Developmental Biology",555,115,9.567,1.3875,0.472,8.77121607991891e-05,4.0569401899652,0.219280401997973,0.000748397276443593,0.00628763102630375,"CAPN1,CSNK2A1,HOXA6,KRAS,ALCAM,RPS15A,MSN,SOX2,PSMA5,UNC5C,PSMB7,WDR5,RPL23A,RPS3A,ATP6V0C,CFL1,EPHA7,ITGA1,UNC5B,RPS20,PAX6,VTN,PSMB2,AKAP5,ROBO1,LRIG1,RPL29,RPS7,RPSA,BMP4,COL1A1,GMPR,ITGB1,RRAS,PSEN2,CLTCL1,PSMB5,SEMA4D,RPL17,PAGR1,RPS2,RPS14,MEIS1,ALDH1A1,CAPNS1,EFNB3,HOXC11,RPS16,NEO1,SRF,PSMA6,SLIT2,RBBP7,USP33,RPL26,RPS4X,LAMB1,ATP6V1E1,CLTB,FABP5,ITGA5,SBSN,RPS21,PITPNA,YWHAG,PSMB3,RBX1,RPL5,CDON,RPL31,RPS10,SMAD1,KLF5,COL1A2,GRB2,KIT,ADAM10,SDC2,PSMA4,ITGA8,PSMB6,ADRM1,RPL22,RPS3,RPS15,MFGE8,RHOC,CDH2,EPHA4,HSPA8,ZNF467,RPS18,NRAS,ZEB1,PSMB1,NTN1,RDX,NCSTN,RPL30,RPS5,LAMC1,BCL7A,CNTN1,FAU,ITGAV,RPS27,PKLR,YWHAZ,PSMB4,EDIL3,RPL12,SHTN1,RPL34,RPS13,MEF2C","1476,2457,5107,6407,400,10389,7373,11195,9534,12569,9544,12757,10317,10421,855,1874,3390,6134,12568,10405,8620,12724,9539,375,10249,17360,10331,10440,6502,1071,2197,4376,6153,10447,9509,2093,9542,10732,10307,28707,10404,10387,7000,402,1481,3228,5123,10396,7754,11291,9535,11086,9890,20059,10327,10424,6486,857,2091,3560,6141,24950,10409,9001,12852,9540,9928,10360,17104,10334,10383,6767,6349,2198,4566,6342,188,10659,9533,6144,9543,15759,10315,10420,10388,7036,669,1759,3388,5241,23154,10401,7989,11642,9537,8029,9944,17091,10333,10426,6492,1004,2171,3597,6150,10416,9020,12855,9541,3173,10302,29319,10340,10386,6996","developmental biology","ADAM10;ADRM1;AKAP5;ALCAM;ALDH1A1;ATP6V0C;ATP6V1E1;BCL7A;BMP4;CAPN1;CAPNS1;CDH2;CDON;CFL1;CLTB;CLTCL1;CNTN1;COL1A1;COL1A2;CSNK2A1;EDIL3;EFNB3;EPHA4;EPHA7;FABP5;FAU;GMPR;GRB2;HOXA6;HOXC11;HSPA8;ITGA1;ITGA5;ITGA8;ITGAV;ITGB1;KIT;KLF5;KRAS;LAMB1;LAMC1;LRIG1;MEF2C;MEIS1;MFGE8;MSN;NCSTN;NEO1;NRAS;NTN1;PAGR1;PAX6;PITPNA;PKLR;PSEN2;PSMA4;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;RBBP7;RBX1;RDX;RHOC;ROBO1;RPL12;RPL17;RPL22;RPL23A;RPL26;RPL29;RPL30;RPL31;RPL34;RPL5;RPS10;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS18;RPS2;RPS20;RPS21;RPS27;RPS3;RPS3A;RPS4X;RPS5;RPS7;RPSA;RRAS;SBSN;SDC2;SEMA4D;SHTN1;SLIT2;SMAD1;SOX2;SRF;UNC5B;UNC5C;USP33;VTN;WDR5;YWHAG;YWHAZ;ZEB1;ZNF467",115
