"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"SLIM2 GO BP","GO:0006950","response to stress",1967,315,26.206,1.0724,0.101,0.0661224182791473,1.17965127146351,1,0.127550961186627,1,"PLD3,TAOK2,APOA1,HMGA1,CRK,ZBTB7A,RTN4R,NME3,TTC4,GOT1,GSS,ALKBH2,TMED1,CALCOCO2,YWHAG,SHMT2,REST,C11orf54,ADA,CFL1,P4HB,DCBLD2,COLEC12,WFS1,TTC1,DDX39A,HSPB1,RPL26,MCTS1,RNF126,PARK7,PTGS2,DNAJA1,YBX1,PPP5C,PLSCR1,CANX,RPL30,EGLN1,CHMP4C,PSEN2,VASN,PIP4P1,MECP2,INPP5F,UBQLN1,C4BPA,HAPSTR1,CD151,BCCIP,RB1CC1,UBE2B,SELENOP,HGFAC,TRIM44,LDLR,PRKAR1B,HPX,ITGB1,SGF29,UFC1,SERPINF2,SAR1B,HLA-B,F11R,VAMP8,GSR,GPX1,EGLN3,PAX6,APP,IFNAR1,TSC22D2,SP1,NEURL4,IFI35,VAMP3,AGR2,C1QBP,DUS2,EI24,ITGB5,TXNRD2,CADM4,WRAP53,CD46,PML,GATA2,ELOF1,CNPY3,AKTIP,ARF4,PROS1,BPGM,THBS1,GLUL,PTPRS,RAC1,TMF1,ATF4,KIT,MEF2C,VASH1,TNFRSF10B,RASSF1,PMAIP1,CCS,APIP,RACK1,NMNAT1,GMPR,CAV1,CDC42,GABARAPL2,MALT1,ARL8B,TMEM258,SCARB1,PSMA6,TAOK3,NDFIP1,ENO1,PPP2CB,PPP1CA,HSPA5,RALB,RBBP4,FADD,GPI,IDH1,ALKBH3,SMPDL3B,CHMP3,VEGFB,CALR,PEPD,SIRT6,PGF,ACAA2,STC2,KRAS,MICA,ABCB6,ATRN,AKR1B1,METAP1,RBX1,POLE3,MT2A,PRDX5,YBX3,DNAJB4,NECTIN2,EPHA4,RAP2B,DNAJB2,PPP2CA,COMMD1,HMGA2,ALKBH5,YWHAZ,ITGA5,LAMP1,DDT,TERF2IP,CD55,PIAS4,CARMIL2,PAGR1,OPTN,UBE2V1,PRDX4,PAFAH2,LYAR,EEF1D,RBBP7,PSMA1,VTN,APEX1,EGR1,SNAP23,SAR1A,NFE2L2,LXN,CXADR,MSRA,NUDT15,TIMP1,SOX2,ACADM,RNF34,PTTG1IP,UBXN2A,CD83,CHMP2A,FUS,CSNK2A1,GLRX2,BCL7A,MSX2,UVRAG,PPM1B,DAG1,UAP1,PPP4R3B,GPX4,SFR1,SERINC3,NOP53,MAT2A,ENPP4,HSPA8,MCRS1,WDR45B,CHORDC1,MAP1B,UFD1,RAB14,CLU,SMAD1,NEO1,CSRP1,SELENOS,CBX3,GRB2,PRDX3,FN1,TPT1,URI1,HSPA2,SERPINE2,RAB43,GABARAPL1,RCHY1,CHMP6,MARCKS,NACA,ADO,HSPA1L,TARBP2,TRAFD1,ADAM9,ATP1B1,COPS5,RHOC,ASF1A,RNF7,UBE2A,PSMB5,F5,TOLLIP,GRN,DNAJB5,FTO,FAU,SETD7,PKLR,SDF2L1,ITIH4,RNF167,HLA-A,NAMPT,JAM3,UNG,APOE,FLYWCH1,CCN2,MGST1,UBE2K,FZD7,CADM1,DDAH1,SRF,PPT1,ATF6,XPA,FAAP100,RPSA,MCOLN1,ITGAV,COL1A1,TRADD,RPS3,GAPDH,NPM1,THG1L,ZNF668,POLR3G,UBE2V2,NAPRT,PLAT,TRIM56,DNAJB1,GBA1,ARFGEF1,TUSC2,ADGRE5,NT5C2,SNCA,XBP1,CBX1,IL10RB,STAU1,CASP6,LAMP2,SULF2,CIRBP,APOH,CD58,GABARAP,TNIP1,CHMP4A,ATF3,PSMB4,RAB1A","17158,16835,600,5010,2362,18078,18601,7851,12394,4432,4624,32487,17291,29912,12852,10852,9966,30204,186,1874,8548,24627,16016,12762,12391,17821,5246,10327,23357,21151,16369,9605,5229,8014,9322,9092,1473,10333,1232,30599,9509,18517,19299,6990,17054,12508,1325,30103,1630,978,15574,12473,10751,4894,19016,6547,9390,5171,6153,25156,26941,9075,10535,4932,14685,12647,4623,4553,14661,8620,620,5432,29095,11205,34410,5399,12644,328,1243,26014,13276,6160,18155,30825,25522,6953,9113,4171,28691,11968,16710,655,9456,1093,11785,4341,9681,9801,11870,786,6342,6996,19964,11905,9882,9108,1613,17581,4399,17877,4376,1527,1736,13291,6819,25564,1164,1664,9535,18133,17592,3350,9300,9281,5238,9840,9887,3573,4458,5382,30141,21416,29865,12681,1455,8840,14934,8893,83,11374,6407,7090,47,885,381,15789,9928,13546,7406,9355,2428,14886,9707,3388,9862,5228,9299,23024,5009,25996,12855,6141,6499,2732,19246,2665,17002,27089,28707,17142,12494,17169,8579,26021,3211,9890,9530,12724,587,3238,11131,10534,7782,13347,2559,7377,23063,11820,11195,89,17297,13524,27265,1703,30216,4010,2457,16065,1004,7392,12640,9276,2666,12457,29267,4556,29574,11699,4333,6904,3359,5241,6960,25072,14525,6836,12520,16524,2095,6767,7754,2469,30396,1553,4566,9354,3778,12022,13236,5235,8951,19983,4068,17479,25675,6759,7629,23506,5234,11569,24808,216,804,2240,669,20995,10070,12472,9542,3542,16476,4601,14887,24678,3597,30412,9020,10676,6169,24544,4931,30092,15532,12572,613,25404,2500,7061,4914,4045,5951,2715,11291,9325,791,12814,26171,6502,13356,6150,2197,12030,10420,4141,7910,26053,25821,30075,12495,30450,9051,19028,5270,4177,15772,17034,1711,8022,11138,12801,1551,5965,11370,1507,6501,20392,1982,616,1688,4067,16903,20274,785,9541,9758","response to stress","ABCB6;ACAA2;ACADM;ADA;ADAM9;ADGRE5;ADO;AGR2;AKR1B1;AKTIP;ALKBH2;ALKBH3;ALKBH5;APEX1;APIP;APOA1;APOE;APOH;APP;ARF4;ARFGEF1;ARL8B;ASF1A;ATF3;ATF4;ATF6;ATP1B1;ATRN;BCCIP;BCL7A;BPGM;C11orf54;C1QBP;C4BPA;CADM1;CADM4;CALCOCO2;CALR;CANX;CARMIL2;CASP6;CAV1;CBX1;CBX3;CCN2;CCS;CD151;CD46;CD55;CD58;CD83;CDC42;CFL1;CHMP2A;CHMP3;CHMP4A;CHMP4C;CHMP6;CHORDC1;CIRBP;CLU;CNPY3;COL1A1;COLEC12;COMMD1;COPS5;CRK;CSNK2A1;CSRP1;CXADR;DAG1;DCBLD2;DDAH1;DDT;DDX39A;DNAJA1;DNAJB1;DNAJB2;DNAJB4;DNAJB5;DUS2;EEF1D;EGLN1;EGLN3;EGR1;EI24;ELOF1;ENO1;ENPP4;EPHA4;F11R;F5;FAAP100;FADD;FAU;FLYWCH1;FN1;FTO;FUS;FZD7;GABARAP;GABARAPL1;GABARAPL2;GAPDH;GATA2;GBA1;GLRX2;GLUL;GMPR;GOT1;GPI;GPX1;GPX4;GRB2;GRN;GSR;GSS;HAPSTR1;HGFAC;HLA-A;HLA-B;HMGA1;HMGA2;HPX;HSPA1L;HSPA2;HSPA5;HSPA8;HSPB1;IDH1;IFI35;IFNAR1;IL10RB;INPP5F;ITGA5;ITGAV;ITGB1;ITGB5;ITIH4;JAM3;KIT;KRAS;LAMP1;LAMP2;LDLR;LXN;LYAR;MALT1;MAP1B;MARCKS;MAT2A;MCOLN1;MCRS1;MCTS1;MECP2;MEF2C;METAP1;MGST1;MICA;MSRA;MSX2;MT2A;NACA;NAMPT;NAPRT;NDFIP1;NECTIN2;NEO1;NEURL4;NFE2L2;NME3;NMNAT1;NOP53;NPM1;NT5C2;NUDT15;OPTN;P4HB;PAFAH2;PAGR1;PARK7;PAX6;PEPD;PGF;PIAS4;PIP4P1;PKLR;PLAT;PLD3;PLSCR1;PMAIP1;PML;POLE3;POLR3G;PPM1B;PPP1CA;PPP2CA;PPP2CB;PPP4R3B;PPP5C;PPT1;PRDX3;PRDX4;PRDX5;PRKAR1B;PROS1;PSEN2;PSMA1;PSMA6;PSMB4;PSMB5;PTGS2;PTPRS;PTTG1IP;RAB14;RAB1A;RAB43;RAC1;RACK1;RALB;RAP2B;RASSF1;RB1CC1;RBBP4;RBBP7;RBX1;RCHY1;REST;RHOC;RNF126;RNF167;RNF34;RNF7;RPL26;RPL30;RPS3;RPSA;RTN4R;SAR1A;SAR1B;SCARB1;SDF2L1;SELENOP;SELENOS;SERINC3;SERPINE2;SERPINF2;SETD7;SFR1;SGF29;SHMT2;SIRT6;SMAD1;SMPDL3B;SNAP23;SNCA;SOX2;SP1;SRF;STAU1;STC2;SULF2;TAOK2;TAOK3;TARBP2;TERF2IP;THBS1;THG1L;TIMP1;TMED1;TMEM258;TMF1;TNFRSF10B;TNIP1;TOLLIP;TPT1;TRADD;TRAFD1;TRIM44;TRIM56;TSC22D2;TTC1;TTC4;TUSC2;TXNRD2;UAP1;UBE2A;UBE2B;UBE2K;UBE2V1;UBE2V2;UBQLN1;UBXN2A;UFC1;UFD1;UNG;URI1;UVRAG;VAMP3;VAMP8;VASH1;VASN;VEGFB;VTN;WDR45B;WFS1;WRAP53;XBP1;XPA;YBX1;YBX3;YWHAG;YWHAZ;ZBTB7A;ZNF668",315
NA,"SLIM2 GO BP","GO:0009056","catabolic process",1594,294,24.459,1.2351,0.305,1.00701324127403e-05,4.99696481884614,0.0251753310318509,0.000124630351642826,0.00104707712130169,"TMEM59,NAF1,TIMP2,RIDA,PSAP,QSOX1,GRN,UNG,GABARAPL1,LIN28B,DNASE2,PSMA6,PRDX3,UBE2G1,YBX3,DLST,UBR7,SNAPIN,GNPDA1,PYM1,BAG2,SUMO2,NOP53,AKR1A1,GABARAPL2,FAU,RCHY1,GPI,UBXN2A,PEX7,KCTD21,ALDH4A1,PPT1,ZBTB7A,CARHSP1,VPS37A,PSMB7,CHAC2,KCTD17,RAB24,CALCOCO2,CIRBP,NUDT4,VPS29,GUSB,PEPD,NPM1,HSPA5,PSME3,DNAJB2,PSMB2,SUMF1,YWHAG,RAB8A,GOT1,ATP6V0C,GSTO1,LAMP2,ADAM9,CBR3,ALDH1A1,BPGM,UBQLN1,RPS7,CHFR,PKM,NEU1,DECR2,DXO,CHMP4A,SDF2L1,SNCA,FEZ2,BCAT1,SMPDL3B,POP1,RNF187,TBC1D17,SORD,PPP1R3D,INPP5F,GAA,FTO,NEDD4L,PSMA4,ADAM10,PPP2CB,NMNAT1,ADRM1,VAMP8,NUDT3,IVD,ATP6V1D,RPL11,RAB12,RAB7A,MSN,RNF13,ENO3,ATG101,DECR1,RNF128,SIRT6,PAFAH2,ARL2,CAV1,RNF126,PSMB5,GATD1,SCARB2,PCNP,EI24,GSTZ1,TIMP3,LSM6,XPA,DKC1,PMAIP1,LSM1,NUDT15,GPX1,NME1,PSMA7,PRDX5,UBE2H,SCARB1,ZPR1,MCOLN1,AMDHD2,CSNK2A1,SAYSD1,RACK1,ALDH7A1,DCXR,PACS2,LIAT1,RNF167,PGAM1,RAB43,ACAA2,RNF149,GBA1,PLA2G12A,CALR,SERBP1,DNPH1,MALT1,GALM,RNF34,TOLLIP,APOE,FUS,NUDT10,EPHA4,WDR45B,PIAS4,NUDT16,PSMA1,PITHD1,NFE2L2,PSMB3,IDH1,SPOP,UVRAG,GOT2,ATP6V1E1,ATF6,SERPINE2,ITGB1,C4BPA,UBE2K,ENO1,NSFL1C,PDCL3,RNF130,RAN,PAFAH1B2,RAB5A,VPS28,SELENOS,LSM7,RAB39A,BCKDHB,ZCCHC17,TIMP1,CNOT9,HSPB1,C1QBP,ASRGL1,MTAP,RB1CC1,MEX3D,APEX1,PSMA5,PRDX4,UBE2B,HPRT1,HMGCL,KLHDC2,SNAP29,RBM8A,CLSTN3,ATP6V0D2,GIPC1,LDLR,GABARAP,RDX,USP33,GAPDH,RAB1B,ECH1,ARK2N,BLVRB,PLCB3,EIF6,WFS1,CHMP6,PSMB6,EXOG,ANAPC10,GID4,OPTN,QDPR,SSB,LSM2,LAMP3,PARK7,ACADM,CLU,CTSV,TMF1,CDC34,PSMB1,M6PR,UFD1,UFC1,RBX1,SHMT1,EGLN1,GNPDA2,HSPA8,APP,PABIR1,DDAH1,UBE2A,STX12,RPL5,NDFIP2,PKLR,APOC3,COMMD1,LPIN1,TMEM9,CHMP2A,CANX,ZCCHC8,NT5C2,ADA,ENPP4,FBXO11,FNBP1L,NUDT5,GLUL,PPP1CA,HAX1,CHMP4C,ALKBH5,CAPN1,PSMA3,PML,PSMB4,RALB,RNF7,XBP1,YBX1,CAPNS1,MTHFS,NDFIP1,RAB1A,GPC3,CNOT4,ENO2,TP53INP2,ECI1,RNF114,TPI1,PAFAH1B3,PPP2CA,WDR81,CHMP3,HAGH,DHPS,ARL8B,DLD","1239,25126,11821,16897,9498,9756,4601,12572,4068,32207,2960,9535,9354,12482,2428,2911,20344,17145,4417,30258,938,11125,4333,380,13291,3597,17479,4458,27265,8860,27452,406,9325,18078,17150,24928,9544,32363,25705,9765,29912,1982,8051,14340,4696,8840,7910,5238,9570,5228,9539,20376,12852,7007,4432,855,13312,6501,216,1549,402,1093,12508,10440,20455,9021,7758,2754,2992,20274,10676,11138,3660,976,21416,30129,27146,25699,11184,9294,17054,4065,24678,7728,9533,188,9300,17877,15759,12647,8050,6186,13527,10301,31332,9788,7373,10057,3354,25679,2753,21153,14934,8579,693,1527,21151,9542,26616,1665,30023,13276,4643,11822,17017,12814,2890,9108,20472,23063,4553,7849,9536,9355,12484,1664,13051,13356,24262,2457,21025,4399,877,18985,23794,33800,24544,8888,19983,83,23137,4177,18554,1455,17860,21218,6819,24063,17297,16476,613,4010,17621,3388,25072,17002,26442,9530,25022,7782,9540,5382,11254,12640,4433,857,791,8951,6153,1325,4914,3350,15912,28860,18280,9846,8575,9783,18178,30396,20470,16521,987,30246,11820,10445,5246,1243,16448,7413,15574,16734,587,9534,17169,12473,5157,5005,20231,11133,9905,18371,18266,1226,6547,4067,9944,20059,4141,18370,3149,28172,1063,9056,6159,12762,25675,9543,3347,24077,28453,17142,9752,11316,13940,14582,16369,89,2095,2538,11870,1734,9537,6752,12520,26941,9928,10850,1232,21526,5241,620,23490,2715,12472,11430,10360,18537,9020,610,23024,13345,18823,30216,1473,25265,8022,186,3359,13590,20851,8052,4341,9281,16915,30599,25996,1476,9532,9113,9541,9840,10070,12801,8014,1481,7437,17592,9758,4451,7880,3353,16104,2703,13094,12009,8576,9299,26600,29865,4805,2869,25564,2898","catabolic process","ACAA2;ACADM;ADA;ADAM10;ADAM9;ADRM1;AKR1A1;ALDH1A1;ALDH4A1;ALDH7A1;ALKBH5;AMDHD2;ANAPC10;APEX1;APOC3;APOE;APP;ARK2N;ARL2;ARL8B;ASRGL1;ATF6;ATG101;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1E1;BAG2;BCAT1;BCKDHB;BLVRB;BPGM;C1QBP;C4BPA;CALCOCO2;CALR;CANX;CAPN1;CAPNS1;CARHSP1;CAV1;CBR3;CDC34;CHAC2;CHFR;CHMP2A;CHMP3;CHMP4A;CHMP4C;CHMP6;CIRBP;CLSTN3;CLU;CNOT4;CNOT9;COMMD1;CSNK2A1;CTSV;DCXR;DDAH1;DECR1;DECR2;DHPS;DKC1;DLD;DLST;DNAJB2;DNASE2;DNPH1;DXO;ECH1;ECI1;EGLN1;EI24;EIF6;ENO1;ENO2;ENO3;ENPP4;EPHA4;EXOG;FAU;FBXO11;FEZ2;FNBP1L;FTO;FUS;GAA;GABARAP;GABARAPL1;GABARAPL2;GALM;GAPDH;GATD1;GBA1;GID4;GIPC1;GLUL;GNPDA1;GNPDA2;GOT1;GOT2;GPC3;GPI;GPX1;GRN;GSTO1;GSTZ1;GUSB;HAGH;HAX1;HMGCL;HPRT1;HSPA5;HSPA8;HSPB1;IDH1;INPP5F;ITGB1;IVD;KCTD17;KCTD21;KLHDC2;LAMP2;LAMP3;LDLR;LIAT1;LIN28B;LPIN1;LSM1;LSM2;LSM6;LSM7;M6PR;MALT1;MCOLN1;MEX3D;MSN;MTAP;MTHFS;NAF1;NDFIP1;NDFIP2;NEDD4L;NEU1;NFE2L2;NME1;NMNAT1;NOP53;NPM1;NSFL1C;NT5C2;NUDT10;NUDT15;NUDT16;NUDT3;NUDT4;NUDT5;OPTN;PABIR1;PACS2;PAFAH1B2;PAFAH1B3;PAFAH2;PARK7;PCNP;PDCL3;PEPD;PEX7;PGAM1;PIAS4;PITHD1;PKLR;PKM;PLA2G12A;PLCB3;PMAIP1;PML;POP1;PPP1CA;PPP1R3D;PPP2CA;PPP2CB;PPT1;PRDX3;PRDX4;PRDX5;PSAP;PSMA1;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSME3;PYM1;QDPR;QSOX1;RAB12;RAB1A;RAB1B;RAB24;RAB39A;RAB43;RAB5A;RAB7A;RAB8A;RACK1;RALB;RAN;RB1CC1;RBM8A;RBX1;RCHY1;RDX;RIDA;RNF114;RNF126;RNF128;RNF13;RNF130;RNF149;RNF167;RNF187;RNF34;RNF7;RPL11;RPL5;RPS7;SAYSD1;SCARB1;SCARB2;SDF2L1;SELENOS;SERBP1;SERPINE2;SHMT1;SIRT6;SMPDL3B;SNAP29;SNAPIN;SNCA;SORD;SPOP;SSB;STX12;SUMF1;SUMO2;TBC1D17;TIMP1;TIMP2;TIMP3;TMEM59;TMEM9;TMF1;TOLLIP;TP53INP2;TPI1;UBE2A;UBE2B;UBE2G1;UBE2H;UBE2K;UBQLN1;UBR7;UBXN2A;UFC1;UFD1;UNG;USP33;UVRAG;VAMP8;VPS28;VPS29;VPS37A;WDR45B;WDR81;WFS1;XBP1;XPA;YBX1;YBX3;YWHAG;ZBTB7A;ZCCHC17;ZCCHC8;ZPR1",294
NA,"SLIM2 GO BP","GO:0002376","immune system process",1076,179,14.892,1.114,0.156,0.0521114118765314,1.28306716014968,1,0.106523736460612,0.894955088012042,"CASP6,GPX1,CNOT4,BPGM,RALB,ITGA1,SAR1B,SEMA3C,KLF13,VEGFB,FAU,VAMP8,RNF34,PLSCR1,ITGB1,TRIM44,ADGRE5,DUS2,CD83,LDLR,RAB35,LAMP3,YWHAG,PPT1,SNAP23,CALR,NFIL3,RAP1A,CD58,FADD,CDC42,APOA1,DNASE2,ARL8B,LYAR,RBX1,JAM3,GPI,LAMP1,RPS3,SLIT2,PML,RAB4A,CNPY3,TUSC2,FN1,GRB2,SHMT2,PARK7,HPRT1,STK10,RPS14,HLA-A,XBP1,PITHD1,CD276,ORAI1,HPX,PCYT1A,NFE2L2,RNF7,C1QBP,RPSA,UAP1,NOP53,RAB10,PLD3,SELENOS,RAB43,PSMB4,YWHAZ,SRF,PHPT1,HAX1,PMAIP1,RPL30,CD151,HSPA8,ADAM10,SNCA,CLU,UFD1,KIT,COLEC12,GAPDH,BSG,OPTN,IFI35,RAB8B,SMPDL3B,UBE2K,PTPRS,CXADR,IL13RA1,IMPDH1,P4HB,NECTIN1,MSN,VAMP3,UBQLN1,EGR1,F11R,MCOLN1,PAG1,MEIS1,ADA,DDT,ALCAM,PSMA1,RAB5B,SERINC3,MALT1,TWSG1,ZEB1,EIF6,BMP4,FZD7,FLT1,HLA-B,SEMA4D,CTSV,PGF,ZBTB14,MICA,THBS1,RAC1,NECTIN2,RB1CC1,C4BPA,NT5C2,TTC4,GRN,RAB32,CADM1,CD320,TNIP1,RPL22,CAV1,JMJD6,ALKBH5,IL10RB,PPP2CA,CRK,NCSTN,LAMP2,ADAM9,CALCOCO2,CD55,TARBP2,SP3,PEPD,CD46,PPIB,POLR3G,GATA2,GLUL,TOLLIP,IFNAR1,GBA1,UNG,DDX39A,TRAFD1,IMPDH2,VTN,ZBTB7A,ITGA3,DHPS,NCR3LG1,TRIM56,NDFIP1,MEF2C,APOE,APP,ATP1B1,EFNB3,PTMS,RAB6A,TMED1,TXLNA","1507,4553,7880,1093,9840,6134,10535,10725,13672,12681,3597,12647,17297,9092,6153,19016,1711,26014,1703,6547,9774,14582,12852,9325,11131,1455,7787,9855,1688,3573,1736,600,2960,25564,26021,9928,15532,4458,6499,10420,11086,9113,9781,11968,17034,3778,4566,10852,16369,5157,11388,10387,4931,12801,25022,19137,25896,5171,8754,7782,10070,1243,6502,12457,4333,9759,17158,30396,19983,9541,12855,11291,30033,16915,9108,10333,1630,5241,188,11138,2095,12520,6342,16016,4141,1116,17142,5399,30273,21416,4914,9681,2559,5974,6052,8548,9706,7373,12644,12508,3238,14685,13356,30043,7000,186,2732,400,9530,9784,11699,6819,12429,11642,6159,1071,4045,3763,4932,10732,2538,8893,12860,7090,11785,9801,9707,15574,1325,8022,12394,4601,9772,5951,16692,16903,10315,1527,19355,25996,5965,9299,2362,17091,6501,216,29912,2665,11569,11208,8840,6953,9255,30075,4171,4341,16476,5432,4177,12572,17821,24808,6053,12724,18078,6139,2869,42400,19028,17592,6996,613,620,804,3228,9629,9786,17291,30685","immune system process","ADA;ADAM10;ADAM9;ADGRE5;ALCAM;ALKBH5;APOA1;APOE;APP;ARL8B;ATP1B1;BMP4;BPGM;BSG;C1QBP;C4BPA;CADM1;CALCOCO2;CALR;CASP6;CAV1;CD151;CD276;CD320;CD46;CD55;CD58;CD83;CDC42;CLU;CNOT4;CNPY3;COLEC12;CRK;CTSV;CXADR;DDT;DDX39A;DHPS;DNASE2;DUS2;EFNB3;EGR1;EIF6;F11R;FADD;FAU;FLT1;FN1;FZD7;GAPDH;GATA2;GBA1;GLUL;GPI;GPX1;GRB2;GRN;HAX1;HLA-A;HLA-B;HPRT1;HPX;HSPA8;IFI35;IFNAR1;IL10RB;IL13RA1;IMPDH1;IMPDH2;ITGA1;ITGA3;ITGB1;JAM3;JMJD6;KIT;KLF13;LAMP1;LAMP2;LAMP3;LDLR;LYAR;MALT1;MCOLN1;MEF2C;MEIS1;MICA;MSN;NCR3LG1;NCSTN;NDFIP1;NECTIN1;NECTIN2;NFE2L2;NFIL3;NOP53;NT5C2;OPTN;ORAI1;P4HB;PAG1;PARK7;PCYT1A;PEPD;PGF;PHPT1;PITHD1;PLD3;PLSCR1;PMAIP1;PML;POLR3G;PPIB;PPP2CA;PPT1;PSMA1;PSMB4;PTMS;PTPRS;RAB10;RAB32;RAB35;RAB43;RAB4A;RAB5B;RAB6A;RAB8B;RAC1;RALB;RAP1A;RB1CC1;RBX1;RNF34;RNF7;RPL22;RPL30;RPS14;RPS3;RPSA;SAR1B;SELENOS;SEMA3C;SEMA4D;SERINC3;SHMT2;SLIT2;SMPDL3B;SNAP23;SNCA;SP3;SRF;STK10;TARBP2;THBS1;TMED1;TNIP1;TOLLIP;TRAFD1;TRIM44;TRIM56;TTC4;TUSC2;TWSG1;TXLNA;UAP1;UBE2K;UBQLN1;UFD1;UNG;VAMP3;VAMP8;VEGFB;VTN;XBP1;YWHAG;YWHAZ;ZBTB14;ZBTB7A;ZEB1",179
