"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-3000170","Syndecan interactions","2/26","19/5359",0.105263157894737,21.6963562753036,6.30960686924359,0.00367943164115435,0.173240324359668,0.13621043762758,"FN1/SDC4",2,"syndecan interactions",FALSE,FALSE,TRUE,TRUE
"R-HSA-5673001","RAF/MAP kinase cascade","4/26","135/5359",0.0296296296296296,6.10712250712251,4.19608051121669,0.00374307429640695,0.173240324359668,0.13621043762758,"ERBB2/FGFR3/FN1/RCE1",4,"raf/map kinase cascade",FALSE,FALSE,FALSE,TRUE
"R-HSA-5684996","MAPK1/MAPK3 signaling","4/26","139/5359",0.0287769784172662,5.93137797454344,4.11284816179125,0.00415712809422787,0.173240324359668,0.13621043762758,"ERBB2/FGFR3/FN1/RCE1",4,"mapk1/mapk3 signaling",FALSE,FALSE,FALSE,TRUE
"R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","2/26","21/5359",0.0952380952380952,19.6300366300366,5.97222702250375,0.00449176093763121,0.173240324359668,0.13621043762758,"ERBB2/FGFR3",2,"constitutive signaling by aberrant pi3k in cancer",FALSE,FALSE,TRUE,TRUE
"R-HSA-5683057","MAPK family signaling cascades","4/26","161/5359",0.0248447204968944,5.12087912087912,3.70669551559311,0.00700098667101369,0.173240324359668,0.13621043762758,"ERBB2/FGFR3/FN1/RCE1",4,"mapk family signaling cascades",FALSE,FALSE,FALSE,TRUE
"R-HSA-877300","Interferon gamma signaling","2/26","30/5359",0.0666666666666667,13.7410256410256,4.8858979720456,0.00905856646681199,0.173240324359668,0.13621043762758,"IFNGR1/TRIM21",2,"interferon gamma signaling",FALSE,FALSE,TRUE,TRUE
"R-HSA-3000171","Non-integrin membrane-ECM interactions","2/26","36/5359",0.0555555555555556,11.4508547008547,4.39265468437823,0.0128876505831838,0.173240324359668,0.13621043762758,"FN1/SDC4",2,"non-integrin membrane-ecm interactions",FALSE,FALSE,TRUE,TRUE
"R-HSA-1251932","PLCG1 events in ERBB2 signaling","1/26","3/5359",0.333333333333333,68.7051282051282,8.18962742771374,0.014487143446828,0.173240324359668,0.13621043762758,"ERBB2",1,"plcg1 events in erbb2 signaling",FALSE,FALSE,TRUE,TRUE
"R-HSA-1566977","Fibronectin matrix formation","1/26","3/5359",0.333333333333333,68.7051282051282,8.18962742771374,0.014487143446828,0.173240324359668,0.13621043762758,"FN1",1,"fibronectin matrix formation",FALSE,FALSE,TRUE,TRUE
"R-HSA-5654227","Phospholipase C-mediated cascade; FGFR3","1/26","3/5359",0.333333333333333,68.7051282051282,8.18962742771374,0.014487143446828,0.173240324359668,0.13621043762758,"FGFR3",1,"phospholipase c-mediated cascade; fgfr3",FALSE,FALSE,TRUE,TRUE
"R-HSA-9758881","Uptake of dietary cobalamins into enterocytes","1/26","3/5359",0.333333333333333,68.7051282051282,8.18962742771374,0.014487143446828,0.173240324359668,0.13621043762758,"LMBRD1",1,"uptake of dietary cobalamins into enterocytes",FALSE,FALSE,TRUE,TRUE
"R-HSA-196854","Metabolism of vitamins and cofactors","3/26","110/5359",0.0272727272727273,5.62132867132867,3.41922082433837,0.0155205310609145,0.173240324359668,0.13621043762758,"LMBRD1/NUDT8/SDC4",3,"metabolism of vitamins and cofactors",FALSE,FALSE,FALSE,TRUE
"R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","2/26","42/5359",0.0476190476190476,9.81501831501831,4.00420930759342,0.0173025854095709,0.173240324359668,0.13621043762758,"ERBB2/FGFR3",2,"pi5p, pp2a and ier3 regulate pi3k/akt signaling",FALSE,FALSE,TRUE,TRUE
"R-HSA-2219528","PI3K/AKT Signaling in Cancer","2/26","43/5359",0.0465116279069767,9.58676207513417,3.94705708884636,0.018092941713932,0.173240324359668,0.13621043762758,"ERBB2/FGFR3",2,"pi3k/akt signaling in cancer",FALSE,FALSE,TRUE,TRUE
"R-HSA-74752","Signaling by Insulin receptor","2/26","43/5359",0.0465116279069767,9.58676207513417,3.94705708884636,0.018092941713932,0.173240324359668,0.13621043762758,"ATP6V0D2/FGFR3",2,"signaling by insulin receptor",FALSE,FALSE,TRUE,TRUE
"R-HSA-3772470","Negative regulation of TCF-dependent signaling by WNT ligand antagonists","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"WNT5A",1,"negative regulation of tcf-dependent signaling by wnt ligand antagonists",FALSE,FALSE,TRUE,TRUE
"R-HSA-9652282","Drug-mediated inhibition of ERBB2 signaling","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"drug-mediated inhibition of erbb2 signaling",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665230","Drug resistance in ERBB2 KD mutants","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"drug resistance in erbb2 kd mutants",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665233","Resistance of ERBB2 KD mutants to trastuzumab","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to trastuzumab",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665244","Resistance of ERBB2 KD mutants to sapitinib","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to sapitinib",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665245","Resistance of ERBB2 KD mutants to tesevatinib","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to tesevatinib",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665246","Resistance of ERBB2 KD mutants to neratinib","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to neratinib",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665247","Resistance of ERBB2 KD mutants to osimertinib","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to osimertinib",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665249","Resistance of ERBB2 KD mutants to afatinib","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to afatinib",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665250","Resistance of ERBB2 KD mutants to AEE788","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to aee788",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665251","Resistance of ERBB2 KD mutants to lapatinib","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"resistance of erbb2 kd mutants to lapatinib",FALSE,FALSE,TRUE,TRUE
"R-HSA-9665737","Drug resistance in ERBB2 TMD/JMD mutants","1/26","4/5359",0.25,51.5288461538462,7.05816612467769,0.0192711864398049,0.173240324359668,0.13621043762758,"ERBB2",1,"drug resistance in erbb2 tmd/jmd mutants",FALSE,FALSE,TRUE,TRUE
"R-HSA-199418","Negative regulation of the PI3K/AKT network","2/26","47/5359",0.0425531914893617,8.7708674304419,3.73586894428165,0.0214044832179355,0.173240324359668,0.13621043762758,"ERBB2/FGFR3",2,"negative regulation of the pi3k/akt network",FALSE,FALSE,TRUE,TRUE
"R-HSA-8957275","Post-translational protein phosphorylation","2/26","49/5359",0.0408163265306122,8.41287284144427,3.63948192336595,0.0231481966429579,0.173240324359668,0.13621043762758,"FN1/TMEM132A",2,"post-translational protein phosphorylation",FALSE,FALSE,TRUE,TRUE
"R-HSA-418886","Netrin mediated repulsion signals","1/26","5/5359",0.2,41.2230769230769,6.2823676054762,0.0240328949650268,0.173240324359668,0.13621043762758,"UNC5B",1,"netrin mediated repulsion signals",FALSE,FALSE,TRUE,TRUE
"R-HSA-6785631","ERBB2 Regulates Cell Motility","1/26","5/5359",0.2,41.2230769230769,6.2823676054762,0.0240328949650268,0.173240324359668,0.13621043762758,"ERBB2",1,"erbb2 regulates cell motility",FALSE,FALSE,TRUE,TRUE
"R-HSA-9732724","IFNG signaling activates MAPKs","1/26","5/5359",0.2,41.2230769230769,6.2823676054762,0.0240328949650268,0.173240324359668,0.13621043762758,"IFNGR1",1,"ifng signaling activates mapks",FALSE,FALSE,TRUE,TRUE
"R-HSA-9758890","Transport of RCbl within the body","1/26","5/5359",0.2,41.2230769230769,6.2823676054762,0.0240328949650268,0.173240324359668,0.13621043762758,"LMBRD1",1,"transport of rcbl within the body",FALSE,FALSE,TRUE,TRUE
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","2/26","50/5359",0.04,8.24461538461538,3.5933226098584,0.0240415144009335,0.173240324359668,0.13621043762758,"FN1/TMEM132A",2,"regulation of insulin-like growth factor (igf) transport and uptake by insulin-like growth factor binding proteins (igfbps)",FALSE,FALSE,TRUE,TRUE
"R-HSA-1963640","GRB2 events in ERBB2 signaling","1/26","6/5359",0.166666666666667,34.3525641025641,5.70700782239765,0.0287723691396459,0.178246437493423,0.140146500800414,"ERBB2",1,"grb2 events in erbb2 signaling",FALSE,FALSE,TRUE,TRUE
