"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:1903432","regulation of TORC1 signaling","11/517","63/7628",0.174603174603175,2.57615670381628,3.3870531170159,0.00305077628044231,0.204734822747501,0.197993920899136,"CASTOR2/USP32/OGT/PRKACA/PRKACB/RRAGA/SESN2/SLC38A9/SYK/TSC2/WDR59",11,"regulation of torc1 signaling",FALSE,FALSE,FALSE,TRUE
"GO:0097006","regulation of plasma lipoprotein particle levels","7/517","30/7628",0.233333333333333,3.44268214055448,3.6143877802327,0.00326263046226506,0.204780348830587,0.1980379480342,"PRKACG/CES3/LDLRAP1/PCSK6/PRKACA/PRKACB/SOAT1",7,"regulation of plasma lipoprotein particle levels",FALSE,FALSE,FALSE,TRUE
"GO:0071827","plasma lipoprotein particle organization","5/517","16/7628",0.3125,4.61073500967118,3.89819018661126,0.00327337864562575,0.204780348830587,0.1980379480342,"PRKACG/PCSK6/PRKACA/PRKACB/SOAT1",5,"plasma lipoprotein particle organization",FALSE,FALSE,FALSE,TRUE
"GO:0090313","regulation of protein targeting to membrane","5/517","16/7628",0.3125,4.61073500967118,3.89819018661126,0.00327337864562575,0.204780348830587,0.1980379480342,"ERBB2/FYN/INPP5K/MYO1C/TCAF1",5,"regulation of protein targeting to membrane",FALSE,FALSE,FALSE,TRUE
"GO:0046394","carboxylic acid biosynthetic process","20/517","154/7628",0.12987012987013,1.9161496144088,3.0967562461148,0.00360786621475056,0.2183054786663,0.21111776245417,"TRIB3/UROS/DAGLB/ERLIN1/FADS1/FASN/GLS/GNE/MGST2/MGST3/MLYCD/MTHFD1/MTHFD1L/PECR/PRKAG1/PYCR1/RGN/SCD/SCD5/SYK",20,"carboxylic acid biosynthetic process",FALSE,FALSE,FALSE,TRUE
"GO:0031397","negative regulation of protein ubiquitination","10/517","56/7628",0.178571428571429,2.6347057198121,3.31043525546888,0.00393156997956273,0.230340076104223,0.222756120312401,"CEP63/CEP78/FYN/IVNS1ABP/MAD2L2/MARCHF7/OGT/PRKCE/SOX4/UFL1",10,"negative regulation of protein ubiquitination",FALSE,FALSE,FALSE,TRUE
"GO:0043413","macromolecule glycosylation","16/517","114/7628",0.140350877192982,2.07078624995758,3.10582099542579,0.00411584211515319,0.233716511492776,0.226021386436996,"ALG1/GALNT10/ALG11/ALG2/ALG3/ALG5/ALG8/ALG9/B4GALT7/COG3/ENTPD5/GALNT1/GALNT16/KRTCAP2/MAN1A1/OGT",16,"macromolecule glycosylation",FALSE,FALSE,FALSE,TRUE
"GO:0016239","positive regulation of macroautophagy","11/517","66/7628",0.166666666666667,2.45905867182463,3.20983858117544,0.00442814551265262,0.247640683139407,0.239487104201037,"BNIP3/AMBRA1/GNAI3/KAT5/RAB3GAP2/SESN2/SPTLC1/SPTLC2/TSC2/UFL1/ULK1",11,"positive regulation of macroautophagy",FALSE,FALSE,FALSE,TRUE
"GO:0021954","central nervous system neuron development","9/517","49/7628",0.183673469387755,2.70998302609245,3.23773046226418,0.00503928019700825,0.269564974016774,0.260689536964988,"WNT5A/ATP7A/FBXO45/GLI2/MAP2/NFIB/NIN/PTEN/SCYL2",9,"central nervous system neuron development",FALSE,FALSE,FALSE,TRUE
"GO:0050878","regulation of body fluid levels","19/517","149/7628",0.12751677852349,1.88142744018797,2.92964325814057,0.00549521378847271,0.273824831770919,0.264809138740089,"PRKACG/SERPIND1/AKAP11/ATP7A/CAD/COPA/DGKE/GGCX/GPAT4/HPS6/INPP5K/COX2/PAPSS2/PRKACA/PRKACB/PRKCE/SYK/VAV2/VKORC1",19,"regulation of body fluid levels",FALSE,FALSE,FALSE,TRUE
"GO:0045834","positive regulation of lipid metabolic process","9/517","50/7628",0.18,2.6557833655706,3.16714555003882,0.00578659899163687,0.273824831770919,0.264809138740089,"CTDNEP1/DAGLB/KAT5/LDLRAP1/MLYCD/OGT/PRKACA/PRKCE/RGN",9,"positive regulation of lipid metabolic process",FALSE,FALSE,FALSE,TRUE
