"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0046326","positive regulation of D-glucose import",19,2,5.714,4.597,4.597,0.0029987587432089,2.52305847278923,1,0.122447316119,0.848860511176135,"CLTCL1,NFE2L2","2093,7782"
NA,"Direct GO Biological Processes","GO:0042149","cellular response to glucose starvation",38,2,5.714,3.597,3.597,0.0117073814972089,1.93154022947744,1,0.122447316119,0.848860511176135,"NFE2L2,CHKA","7782,1937"
NA,"Direct GO Biological Processes","GO:0006811","monoatomic ion transport",139,4,11.429,2.726,2.726,0.00294357800388743,2.53112445103271,1,0.122447316119,0.848860511176135,"ATP6V0D2,SLC39A7,SLC26A11,ORAI1","18266,4927,14471,25896"
NA,"Direct GO Biological Processes","GO:0055085","transmembrane transport",116,3,8.571,2.572,2.572,0.0136518707247763,1.86480783288843,1,0.126610091399135,0.877718763559326,"SLC46A3,SLC26A11,SLC39A7","27501,14471,4927"
NA,"Direct GO Biological Processes","GO:0006954","inflammatory response",115,2,5.714,2,2,0.0887783606665701,1.05169287868479,1,0.210072252606082,1,"NFE2L2,LXN","7782,13347"
NA,"Direct GO Biological Processes","GO:0010468","regulation of gene expression",200,2,5.714,1.201,1.201,0.215692592635213,0.66616476928267,1,0.341661820289938,1,"PCBP4,TRIM21","8652,11312"
NA,"Direct GO Biological Processes","GO:0006886","intracellular protein transport",212,2,5.714,1.117,1.117,0.235029224101521,0.628878133145593,1,0.360378143622332,1,"CLTCL1,ARL5B","2093,23052"
NA,"Direct GO Biological Processes","GO:0016192","vesicle-mediated transport",221,2,5.714,1.057,1.057,0.249613125227877,0.602732582194049,1,0.373644436535866,1,"ARL5B,CLTCL1","23052,2093"
NA,"Direct GO Biological Processes","GO:0006357","regulation of transcription by RNA polymerase II",700,6,17.143,0.979,0.979,0.0786331892281937,1.10439410973221,1,0.200951483583162,1,"ZNF71,PCBP4,ZNF627,NFE2L2,RBAK,ZBTB5","13141,8652,30570,7782,17680,23836"
NA,"Direct GO Biological Processes","GO:0043066","negative regulation of apoptotic process",265,2,5.714,0.795,0.795,0.321076609342966,0.493391331939861,1,0.439569167552871,1,"BCL2L12,PIDD1","13787,16491"
NA,"Direct GO Biological Processes","GO:0006915","apoptotic process",402,3,8.571,0.779,0.779,0.253524196778035,0.595980584552781,1,0.375712405018994,1,"PIDD1,BCL2L12,FGFR3","16491,13787,3690"
NA,"SLIM2 GO BP","GO:0007267","cell-cell signaling",435,3,8.571,0.665,0.665,0.292999367331498,0.533133317409494,1,0.413942595124353,1,"RAP1BL,FGFR3,ORAI1","55079,3690,25896"
NA,"Direct GO Biological Processes","GO:0016567","protein ubiquitination",293,2,5.714,0.651,0.651,0.365945434426864,0.436583666774929,1,0.479313496117191,1,"NFE2L2,TRIM21","7782,11312"
NA,"SLIM2 GO BP","GO:0006810","transport",2032,12,34.286,0.442,0.442,0.149581679132875,0.825121595901665,1,0.273915495227399,1,"SLC26A11,RAP1BL,CLTCL1,ORAI1,CHKA,LMBRD1,ARL5B,SLC39A7,PHAF1,ATP6V0D2,NFE2L2,SLC46A3","14471,55079,2093,25896,1937,23038,23052,4927,29564,18266,7782,27501"
