"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:0044782","cilium organization","30/760","183/7628",0.163934426229508,1.64538395168248,2.93954343540124,0.00411351195716091,0.208832889023759,0.204572435452941,"CCDC28B/IFT27/ARF4/ARL3/BLOC1S6/CFAP298/CROCC/DNAL1/FLNA/FNBP1L/GORAB/IFT20/IFT25/KCTD17/KIFAP3/LCA5/MAP4/ODF2/SDCCAG8/SEPTIN2/SEPTIN6/SEPTIN7/SNAP29/SPAG1/SSNA1/TTC12/TUB/UBE2B/UNC119B/YAP1",30,"cilium organization",FALSE,FALSE,FALSE,TRUE
"GO:0052547","regulation of peptidase activity","24/760","137/7628",0.175182481751825,1.75827890895121,2.97911924927205,0.00417153162729436,0.208832889023759,0.204572435452941,"BIRC2/ANP32B/BAD/BCL10/BIN1/CAAP1/CASP8AP2/CAST/CSNK2A1/CSTB/FADD/GAPDH/GPX1/MALT1/PEBP1/PSMA3/PSME3/REST/RNF34/RPS3/SERPINB7/SNCA/SVBP/UBXN1",24,"regulation of peptidase activity",FALSE,FALSE,FALSE,TRUE
"GO:0034655","nucleobase-containing compound catabolic process","50/760","346/7628",0.144508670520231,1.45041070885306,2.8522654799383,0.00417689638460606,0.208832889023759,0.204572435452941,"BPGM/DCTD/HPRT1/NBDY/ALKBH5/APEX1/ARL2/CAPRIN1/CASC3/CIRBP/CNOT3/CNOT4/DCTPP1/DUT/DXO/ENDOG/ENO1/ENO2/ENO3/FTO/GAPDH/GPI/HDAC4/LARP1/LSM1/LSM14B/LSM2/LSM7/NT5C2/NUDT10/NUDT5/PDE5A/PGAM1/PHAX/PIAS4/PKM/PYM1/RIDA/SERBP1/TAF15/TNKS1BP1/TNRC6B/TPI1/TRIR/YBX1/YBX3/ZC3H4/ZCCHC8/ZFP36L1/ZPR1",50,"nucleobase-containing compound catabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0046785","microtubule polymerization","16/760","79/7628",0.20253164556962,2.0327781479014,3.06933576068525,0.00429944035672446,0.208832889023759,0.204572435452941,"NDEL1/ARL2/BLOC1S2/CDKN1B/CLIP1/GOLGA2/HAUS4/MAP4/PSRC1/RAC1/RPS3/SLAIN2/SNCA/SSNA1/TPPP/TPPP3",16,"microtubule polymerization",FALSE,FALSE,FALSE,TRUE
"GO:0019677","NAD catabolic process","6/760","17/7628",0.352941176470588,3.54241486068111,3.49074837222872,0.00453133244332293,0.208832889023759,0.204572435452941,"ENO1/ENO2/ENO3/PGAM1/PKM/TPI1",6,"nad catabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0042246","tissue regeneration","9/760","34/7628",0.264705882352941,2.65681114551084,3.22066605270928,0.00490565800354226,0.22063640153281,0.216135141462344,"BCL9/BIN3/CDKN1A/CDKN1B/GPX1/KLF5/MTPN/NACA/YAP1",9,"tissue regeneration",FALSE,FALSE,FALSE,TRUE
"GO:1902743","regulation of lamellipodium organization","9/760","34/7628",0.264705882352941,2.65681114551084,3.22066605270928,0.00490565800354226,0.22063640153281,0.216135141462344,"CARMIL2/DMTN/WASF2/BIN3/BRK1/CAPZB/CARMIL1/CDC42/RAC1",9,"regulation of lamellipodium organization",FALSE,FALSE,FALSE,TRUE
"GO:0032984","protein-containing complex disassembly","30/760","186/7628",0.161290322580645,1.6188455008489,2.84225083814267,0.00523708791152397,0.23111162559883,0.226396657783449,"CARMIL2/DMTN/ADD2/APEH/CAPG/CAPZB/CARMIL1/CFL1/CHMP4A/CHMP4B/CHMP4C/CHMP5/DNAJC17/IST1/LMOD1/MICAL3/MTPN/NCKAP5L/OGFOD1/PHF23/PPP1R9B/PYM1/RDX/SET/SH3GL1/SH3GL2/SNAP29/SNAPIN/WASHC2C/ZFAND1",30,"protein-containing complex disassembly",FALSE,FALSE,FALSE,TRUE
"GO:0045598","regulation of fat cell differentiation","13/760","60/7628",0.216666666666667,2.17464912280702,3.0385175442844,0.00532429675904081,0.23111162559883,0.226396657783449,"MSX2/TGFB1I1/AAMDC/CCDC85B/CREB1/FTO/GATA2/HES1/ID4/KLF5/YAP1/ZFP36L1/ZNF385A",13,"regulation of fat cell differentiation",FALSE,FALSE,FALSE,TRUE
"GO:0046364","monosaccharide biosynthetic process","13/760","60/7628",0.216666666666667,2.17464912280702,3.0385175442844,0.00532429675904081,0.23111162559883,0.226396657783449,"ATF3/AKR1A1/AKR1B1/ARPP19/ENO1/ENO2/ENO3/GOT1/GPI/PGAM1/SELENOS/SORD/TPI1",13,"monosaccharide biosynthetic process",FALSE,FALSE,FALSE,TRUE
"GO:0060711","labyrinthine layer development","7/760","23/7628",0.304347826086957,3.05469107551487,3.28268620039243,0.00557885006256808,0.236657355495076,0.231829247815329,"EGLN1/GRB2/HES1/HEY1/JUNB/NCOA1/ZFP36L1",7,"labyrinthine layer development",FALSE,FALSE,FALSE,TRUE
