"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-983169","Class I MHC mediated antigen processing & presentation","47/821","233/5359",0.201716738197425,1.31668696711328,2.10212984357856,0.0251275174028628,0.176240006853259,0.152483746160472,"HLA-A/RCHY1/RNF7/ANAPC10/CALR/CANX/CDC34/CTSV/FBXO11/HLA-B/HSPA5/ITGAV/ITGB5/NEDD4L/PSMA1/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSME3/RBX1/RNF114/RNF126/RNF130/RNF34/SAR1B/SEC61G/SNAP23/UBAC1/UBE2A/UBE2B/UBE2E3/UBE2G1/UBE2H/UBE2K/UBE2V1/UBE2V2/VAMP3/VAMP8",47,"class i mhc mediated antigen processing & presentation",FALSE,FALSE,FALSE,TRUE
"R-HSA-9830674","Formation of the ureteric bud","5/821","12/5359",0.416666666666667,2.71975233455136,2.53654239902049,0.0258926936349108,0.180773760148322,0.156406372463898,"BMP4/SLIT2/HOXC11/ITGA8/ITGB1",5,"formation of the ureteric bud",FALSE,FALSE,FALSE,TRUE
"R-HSA-9711123","Cellular response to chemical stress","32/821","149/5359",0.214765100671141,1.40185892143318,2.11586801871249,0.0263411143229611,0.182995899770326,0.15832897891464,"ATF4/NFE2L2/BLVRB/CCS/CSNK2A1/GPX1/GSR/IDH1/P4HB/PRDX3/PRDX5/PSMA1/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSME3/RBX1/SP1/TALDO1/TKT/TXNRD1/TXNRD2/UFD1",32,"cellular response to chemical stress",FALSE,FALSE,FALSE,TRUE
"R-HSA-202403","TCR signaling","18/821","74/5359",0.243243243243243,1.58774730881917,2.16533303020813,0.0276130551606035,0.182995899770326,0.15832897891464,"CDC34/MALT1/PAG1/PSMA1/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSME3/UBE2V1",18,"tcr signaling",FALSE,FALSE,FALSE,TRUE
"R-HSA-1250347","SHC1 events in ERBB4 signaling","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"GRB2/KRAS/NRAS",3,"shc1 events in erbb4 signaling",FALSE,FALSE,FALSE,TRUE
"R-HSA-1592389","Activation of Matrix Metalloproteinases","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"CTSV/TIMP1/TIMP2",3,"activation of matrix metalloproteinases",FALSE,FALSE,FALSE,TRUE
"R-HSA-170984","ARMS-mediated activation","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"CRK/RAP1A/YWHAB",3,"arms-mediated activation",FALSE,FALSE,FALSE,TRUE
"R-HSA-179812","GRB2 events in EGFR signaling","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"GRB2/KRAS/NRAS",3,"grb2 events in egfr signaling",FALSE,FALSE,FALSE,TRUE
"R-HSA-3065678","SUMO is transferred from E1 to E2 (UBE2I, UBC9)","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"SAE1/SUMO2/SUMO3",3,"sumo is transferred from e1 to e2 (ube2i, ubc9)",FALSE,FALSE,FALSE,TRUE
"R-HSA-418886","Netrin mediated repulsion signals","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"NTN1/UNC5B/UNC5C",3,"netrin mediated repulsion signals",FALSE,FALSE,FALSE,TRUE
"R-HSA-420597","Nectin/Necl  trans heterodimerization","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"CADM1/NECTIN1/NECTIN2",3,"nectin/necl  trans heterodimerization",FALSE,FALSE,FALSE,TRUE
"R-HSA-428542","Regulation of commissural axon pathfinding by SLIT and ROBO","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"NTN1/SLIT2/ROBO1",3,"regulation of commissural axon pathfinding by slit and robo",FALSE,FALSE,FALSE,TRUE
"R-HSA-447041","CHL1 interactions","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"HSPA8/ITGA1/ITGB1",3,"chl1 interactions",FALSE,FALSE,FALSE,TRUE
"R-HSA-5652084","Fructose metabolism","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"AKR1B1/ALDH1A1/SORD",3,"fructose metabolism",FALSE,FALSE,FALSE,TRUE
"R-HSA-77288","mitochondrial fatty acid beta-oxidation of unsaturated fatty acids","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"ACADM/DECR1/ECI1",3,"mitochondrial fatty acid beta-oxidation of unsaturated fatty acids",FALSE,FALSE,FALSE,TRUE
"R-HSA-9017802","Noncanonical activation of NOTCH3","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"NCSTN/PSEN2/YBX1",3,"noncanonical activation of notch3",FALSE,FALSE,FALSE,TRUE
"R-HSA-9026519","Activated NTRK2 signals through RAS","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"GRB2/KRAS/NRAS",3,"activated ntrk2 signals through ras",FALSE,FALSE,FALSE,TRUE
"R-HSA-9034864","Activated NTRK3 signals through RAS","3/821","5/5359",0.6,3.91644336175396,2.77485345937488,0.0281347178359109,0.182995899770326,0.15832897891464,"GRB2/KRAS/NRAS",3,"activated ntrk3 signals through ras",FALSE,FALSE,FALSE,TRUE
"R-HSA-382556","ABC-family proteins mediated transport","16/821","64/5359",0.25,1.63185140073082,2.16278149372941,0.0287862269706181,0.186436755103322,0.161306024368391,"ABCB6/APOA1/PSMA1/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSME3",16,"abc-family proteins mediated transport",FALSE,FALSE,FALSE,TRUE
"R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","15/821","59/5359",0.254237288135593,1.65950989904829,2.16645701725114,0.029184548270984,0.18821560367982,0.162845093162359,"ANAPC10/PSMA1/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSME3",15,"apc/c:cdh1 mediated degradation of cdc20 and other apc/c:cdh1 targeted proteins in late mitosis/early g1",FALSE,FALSE,FALSE,TRUE
