"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PS 36:1",0.105,0.315892440325771,0.1,0.32,"0.1","0.32","NS",NA
"PS 36:2",-0.00289,0.978140300404184,0,0.98,"-0.0","0.98","NS",NA
"PS 36:8",-0.0011,0.991000857083455,0,0.99,"-0.0","0.99","NS",NA
"PS 38:3",-0.133,0.383512878043785,-0.1,0.38,"-0.1","0.38","NS",NA
"PS 40:5",-0.075,0.48613780015986,-0.1,0.49,"-0.1","0.49","NS",NA
"PS 40:6",-0.0934,0.289208145247548,-0.1,0.29,"-0.1","0.29","NS",NA
"SM(32:0",-0.044,0.740110042900878,0,0.74,"-0.0","0.74","NS",NA
"SM(32:1",0.214,0.312041423584858,0.2,0.31,"0.2","0.31","NS",NA
"SM(34:0",0.189,0.117924924712485,0.2,0.12,"0.2","0.12","NS",NA
"SM(34:1",0.0428,0.735773551683415,0,0.74,"0.0","0.74","NS",NA
"SM(34:1.1",0.3,0.0171076409179696,0.3,0.02,"0.3","0.02","NS",NA
"SM(34:2",-0.000256,0.998054197940805,0,1,"-0.0","1.00","NS",NA
"SM(36:0",0.353,0.0100910695235733,0.4,0.01,"0.4","0.01","NS",NA
"SM(36:1",0.121,0.288274000019449,0.1,0.29,"0.1","0.29","NS",NA
"SM(36:2",0.154,0.176040334310969,0.2,0.18,"0.2","0.18","NS",NA
"SM(38:0",0.181,0.132938282409947,0.2,0.13,"0.2","0.13","NS",NA
"SM(38:1",0.0631,0.65463994967769,0.1,0.65,"0.1","0.65","NS",NA
"SM(38:2",0.0942,0.363607225540755,0.1,0.36,"0.1","0.36","NS",NA
"SM(40:0",0.332,0.00436725755157787,0.3,0,"0.3","<0.01","NS",NA
"SM(40:1",0.0163,0.902540980494433,0,0.9,"0.0","0.90","NS",NA
"SM(40:2",-0.00734,0.938392230536495,0,0.94,"-0.0","0.94","NS",NA
"SM(40:3",-0.0296,0.792236832472593,0,0.79,"-0.0","0.79","NS",NA
"SM(42:0",0.0618,0.650578623072185,0.1,0.65,"0.1","0.65","NS",NA
"SM(42:1",0.162,0.0946652235666303,0.2,0.09,"0.2","0.09","NS",NA
"SM(42:2",0.0606,0.465308465478804,0.1,0.47,"0.1","0.47","NS",NA
"SM(42:3",-0.0597,0.624186982037901,-0.1,0.62,"-0.1","0.62","NS",NA
"SM(44:1",-0.0716,0.544220735156804,-0.1,0.54,"-0.1","0.54","NS",NA
"TG 34:1 NL 16:1",-0.358,0.45344030210807,-0.4,0.45,"-0.4","0.45","NS",NA
"TG48:1] NL 16:0",-0.105,0.46743917754451,-0.1,0.47,"-0.1","0.47","NS",NA
"TG50:0] NL 16:0",-0.236,0.160256250629133,-0.2,0.16,"-0.2","0.16","NS",NA
"TG50:1] NL 16:0",-0.23,0.0273804787558446,-0.2,0.03,"-0.2","0.03","NS",NA
"TG50:1] NL 18:1",-0.0909,0.286003264381695,-0.1,0.29,"-0.1","0.29","NS",NA
"TG52:2] NL 16:0",-0.137,0.260619447178728,-0.1,0.26,"-0.1","0.26","NS",NA
"TG52:2] NL 18:1",-0.187,0.101301234974983,-0.2,0.1,"-0.2","0.10","NS",NA
"TG52:3] NL 18:1",0.0654,0.585848060212897,0.1,0.59,"0.1","0.59","NS",NA
"TG54:3] NL 18:1",-0.0487,0.632527425599315,0,0.63,"-0.0","0.63","NS",NA
