"name","ratio","padj","ratio_round","padj_round","ratio_display","padj_display","direction","label"
"PE 36:4",-0.125,0.179768917679976,-0.1,0.18,"-0.1","0.18","NS",NA
"PE 38:2",0.00797,0.943157343774655,0,0.94,"0.0","0.94","NS",NA
"PE 38:3",0.0537,0.687851515282187,0.1,0.69,"0.1","0.69","NS",NA
"PE 38:4",-0.066,0.645852755988354,-0.1,0.65,"-0.1","0.65","NS",NA
"PE 38:5",-0.0809,0.420432713343295,-0.1,0.42,"-0.1","0.42","NS",NA
"PE 38:6",0.101,0.196425853236652,0.1,0.2,"0.1","0.20","NS",NA
"PE 40:5",-0.118,0.210669507539882,-0.1,0.21,"-0.1","0.21","NS",NA
"PE 40:6",0.0365,0.766807703601392,0,0.77,"0.0","0.77","NS",NA
"PE 40:7",0.146,0.263818411775243,0.1,0.26,"0.1","0.26","NS",NA
"PE O-34:1",0.054,0.510202289058859,0.1,0.51,"0.1","0.51","NS",NA
"PE O-36:1",0.133,0.253937753794187,0.1,0.25,"0.1","0.25","NS",NA
"PE O-36:2",0.0476,0.677153312397831,0,0.68,"0.0","0.68","NS",NA
"PE O-36:5",0.0322,0.675061776825007,0,0.68,"0.0","0.68","NS",NA
"PE O-38:4",0.132,0.272783368315759,0.1,0.27,"0.1","0.27","NS",NA
"PE O-38:5",-0.091,0.353128699779182,-0.1,0.35,"-0.1","0.35","NS",NA
"PE O-38:6",0.0187,0.843643399147514,0,0.84,"0.0","0.84","NS",NA
"PE O-40:6",0.0602,0.589660332582977,0.1,0.59,"0.1","0.59","NS",NA
"PG 34:1",-0.0828,0.366061087949582,-0.1,0.37,"-0.1","0.37","NS",NA
"PI 32:1",-0.0202,0.844990776758588,0,0.84,"-0.0","0.84","NS",NA
"PI 34:0",-0.0515,0.549111664527499,-0.1,0.55,"-0.1","0.55","NS",NA
"PI 34:1",-0.165,0.062963057975169,-0.2,0.06,"-0.2","0.06","NS",NA
"PI 34:2",-0.0604,0.513871343077933,-0.1,0.51,"-0.1","0.51","NS",NA
"PI 36:1",-0.0561,0.51797623885931,-0.1,0.52,"-0.1","0.52","NS",NA
"PI 36:2",-0.336,0.0207897380957213,-0.3,0.02,"-0.3","0.02","NS",NA
"PI 36:3",-0.0706,0.502616763515438,-0.1,0.5,"-0.1","0.50","NS",NA
"PI 36:4",0.0715,0.33777935520299,0.1,0.34,"0.1","0.34","NS",NA
"PI 38:2",-0.147,0.190140960540427,-0.1,0.19,"-0.1","0.19","NS",NA
"PI 38:3",-0.134,0.250145176481611,-0.1,0.25,"-0.1","0.25","NS",NA
"PI 38:4",0.115,0.180458823468826,0.1,0.18,"0.1","0.18","NS",NA
"PI 38:5",-0.192,0.0835178289278385,-0.2,0.08,"-0.2","0.08","NS",NA
"PI 40:5",0.167,0.0791230271496856,0.2,0.08,"0.2","0.08","NS",NA
"PI O-36:1",0.0398,0.662123119794766,0,0.66,"0.0","0.66","NS",NA
"PS 28:0",0.285,0.0112586820731541,0.3,0.01,"0.3","0.01","NS",NA
"PS 34:1",0.0159,0.857159742822528,0,0.86,"0.0","0.86","NS",NA
"PS 36:1",-0.0734,0.474567232075318,-0.1,0.47,"-0.1","0.47","NS",NA
"PS 36:2",0.118,0.280375223902004,0.1,0.28,"0.1","0.28","NS",NA
"PS 36:8",-0.0216,0.824974721276059,0,0.82,"-0.0","0.82","NS",NA
"PS 38:3",0.0354,0.813133961214451,0,0.81,"0.0","0.81","NS",NA
"PS 40:5",0.0282,0.790728111033313,0,0.79,"0.0","0.79","NS",NA
"PS 40:6",0.141,0.123966965712745,0.1,0.12,"0.1","0.12","NS",NA
"SM(32:0",0.124,0.362436972111503,0.1,0.36,"0.1","0.36","NS",NA
"SM(32:1",0.058,0.777874706404606,0.1,0.78,"0.1","0.78","NS",NA
"SM(34:0",0.0109,0.922341079993078,0,0.92,"0.0","0.92","NS",NA
"SM(34:1",0.0239,0.849938172307936,0,0.85,"0.0","0.85","NS",NA
"SM(34:1.1",-0.116,0.283740237050883,-0.1,0.28,"-0.1","0.28","NS",NA
"SM(34:2",-0.168,0.135295550004798,-0.2,0.14,"-0.2","0.14","NS",NA
"SM(36:0",-0.231,0.0619626374824182,-0.2,0.06,"-0.2","0.06","NS",NA
"SM(36:1",0.0501,0.651763902999234,0.1,0.65,"0.1","0.65","NS",NA
"SM(36:2",-0.0675,0.535223603554837,-0.1,0.54,"-0.1","0.54","NS",NA
"SM(38:0",-0.105,0.361619177635423,-0.1,0.36,"-0.1","0.36","NS",NA
"SM(38:1",-0.0517,0.713397607734759,-0.1,0.71,"-0.1","0.71","NS",NA
"SM(38:2",-0.0305,0.763536774312079,0,0.76,"-0.0","0.76","NS",NA
"SM(40:0",-0.245,0.0209476062101316,-0.2,0.02,"-0.2","0.02","NS",NA
"SM(40:1",-0.222,0.121056924938495,-0.2,0.12,"-0.2","0.12","NS",NA
"SM(40:2",-0.163,0.112586615125682,-0.2,0.11,"-0.2","0.11","NS",NA
"SM(40:3",-0.0207,0.854161800322317,0,0.85,"-0.0","0.85","NS",NA
"SM(42:0",0.059,0.665599211507611,0.1,0.67,"0.1","0.67","NS",NA
"SM(42:1",-0.238,0.0229694975203333,-0.2,0.02,"-0.2","0.02","NS",NA
"SM(42:2",0.0797,0.342580000886107,0.1,0.34,"0.1","0.34","NS",NA
"SM(42:3",0.106,0.392201588873599,0.1,0.39,"0.1","0.39","NS",NA
"SM(44:1",0.153,0.212833761467596,0.2,0.21,"0.2","0.21","NS",NA
"TG 34:1 NL 16:1",0.136,0.771534970303982,0.1,0.77,"0.1","0.77","NS",NA
"TG48:1] NL 16:0",0.0298,0.834874139926547,0,0.83,"0.0","0.83","NS",NA
"TG50:0] NL 16:0",0.158,0.332398921140168,0.2,0.33,"0.2","0.33","NS",NA
"TG50:1] NL 16:0",-0.134,0.158555765485912,-0.1,0.16,"-0.1","0.16","NS",NA
"TG50:1] NL 18:1",0.025,0.761791172696555,0,0.76,"0.0","0.76","NS",NA
"TG52:2] NL 16:0",0.109,0.363863702369344,0.1,0.36,"0.1","0.36","NS",NA
"TG52:2] NL 18:1",0.23,0.0521593818341087,0.2,0.05,"0.2","0.05","NS",NA
"TG52:3] NL 18:1",0.176,0.164046678834312,0.2,0.16,"0.2","0.16","NS",NA
"TG54:3] NL 18:1",0.14,0.18894774885327,0.1,0.19,"0.1","0.19","NS",NA
