_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-6.2,C0020255,M1,1,0,DisGeNET,35,Hydrocephalus,,-6.2,3,6,30230,473,584,27,4.6,0.87,673|1186|1718|2068|2071|3551|3981|5290|5311|5824|7290|7403|9897|9927|10585|10682|26503|29954|51360|55624|55764|79867|81839|123016|124997|285203|729920,BRAF|CLCN7|DHCR24|ERCC2|ERCC3|IKBKB|LIG4|PIK3CA|PKD2|PEX19|HIRA|KDM6A|WASHC5|MFN2|POMT1|EBP|SLC17A5|POMT2|MBTPS2|POMGNT1|IFT122|TCTN2|VANGL1|TTC8|WDR81|EOGT|CRPPA,-3.4,0
1,-6.1,C0234533,M1,1,0,DisGeNET,35,Generalized seizures,,-6.1,4.2,6.5,30230,210,584,17,2.9,0.7,1143|2068|2071|2353|2562|4504|5428|5580|5609|5873|6854|9439|10479|11253|23158|57030|93183,CHRNB4|ERCC2|ERCC3|FOS|GABRB3|MT3|POLG|PRKCD|MAP2K7|RAB27A|SYN2|MED23|SLC9A6|MAN1B1|TBC1D9|SLC17A7|PIGM,-3.3,0
1,-6,C0221355,M1,1,0,DisGeNET,35,Macrocephaly,,-6,3.3,6.1,30230,366,584,23,3.9,0.8,673|1186|1718|2182|4337|5192|5290|5824|6391|6392|8925|9897|10585|11043|23001|23399|23405|29954|55624|57560|93183|124997|729920,BRAF|CLCN7|DHCR24|ACSL4|MOCS1|PEX10|PIK3CA|PEX19|SDHC|SDHD|HERC1|WASHC5|POMT1|MID2|WDFY3|CTDNEP1|DICER1|POMT2|POMGNT1|IFT80|PIGM|WDR81|CRPPA,-3.3,0
1,-6,C0235946,M1,1,0,DisGeNET,35,Cerebral atrophy,,-6,3,5.9,30230,453,584,26,4.5,0.85,706|4337|5428|5824|6908|9382|9439|10195|11253|23400|26100|26503|26580|30849|51360|51761|54802|57038|57520|57531|57570|84942|84947|85378|124997|128869,TSPO|MOCS1|POLG|PEX19|TBP|COG1|MED23|ALG3|MAN1B1|ATP13A2|WIPI2|SLC17A5|BSCL2|PIK3R4|MBTPS2|ATP8A2|TRIT1|RARS2|HECW2|HACE1|TRMT5|WDR73|SERAC1|TUBGCP6|WDR81|PIGU,-3.3,0
1,-5.9,C0029089,M1,1,0,DisGeNET,35,Ophthalmoplegia,,-5.9,4.1,6.4,30230,216,584,17,2.9,0.7,24|4508|4514|4540|4541|5145|5428|6392|8100|9742|10479|26160|51601|51776|55624|92840|123016,ABCA4|ATP6|COX3|ND5|ND6|PDE6A|POLG|SDHD|IFT88|IFT140|SLC9A6|IFT172|LIPT1|MAP3K20|POMGNT1|REEP6|TTC8,-3.2,0
1,-5.9,C0034935,M1,1,0,DisGeNET,35,Babinski Reflex,,-5.9,4,6.3,30230,218,584,17,2.9,0.7,22|2182|4508|6392|9179|9897|9927|11043|11154|23400|26580|51324|55149|55703|57570|113612|219285,ABCB7|ACSL4|ATP6|SDHD|AP4M1|WASHC5|MFN2|MID2|AP4S1|ATP13A2|BSCL2|SPG21|MTPAP|POLR3B|TRMT5|CYP2U1|SAMD9L,-3.1,0
1,-5.8,C0541764,M1,1,0,DisGeNET,35,Delayed bone age,,-5.8,3.5,6.1,30230,295,584,20,3.4,0.75,673|2068|2071|2353|3981|4514|4540|4541|5286|5922|6016|6307|6655|6845|10785|23522|26580|51360|80067|89970,BRAF|ERCC2|ERCC3|FOS|LIG4|COX3|ND5|ND6|PIK3C2A|RASA2|RIT1|MSMO1|SOS2|VAMP7|WDR4|KAT6B|BSCL2|MBTPS2|DCAF17|RSPRY1,-3.1,0
1,-5.8,C1855285,M1,1,0,DisGeNET,35,Protruding ear,,-5.8,4.8,6.5,30230,152,584,14,2.4,0.63,2068|2071|3981|4514|4540|4541|7403|10585|29954|51360|55624|80067|85378|729920,ERCC2|ERCC3|LIG4|COX3|ND5|ND6|KDM6A|POMT1|POMT2|MBTPS2|POMGNT1|DCAF17|TUBGCP6|CRPPA,-3.1,0
1,-5.8,C1835884,M1,1,0,DisGeNET,35,Triangular face,,-5.8,5.6,6.8,30230,111,584,12,2.1,0.59,673|5824|5922|6016|6655|8925|9772|23522|26580|57570|80067|201163,BRAF|PEX19|RASA2|RIT1|SOS2|HERC1|TMEM94|KAT6B|BSCL2|TRMT5|DCAF17|FLCN,-3.1,0
1,-5.7,C1846821,M1,1,0,DisGeNET,35,Abnormality of coagulation,,-5.7,7.9,7.4,30230,59,584,9,1.5,0.51,673|5192|5824|5922|6016|6655|23522|55135|91869,BRAF|PEX10|PEX19|RASA2|RIT1|SOS2|KAT6B|WRAP53|RFT1,-3,0
1,-5.7,C0432198,M1,1,0,DisGeNET,35,"Short rib-polydactyly syndrome, Beemer type",,-5.7,35,12,30230,6,584,4,0.68,0.34,55764|57560|57728|79809,IFT122|IFT80|WDR19|TTC21B,-3,0
1,-5.7,C0234132,M1,1,0,DisGeNET,35,Pyramidal sign,,-5.7,4.7,6.4,30230,155,584,14,2.4,0.63,2068|2071|4292|5192|5290|6908|7274|10585|26580|29954|51324|54974|55624|56997,ERCC2|ERCC3|MLH1|PEX10|PIK3CA|TBP|TTPA|POMT1|BSCL2|POMT2|SPG21|THG1L|POMGNT1|COQ8A,-3,0
1,-5.7,C2112129,M1,1,0,DisGeNET,35,Postaxial foot polydactyly,,-5.7,9.2,7.7,30230,45,584,8,1.4,0.48,9742|26160|57560|57728|79809|79867|83479|123016,IFT140|IFT172|IFT80|WDR19|TTC21B|TCTN2|DDX59|TTC8,-3,0
1,-5.7,C0855740,M1,1,0,DisGeNET,35,Abnormal platelet function,,-5.7,15,8.9,30230,21,584,6,1,0.42,673|5922|6016|6655|23522|219285,BRAF|RASA2|RIT1|SOS2|KAT6B|SAMD9L,-3,0
1,-5.5,C0234378,M1,1,0,DisGeNET,35,Static Tremor,,-5.5,7.5,7.2,30230,62,584,9,1.5,0.51,4508|4514|4540|4541|5428|9927|23400|26580|55703,ATP6|COX3|ND5|ND6|POLG|MFN2|ATP13A2|BSCL2|POLR3B,-2.9,0
1,-5.5,C0017601,M1,1,0,DisGeNET,35,Glaucoma,,-5.5,2.4,5.4,30230,768,584,35,6,0.98,24|90|1052|1121|1657|5145|5192|5286|5290|5428|5602|5824|7290|7410|8100|9213|9742|9897|9927|10451|10585|10682|23411|26160|29954|55624|56262|57448|64682|80324|84061|92840|123016|124583|729920,ABCA4|ACVR1|CEBPD|CHM|DMXL1|PDE6A|PEX10|PIK3C2A|PIK3CA|POLG|MAPK10|PEX19|HIRA|VAV2|IFT88|XPR1|IFT140|WASHC5|MFN2|VAV3|POMT1|EBP|SIRT1|IFT172|POMT2|POMGNT1|LRRC8A|BIRC6|ANAPC1|PUS1|MAGT1|REEP6|TTC8|CANT1|CRPPA,-2.9,0
1,-5.4,C3278923,M1,1,0,DisGeNET,35,Dilated ventricles (finding),,-5.4,2.9,5.6,30230,427,584,24,4.1,0.82,1718|2068|2071|2353|4337|4508|4514|4540|4541|5290|7403|8925|9179|9213|10479|10585|26580|29954|51360|55624|57520|84340|84342|729920,DHCR24|ERCC2|ERCC3|FOS|MOCS1|ATP6|COX3|ND5|ND6|PIK3CA|KDM6A|HERC1|AP4M1|XPR1|SLC9A6|POMT1|BSCL2|POMT2|MBTPS2|POMGNT1|HECW2|GFM2|COG8|CRPPA,-2.8,0
1,-5.4,C0424605,M1,1,0,DisGeNET,35,Developmental delay (disorder),,-5.4,2.6,5.4,30230,584,584,29,5,0.9,673|1186|2182|2562|2899|3981|4514|5137|5290|6307|6392|9179|9817|9927|10585|10682|11154|23405|23522|51761|54704|54802|54974|57038|57520|79139|84942|93664|200316,BRAF|CLCN7|ACSL4|GABRB3|GRIK3|LIG4|COX3|PDE1C|PIK3CA|MSMO1|SDHD|AP4M1|KEAP1|MFN2|POMT1|EBP|AP4S1|DICER1|KAT6B|ATP8A2|PDP1|TRIT1|THG1L|RARS2|HECW2|DERL1|WDR73|CADPS2|APOBEC3F,-2.7,0
1,-5.3,C0521694,M1,1,0,DisGeNET,35,Atrophic retina,,-5.3,13,8.2,30230,24,584,6,1,0.42,24|10585|29954|55624|84131|92840,ABCA4|POMT1|POMT2|POMGNT1|CEP78|REEP6,-2.7,0
1,-5.3,C4277690,M1,1,0,DisGeNET,35,Ciliopathies,,-5.3,3.7,5.8,30230,241,584,17,2.9,0.7,90|3769|5290|5311|5587|8100|9742|26160|30849|55764|57558|57560|57728|79809|79867|90410|123016,ACVR1|KCNJ13|PIK3CA|PKD2|PRKD1|IFT88|IFT140|IFT172|PIK3R4|IFT122|USP35|IFT80|WDR19|TTC21B|TCTN2|IFT20|TTC8,-2.7,0
1,-5.3,C0454644,M1,1,0,DisGeNET,35,Delayed speech and language development,,-5.3,2.6,5.3,30230,560,584,28,4.8,0.88,2068|2182|3981|4508|5587|6016|6095|9382|9439|9772|10157|10585|10785|11043|11253|23522|26100|26160|26503|26580|29081|55149|57531|84340|84942|119559|124997|197322,ERCC2|ACSL4|LIG4|ATP6|PRKD1|RIT1|RORA|COG1|MED23|TMEM94|AASS|POMT1|WDR4|MID2|MAN1B1|KAT6B|WIPI2|IFT172|SLC17A5|BSCL2|METTL5|MTPAP|HACE1|GFM2|WDR73|SFXN4|WDR81|ACSF3,-2.6,0
1,-5.2,C0010417,M1,1,0,DisGeNET,35,Cryptorchidism,,-5.2,2.4,5.2,30230,724,584,33,5.7,0.96,673|2068|2071|2733|3981|5192|5286|5290|5824|5922|6016|6655|6845|7290|7403|9382|9772|9915|10585|10682|23522|26160|29954|51360|51776|54968|55624|55703|57560|79867|81839|123016|729920,BRAF|ERCC2|ERCC3|GLE1|LIG4|PEX10|PIK3C2A|PIK3CA|PEX19|RASA2|RIT1|SOS2|VAMP7|HIRA|KDM6A|COG1|TMEM94|ARNT2|POMT1|EBP|KAT6B|IFT172|POMT2|MBTPS2|MAP3K20|TMEM70|POMGNT1|POLR3B|IFT80|TCTN2|VANGL1|TTC8|CRPPA,-2.6,0
1,-5.2,C0234162,M1,1,0,DisGeNET,35,Cerebellar Dysmetria,,-5.2,4.9,6.2,30230,127,584,12,2.1,0.59,22|5582|6908|7274|51300|55703|56997|79867|91137|119559|124997|219285,ABCB7|PRKCG|TBP|TTPA|TIMMDC1|POLR3B|COQ8A|TCTN2|SLC25A46|SFXN4|WDR81|SAMD9L,-2.6,0
1,-5.2,C1167918,M1,1,0,DisGeNET,35,Increased CSF lactate,,-5.2,5.9,6.5,30230,87,584,10,1.7,0.54,4508|4540|4541|22868|51300|51601|55005|56997|57038|84340,ATP6|ND5|ND6|FASTKD2|TIMMDC1|LIPT1|RMND1|COQ8A|RARS2|GFM2,-2.6,0
1,-5.1,C1842083,M1,1,0,DisGeNET,35,Abnormality of the ribs,,-5.1,6.8,6.7,30230,69,584,9,1.5,0.51,1186|2733|9382|9742|26160|51360|57560|57728|79809,CLCN7|GLE1|COG1|IFT140|IFT172|MBTPS2|IFT80|WDR19|TTC21B,-2.6,0
1,-5.1,C0344482,M1,1,0,DisGeNET,35,Hypoplasia of corpus callosum,,-5.1,3,5.4,30230,385,584,22,3.8,0.79,673|4337|9179|9439|9915|10585|10682|11154|11253|23400|29954|51324|51360|55005|55703|55764|57531|84942|113612|124997|201163|729920,BRAF|MOCS1|AP4M1|MED23|ARNT2|POMT1|EBP|AP4S1|MAN1B1|ATP13A2|POMT2|SPG21|MBTPS2|RMND1|POLR3B|IFT122|HACE1|WDR73|CYP2U1|WDR81|FLCN|CRPPA,-2.6,0
1,-5.1,C0745730,M1,1,0,DisGeNET,35,Multiple lipomata,,-5.1,9.5,7.4,30230,38,584,7,1.2,0.45,4514|4540|4541|5290|9927|81839|201163,COX3|ND5|ND6|PIK3CA|MFN2|VANGL1|FLCN,-2.6,0
1,-5.1,C0027672,M1,1,0,DisGeNET,35,"Neoplastic Syndromes, Hereditary",,-5.1,5.9,6.4,30230,88,584,10,1.7,0.54,673|1757|4292|5290|6391|6392|11200|23405|84142|201163,BRAF|SARDH|MLH1|PIK3CA|SDHC|SDHD|CHEK2|DICER1|ABRAXAS1|FLCN,-2.5,0
1,-5.1,C1857486,M1,1,0,DisGeNET,35,"Low-set, posteriorly rotated ears",,-5.1,3.7,5.7,30230,223,584,16,2.7,0.68,673|1718|2733|3981|5192|5824|5922|6016|6655|9382|23522|26160|79867|123016|124583|388650,BRAF|DHCR24|GLE1|LIG4|PEX10|PEX19|RASA2|RIT1|SOS2|COG1|KAT6B|IFT172|TCTN2|TTC8|CANT1|DIPK1A,-2.5,0
1,-5.1,C4553765,M1,1,0,DisGeNET,35,"Memory Impairment, CTCAE 5.0",,-5.1,5.3,6.2,30230,108,584,11,1.9,0.56,4292|4514|4540|4541|4615|5290|5428|5582|9213|10020|197322,MLH1|COX3|ND5|ND6|MYD88|PIK3CA|POLG|PRKCG|XPR1|GNE|ACSF3,-2.5,0
1,-5.1,C0266483,M1,1,0,DisGeNET,35,Pachygyria,,-5.1,4.8,6.1,30230,129,584,12,2.1,0.59,1718|5192|10585|10785|27292|29954|55005|55624|79867|84942|85378|729920,DHCR24|PEX10|POMT1|WDR4|DIMT1|POMT2|RMND1|POMGNT1|TCTN2|WDR73|TUBGCP6|CRPPA,-2.5,0
1,-5.1,C0311394,M1,1,0,DisGeNET,35,Difficulty walking,,-5.1,3.7,5.7,30230,224,584,16,2.7,0.68,1798|2733|4508|5375|9179|9897|9927|10463|10585|11154|23400|29954|51324|55958|57531|729920,DPAGT1|GLE1|ATP6|PMP2|AP4M1|WASHC5|MFN2|SLC30A9|POMT1|AP4S1|ATP13A2|POMT2|SPG21|KLHL9|HACE1|CRPPA,-2.5,0
1,-5.1,C1963167,M1,1,0,DisGeNET,35,"Memory Impairment, CTCAE 3.0",,-5.1,5.2,6.2,30230,109,584,11,1.9,0.56,4292|4514|4540|4541|4615|5290|5428|5582|9213|10020|197322,MLH1|COX3|ND5|ND6|MYD88|PIK3CA|POLG|PRKCG|XPR1|GNE|ACSF3,-2.5,0
1,-5,C4023385,M1,1,0,DisGeNET,35,Aplasia of the semicircular canal,,-5,16,8.5,30230,16,584,5,0.86,0.38,673|5922|6016|6655|23522,BRAF|RASA2|RIT1|SOS2|KAT6B,-2.5,0
1,-5,C3665347,M1,1,0,DisGeNET,35,Visual Impairment,,-5,2.8,5.3,30230,422,584,23,3.9,0.8,24|1186|2068|4508|4514|4540|4541|4547|5192|5428|5824|6392|7274|9742|9915|10585|26504|29954|55624|84131|85378|91869|119559,ABCA4|CLCN7|ERCC2|ATP6|COX3|ND5|ND6|MTTP|PEX10|POLG|PEX19|SDHD|TTPA|IFT140|ARNT2|POMT1|CNNM4|POMT2|POMGNT1|CEP78|TUBGCP6|RFT1|SFXN4,-2.5,0
1,-5,C0026010,M1,1,0,DisGeNET,35,Microphthalmos,,-5,3.1,5.4,30230,335,584,20,3.4,0.75,673|1958|2068|2071|5290|5602|5873|6490|7290|9927|10585|10682|29954|51360|55624|79867|84942|85378|285203|729920,BRAF|EGR1|ERCC2|ERCC3|PIK3CA|MAPK10|RAB27A|PMEL|HIRA|MFN2|POMT1|EBP|POMT2|MBTPS2|POMGNT1|TCTN2|WDR73|TUBGCP6|EOGT|CRPPA,-2.5,0
1,-5,C0085636,M1,1,0,DisGeNET,35,Photophobia,,-5,3.6,5.6,30230,227,584,16,2.7,0.68,24|2068|2071|3769|5145|5959|8100|9742|26160|26504|51360|55624|84131|92840|123016|200576,ABCA4|ERCC2|ERCC3|KCNJ13|PDE6A|RDH5|IFT88|IFT140|IFT172|CNNM4|MBTPS2|POMGNT1|CEP78|REEP6|TTC8|PIKFYVE,-2.5,0
1,-5,C0432103,M1,1,0,DisGeNET,35,Submucous cleft of hard palate,,-5,7.5,6.8,30230,55,584,8,1.4,0.48,673|1718|3981|10585|23522|29954|55624|729920,BRAF|DHCR24|LIG4|POMT1|KAT6B|POMT2|POMGNT1|CRPPA,-2.5,0
1,-5,C0522214,M1,1,0,DisGeNET,35,Abnormal visual evoked potential,,-5,7.5,6.8,30230,55,584,8,1.4,0.48,24|1186|4514|4540|4541|5428|7274|9927,ABCA4|CLCN7|COX3|ND5|ND6|POLG|TTPA|MFN2,-2.5,0
1,-5,C4020847,M1,1,0,DisGeNET,35,Abnormality of pelvic girdle bone morphology,,-5,7.5,6.8,30230,55,584,8,1.4,0.48,1186|8443|9742|10682|26160|57560|57728|79809,CLCN7|GNPAT|IFT140|EBP|IFT172|IFT80|WDR19|TTC21B,-2.5,0
1,-5,C0018524,M1,1,0,DisGeNET,35,Hallucinations,,-5,4.1,5.8,30230,178,584,14,2.4,0.63,2562|4292|4514|4540|4541|5290|6854|6908|23158|23229|23400|56978|80067|84131,GABRB3|MLH1|COX3|ND5|ND6|PIK3CA|SYN2|TBP|TBC1D9|ARHGEF9|ATP13A2|PRDM8|DCAF17|CEP78,-2.5,0
1,-5,C1853141,M1,1,0,DisGeNET,35,Slow decrease in visual acuity,,-5,12,7.7,30230,27,584,6,1,0.42,673|4508|4514|4540|4541|9927,BRAF|ATP6|COX3|ND5|ND6|MFN2,-2.5,0
1,-4.9,C0375206,M1,1,0,DisGeNET,35,Hemiplegia/hemiparesis,,-4.9,5.1,6.1,30230,112,584,11,1.9,0.56,3769|4292|5290|7274|9742|9915|10585|10785|29954|55624|84942,KCNJ13|MLH1|PIK3CA|TTPA|IFT140|ARNT2|POMT1|WDR4|POMT2|POMGNT1|WDR73,-2.4,0
1,-4.9,C0431904,M1,1,0,DisGeNET,35,Ulnar polydactyly of fingers,,-4.9,5.6,6.2,30230,92,584,10,1.7,0.54,4508|9742|26160|51360|57560|57728|79809|79867|83479|123016,ATP6|IFT140|IFT172|MBTPS2|IFT80|WDR19|TTC21B|TCTN2|DDX59|TTC8,-2.4,0
1,-4.9,C1837249,M1,1,0,DisGeNET,35,"Malformations of Cortical Development, Group II",,-4.9,4,5.7,30230,180,584,14,2.4,0.63,1600|3769|4514|4540|4541|5192|5609|5824|9213|9742|9772|9897|10585|85378,DAB1|KCNJ13|COX3|ND5|ND6|PEX10|MAP2K7|PEX19|XPR1|IFT140|TMEM94|WASHC5|POMT1|TUBGCP6,-2.4,0
1,-4.9,C0239234,M1,1,0,DisGeNET,35,Low set ears,,-4.9,2.6,5.2,30230,489,584,25,4.3,0.84,673|1718|2710|2733|4508|5192|6016|7290|8925|9772|9897|10020|10585|10682|11253|23522|29954|51360|54968|55624|56262|79867|84942|89970|729920,BRAF|DHCR24|GK|GLE1|ATP6|PEX10|RIT1|HIRA|HERC1|TMEM94|WASHC5|GNE|POMT1|EBP|MAN1B1|KAT6B|POMT2|MBTPS2|TMEM70|POMGNT1|LRRC8A|TCTN2|WDR73|RSPRY1|CRPPA,-2.4,0
1,-4.9,C0151888,M1,1,0,DisGeNET,35,Hyporeflexia,,-4.9,3.2,5.4,30230,312,584,19,3.3,0.73,1959|2068|2071|4508|4540|4541|5428|7274|9927|10585|23175|29954|55005|55149|55624|57570|91137|124997|729920,EGR2|ERCC2|ERCC3|ATP6|ND5|ND6|POLG|TTPA|MFN2|POMT1|LPIN1|POMT2|RMND1|MTPAP|POMGNT1|TRMT5|SLC25A46|WDR81|CRPPA,-2.4,0
1,-4.9,C0025990,M1,1,0,DisGeNET,35,Micrognathism,,-4.9,2.5,5.1,30230,586,584,28,4.8,0.88,673|1718|1798|2068|2733|3981|5192|5290|5824|5922|6016|6655|7290|8443|9382|9897|10682|10785|23522|51776|55624|57560|79867|80324|84342|84942|91869|201163,BRAF|DHCR24|DPAGT1|ERCC2|GLE1|LIG4|PEX10|PIK3CA|PEX19|RASA2|RIT1|SOS2|HIRA|GNPAT|COG1|WASHC5|EBP|WDR4|KAT6B|MAP3K20|POMGNT1|IFT80|TCTN2|PUS1|COG8|WDR73|RFT1|FLCN,-2.4,0
1,-4.9,C1866730,M1,1,0,DisGeNET,35,Rhizomelia,,-4.9,7.3,6.6,30230,57,584,8,1.4,0.48,1718|8443|9382|10682|51360|55764|57560|57728,DHCR24|GNPAT|COG1|EBP|MBTPS2|IFT122|IFT80|WDR19,-2.4,0
1,-4.8,C0850703,M1,1,0,DisGeNET,35,Frequent falls,,-4.8,5.5,6.1,30230,94,584,10,1.7,0.54,1600|1798|4508|5375|5428|6392|9927|10585|55149|729920,DAB1|DPAGT1|ATP6|PMP2|POLG|SDHD|MFN2|POMT1|MTPAP|CRPPA,-2.4,0
1,-4.8,C0003811,M1,1,0,DisGeNET,35,Cardiac Arrhythmia,,-4.8,2.5,5,30230,559,584,27,4.6,0.87,406|673|706|1757|4508|4514|4540|4541|5192|5290|5563|5824|5922|6016|6490|6655|7274|8824|23395|23411|23522|26100|50807|51422|54968|55149|79109,BMAL1|BRAF|TSPO|SARDH|ATP6|COX3|ND5|ND6|PEX10|PIK3CA|PRKAA2|PEX19|RASA2|RIT1|PMEL|SOS2|TTPA|CES2|LARS2|SIRT1|KAT6B|WIPI2|ASAP1|PRKAG2|TMEM70|MTPAP|MAPKAP1,-2.4,0
1,-4.8,C1836940,M1,1,0,DisGeNET,35,Thickened nuchal skin fold,,-4.8,7.1,6.6,30230,58,584,8,1.4,0.48,673|5192|5824|5922|6016|6655|10682|23522,BRAF|PEX10|PEX19|RASA2|RIT1|SOS2|EBP|KAT6B,-2.4,0
1,-4.8,C0038002,M1,1,0,DisGeNET,35,Splenomegaly,,-4.8,3,5.2,30230,345,584,20,3.4,0.75,673|1186|1718|2353|3981|3988|4615|5286|5290|5580|5873|7290|10020|26160|26503|26580|55135|79415|93183|219285,BRAF|CLCN7|DHCR24|FOS|LIG4|LIPA|MYD88|PIK3C2A|PIK3CA|PRKCD|RAB27A|HIRA|GNE|IFT172|SLC17A5|BSCL2|WRAP53|CYBC1|PIGM|SAMD9L,-2.4,0
1,-4.8,C0333068,M1,1,0,DisGeNET,35,Flexion contracture,,-4.8,3.7,5.5,30230,210,584,15,2.6,0.65,2068|2353|4292|5290|6392|8443|9927|10479|10585|10785|11154|26580|29954|57038|91137,ERCC2|FOS|MLH1|PIK3CA|SDHD|GNPAT|MFN2|SLC9A6|POMT1|WDR4|AP4S1|BSCL2|POMT2|RARS2|SLC25A46,-2.3,0
1,-4.8,C0005745,M1,1,0,DisGeNET,35,Blepharoptosis,,-4.8,2.4,5,30230,595,584,28,4.8,0.88,673|1798|2733|3981|4514|4540|4541|5192|5428|5824|5922|6016|6392|6655|7290|7403|10463|10682|22868|23522|26503|51300|51601|51776|79776|79867|84942|89970,BRAF|DPAGT1|GLE1|LIG4|COX3|ND5|ND6|PEX10|POLG|PEX19|RASA2|RIT1|SDHD|SOS2|HIRA|KDM6A|SLC30A9|EBP|FASTKD2|KAT6B|SLC17A5|TIMMDC1|LIPT1|MAP3K20|ZFHX4|TCTN2|WDR73|RSPRY1,-2.3,0
1,-4.8,C0266435,M1,1,0,DisGeNET,35,Congenital hypoplasia of penis,,-4.8,3.5,5.4,30230,237,584,16,2.7,0.68,24|3981|5145|7403|8100|9742|9897|9915|10585|26160|29954|55624|57560|92840|123016|729920,ABCA4|LIG4|PDE6A|KDM6A|IFT88|IFT140|WASHC5|ARNT2|POMT1|IFT172|POMT2|POMGNT1|IFT80|REEP6|TTC8|CRPPA,-2.3,0
1,-4.8,C0152191,M1,1,0,DisGeNET,35,"Scotoma, Central",,-4.8,8.4,6.8,30230,43,584,7,1.2,0.45,24|4508|4514|4540|4541|5959|9927,ABCA4|ATP6|COX3|ND5|ND6|RDH5|MFN2,-2.3,0
1,-4.7,C0221354,M1,1,0,DisGeNET,35,Frontal bossing,,-4.7,3.1,5.2,30230,321,584,19,3.3,0.73,673|1186|1718|2710|4337|5290|8925|9742|9897|10020|10682|11253|23405|51360|55764|57560|57728|83479|729920,BRAF|CLCN7|DHCR24|GK|MOCS1|PIK3CA|HERC1|IFT140|WASHC5|GNE|EBP|MAN1B1|DICER1|MBTPS2|IFT122|IFT80|WDR19|DDX59|CRPPA,-2.3,0
1,-4.7,C4025814,M1,1,0,DisGeNET,35,Abnormality of the metaphysis,,-4.7,5.3,6,30230,97,584,10,1.7,0.54,1186|2182|3981|9742|26160|55764|57560|57728|79809|124583,CLCN7|ACSL4|LIG4|IFT140|IFT172|IFT122|IFT80|WDR19|TTC21B|CANT1,-2.3,0
1,-4.7,C0009024,M1,1,0,DisGeNET,35,Clonus,,-4.7,6.9,6.4,30230,60,584,8,1.4,0.48,22|4514|4540|4541|9897|10585|29954|55624,ABCB7|COX3|ND5|ND6|WASHC5|POMT1|POMT2|POMGNT1,-2.3,0
1,-4.7,C0554970,M1,1,0,DisGeNET,35,Pallor of optic disc,,-4.7,5.3,6,30230,98,584,10,1.7,0.54,24|1186|3769|4508|5145|9927|26160|26504|51300|85378,ABCA4|CLCN7|KCNJ13|ATP6|PDE6A|MFN2|IFT172|CNNM4|TIMMDC1|TUBGCP6,-2.3,0
1,-4.7,C0018021,M1,1,0,DisGeNET,35,Goiter,,-4.7,4.4,5.7,30230,142,584,12,2.1,0.59,673|4514|4540|4541|5290|5428|6391|6392|6590|9817|23405|84131,BRAF|COX3|ND5|ND6|PIK3CA|POLG|SDHC|SDHD|SLPI|KEAP1|DICER1|CEP78,-2.2,0
1,-4.7,C1854301,M1,1,0,DisGeNET,35,Motor delay,,-4.7,2.8,5.1,30230,384,584,21,3.6,0.77,1757|1798|1959|2733|6016|6095|6392|9439|10585|11253|22868|23522|29954|51776|55149|55624|84942|89970|113612|124583|729920,SARDH|DPAGT1|EGR2|GLE1|RIT1|RORA|SDHD|MED23|POMT1|MAN1B1|FASTKD2|KAT6B|POMT2|MAP3K20|MTPAP|POMGNT1|WDR73|RSPRY1|CYP2U1|CANT1|CRPPA,-2.2,0
1,-4.6,C1846149,M1,1,0,DisGeNET,35,"Intellectual disability, progressive",,-4.6,8.1,6.6,30230,45,584,7,1.2,0.45,2068|2071|9179|10479|23229|23522|124997,ERCC2|ERCC3|AP4M1|SLC9A6|ARHGEF9|KAT6B|WDR81,-2.2,0
1,-4.6,C0162670,M1,1,0,DisGeNET,35,Mitochondrial Myopathies,,-4.6,4.7,5.7,30230,121,584,11,1.9,0.56,3981|4508|4514|4540|4541|4547|5428|51300|54968|80324|157378,LIG4|ATP6|COX3|ND5|ND6|MTTP|POLG|TIMMDC1|TMEM70|PUS1|TMEM65,-2.2,0
1,-4.6,C0033377,M1,1,0,DisGeNET,35,Ptosis,,-4.6,2.4,4.8,30230,607,584,28,4.8,0.88,673|1798|2733|3981|4514|4540|4541|5192|5428|5824|5922|6016|6392|6655|7290|7403|10463|10682|22868|23522|26503|51300|51601|51776|79776|79867|84942|89970,BRAF|DPAGT1|GLE1|LIG4|COX3|ND5|ND6|PEX10|POLG|PEX19|RASA2|RIT1|SDHD|SOS2|HIRA|KDM6A|SLC30A9|EBP|FASTKD2|KAT6B|SLC17A5|TIMMDC1|LIPT1|MAP3K20|ZFHX4|TCTN2|WDR73|RSPRY1,-2.2,0
1,-4.6,C0023264,M1,1,0,DisGeNET,35,Leigh Disease,,-4.6,4.3,5.6,30230,144,584,12,2.1,0.59,24|4508|4514|4540|4541|5428|51300|51601|54704|56997|84340|91137,ABCA4|ATP6|COX3|ND5|ND6|POLG|TIMMDC1|LIPT1|PDP1|COQ8A|GFM2|SLC25A46,-2.2,0
