"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-8957275","Post-translational protein phosphorylation",39,20,3.817,7.8773,2.978,2.83417277562578e-14,13.5475736780075,7.08543193906445e-11,4.72362129270963e-12,3.9685323198512e-11,"SPP2,GPC3,PRSS23,APOA1,LAMC1,PRKCSH,CDH2,TIMP1,SERPIND1,CCN1,TMEM132A,BMP4,MFGE8,QSOX1,F5,STC2,ADAM10,ITIH2,C4A,P4HB","11256,4451,14370,600,6492,9411,1759,11820,4838,2654,31092,1071,7036,9756,3542,11374,188,6167,1323,8548"
NA,"REACTOME pathway","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",40,20,3.817,7.6803,2.941,5.32969088844443e-14,13.2732979784661,1.33242272211111e-10,7.83778071830063e-12,6.58488142232926e-11,"CDH2,P4HB,SERPIND1,SPP2,BMP4,LAMC1,PRSS23,F5,PRKCSH,ADAM10,CCN1,TIMP1,C4A,MFGE8,TMEM132A,GPC3,QSOX1,APOA1,ITIH2,STC2","1759,8548,4838,11256,1071,6492,14370,3542,9411,188,2654,11820,1323,7036,31092,4451,9756,600,6167,11374"
NA,"KEGG Pathway H.sap","path:hsa04514","Cell adhesion molecules",40,18,3.435,6.9123,2.789,9.80732530256116e-12,11.0084494191973,2.45183132564029e-08,1.16753872649538e-09,9.80903185004682e-09,"ESAM,CADM1,ITGB1,CD276,F11R,NECTIN2,GLG1,CDH2,ITGA8,NEO1,CNTN1,JAM3,HLA-A,ITGAV,CD99L2,SDC4,PTPRS,CXADR","17474,5951,6153,19137,14685,9707,4316,1759,6144,7754,2171,15532,4931,6150,18237,10661,9681,2559"
NA,"REACTOME pathway","R-HSA-1474244","Extracellular matrix organization",95,26,4.962,4.204,2.072,1.67425712628389e-10,9.77617784386308,4.18564281570972e-07,1.51546244125315e-08,1.27320996010326e-07,"COL1A1,MFAP3,VTN,ITGA7,P4HB,SGCE,ITGB5,BMP4,SDC4,JAM3,CTSV,MFAP4,ITGA8,ITGAV,PPIB,ADAMTS1,LAMC1,CD151,TIMP1,ITGA1,DDR2,ADAM9,ITGB1,ADAM10,PTPRS,F11R","2197,7034,12724,6143,8548,10808,6160,1071,10661,15532,2538,7035,6144,6150,9255,217,6492,1630,11820,6134,2731,216,6153,188,9681,14685"
NA,"KEGG Pathway H.sap","path:hsa04610","Complement and coagulation cascades",19,12,2.29,9.7015,3.278,1.69731793420353e-10,9.77023679991132,4.24329483550882e-07,1.51546244125315e-08,1.27320996010326e-07,"C4A,PLAT,CLU,SERPIND1,C4BPA,SERPINF2,CD55,VTN,CD46,PROS1,CD59,F5","1323,9051,2095,4838,1325,9075,2665,12724,6953,9456,1689,3542"
NA,"REACTOME pathway","R-HSA-166658","Complement cascade",8,8,1.527,15.3607,3.941,3.06837216237186e-10,9.51309196601962,7.67093040592964e-07,2.39716575185301e-08,2.01396961626701e-07,"CD55,C4A,CD81,PROS1,C4BPA,CLU,VTN,CD59","2665,1323,1701,9456,1325,2095,12724,1689"
NA,"REACTOME pathway","R-HSA-977606","Regulation of Complement cascade",8,8,1.527,15.3607,3.941,3.06837216237186e-10,9.51309196601962,7.67093040592964e-07,2.39716575185301e-08,2.01396961626701e-07,"CD81,PROS1,C4BPA,CLU,VTN,CD59,CD55,C4A","1701,9456,1325,2095,12724,1689,2665,1323"
NA,"REACTOME pathway","R-HSA-114608","Platelet degranulation",51,18,3.435,5.4214,2.439,1.2280620364842e-09,8.91077969392591,3.07015509121051e-06,8.77187168917289e-08,7.36965437042928e-07,"SERPINF2,VEGFB,CLU,QSOX1,ITIH4,TIMP1,APOA1,PROS1,SCCPDH,F5,SELENOP,PCDH7,TIMP3,APOH,PSAP,CD109,HSPA5,SPP2","9075,12681,2095,9756,6169,11820,600,9456,24275,3542,10751,8659,11822,616,9498,21685,5238,11256"
NA,"REACTOME pathway","R-HSA-76005","Response to elevated platelet cytosolic Ca2+",54,18,3.435,5.1202,2.356,3.54876693588603e-09,8.44992252186466,8.87191733971506e-06,2.39781549722029e-07,2.01451549734636e-06,"PSAP,CD109,APOH,SPP2,HSPA5,SERPINF2,VEGFB,QSOX1,CLU,TIMP1,ITIH4,PROS1,SCCPDH,APOA1,SELENOP,F5,TIMP3,PCDH7","9498,21685,616,11256,5238,9075,12681,9756,2095,11820,6169,9456,24275,600,10751,3542,11822,8659"
NA,"KEGG Pathway H.sap","path:hsa04512","ECM-receptor interaction",39,15,2.863,5.908,2.563,7.67198229989476e-09,8.11509240780127,1.91799557497369e-05,5.04735677624656e-07,4.24051744522139e-06,"VTN,ITGA8,SV2A,ITGB5,SDC4,ITGA1,CD47,ITGAV,COL1A1,LAMC1,THBS1,ITGA7,FRAS1,ITGB1,FN1","12724,6144,20566,6160,10661,6134,1682,6150,2197,6492,11785,6143,19185,6153,3778"
