"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Cellular Component","GO:0044297","cell body",39,7,1.336,2.757,1.463,0.0118386818074102,1.92669665197447,1,0.0449074056892902,0.377287847257515,"GNAZ,PGRMC1,CXADR,IL6ST,EPHA4,P2RX4,APP","4395,16090,2559,6021,3388,8535,620"
NA,"Direct GO Cellular Component","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment",58,9,1.718,2.3836,1.253,0.0119411750295095,1.92295293587636,1,0.0449074056892902,0.377287847257515,"TMED1,FN1,LMAN2L,TMED2,ERP44,HSPA5,LMAN2,TMED7,P4HB","17291,3778,19263,16996,18311,5238,16986,24253,8548"
NA,"Direct GO Cellular Component","GO:0033162","melanosome membrane",8,3,0.573,5.7603,2.526,0.0120023288996969,1.92073447643958,1,0.0449074056892902,0.377287847257515,"ABCB6,MREG,CANX","47,25478,1473"
NA,"Direct GO Cellular Component","GO:0042581","specific granule",8,3,0.573,5.7603,2.526,0.0120023288996969,1.92073447643958,1,0.0449074056892902,0.377287847257515,"SNAP23,CLCN3,STX3","11131,2021,11438"
NA,"Direct GO Cellular Component","GO:0031467","Cul7-RING ubiquitin ligase complex",3,2,0.382,10.2405,3.356,0.0121429624983841,1.91567534623081,1,0.0449074056892902,0.377287847257515,"CUL7,RBX1","21024,9928"
NA,"Direct GO Cellular Component","GO:0071953","elastic fiber",3,2,0.382,10.2405,3.356,0.0121429624983841,1.91567534623081,1,0.0449074056892902,0.377287847257515,"MFAP4,FBLN1","7035,3600"
NA,"Direct GO Cellular Component","GO:0098944","postsynaptic recycling endosome membrane",3,2,0.382,10.2405,3.356,0.0121429624983841,1.91567534623081,1,0.0449074056892902,0.377287847257515,"TFRC,ABHD17B","11763,24278"
NA,"Direct GO Cellular Component","GO:1990037","Lewy body core",3,2,0.382,10.2405,3.356,0.0121429624983841,1.91567534623081,1,0.0449074056892902,0.377287847257515,"HERPUD1,ATF4","13744,786"
NA,"Direct GO Cellular Component","GO:0030672","synaptic vesicle membrane",59,9,1.718,2.3432,1.228,0.0133051258558802,1.8759810130137,1,0.0489159038819126,0.41096509114673,"PHAF1,SYT1,SV2A,CLCN3,TPRG1L,SYNGR2,STX6,PTPRS,SYNGR1","29564,11509,20566,2021,27007,11499,11441,9681,11498"
NA,"Direct GO Cellular Component","GO:0005911","cell-cell junction",112,14,2.672,1.9201,0.941,0.0135867114939077,1.86688564649583,1,0.0489863415972247,0.411556870911513,"NECTIN2,ESAM,PTPRU,CDH2,FAT1,F11R,STX3,CADM1,CXADR,PCDH1,JAM3,SV2A,DSC3,FLRT3","9707,17474,9683,1759,3595,14685,11438,5951,2559,8655,15532,20566,3037,3762"
NA,"Direct GO Cellular Component","GO:0098553","lumenal side of endoplasmic reticulum membrane",15,4,0.763,4.0962,2.034,0.0136182029640285,1.86588019743769,1,0.0489863415972247,0.411556870911513,"CANX,HLA-A,CALR,SPPL2B","1473,4931,1455,30627"
NA,"Direct GO Cellular Component","GO:0030670","phagocytic vesicle membrane",51,8,1.527,2.4095,1.269,0.0162982514561344,1.7878589860062,1,0.0581250051930613,0.488335002757729,"ATP6V0D2,LAMP2,ATP6V0A2,CALR,VAMP7,RAB8B,HLA-A,SNAP23","18266,6501,18481,1455,11486,30273,4931,11131"
NA,"Direct GO Cellular Component","GO:0034663","endoplasmic reticulum chaperone complex",9,3,0.573,5.1202,2.356,0.0171439537616153,1.76588901328578,1,0.058727972201995,0.493400806966992,"P4HB,PPIB,HSPA5","8548,9255,5238"
NA,"Direct GO Cellular Component","GO:0043679","axon terminus",16,4,0.763,3.8402,1.941,0.0172425326385057,1.7633989432593,1,0.058727972201995,0.493400806966992,"TPBG,CLCN3,FLRT3,EPHA4","12004,2021,3762,3388"
NA,"Direct GO Cellular Component","GO:0030054","cell junction",118,14,2.672,1.8225,0.866,0.0206953024824644,1.68412822157029,1,0.0693542308393578,0.582676911523802,"NEU1,DSC3,SLC7A2,GJA1,F11R,CDH2,P2RX4,EGFR,CPNE3,MARCKS,CXADR,PCDH1,FAT1,FLRT3","7758,3037,11060,4274,14685,1759,8535,3236,2316,6759,2559,8655,3595,3762"
NA,"Direct GO Cellular Component","GO:0016324","apical plasma membrane",130,15,2.863,1.7724,0.826,0.0214149251948248,1.66928343831301,1,0.0705146218797287,0.5924258923629,"FN1,ATP6V0D2,CAV1,DDR2,ERBB2,SLC7A8,GJA1,CDH2,SLC19A1,FAT1,MREG,ATP1B1,SLC11A2,SLC31A1,STX3","3778,18266,1527,2731,3430,11066,4274,1759,10937,3595,25478,804,10908,11016,11438"
NA,"Direct GO Cellular Component","GO:0005890","sodium:potassium-exchanging ATPase complex",4,2,0.382,7.6803,2.941,0.0232414959929697,1.63373592100712,1,0.0705146218797287,0.5924258923629,"ATP1A3,ATP1B1","801,804"
NA,"Direct GO Cellular Component","GO:0042584","chromaffin granule membrane",4,2,0.382,7.6803,2.941,0.0232414959929697,1.63373592100712,1,0.0705146218797287,0.5924258923629,"SYT1,ANXA7","11509,545"
NA,"Direct GO Cellular Component","GO:0031092","platelet alpha granule membrane",10,3,0.573,4.6082,2.204,0.0233262369178142,1.63215531768485,1,0.0705146218797287,0.5924258923629,"PCDH7,CD109,APLP2","8659,21685,598"
NA,"Direct GO Cellular Component","GO:0070013","intracellular organelle lumen",10,3,0.573,4.6082,2.204,0.0233262369178142,1.63215531768485,1,0.0705146218797287,0.5924258923629,"TXNDC5,NBR1,SHMT2","21073,6746,10852"
NA,"Direct GO Cellular Component","GO:0005778","peroxisomal membrane",45,7,1.336,2.3894,1.257,0.0249930607976794,1.60218055435203,1,0.0750091860674651,0.630186801075473,"PXMP2,RAB8B,NBR1,PEX11B,MGST1,DHRS4,ACOX1","9716,30273,6746,8853,7061,16985,119"
NA,"Direct GO Cellular Component","GO:0009925","basal plasma membrane",27,5,0.954,2.8446,1.508,0.0280914221675336,1.55142627347633,1,0.0830124768544138,0.697426141795258,"ERBB2,CD81,MET,EGFR,SLC7A8","3430,1701,7029,3236,11066"
NA,"Direct GO Cellular Component","GO:0098978","glutamatergic synapse",311,29,5.534,1.4323,0.518,0.0311976710316999,1.50587782571983,1,0.0882993801445929,0.741843857100644,"PCDH9,NRP2,CRELD1,EPHA4,STX3,SV2A,APOE,NEO1,WNT5A,PI4K2A,CLCN3,PLAT,NTN1,NETO2,EPHA7,SYT1,FLRT3,C1QBP,PCDH7,ITGA8,USP46,CNTN1,PTPRS,CLSTN3,ADAM10,ITGB1,TFRC,ABHD17B,CALR","8661,8005,14630,3388,11438,20566,613,7754,12784,30031,2021,9051,8029,14644,3390,11509,3762,1243,8659,6144,20075,2171,9681,18371,188,6153,11763,24278,1455"
NA,"Direct GO Cellular Component","GO:0060170","ciliary membrane",19,4,0.763,3.2338,1.693,0.0314698990835329,1.50210464976346,1,0.0882993801445929,0.741843857100644,"TCTN3,TXNDC15,EHD3,TMEM231","24519,20652,3244,37234"
NA,"Direct GO Cellular Component","GO:0098686","hippocampal mossy fiber to CA3 synapse",19,4,0.763,3.2338,1.693,0.0314698990835329,1.50210464976346,1,0.0882993801445929,0.741843857100644,"IGSF8,SYT1,BACE1,EPHA7","17813,11509,933,3390"
NA,"Direct GO Cellular Component","GO:0097060","synaptic membrane",28,5,0.954,2.743,1.456,0.0324295261072286,1.48905939762735,1,0.0906865942595878,0.761899944967772,"FLRT3,ITGB1,ADAM10,PCDH9,APP","3762,6153,188,8661,620"
NA,"Direct GO Cellular Component","GO:0045211","postsynaptic membrane",58,8,1.527,2.1187,1.083,0.0330639096293715,1.48064579474301,1,0.0922542121355231,0.775070226453773,"EPHA7,CLSTN3,CNTN1,SYT1,FLRT3,EPHA4,NRP2,ABHD17B","3390,18371,2171,11509,3762,3388,8005,24278"
NA,"Direct GO Cellular Component","GO:0045335","phagocytic vesicle",58,8,1.527,2.1187,1.083,0.0330639096293715,1.48064579474301,1,0.0922542121355231,0.775070226453773,"RAB8B,ITGB5,STX6,CLCN3,LAMP1,SYT11,ITGAV,VAMP7","30273,6160,11441,2021,6499,19239,6150,11486"
NA,"Direct GO Cellular Component","GO:0045202","synapse",418,37,7.061,1.3597,0.443,0.0333911977013029,1.4763680030559,1,0.0930635387438767,0.781869752926236,"GPC1,SYT1,SYT11,ATP1A3,NDFIP1,MME,SYNGR1,NPTN,CLU,SDCBP,SV2A,USP46,ALDH1A1,EXT1,ITGB1,SNAP23,CADM1,C4A,NETO2,YBX1,NTN1,ABHD17B,CNTN1,VAMP7,PGRMC1,APP,GNAZ,CRELD1,LRP6,SYNGR2,FLRT3,CDH2,TPRG1L,PTPRS,CLSTN3,PI4K2A,EPHA4","4449,11509,19239,801,17592,7154,11498,17867,2095,10662,20566,20075,402,3512,6153,11131,5951,1323,14644,8014,8029,24278,2171,11486,16090,620,4395,14630,6698,11499,3762,1759,27007,9681,18371,30031,3388"
NA,"Direct GO Cellular Component","GO:0001669","acrosomal vesicle",38,6,1.145,2.4254,1.278,0.0344765965672135,1.46247561306289,1,0.0957683237978153,0.804593900862,"CALR,ITGA1,CXADR,VDAC2,DLD,ATP6V0A2","1455,6134,2559,12672,2898,18481"
NA,"Direct GO Cellular Component","GO:0030133","transport vesicle",59,8,1.527,2.0828,1.059,0.0361633266918798,1.44173162527986,1,0.0963284683819549,0.809299934111064,"CD55,M6PR,NRSN2,FGFR3,TMED2,CD59,IGF2R,TMED7","2665,6752,16229,3690,16996,1689,5467,24253"
NA,"Direct GO Cellular Component","GO:0033179","proton-transporting V-type ATPase, V0 domain",5,2,0.382,6.1443,2.619,0.0370793692027923,1.43086766271731,1,0.0963284683819549,0.809299934111064,"ATP6V0A2,ATP6V0D2","18481,18266"
NA,"Direct GO Cellular Component","GO:0042824","MHC class I peptide loading complex",5,2,0.382,6.1443,2.619,0.0370793692027923,1.43086766271731,1,0.0963284683819549,0.809299934111064,"HLA-A,CALR","4931,1455"
NA,"Direct GO Cellular Component","GO:0045178","basal part of cell",5,2,0.382,6.1443,2.619,0.0370793692027923,1.43086766271731,1,0.0963284683819549,0.809299934111064,"ITGA1,SLC11A2","6134,10908"
NA,"Direct GO Cellular Component","GO:0048179","activin receptor complex",5,2,0.382,6.1443,2.619,0.0370793692027923,1.43086766271731,1,0.0963284683819549,0.809299934111064,"ACVR1B,ACVR2A","172,173"
NA,"Direct GO Cellular Component","GO:0097197","tetraspanin-enriched microdomain",5,2,0.382,6.1443,2.619,0.0370793692027923,1.43086766271731,1,0.0963284683819549,0.809299934111064,"CD81,ADAM10","1701,188"
NA,"Direct GO Cellular Component","GO:0097443","sorting endosome",5,2,0.382,6.1443,2.619,0.0370793692027923,1.43086766271731,1,0.0963284683819549,0.809299934111064,"LDLR,CLTCL1","6547,2093"
NA,"Direct GO Cellular Component","GO:0005773","vacuole",12,3,0.573,3.8402,1.941,0.0388137480839647,1.41101441720362,1,0.0973263492576847,0.817683592032175,"GLB1L2,SLC11A2,STX3","25129,10908,11438"
NA,"Direct GO Cellular Component","GO:0036020","endolysosome membrane",12,3,0.573,3.8402,1.941,0.0388137480839647,1.41101441720362,1,0.0973263492576847,0.817683592032175,"LDLR,ABCB6,RNF167","6547,47,24544"
NA,"Direct GO Cellular Component","GO:0046930","pore complex",13,3,0.573,3.5448,1.826,0.0480837531478959,1.31800164109255,1,0.114376196831341,0.960927232772431,"TOMM40L,ADAM10,VDAC2","25756,188,12672"
NA,"Direct GO Cellular Component","GO:0043025","neuronal cell body",158,16,3.053,1.5555,0.637,0.0513970798906358,1.2890615546119,1,0.121032347295166,1,"BMPR1A,PGRMC1,IL6ST,PI4K2A,APOE,SERPINF1,C4A,BACE1,LRP6,ELOVL5,ATP1A3,AKAP12,EPHA7,SEZ6L2,MME,NRSN2","1076,16090,6021,30031,613,8824,1323,933,6698,21308,801,370,3390,30844,7154,16229"
NA,"Direct GO Cellular Component","GO:0030424","axon",196,19,3.626,1.489,0.574,0.0522502868751188,1.28191132075874,1,0.121032347295166,1,"MME,BACE1,APP,PTPRS,RTN4RL2,CNTN1,NRP2,ADAM10,SERPINF1,FLRT3,ATP1A3,ROBO1,EPHA4,SYT11,ALDH1A1,PRPH,NPTN,C4A,SYT1","7154,933,620,9681,23053,2171,8005,188,8824,3762,801,10249,3388,19239,402,9461,17867,1323,11509"
NA,"Direct GO Cellular Component","GO:0030659","cytoplasmic vesicle membrane",98,11,2.099,1.7242,0.786,0.0529574694727319,1.27607277546197,1,0.121032347295166,1,"BACE1,SORT1,MREG,TMED2,LAMP3,CLTCL1,RAP2C,SYT11,ZDHHC13,SYNGR2,LRIG3","933,11186,25478,16996,14582,2093,21165,19239,18413,11499,30991"
NA,"Direct GO Cellular Component","GO:0031466","Cul5-RING ubiquitin ligase complex",6,2,0.382,5.1202,2.356,0.0532542328098731,1.27364586745894,1,0.121032347295166,1,"RNF7,RBX1","10070,9928"
NA,"Direct GO Cellular Component","GO:0070382","exocytic vesicle",6,2,0.382,5.1202,2.356,0.0532542328098731,1.27364586745894,1,0.121032347295166,1,"SYT1,SYT11","11509,19239"
NA,"Direct GO Cellular Component","GO:0071986","Ragulator complex",6,2,0.382,5.1202,2.356,0.0532542328098731,1.27364586745894,1,0.121032347295166,1,"LAMTOR4,LAMTOR2","33772,29796"
NA,"Direct GO Cellular Component","GO:0042383","sarcolemma",43,6,1.145,2.1434,1.1,0.0580956778631518,1.23585617655986,1,0.128704623924301,1,"ATP1B1,LAMP1,CDH2,SGCE,ANXA2,ITGB1","804,6499,1759,10808,537,6153"
NA,"Direct GO Cellular Component","GO:0030140","trans-Golgi network transport vesicle",14,3,0.573,3.2916,1.719,0.0583289355624934,1.23411594888378,1,0.128704623924301,1,"SORT1,RAB8B,IGF2R","11186,30273,5467"
NA,"Direct GO Cellular Component","GO:0012507","ER to Golgi transport vesicle membrane",34,5,0.954,2.2589,1.176,0.0669239555880832,1.17441839766619,1,0.144357108688704,1,"PEF1,TMED2,CD59,TMED7,HLA-A","30009,16996,1689,24253,4931"
NA,"Direct GO Cellular Component","GO:0030057","desmosome",15,3,0.573,3.0721,1.619,0.0695066187121095,1.15797383809647,1,0.146560649255641,1,"DSC3,JAM3,CDH2","3037,15532,1759"
NA,"Direct GO Cellular Component","GO:0044322","endoplasmic reticulum quality control compartment",15,3,0.573,3.0721,1.619,0.0695066187121095,1.15797383809647,1,0.146560649255641,1,"CALR,CANX,HERPUD1","1455,1473,13744"
NA,"Direct GO Cellular Component","GO:0002080","acrosomal membrane",7,2,0.382,4.3888,2.134,0.0714043483173485,1.1462753401464,1,0.146560649255641,1,"CAV1,MFGE8","1527,7036"
NA,"Direct GO Cellular Component","GO:0005641","nuclear envelope lumen",7,2,0.382,4.3888,2.134,0.0714043483173485,1.1462753401464,1,0.146560649255641,1,"IGF2R,APP","5467,620"
NA,"Direct GO Cellular Component","GO:0043220","Schmidt-Lanterman incisure",7,2,0.382,4.3888,2.134,0.0714043483173485,1.1462753401464,1,0.146560649255641,1,"ANXA2,JAM3","537,15532"
NA,"Direct GO Cellular Component","GO:0044194","cytolytic granule",7,2,0.382,4.3888,2.134,0.0714043483173485,1.1462753401464,1,0.146560649255641,1,"LAMP1,CALR","6499,1455"
NA,"Direct GO Cellular Component","GO:0098637","protein complex involved in cell-matrix adhesion",7,2,0.382,4.3888,2.134,0.0714043483173485,1.1462753401464,1,0.146560649255641,1,"LAMC1,VTN","6492,12724"
