"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs","term_norm","overlap_string","overlap_count"
NA,"REACTOME pathway","R-HSA-1430728","Metabolism",1162,93,17.748,1.2294,0.298,0.0169032856678076,1.7720288688358,1,0.058727972201995,0.493400806966992,"ADIPOR1,SERINC1,VKORC1L1,SMPD1,ATP5MF,SERINC3,OGN,PXMP2,APOA1,CRAT,GNG5,LSS,COQ3,ELOVL5,GSTK1,UROS,ACOT8,LPIN1,PLA2G4A,ATP5PB,ENO3,HMGCL,MDH2,LMBRD1,GLB1L2,SHMT2,CPNE3,DNPH1,PITPNB,NEU1,PSMA6,ACOX1,CAV1,GPC3,IVD,CD320,TRIB3,PGAM5,UGCG,MINPP1,B4GAT1,OXCT1,RPE,APOC3,DHODH,GPC1,M6PR,BPNT2,NUP37,PLPP3,RIDA,SLC44A1,PPP1CB,AOC1,AUH,EXT1,HMGCS1,MGST1,ACOT13,NUDT16,SLC19A1,B4GALT5,ATP5MG,HACL1,NME3,PTGS2,ALDH1A1,CPT2,GLO1,LDLR,MPC1,SQOR,NUDT8,UQCRC2,CLOCK,CHSY1,PKLR,ARF3,DLD,HADHB,MARCKS,PI4K2A,ATP5MK,SDC4,ALDH4A1,ACAA2,PLD3,PSAP,ACAT2,BCAT2,GALNS,IDI1,NDUFA5","24040,13464,21492,11120,848,11699,8126,9716,600,2342,4408,6708,18175,21308,16906,12592,15919,13345,9035,840,3354,5005,6971,23038,25129,10852,2316,21218,9002,7758,9535,119,1527,4451,6186,16692,16228,28763,12524,7102,15685,8527,10293,610,2867,4449,6752,26019,29929,9229,16897,18798,9282,80,890,3512,5007,7061,20999,26442,10937,928,14247,17856,7851,9605,402,2330,4323,6547,21606,20390,8055,12586,2082,17198,9020,654,2898,4803,6759,30031,30889,10661,406,83,17158,9498,94,977,4122,5387,7688","metabolism","ACAA2;ACAT2;ACOT13;ACOT8;ACOX1;ADIPOR1;ALDH1A1;ALDH4A1;AOC1;APOA1;APOC3;ARF3;ATP5MF;ATP5MG;ATP5MK;ATP5PB;AUH;B4GALT5;B4GAT1;BCAT2;BPNT2;CAV1;CD320;CHSY1;CLOCK;COQ3;CPNE3;CPT2;CRAT;DHODH;DLD;DNPH1;ELOVL5;ENO3;EXT1;GALNS;GLB1L2;GLO1;GNG5;GPC1;GPC3;GSTK1;HACL1;HADHB;HMGCL;HMGCS1;IDI1;IVD;LDLR;LMBRD1;LPIN1;LSS;M6PR;MARCKS;MDH2;MGST1;MINPP1;MPC1;NDUFA5;NEU1;NME3;NUDT16;NUDT8;NUP37;OGN;OXCT1;PGAM5;PI4K2A;PITPNB;PKLR;PLA2G4A;PLD3;PLPP3;PPP1CB;PSAP;PSMA6;PTGS2;PXMP2;RIDA;RPE;SDC4;SERINC1;SERINC3;SHMT2;SLC19A1;SLC44A1;SMPD1;SQOR;TRIB3;UGCG;UQCRC2;UROS;VKORC1L1",93
NA,"REACTOME pathway","R-HSA-168256","Immune System",848,81,15.458,1.4672,0.553,0.000198328460575189,3.70261495909853,0.495821151437974,0.00335014291512144,0.0281460972650358,"ANXA2,CLU,FOSB,IL10RB,MAPKAP1,MT2A,PTGS2,SNAP23,MGRN1,TOLLIP,TMEM258,CXADR,HSPA5,ITGB1,KIF18A,P4HB,STX3,CUL7,QPCT,RNF130,AOC1,CD81,STOM,IGF2R,MGST1,ATP6V0D2,PSAP,VTN,PGRMC1,GOLGA7,EDA2R,C4A,COL1A1,GALNS,IL13RA1,ULBP3,NEU1,QSOX1,CPNE3,ATP6V0A2,CMTM6,CALR,CD55,HSPA6,ITGB5,TIFA,PRKCSH,VAMP7,RBX1,BRI3,TRIB3,ADAM10,ADGRE5,FOS,IL6ST,MME,NUP37,PSMA6,SPOP,ERP44,VRK3,C4BPA,CTSV,HLA-A,ITGAV,TXNDC5,YBX1,TRIM21,RNF7,PLD3,KLHL11,CD59,EGR1,IFNGR1,LAMP1,H4C16,PROS1,TIMP1,NPC2,LAMTOR2,RAP2C","537,2095,3797,5965,18752,7406,9605,11131,20254,16476,1164,2559,5238,6153,29441,8548,11438,21024,9753,18280,80,1701,3383,5467,7061,18266,9498,12724,16090,24876,17756,1323,2197,4122,5974,14895,7758,9756,2316,18481,19177,1455,2665,5239,6160,19075,9411,11486,9928,1109,16228,188,1711,3796,6021,7154,29929,9535,11254,18311,18996,1325,2538,4931,6150,21073,8014,11312,10070,17158,19008,1689,3238,5439,6499,20510,9456,11820,14537,29796,21165","immune system","ADAM10;ADGRE5;ANXA2;AOC1;ATP6V0A2;ATP6V0D2;BRI3;C4A;C4BPA;CALR;CD55;CD59;CD81;CLU;CMTM6;COL1A1;CPNE3;CTSV;CUL7;CXADR;EDA2R;EGR1;ERP44;FOS;FOSB;GALNS;GOLGA7;H4C16;HLA-A;HSPA5;HSPA6;IFNGR1;IGF2R;IL10RB;IL13RA1;IL6ST;ITGAV;ITGB1;ITGB5;KIF18A;KLHL11;LAMP1;LAMTOR2;MAPKAP1;MGRN1;MGST1;MME;MT2A;NEU1;NPC2;NUP37;P4HB;PGRMC1;PLD3;PRKCSH;PROS1;PSAP;PSMA6;PTGS2;QPCT;QSOX1;RAP2C;RBX1;RNF130;RNF7;SNAP23;SPOP;STOM;STX3;TIFA;TIMP1;TMEM258;TOLLIP;TRIB3;TRIM21;TXNDC5;ULBP3;VAMP7;VRK3;VTN;YBX1",81
NA,"REACTOME pathway","R-HSA-162582","Signal Transduction",980,81,15.458,1.2696,0.344,0.0122447658787292,1.91204951421816,1,0.0452170084148051,0.379888962686511,"PPP1CB,CAV1,STOM,GNG5,NDUFA5,KIF18A,VEGFB,TMEM59,DHRS4,CDON,P4HB,ACVR1B,COL1A1,FLT1,ITGB1,VRK3,LAMTOR4,PTPRS,SPOP,RCE1,FLRT3,PLA2G4A,ALDH1A1,DLD,GJA1,LRP6,NUP37,TFRC,SNAP23,SPINT2,LAMTOR2,PSAP,ADGRE5,ERBB2,HGFAC,NOTCH2,H4C16,WNT5A,AKAP12,TMED2,ABHD17B,PCDH7,ACVR2A,CRABP2,FOS,ITGB5,LGR4,RIT1,CILP,PTPRU,BAMBI,PLAT,BMPR1A,EGR1,GNAZ,MET,MAPKAP1,TIMP1,NRP2,NMU,F11R,CNTN1,FGFR3,ITGAV,YBX1,GOLGA7,ATP6V0D2,PSMA6,FZD7,RBX1,ATP6V0A2,PGF,ADAM10,CD55,FOSB,LAMC1,TRIB3,SHMT2,ITGA8,SPRY2,LRIG1","9282,1527,3383,4408,7688,29441,12681,1239,16985,17104,8548,172,2197,3763,6153,18996,33772,9681,11254,13721,3762,9035,402,2898,4274,6698,29929,11763,11131,11247,29796,9498,1711,3430,4894,7882,20510,12784,370,16996,24278,8659,173,2339,3796,6160,13299,10023,1980,9683,30251,9051,1076,3238,4395,7029,18752,11820,8005,7859,14685,2171,3690,6150,8014,24876,18266,9535,4045,9928,18481,8893,188,2665,3797,6492,16228,10852,6144,11270,17360","signal transduction","ABHD17B;ACVR1B;ACVR2A;ADAM10;ADGRE5;AKAP12;ALDH1A1;ATP6V0A2;ATP6V0D2;BAMBI;BMPR1A;CAV1;CD55;CDON;CILP;CNTN1;COL1A1;CRABP2;DHRS4;DLD;EGR1;ERBB2;F11R;FGFR3;FLRT3;FLT1;FOS;FOSB;FZD7;GJA1;GNAZ;GNG5;GOLGA7;H4C16;HGFAC;ITGA8;ITGAV;ITGB1;ITGB5;KIF18A;LAMC1;LAMTOR2;LAMTOR4;LGR4;LRIG1;LRP6;MAPKAP1;MET;NDUFA5;NMU;NOTCH2;NRP2;NUP37;P4HB;PCDH7;PGF;PLA2G4A;PLAT;PPP1CB;PSAP;PSMA6;PTPRS;PTPRU;RBX1;RCE1;RIT1;SHMT2;SNAP23;SPINT2;SPOP;SPRY2;STOM;TFRC;TIMP1;TMED2;TMEM59;TRIB3;VEGFB;VRK3;WNT5A;YBX1",81
NA,"KEGG Pathway H.sap","path:hsa01100","Metabolic pathways",849,64,12.214,1.1579,0.212,0.11438496224497,0.941631066830595,1,0.208884153113532,1,"LPIN1,COQ3,VKORC1L1,EXT1,HMGCL,NDUFA5,AUH,RGN,GALNS,SMPD1,ACOT8,CHST10,NUDT16,IVD,AOC1,PLPP3,UQCRC2,PLD3,SQOR,PI4K2A,GLO1,MGST1,ATP5MF,PTGS2,RPE,ATP5MG,ATP6V0D2,C1GALT1C1,ALDH1A1,HMGCS1,NEU1,PKLR,GANAB,ACOX1,GSTK1,GALNT10,DHODH,LSS,ACAA2,B4GALT5,UROS,CHSY1,ELOVL5,ENO3,HADHB,MINPP1,OXCT1,BCAT2,SHMT2,B4GAT1,ATP6V0A2,BPNT2,ALDH4A1,IDI1,NME3,PLA2G4A,UGCG,DHRS4,TGDS,DLD,GCNT1,MDH2,ATP5PB,ACAT2","13345,18175,21492,3512,5005,7688,890,9989,4122,11120,15919,19650,26442,6186,80,9229,12586,17158,20390,30031,4323,7061,848,9605,10293,14247,18266,24338,402,5007,7758,9020,4138,119,16906,19873,2867,6708,83,928,12592,17198,21308,3354,4803,7102,8527,977,10852,15685,18481,26019,406,5387,7851,9035,12524,16985,20324,2898,4203,6971,840,94","metabolic pathways","ACAA2;ACAT2;ACOT8;ACOX1;ALDH1A1;ALDH4A1;AOC1;ATP5MF;ATP5MG;ATP5PB;ATP6V0A2;ATP6V0D2;AUH;B4GALT5;B4GAT1;BCAT2;BPNT2;C1GALT1C1;CHST10;CHSY1;COQ3;DHODH;DHRS4;DLD;ELOVL5;ENO3;EXT1;GALNS;GALNT10;GANAB;GCNT1;GLO1;GSTK1;HADHB;HMGCL;HMGCS1;IDI1;IVD;LPIN1;LSS;MDH2;MGST1;MINPP1;NDUFA5;NEU1;NME3;NUDT16;OXCT1;PI4K2A;PKLR;PLA2G4A;PLD3;PLPP3;PTGS2;RGN;RPE;SHMT2;SMPD1;SQOR;TGDS;UGCG;UQCRC2;UROS;VKORC1L1",64
NA,"REACTOME pathway","R-HSA-597592","Post-translational protein modification",759,59,11.26,1.194,0.256,0.0823755252387011,1.08420180326237,1,0.165015074596757,1,"QSOX1,RNF7,GANAB,APOA1,NUP37,CD55,EEF1AKMT1,LAMC1,VDAC2,RCE1,TMED7,C4A,LMAN2L,GPC3,NEU1,PROS1,CHST10,B4GAT1,KLHL11,CD59,TBC1D20,CCN1,SPP2,CUL7,SEC22A,ARF3,PALB2,F5,RTN4RL2,MFGE8,STC2,TMED2,RAB8B,TMEM258,H4C16,SERPIND1,P4HB,PSMA6,ADAMTS1,PRSS23,ADAM10,GALNT10,CDH2,CD109,ITIH2,TIMP1,RBX1,C1GALT1C1,BMP4,PAAF1,GCNT1,MIA2,B4GALT5,LMAN2,TMEM132A,CALR,TRAPPC5,HLA-A,PRKCSH","9756,10070,4138,600,29929,2665,27351,6492,12672,13721,24253,1323,19263,4451,7758,9456,19650,15685,19008,1689,16133,2654,11256,21024,20260,654,26144,3542,23053,7036,11374,16996,30273,1164,20510,4838,8548,9535,217,14370,188,19873,1759,21685,6167,11820,9928,24338,1071,25687,4203,18432,928,16986,31092,1455,23067,4931,9411","post translational protein modification","ADAM10;ADAMTS1;APOA1;ARF3;B4GALT5;B4GAT1;BMP4;C1GALT1C1;C4A;CALR;CCN1;CD109;CD55;CD59;CDH2;CHST10;CUL7;EEF1AKMT1;F5;GALNT10;GANAB;GCNT1;GPC3;H4C16;HLA-A;ITIH2;KLHL11;LAMC1;LMAN2;LMAN2L;MFGE8;MIA2;NEU1;NUP37;P4HB;PAAF1;PALB2;PRKCSH;PROS1;PRSS23;PSMA6;QSOX1;RAB8B;RBX1;RCE1;RNF7;RTN4RL2;SEC22A;SERPIND1;SPP2;STC2;TBC1D20;TIMP1;TMED2;TMED7;TMEM132A;TMEM258;TRAPPC5;VDAC2",59
NA,"REACTOME pathway","R-HSA-1266738","Developmental Biology",555,48,9.16,1.3285,0.41,0.0245734103390711,1.60953456722114,1,0.0738383724130741,0.620350255044264,"TFRC,EDIL3,ZNF335,ITGAV,NTN3,ACVR1B,COL1A1,ITGA8,FLRT3,EPHA7,MEIS1,ALDH1A1,PSMA6,NTN1,RGMA,GPC1,MME,CDH2,VTN,CTCF,H4C16,ITGB1,PAX6,ACVR2A,DSC3,NRP2,LRIG1,EPHB4,MET,ANXA2,ROBO1,RBX1,ADGRG6,ITGA1,NEO1,CNTN1,CLTCL1,KDM6B,UNC5B,LAMC1,PKLR,ADAM10,EPHA4,SLIT2,CDON,ERBB2,MFGE8,BMP4","11763,3173,15807,6150,8030,172,2197,6144,3762,3390,7000,402,9535,8029,30308,4449,7154,1759,12724,13723,20510,6153,8620,173,3037,8005,17360,3395,7029,537,10249,9928,13841,6134,7754,2171,2093,29012,12568,6492,9020,188,3388,11086,17104,3430,7036,1071","developmental biology","ACVR1B;ACVR2A;ADAM10;ADGRG6;ALDH1A1;ANXA2;BMP4;CDH2;CDON;CLTCL1;CNTN1;COL1A1;CTCF;DSC3;EDIL3;EPHA4;EPHA7;EPHB4;ERBB2;FLRT3;GPC1;H4C16;ITGA1;ITGA8;ITGAV;ITGB1;KDM6B;LAMC1;LRIG1;MEIS1;MET;MFGE8;MME;NEO1;NRP2;NTN1;NTN3;PAX6;PKLR;PSMA6;RBX1;RGMA;ROBO1;SLIT2;TFRC;UNC5B;VTN;ZNF335",48
NA,"REACTOME pathway","R-HSA-109582","Hemostasis",243,41,7.824,2.5917,1.374,1.16989368306397e-08,7.93185360402873,2.92473420765993e-05,7.06308671555613e-07,5.93402522591246e-06,"SERPINF2,TIMP3,JAM3,COL1A1,ITGA1,ITIH4,QSOX1,EHD3,APOA1,GLG1,PLA2G4A,SPP2,KIF18A,CAV1,SERPIND1,PROS1,VEGFB,ESAM,CXADR,ITGAV,P2RX4,SDC4,F11R,APOH,GNG5,PLAT,TIMP1,CD99L2,CLU,HSPA5,PSAP,SLC7A8,CD109,ANXA2,F5,ITGB1,PCDH7,SELENOP,SCCPDH,ATP1B1,GPC1","9075,11822,15532,2197,6134,6169,9756,3244,600,4316,9035,11256,29441,1527,4838,9456,12681,17474,2559,6150,8535,10661,14685,616,4408,9051,11820,18237,2095,5238,9498,11066,21685,537,3542,6153,8659,10751,24275,804,4449","hemostasis","ANXA2;APOA1;APOH;ATP1B1;CAV1;CD109;CD99L2;CLU;COL1A1;CXADR;EHD3;ESAM;F11R;F5;GLG1;GNG5;GPC1;HSPA5;ITGA1;ITGAV;ITGB1;ITIH4;JAM3;KIF18A;P2RX4;PCDH7;PLA2G4A;PLAT;PROS1;PSAP;QSOX1;SCCPDH;SDC4;SELENOP;SERPIND1;SERPINF2;SLC7A8;SPP2;TIMP1;TIMP3;VEGFB",41
NA,"REACTOME pathway","R-HSA-5653656","Vesicle-mediated transport",411,35,6.679,1.3081,0.387,0.0600366224175133,1.22158374858562,1,0.131455157783742,1,"SNAP23,CD59,M6PR,RAB8B,TMED2,APOA1,F5,VAMP7,KIF18A,WNT5A,SEC22A,SCARB1,IGF2R,ARFRP1,COL1A1,MIA2,LMAN2L,LMAN2,ARF3,GJA1,SYT1,TRAPPC5,CLTCL1,SCARB2,LDLR,TMED7,STX6,CD55,PLA2G4A,TXNDC5,TFRC,SYT11,CALR,HPX,TBC1D20","11131,1689,6752,30273,16996,600,3542,11486,29441,12784,20260,1664,5467,662,2197,18432,19263,16986,654,4274,11509,23067,2093,1665,6547,24253,11441,2665,9035,21073,11763,19239,1455,5171,16133","vesicle mediated transport","APOA1;ARF3;ARFRP1;CALR;CD55;CD59;CLTCL1;COL1A1;F5;GJA1;HPX;IGF2R;KIF18A;LDLR;LMAN2;LMAN2L;M6PR;MIA2;PLA2G4A;RAB8B;SCARB1;SCARB2;SEC22A;SNAP23;STX6;SYT1;SYT11;TBC1D20;TFRC;TMED2;TMED7;TRAPPC5;TXNDC5;VAMP7;WNT5A",35
NA,"REACTOME pathway","R-HSA-1474244","Extracellular matrix organization",95,26,4.962,4.204,2.072,1.67425712628389e-10,9.77617784386308,4.18564281570972e-07,1.51546244125315e-08,1.27320996010326e-07,"COL1A1,MFAP3,VTN,ITGA7,P4HB,SGCE,ITGB5,BMP4,SDC4,JAM3,CTSV,MFAP4,ITGA8,ITGAV,PPIB,ADAMTS1,LAMC1,CD151,TIMP1,ITGA1,DDR2,ADAM9,ITGB1,ADAM10,PTPRS,F11R","2197,7034,12724,6143,8548,10808,6160,1071,10661,15532,2538,7035,6144,6150,9255,217,6492,1630,11820,6134,2731,216,6153,188,9681,14685","extracellular matrix organization","ADAM10;ADAM9;ADAMTS1;BMP4;CD151;COL1A1;CTSV;DDR2;F11R;ITGA1;ITGA7;ITGA8;ITGAV;ITGB1;ITGB5;JAM3;LAMC1;MFAP3;MFAP4;P4HB;PPIB;PTPRS;SDC4;SGCE;TIMP1;VTN",26
NA,"KEGG Pathway H.sap","path:hsa05200","Pathways in cancer",250,25,4.771,1.5361,0.619,0.0206873778760945,1.68429455264551,1,0.0693542308393578,0.582676911523802,"NOTCH2,ERBB2,IL13RA1,ITGB1,PTGS2,FOS,MET,WNT5A,IFNAR1,PGF,FGFR3,IL6ST,LAMC1,RBX1,BMP4,FZD7,MGST1,EGFR,IFNGR1,PML,FN1,ITGAV,LRP6,VEGFB,GNG5","7882,3430,5974,6153,9605,3796,7029,12784,5432,8893,3690,6021,6492,9928,1071,4045,7061,3236,5439,9113,3778,6150,6698,12681,4408","pathways in cancer","BMP4;EGFR;ERBB2;FGFR3;FN1;FOS;FZD7;GNG5;IFNAR1;IFNGR1;IL13RA1;IL6ST;ITGAV;ITGB1;LAMC1;LRP6;MET;MGST1;NOTCH2;PGF;PML;PTGS2;RBX1;VEGFB;WNT5A",25
