"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-8964043","Plasma lipoprotein clearance","5/348","22/5359",0.227272727272727,3.49986938349007,3.0960561747969,0.0117861673658538,0.161925269523136,0.15041257723017,"APOA1/APOE/LDLR/NPC2/SCARB1",5,"plasma lipoprotein clearance",FALSE,FALSE,FALSE,TRUE
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","3/348","8/5359",0.375,5.77478448275862,3.56131236062332,0.0118949823232201,0.161925269523136,0.15041257723017,"APP/NMU/PSAP",3,"class a/1 (rhodopsin-like receptors)",FALSE,FALSE,FALSE,TRUE
"R-HSA-375276","Peptide ligand-binding receptors","3/348","8/5359",0.375,5.77478448275862,3.56131236062332,0.0118949823232201,0.161925269523136,0.15041257723017,"APP/NMU/PSAP",3,"peptide ligand-binding receptors",FALSE,FALSE,FALSE,TRUE
"R-HSA-1236973","Cross-presentation of particulate exogenous antigens (phagosomes)","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"ITGAV/ITGB5",2,"cross-presentation of particulate exogenous antigens (phagosomes)",FALSE,FALSE,TRUE,TRUE
"R-HSA-1251932","PLCG1 events in ERBB2 signaling","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"ERBB2/EGFR",2,"plcg1 events in erbb2 signaling",FALSE,FALSE,TRUE,TRUE
"R-HSA-1433617","Regulation of signaling by NODAL","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"ACVR1B/ACVR2A",2,"regulation of signaling by nodal",FALSE,FALSE,TRUE,TRUE
"R-HSA-1566977","Fibronectin matrix formation","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"FN1/ITGB1",2,"fibronectin matrix formation",FALSE,FALSE,TRUE,TRUE
"R-HSA-168799","Neurotoxicity of clostridium toxins","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"SV2A/SYT1",2,"neurotoxicity of clostridium toxins",FALSE,FALSE,TRUE,TRUE
"R-HSA-194306","Neurophilin interactions with VEGF and VEGFR","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"FLT1/NRP2",2,"neurophilin interactions with vegf and vegfr",FALSE,FALSE,TRUE,TRUE
"R-HSA-2168880","Scavenging of heme from plasma","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"APOA1/HPX",2,"scavenging of heme from plasma",FALSE,FALSE,TRUE,TRUE
"R-HSA-8964011","HDL clearance","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"APOA1/SCARB1",2,"hdl clearance",FALSE,FALSE,TRUE,TRUE
"R-HSA-8964026","Chylomicron clearance","2/348","3/5359",0.666666666666667,10.2662835249042,4.23033443816372,0.0120733753591812,0.161925269523136,0.15041257723017,"APOE/LDLR",2,"chylomicron clearance",FALSE,FALSE,TRUE,TRUE
"R-HSA-428157","Sphingolipid metabolism","8/348","49/5359",0.163265306122449,2.51419188365001,2.80582427759809,0.0126112455467482,0.167172324689453,0.155286573072567,"B4GALT5/NEU1/PLPP3/GLB1L2/M6PR/PSAP/SMPD1/UGCG",8,"sphingolipid metabolism",FALSE,FALSE,FALSE,TRUE
