"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007155","cell adhesion","90/496","573/7601",0.157068062827225,2.40700472893092,9.25385275691421,5.90034189391029e-16,3.12777123796185e-12,2.47006944337697e-12,"ADAM9/APLP1/APOA1/APP/BMP4/CCN1/CCN2/CD151/CD81/COL1A1/DDR2/DGCR2/EDIL3/EPHA4/EPHA7/ERBB2/FAT1/FN1/FZD7/GCNT1/HABP2/HLA-A/IL6ST/LRP6/MFAP4/MFGE8/NDFIP1/NEO1/NTN1/PLPP3/PTPRS/SDC4/SERPINF2/SPINT2/SUSD5/THBS1/VTN/WNT5A/ADAM10/ADGRE5/ANTXR1/ANXA2/ATP1B1/C1QBP/CADM1/CALR/CAV1/CD276/CD46/CD47/CD55/CD83/CD99L2/CDH2/CDON/CHST10/CLSTN3/CNTN1/CXADR/DSC3/EGFR/EPHB4/ESAM/EXT1/F11R/FBLN1/FLRT3/ITGA1/ITGA7/ITGA8/ITGAV/ITGB1/ITGB5/JAM3/LAMC1/NECTIN2/NPTN/NRP2/P4HB/PCDH1/PCDH7/PCDH9/PML/PPP1CB/PTPRU/ROBO1/SGCE/STX3/TFRC/TPBG",90
"GO:0009611","response to wounding","52/496","275/7601",0.189090909090909,2.89774193548387,8.46906834383318,1.27924578414317e-12,3.39064095087147e-09,2.6776634123881e-09,"APOE/APOH/CCN1/CCN2/CD151/DDR2/EPHA4/ERBB2/F5/FN1/FZD7/HGFAC/IL6ST/NEO1/PAX6/PLPP3/PROS1/PTPRS/RTN4RL2/SDC4/SERPIND1/SERPINF2/THBS1/TSKU/VTN/WNT5A/ANXA2/C1GALT1C1/CAV1/CD109/CD59/DCBLD2/EXT1/F11R/FBLN1/FLRT3/GRN/ITGAV/ITGB1/ITGB5/NOTCH2/P2RX4/PLA2G4A/PLAT/PLSCR1/RGMA/SCARB1/SMPD1/SULF2/SYT11/TIMP1/VEGFB",52
"GO:0040017","positive regulation of locomotion","50/496","263/7601",0.190114068441065,2.91342143996075,8.34382620905622,2.89977939584256e-12,5.12391019245381e-09,4.04646409026873e-09,"ADAM9/ADAMTS1/APP/BMP4/CCN1/CD151/COL1A1/DDR2/EPHA4/FAT1/FLT1/FN1/NTN1/PAX6/PHPT1/PLPP3/PTGS2/SDCBP/SEMA3C/SLIT2/SPRY2/THBS1/VTN/WNT5A/ACVR1B/ADAM10/AKAP12/C1QBP/CALR/CAV1/CD47/CD99L2/CPNE3/EGFR/EMC10/FBLN1/GRN/HSPA5/IGSF8/ITGAV/ITGB1/JAM3/MET/NRP2/P2RX4/PGF/SCARB1/STX3/TPBG/VEGFB",50
"GO:0040011","locomotion","75/496","521/7601",0.143953934740883,2.2060360039626,7.5357780558916,2.11116367798202e-11,2.79781966424568e-08,2.20949945982487e-08,"ADAM9/ADAMTS1/APOA1/APOE/APOH/APP/BMP4/CCN1/CD151/CD81/COL1A1/DDR2/EPHA4/EPHA7/FAT1/FLT1/FN1/GCNT1/GJA1/NTN1/PAX6/PHPT1/PLPP3/PTGS2/RNF7/SDC4/SDCBP/SEMA3C/SERPIND1/SLIT2/SPINT2/SPRY2/THBS1/VTN/WNT5A/ACVR1B/ADAM10/ADIPOR1/AKAP12/ARRDC3/BMPR1A/C1QBP/CALR/CAV1/CD47/CD99L2/CPNE3/CXADR/EGFR/EMC10/FBLN1/FLRT3/GRN/HSPA5/IGSF8/ITGA1/ITGAV/ITGB1/JAM3/MET/NRP2/P2RX4/PGF/PLGRKT/PPIB/PTPRU/RAP2C/RGN/ROBO1/SCARB1/SERPINF1/STX3/TIMP1/TPBG/VEGFB",75
"GO:0008284","positive regulation of cell population proliferation","60/496","378/7601",0.158730158730159,2.43247567844342,7.54813993046685,5.10914860576125e-11,5.41671935182807e-08,4.27770189581315e-08,"ADAMTS1/BMP4/CCN1/CCPG1/CD81/CNBP/DDR2/EGR1/EPHA4/ERBB2/FGFR3/FLT1/FN1/FZD7/GJA1/GNG5/HLA-A/IL6ST/MEIS1/MEIS2/NTN1/PAX6/PTGS2/SDCBP/SERPINF2/THBS1/WNT5A/ZNF335/ADAM10/BAMBI/BMPR1A/CALR/CD276/CD320/CD46/CD47/CD55/CDON/EGFR/EMC10/FBLN1/GRN/HMGA2/ITGAV/ITGB1/LAMC1/MARCKSL1/NOTCH2/NRP2/PDCD2/PDF/PGF/PML/SHMT2/SLC25A5/STX3/TFRC/TIMP1/VEGFB/ZNF143",60
"GO:2000147","positive regulation of cell motility","47/496","258/7601",0.182170542635659,2.79169011002751,7.73573490531852,6.48179428776763e-11,5.7266652532427e-08,4.52247296183366e-08,"ADAM9/ADAMTS1/APP/BMP4/CCN1/CD151/COL1A1/DDR2/EPHA4/FAT1/FLT1/FN1/NTN1/PAX6/PHPT1/PLPP3/PTGS2/SDCBP/SEMA3C/SPRY2/THBS1/VTN/WNT5A/ACVR1B/ADAM10/AKAP12/C1QBP/CALR/CAV1/CD47/CD99L2/CPNE3/EGFR/EMC10/FBLN1/GRN/HSPA5/IGSF8/ITGAV/ITGB1/JAM3/MET/NRP2/P2RX4/PGF/SCARB1/VEGFB",47
"GO:0051241","negative regulation of multicellular organismal process","61/496","418/7601",0.145933014354067,2.23636460101868,6.86985171542457,1.15831824352546e-09,5.48645879789641e-07,4.33277666363527e-07,"ACOT13/ADAMTS1/APOA1/APOC3/APOE/APOH/APP/ATF4/BMP4/CHSY1/EPHA4/EPHA7/ERBB2/FN1/FZD7/GJA1/IFNGR1/LDLR/LGR4/NDFIP1/NTN1/PAX6/PROS1/PTGS2/PTPRS/SDC4/SERPINF2/SFMBT1/SPRY2/THBS1/TSKU/VTN/WNT5A/ADIPOR1/ALDH1A1/ANXA2/ARRDC3/BMPR1A/C1QBP/CALR/CD83/CLSTN3/EGFR/FBLN1/GRN/ITGB1/LPIN1/NPTN/P2RX4/PGAM5/PLAT/PML/RBX1/RGMA/RGN/ROBO1/SERPINF1/STC2/SYT11/TIMP1/VASN",61
"GO:0001944","vasculature development","52/496","328/7601",0.158536585365854,2.42950924468922,6.99250345494664,1.16568109520199e-09,5.48645879789641e-07,4.33277666363527e-07,"ADAMTS1/APOE/APOH/BMP4/CCN1/CCN2/COL1A1/CUL7/EGR1/ERBB2/FLT1/FN1/GJA1/GPC3/LDLR/MEIS1/MFGE8/PAX6/PLPP3/PTGS2/SEMA3C/SERPINF2/SLIT2/SPRY2/THBS1/TMEM231/UNC5B/WNT5A/ADAM10/ANTXR1/ANXA2/BMPR1A/CAV1/CD47/CDH2/EMC10/EPHB4/GRN/HMGA2/HTATIP2/ITGAV/ITGB1/JAM3/NOTCH2/NRP2/PGF/PML/ROBO1/SERPINF1/SLC31A1/TMED2/VEGFB",52
"GO:0006954","inflammatory response","45/496","262/7601",0.17175572519084,2.63208723220882,7.1029893316445,1.24198274994825e-09,5.48645879789641e-07,4.33277666363527e-07,"APOA1/APOE/APP/C4A/CD81/CLOCK/CLU/FN1/FOS/IFNGR1/IL6ST/ITIH4/LDLR/LXN/NDFIP1/PLD3/PTGS2/SERPINF2/THBS1/TMEM258/TRIM21/WNT5A/ADGRE5/ATRN/CD47/EGFR/EXT1/F11R/GRN/IL10RB/ITGB1/JAM3/KDM6B/LAMP2/NOTCH2/PLGRKT/PLSCR1/PSMA6/SNAP23/SYT11/TFRC/TIMP1/TMED2/TOLLIP/VAMP7",45
"GO:0016477","cell migration","83/496","671/7601",0.123695976154993,1.89559095716552,6.41903784032851,3.80326560579972e-09,1.18594770449084e-06,9.36568873948327e-07,"ADAM9/ADAMTS1/APOA1/APOE/APOH/APP/BMP4/CCN1/CCN2/CD151/CD81/COL1A1/DDR2/EPHA4/FAT1/FLT1/FN1/GCNT1/GJA1/GPC3/NEO1/NTN1/PAX6/PLPP3/PTGS2/RNF7/SDC4/SDCBP/SEMA3C/SLIT2/SPRY2/THBS1/VTN/WNT5A/ACVR1B/ADAM10/ADIPOR1/AKAP12/BAMBI/BMPR1A/C1QBP/CALR/CAV1/CD47/CD99L2/CDH2/CPNE3/CXADR/EGFR/EMC10/EPHB4/EXT1/F11R/FBLN1/FLRT3/GPC1/GRN/HSPA5/IGSF8/ITGA1/ITGA7/ITGAV/ITGB1/ITGB5/JAM3/KIAA0319L/LAMC1/LAMTOR2/MET/NRP2/P2RX4/PGF/PLAT/PML/PPIB/PTPRU/RAP2C/ROBO1/SCARB1/SERPINF1/TIMP1/TPBG/VEGFB",83
"GO:0006935","chemotaxis","30/496","143/7601",0.20979020979021,3.21495037220844,7.06458121885818,7.34079486338729e-09,1.9456776785408e-06,1.53654427219428e-06,"APOA1/APP/BMP4/CCN1/EPHA7/FLT1/NTN1/SEMA3C/SERPIND1/SLIT2/THBS1/WNT5A/ADAM10/C1QBP/CALR/CXADR/FLRT3/ITGA1/ITGAV/JAM3/MET/NRP2/P2RX4/PGF/PLGRKT/PPIB/ROBO1/STX3/TPBG/VEGFB",30
"GO:0007167","enzyme-linked receptor protein signaling pathway","63/496","470/7601",0.134042553191489,2.05414807824297,6.23362862780333,1.85391523507591e-08,4.46709302778972e-06,3.52776119133822e-06,"ADAM9/BMP4/CCN1/CCN2/COL1A1/CRIM1/DDR2/EGR1/EPHA4/EPHA7/ERBB2/FGFR3/FLT1/FOS/GPC3/IGF2R/IL6ST/MYORG/NEO1/SDCBP/SHCBP1/SPRY2/THBS1/VTN/WNT5A/ACVR1B/ACVR2A/ADIPOR1/BAMBI/BMPR1A/CADM1/CAV1/CD109/CILP/CPNE3/EGFR/EPHB4/EXT1/FLRT3/GLG1/GPC1/HSPA5/ITGA1/ITGA8/ITGB1/ITGB5/MET/MPZL1/NOTCH2/NPTN/NRP2/PGF/PLAT/PML/PTPRU/RGMA/ROBO1/SHISA2/SLC31A1/SORT1/SULF2/VASN/VEGFB",63
"GO:0010466","negative regulation of peptidase activity","19/496","66/7601",0.287878787878788,4.41162634408602,7.35457179709732,2.07701416984674e-08,4.78706613667721e-06,3.78045096269131e-06,"APLP2/APP/ARL6IP1/GPC3/ITIH2/ITIH4/LAMP3/LXN/PTGS2/PZP/SERPIND1/SERPINF2/SPINT2/THBS1/TIMP3/VTN/CD109/SERPINF1/TIMP1",19
"GO:0048646","anatomical structure formation involved in morphogenesis","66/496","507/7601",0.130177514792899,1.9949179232678,6.12648303912352,2.64384157733363e-08,5.83958508393565e-06,4.61164822502449e-06,"ADAM9/ADAMTS1/ADGRG6/APOH/BMP4/CCN1/CCN2/CD81/COL1A1/ERBB2/FLT1/FN1/FZD7/GJA1/GNG5/LRP6/MEIS1/MFGE8/NEO1/PALB2/PAX6/PTGS2/SDC4/SEMA3C/SLIT2/SPINT2/SPRY2/THBS1/UNC5B/VTN/WNT5A/ANXA2/BMPR1A/CAV1/CD109/CD47/CDON/CNTN1/EMC10/EPHB4/EXT1/GPC1/GRN/HMGA2/HTATIP2/ITGA7/ITGA8/ITGAV/ITGB1/ITGB5/JAM3/KDM6B/NECTIN2/NOTCH2/NRP2/PEF1/PGF/PML/RELT/RGMA/ROBO1/SERPINF1/SLC31A1/TBC1D20/TMED2/VEGFB",66
"GO:1902533","positive regulation of intracellular signal transduction","65/496","499/7601",0.130260521042084,1.99618996056629,6.08229797652356,3.33454630009018e-08,6.95513888490898e-06,5.49262549177077e-06,"ADAM9/APOA1/APOE/APP/BMP4/CCN2/CD81/CLU/DDR2/EPHA4/ERBB2/FGFR3/FLT1/FN1/FZD7/GJA1/MFAP3/MYORG/NDFIP1/NDFIP2/PROS1/SDCBP/SERINC3/SERPINF2/SPRY2/THBS1/TIFA/TNFRSF10B/TRIM21/TSPAN6/UNC5B/WNT5A/ZDHHC13/ACVR2A/AKAP12/ARRDC3/BMPR1A/C1QBP/CALR/CAV1/CDH2/CDON/EDA2R/EGFR/F11R/ITGA1/ITGAV/ITGB1/LAMTOR2/LAMTOR4/NOTCH2/P2RX4/PML/RBX1/RNF13/RNF167/ROBO1/SLC19A1/SLC20A1/TFRC/TMEM9B/TPBG/TRIM44/VEGFB/WBP2",65
"GO:0071363","cellular response to growth factor stimulus","52/496","361/7601",0.14404432132964,2.2074211419891,6.21024433313263,3.4113112810344e-08,6.95513888490898e-06,5.49262549177077e-06,"ADAM9/BMP4/CCN1/CCN2/COL1A1/CRIM1/DDR2/EGR1/ERBB2/FGFR3/FLT1/FOS/GPC3/NEO1/PAX6/SDCBP/SHCBP1/SLIT2/SPINT2/SPRY2/THBS1/VTN/WNT5A/ACVR1B/ACVR2A/BAMBI/BMPR1A/CAV1/CD109/CILP/CPNE3/EGFR/EXT1/FLRT3/GLG1/GPC1/HSPA5/ITGA8/ITGB1/ITGB5/NOTCH2/NPTN/NRP2/PGF/PML/RGMA/ROBO1/SHISA2/SORT1/SULF2/VASN/VEGFB",52
"GO:0046718","symbiont entry into host cell","20/496","75/7601",0.266666666666667,4.08655913978495,7.09722740105495,3.6974661386686e-08,7.25935851891934e-06,5.73287439901949e-06,"CD81/LDLR/TRIM21/CAV1/CD46/CD55/CXADR/EGFR/F11R/ITGAV/ITGB1/ITGB5/LAMP1/NECTIN2/P4HB/PLSCR1/SCARB1/SCARB2/SMPD1/TFRC",20
"GO:0002455","humoral immune response mediated by circulating immunoglobulin","8/496","11/7601",0.727272727272727,11.1451612903226,8.89610712258996,4.31259566619847e-08,7.88312745742003e-06,6.22547839000774e-06,"C4A/C4BPA/CD81/CLU/HPX/C1QBP/CD46/CD55",8
"GO:0070848","response to growth factor","53/496","375/7601",0.141333333333333,2.16587634408602,6.11765158099348,4.7810192139954e-08,8.44806095112987e-06,6.67161874177534e-06,"ADAM9/BMP4/CCN1/CCN2/COL1A1/CRIM1/DDR2/EGR1/ERBB2/FGFR3/FLT1/FOS/GPC3/MEIS2/NEO1/PAX6/SDCBP/SHCBP1/SLIT2/SPINT2/SPRY2/THBS1/VTN/WNT5A/ACVR1B/ACVR2A/BAMBI/BMPR1A/CAV1/CD109/CILP/CPNE3/EGFR/EXT1/FLRT3/GLG1/GPC1/HSPA5/ITGA8/ITGB1/ITGB5/NOTCH2/NPTN/NRP2/PGF/PML/RGMA/ROBO1/SHISA2/SORT1/SULF2/VASN/VEGFB",53
"GO:0051346","negative regulation of hydrolase activity","22/496","91/7601",0.241758241758242,3.70484757178306,6.85818375050885,5.35176117098577e-08,9.15151160238566e-06,7.22714912631932e-06,"APLP2/APOC3/APP/ARL6IP1/GPC3/ITIH2/ITIH4/LAMP3/LXN/PTGS2/PZP/SERPIND1/SERPINF2/SPINT2/THBS1/TIMP3/VTN/CD109/SERPINF1/SORT1/TIMP1/TMED2",22
"GO:1901652","response to peptide","54/496","389/7601",0.138817480719794,2.12732191724024,6.03059947369248,6.56042064775279e-08,1.0867746829293e-05,8.58249766977397e-06,"ADAM9/APOA1/APP/CALCOCO2/COL1A1/EGR1/FOS/HPX/IFNAR1/IFNGR1/IL13RA1/IL6ST/ITIH4/LAMP3/MFAP3/MME/MT2A/PAX6/PTGS2/SLIT2/SPRY2/THBS1/TIFA/TIMP3/TRIM21/WNT5A/ADAM10/ADIPOR1/AKAP12/BCAT2/CALR/CAV1/CD47/EDA2R/EXT1/HSPA5/IL10RB/NRP2/P4HB/PLSCR1/PML/ROBO1/SERPINF1/SHMT2/SLC25A5/SMPD1/SPPL2B/SYNGR1/TFRC/TIMP1/TOLLIP/TRIM44/UGCG/YBX1",54
"GO:0051240","positive regulation of multicellular organismal process","77/496","652/7601",0.118098159509202,1.80980667425292,5.7135967667752,1.15862141921448e-07,1.70607003979332e-05,1.34732087257777e-05,"APOE/APOH/APP/ATF4/B4GALT5/BMP4/CCN1/CD81/CLU/COL1A1/CRABP2/CUL7/DDR2/EGR1/EPHA4/FLT1/FN1/FOS/GJA1/HLA-A/IFNGR1/IL6ST/LGR4/MME/NTN1/PAX6/PTGS2/SDCBP/SERPINF2/SLIT2/THBS1/TSKU/VTN/WNT5A/ZNF335/ACVR1B/ACVR2A/ADIPOR1/AKAP12/ANXA2/BAMBI/BMPR1A/C1QBP/CADM1/CAV1/CD276/CD320/CD46/CD47/CD55/CD83/CDON/CLSTN3/CPT2/EGFR/EMC10/FLRT3/GRN/HMGA2/ITGB1/KDM6B/LPIN1/NECTIN2/NMU/NOTCH2/NPTN/PLA2G4A/PLAT/PPIB/RAB8B/ROBO1/SERPINF1/SULF2/TFRC/TPBG/VAMP7/VEGFB",77
"GO:0042730","fibrinolysis","7/496","9/7601",0.777777777777778,11.9191308243728,8.65957977931575,1.55224453257094e-07,2.05985275758854e-05,1.62671083250025e-05,"APOH/PROS1/SERPINF2/THBS1/VTN/ANXA2/PLAT",7
"GO:0034097","response to cytokine","52/496","382/7601",0.136125654450262,2.08607076507347,5.75462300167854,2.22430493536986e-07,2.43930223098416e-05,1.92637039141056e-05,"ADAM9/APOA1/APP/CALCOCO2/COL1A1/EGR1/FOS/HPX/IFNAR1/IFNGR1/IL13RA1/IL6ST/ITIH4/LAMP3/MFAP3/MME/MT2A/PAX6/PTGS2/SLIT2/SPRY2/THBS1/TIFA/TIMP3/TRIM21/WNT5A/ADAM10/ADIPOR1/AKAP12/BCAT2/CAV1/CD47/EDA2R/EXT1/HSPA5/IL10RB/NRP2/P4HB/PLSCR1/PML/ROBO1/SHMT2/SLC25A5/SMPD1/SPPL2B/SYNGR1/TFRC/TIMP1/TOLLIP/TRIM44/UGCG/YBX1",52
"GO:0030198","extracellular matrix organization","23/496","106/7601",0.216981132075472,3.32514835666464,6.36917784377854,2.25477851949111e-07,2.43930223098416e-05,1.92637039141056e-05,"ADAMTS1/APLP1/APP/CCN1/COL1A1/DDR2/IER3IP1/MFAP4/SERPINF2/SPINT2/VTN/ADAM10/ANTXR1/ANXA2/CAV1/CTSV/EXT1/FBLN1/ITGA8/ITGB1/LAMC1/QSOX1/SULF2",23
