"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Biological Processes","GO:0015820","L-leucine transport",6,4,0.748,10.0299,3.326,0.000259965440210882,3.58508438327273,0.649913600527204,0.0130409831363179,0.109563319860099,"SLC7A5,SLC6A15,SLC7A6,SLC7A8","11063,13621,11064,11066"
NA,"Direct GO Biological Processes","GO:0015760","glucose-6-phosphate transport",3,3,0.561,15.0449,3.911,0.000292118022253521,3.53444164835405,0.730295055633801,0.0130409831363179,0.109563319860099,"SLC37A3,G6PC3,SLC37A4","20651,24861,4061"
NA,"Direct GO Biological Processes","GO:2001294","malonyl-CoA catabolic process",3,3,0.561,15.0449,3.911,0.000292118022253521,3.53444164835405,0.730295055633801,0.0130409831363179,0.109563319860099,"MLYCD,NUDT8,NUDT19","7150,8055,32036"
NA,"Direct GO Biological Processes","GO:0006811","monoatomic ion transport",139,21,3.925,2.273,1.185,0.000313431665447062,3.50385712964718,0.783579163617656,0.0137470028704852,0.115494917589621,"ATP2A2,SLC39A7,ORAI1,ATP7A,SLC6A15,MFSD8,SLC12A2,SLC30A5,ATP5F1A,SLC23A2,MCU,CACNB3,TMEM38B,ATP1A1,SLC25A1,LRRC8E,ATP5F1C,SLC9A6,SLC30A7,SLC31A1,TMEM63B","812,4927,25896,869,13621,28486,10911,19089,823,10973,23526,1403,25535,799,10979,26272,833,11079,19306,11016,17735"
NA,"Direct GO Biological Processes","GO:0006886","intracellular protein transport",212,28,5.234,1.9871,0.991,0.000351308464622623,3.45431138594777,0.878271161556556,0.0146378526926093,0.122979358217174,"CSE1L,COPG1,COG3,TRIM23,SEC24C,RAB3GAP2,SNX33,COPA,XPOT,BCAP29,AP2A1,XPO1,XPO7,TIMM50,AP2M1,SEC23B,VPS41,TIMM23,COPB1,VPS45,XPO5,AP1B1,USO1,VPS39,FAM91A1,CLTC,IPO7,TNPO2","2431,2236,18619,660,10705,17168,28468,2230,12826,24131,561,12825,14108,23656,564,10702,12713,17312,2231,14579,17675,554,30904,20593,26306,2092,9852,19998"
NA,"Direct GO Biological Processes","GO:0003333","amino acid transmembrane transport",11,5,0.935,6.8386,2.774,0.00042028881938137,3.37645216304134,1,0.0164175320070848,0.13793126574915,"SLC7A6,SLC38A9,SLC7A8,SLC7A5,SLC6A15","11064,26907,11066,11063,13621"
NA,"Direct GO Biological Processes","GO:0060071","Wnt signaling pathway, planar cell polarity pathway",17,6,1.121,5.31,2.409,0.000551211407616673,3.25868180304944,1,0.0202359026676994,0.17001116046723,"VANGL2,WNT5A,VANGL1,DVL3,MED12,TIAM1","15511,12784,15512,3087,11957,11805"
NA,"Direct GO Biological Processes","GO:0003091","renal water homeostasis",7,4,0.748,8.5971,3.104,0.000574699635762662,3.24055907811655,1,0.0202359026676994,0.17001116046723,"PRKACG,PRKACA,AKAP11,PRKACB","9382,9380,369,9381"
NA,"Direct GO Biological Processes","GO:0042908","xenobiotic transport",7,4,0.748,8.5971,3.104,0.000574699635762662,3.24055907811655,1,0.0202359026676994,0.17001116046723,"SLC31A1,SLC2A1,ABCA3,SLC7A5","11016,11005,33,11063"
NA,"Direct GO Biological Processes","GO:0001843","neural tube closure",53,11,2.056,3.1225,1.643,0.000594482277485165,3.2258610879,1,0.0206417457460127,0.173420835530639,"WNT5A,APAF1,IFT172,PRKACB,MED12,MTHFD1,RGMA,TSC2,MTHFD1L,PRKACA,VANGL2","12784,576,30391,9381,11957,7432,30308,12363,21055,9380,15511"
NA,"Direct GO Biological Processes","GO:0006486","protein glycosylation",88,15,2.804,2.5645,1.359,0.000616018161676689,3.21040648361529,1,0.021096512386188,0.177241540023422,"GALNT10,MAN1A1,ALG8,B4GALT7,ALG2,ENTPD5,ALG1,OGT,ALG9,ALG5,KRTCAP2,GALNT1,GALNT16,ALG3,COG3","19873,6821,23161,930,23159,3367,18294,8127,15672,20266,28942,4123,23233,23056,18619"
NA,"SLIM2 GO BP","GO:0044281","small molecule metabolic process",948,87,16.262,1.3807,0.465,0.00086154265551426,3.06472321549295,1,0.0258093486782857,0.216836253452763,"SOAT1,FDPS,CAD,COQ5,SLC37A4,FASN,ACSS3,SHPK,SLC16A1,PEDS1,THTPA,FPGS,CLN6,ACOT9,NUDT8,VKORC1,OGT,TYSND1,IDH3B,SCD,TRIB3,IMPA2,PDK2,MTHFD1L,MTHFD1,SPTLC1,SLC25A21,PECR,SESN2,PYCR1,RDH11,SCD5,OGG1,ERLIN1,MARCHF6,GLS,NOCT,KBTBD2,GNE,SLC2A1,PCCA,UROS,SLC25A15,CS,SLC19A1,UPP1,ACAD9,ATP5F1C,EXTL2,MGST2,FADS1,IDH3G,ACOX3,NUDT12,MLYCD,DHCR7,DPYSL4,PDSS1,MGST3,NUDT19,SYK,MFSD8,RDH14,GPAT4,STAT3,LDLRAP1,NSDHL,ATP7A,ENTPD5,EPHX1,NMRK1,SLC23A2,PRKAG1,G6PC3,GNAI3,GGCX,PDK1,ATP5F1A,DAGLB,PRKACA,SPTLC2,PAPSS2,COASY,TK2,SLC25A19,SGPL1,ICMT","11177,3631,1424,28722,4061,3594,24723,1492,10922,16735,18987,3824,2077,17152,8055,23663,8127,28531,5385,10571,16228,6051,8810,21055,7432,11277,14411,18281,20746,9721,17964,21088,8125,16947,30550,4331,14254,21751,23657,11005,8653,12592,10985,2422,10937,12576,21497,833,3516,7063,3574,5386,121,18826,7150,2860,3016,17759,7064,32036,11491,28486,19979,20880,11364,18640,13398,869,3367,3401,26057,10973,9385,24861,4387,4247,8809,823,28923,9380,11278,8604,29932,11831,14409,10817,5350"
NA,"Direct GO Biological Processes","GO:0006998","nuclear envelope organization",19,6,1.121,4.751,2.248,0.00107781130821599,2.96745726417102,1,0.0258093486782857,0.216836253452763,"NUP93,REEP3,ATR,CTDNEP1,WEE1,ICMT","28958,23711,882,19085,12761,5350"
NA,"Direct GO Biological Processes","GO:0035694","mitochondrial protein catabolic process",8,4,0.748,7.5224,2.911,0.00108911706300483,2.96292543788914,1,0.0258093486782857,0.216836253452763,"LONP1,BNIP3,YME1L1,PRKACA","9479,1084,12843,9380"
NA,"Direct GO Biological Processes","GO:0010606","positive regulation of cytoplasmic mRNA processing body assembly",4,3,0.561,11.2836,3.496,0.0011105277236752,2.9544705950724,1,0.0258093486782857,0.216836253452763,"PAN3,PAN2,CNOT1","29991,20074,7877"
NA,"Direct GO Biological Processes","GO:1904504","positive regulation of lipophagy",4,3,0.561,11.2836,3.496,0.0011105277236752,2.9544705950724,1,0.0258093486782857,0.216836253452763,"SESN2,SPTLC2,SPTLC1","20746,11278,11277"
NA,"SLIM2 GO BP","GO:0015031","protein transport",919,84,15.701,1.3752,0.46,0.00120807873173668,2.91790476137335,1,0.0271533199065324,0.22812757620228,"RINT1,POM121C,AP2A1,XPOT,DERL2,JUP,CSE1L,TMEM115,STAT3,AP1B1,KAT5,ANKRD27,USP9X,COPA,RAB3GAP2,CDK16,MYO1D,STRADA,SEC22A,NUP93,PRKCE,EXOC4,ANKRD50,TNPO3,CLTC,SEC24C,FAM91A1,XPO1,PDCD6IP,ACVR2B,MCU,NUP37,TIMM50,TRIM23,VPS45,WWP2,VPS51,XPO7,COG2,SYK,GNA11,COPG1,AGAP1,SLC16A1,COPB1,BCAP29,VPS41,TAP1,PHAF1,AP5M1,IPO7,SOX4,ARRDC3,TNPO2,TFRC,SEC23B,UBAP1,DERL1,SACM1L,KDELR1,KPNA5,SLC12A2,SEC61A1,IFT56,TIMM23,AP2M1,VPS39,SNX33,GPM6B,XPO5,WASHC4,TSC2,PRKACA,HPS6,DENND10,CLOCK,USO1,COG3,PTPN14,RABGAP1L,TECPR2,ATP13A1,PHB2,ORAI1","21876,34005,561,12826,17943,6207,2431,30055,11364,554,5275,25310,12632,2230,17168,8749,7598,30172,20260,28958,9401,30389,29223,17103,2092,10705,26306,12825,8766,174,23526,29929,23656,660,14579,16804,1172,14108,6546,11491,4379,2236,16922,10922,2231,24131,12713,43,29564,20192,9852,11200,29263,19998,11763,10702,12461,28454,17059,6304,6398,10911,18276,21882,17312,564,20593,28468,4461,17675,29174,12363,9380,18817,31793,2082,30904,18619,9647,24663,19957,24215,30306,25896"
NA,"Direct GO Biological Processes","GO:0015031","protein transport",519,52,9.72,1.5074,0.592,0.00166347905415116,2.77898266321947,1,0.034369401945272,0.28875321280366,"NUP93,COG2,SEC61A1,ARRDC3,TIMM50,CSE1L,MYO1D,SEC23B,WASHC4,AP5M1,NUP37,AP1B1,DENND10,USO1,TMEM115,SEC22A,ANKRD50,COG3,COPA,RABGAP1L,COPG1,TNPO2,EXOC4,AGAP1,GPM6B,POM121C,TAP1,IPO7,VPS39,BCAP29,DERL1,VPS51,SEC24C,VPS45,VPS41,XPO5,ANKRD27,COPB1,PDCD6IP,XPO7,UBAP1,RINT1,AP2A1,SNX33,KPNA5,TIMM23,XPO1,KDELR1,TNPO3,ATP13A1,IFT56,AP2M1","28958,6546,18276,29263,23656,2431,7598,10702,29174,20192,29929,554,31793,30904,30055,20260,29223,18619,2230,24663,2236,19998,30389,16922,4461,34005,43,9852,20593,24131,28454,1172,10705,14579,12713,17675,25310,2231,8766,14108,12461,21876,561,28468,6398,17312,12825,6304,17103,24215,21882,564"
NA,"Direct GO Biological Processes","GO:0019370","leukotriene biosynthetic process",5,3,0.561,9.0269,3.174,0.00263910748421743,2.57854292169661,1,0.0442803269163999,0.372019468987757,"SYK,MGST2,MGST3","11491,7063,7064"
NA,"Direct GO Biological Processes","GO:0032042","mitochondrial DNA metabolic process",5,3,0.561,9.0269,3.174,0.00263910748421743,2.57854292169661,1,0.0442803269163999,0.372019468987757,"POLG2,SESN2,LONP1","9180,20746,9479"
NA,"Direct GO Biological Processes","GO:0061053","somite development",5,3,0.561,9.0269,3.174,0.00263910748421743,2.57854292169661,1,0.0442803269163999,0.372019468987757,"PPP2R3A,WNT5A,MTHFD1","9307,12784,7432"
NA,"Direct GO Biological Processes","GO:0015804","neutral amino acid transport",10,4,0.748,6.0179,2.589,0.0029347508915944,2.53242875676641,1,0.0450224233036133,0.378254163334754,"SLC7A8,SLC7A5,SLC6A15,SLC7A6","11066,11063,13621,11064"
NA,"Direct GO Biological Processes","GO:0022008","neurogenesis",38,8,1.495,3.1673,1.663,0.00298922244700147,2.52444176515122,1,0.0450224233036133,0.378254163334754,"WDR62,WNT5A,RITA1,ETV6,KAT5,DAGLB,NFIB,BTBD2","24502,12784,25925,3495,5275,28923,7785,15504"
NA,"Direct GO Biological Processes","GO:0006865","amino acid transport",23,6,1.121,3.9247,1.973,0.00319311130663067,2.49578594240231,1,0.0475165373010516,0.399208366465948,"SLC7A6,SLC38A9,SLC6A9,SLC7A8,SLC7A5,SLC6A15","11064,26907,11056,11066,11063,13621"
NA,"Direct GO Biological Processes","GO:0031669","cellular response to nutrient levels",57,10,1.869,2.6394,1.4,0.00391269364615351,2.40752415490882,1,0.0572031234817765,0.480589848903079,"PRKACB,SESN2,TSC2,RRAGA,PRKAG1,ULK1,PRKACA,WDR59,SYK,OGT","9381,20746,12363,16963,9385,12558,9380,25706,11491,8127"
NA,"Direct GO Biological Processes","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",17,5,0.935,4.425,2.146,0.004030950572125,2.39459252717192,1,0.0574253861073836,0.482457179831107,"WNT5A,GNA11,DGKE,GNB1,ORAI1","12784,4379,2852,4396,25896"
NA,"Direct GO Biological Processes","GO:0006760","folic acid-containing compound metabolic process",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"FPGS,MTHFD1L","3824,21055"
NA,"Direct GO Biological Processes","GO:0009257","10-formyltetrahydrofolate biosynthetic process",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"MTHFD1,MTHFD1L","7432,21055"
NA,"Direct GO Biological Processes","GO:0010730","negative regulation of hydrogen peroxide biosynthetic process",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"STAT3,FYN","11364,4037"
NA,"Direct GO Biological Processes","GO:0015938","coenzyme A catabolic process",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"NUDT19,NUDT8","32036,8055"
NA,"Direct GO Biological Processes","GO:0044580","butyryl-CoA catabolic process",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"NUDT19,NUDT8","32036,8055"
NA,"Direct GO Biological Processes","GO:0045822","negative regulation of heart contraction",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"ATP2A2,ATP1A1","812,799"
NA,"Direct GO Biological Processes","GO:0046394","carboxylic acid biosynthetic process",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"MGST2,MTHFD1L","7063,21055"
NA,"Direct GO Biological Processes","GO:0046511","sphinganine biosynthetic process",2,2,0.374,15.0449,3.911,0.00441026965304706,2.35553485605367,1,0.0574253861073836,0.482457179831107,"SPTLC2,SPTLC1","11278,11277"
NA,"Direct GO Biological Processes","GO:0034380","high-density lipoprotein particle assembly",6,3,0.561,7.5224,2.911,0.00501824952822398,2.29944774755779,1,0.0594579327988624,0.499533542936654,"PRKACB,PRKACG,PRKACA","9381,9382,9380"
NA,"Direct GO Biological Processes","GO:0048702","embryonic neurocranium morphogenesis",6,3,0.561,7.5224,2.911,0.00501824952822398,2.29944774755779,1,0.0594579327988624,0.499533542936654,"MTHFD1L,MTHFD1,MED12","21055,7432,11957"
NA,"Direct GO Biological Processes","GO:1902065","response to L-glutamate",6,3,0.561,7.5224,2.911,0.00501824952822398,2.29944774755779,1,0.0594579327988624,0.499533542936654,"TMBIM6,UFL1,ABCB1","11723,23039,40"
NA,"Direct GO Biological Processes","GO:1903826","L-arginine transmembrane transport",6,3,0.561,7.5224,2.911,0.00501824952822398,2.29944774755779,1,0.0594579327988624,0.499533542936654,"SLC38A9,SLC7A6,SLC25A15","26907,11064,10985"
NA,"Direct GO Biological Processes","GO:1905039","carboxylic acid transmembrane transport",6,3,0.561,7.5224,2.911,0.00501824952822398,2.29944774755779,1,0.0594579327988624,0.499533542936654,"SLC6A15,ABCB1,SLC16A1","13621,40,10922"
NA,"Direct GO Biological Processes","GO:0038202","TORC1 signaling",50,9,1.682,2.7081,1.437,0.00510449956517905,2.29204682884339,1,0.0599119667274537,0.503348091581154,"SYK,RPS6KA4,PRKACA,MFSD8,TSC2,RPS6KA5,PRKACB,OGT,RRAGA","11491,10433,9380,28486,12363,10434,9381,8127,16963"
NA,"Direct GO Biological Processes","GO:0007507","heart development",131,17,3.178,1.9524,0.965,0.00585013051136735,2.23283444507433,1,0.0667030191585393,0.560402858228434,"GNA11,IFT172,AP1B1,PTEN,ERBB2,TSC2,MEF2A,SYPL2,BMPR1A,SOX4,GLI2,MED12,ACVR2B,MTHFD1,FREM2,CAD,TGFBR1","4379,30391,554,9588,3430,12363,6993,27638,1076,11200,4318,11957,174,7432,25396,1424,11772"
NA,"Direct GO Biological Processes","GO:0006611","protein export from nucleus",26,6,1.121,3.4719,1.796,0.00614402010107406,2.21154737211534,1,0.0667030191585393,0.560402858228434,"STRADA,CSE1L,XPO7,PRKACA,XPO5,XPO1","30172,2431,14108,9380,17675,12825"
NA,"Direct GO Biological Processes","GO:0032024","positive regulation of insulin secretion",26,6,1.121,3.4719,1.796,0.00614402010107406,2.21154737211534,1,0.0667030191585393,0.560402858228434,"ORAI1,PRKCE,MCU,GNA11,SOX4,PRKACA","25896,9401,23526,4379,11200,9380"
NA,"Direct GO Biological Processes","GO:0006812","monoatomic cation transport",12,4,0.748,5.015,2.326,0.00621672138557587,2.20643859594508,1,0.0667030191585393,0.560402858228434,"SLC30A5,ATP7A,SLC30A7,SLC9A6","19089,869,19306,11079"
NA,"Direct GO Biological Processes","GO:0035567","non-canonical Wnt signaling pathway",12,4,0.748,5.015,2.326,0.00621672138557587,2.20643859594508,1,0.0667030191585393,0.560402858228434,"WNT5A,DVL3,VANGL2,TIAM1","12784,3087,15511,11805"
NA,"Direct GO Biological Processes","GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",12,4,0.748,5.015,2.326,0.00621672138557587,2.20643859594508,1,0.0667030191585393,0.560402858228434,"PRKCE,SYK,FYN,VAV2","9401,11491,4037,12658"
NA,"Direct GO Biological Processes","GO:0008654","phospholipid biosynthetic process",35,7,1.308,3.009,1.589,0.0072454598506256,2.13993404576886,1,0.071097514835766,0.597323045186345,"PTDSS1,AGPAT4,TMEM38B,PTPMT1,FADS1,AGPAT3,GPAT4","9587,20885,25535,26965,3574,326,20880"
NA,"Direct GO Biological Processes","GO:0007368","determination of left/right symmetry",27,6,1.121,3.3433,1.741,0.00746553466450036,2.12693908364865,1,0.071097514835766,0.597323045186345,"PCSK6,ALG5,ACVR2B,WNT5A,AP1B1,IFT172","8569,20266,174,12784,554,30391"
NA,"Direct GO Biological Processes","GO:0006855","xenobiotic transmembrane transport",7,3,0.561,6.4478,2.689,0.00835091194756997,2.07826609551383,1,0.071097514835766,0.597323045186345,"SLC19A1,SLC37A3,ABCA3","10937,20651,33"
NA,"Direct GO Biological Processes","GO:0030007","intracellular potassium ion homeostasis",7,3,0.561,6.4478,2.689,0.00835091194756997,2.07826609551383,1,0.071097514835766,0.597323045186345,"ATP1A1,PRKACA,SLC12A2","799,9380,10911"
