"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-1483206","Glycerophospholipid biosynthesis","15/547","58/5359",0.258620689655172,2.53372628128349,3.95927039614141,0.000517648477412829,0.12788530202868,0.125032510348709,"LPGAT1/AGPAT3/AGPAT4/AGPAT5/CDIPT/CDS2/DDHD1/GNPAT/GPAT4/GPCPD1/LPCAT1/LPCAT4/MIGA1/PTDSS1/PTPMT1",15,"glycerophospholipid biosynthesis",FALSE,FALSE,FALSE,TRUE
"R-HSA-159231","Transport of Mature mRNA Derived from an Intronless Transcript","12/547","41/5359",0.292682926829268,2.86743657198912,4.04665174065511,0.000556793009696009,0.12788530202868,0.125032510348709,"AAAS/CPSF1/CPSF2/CPSF3/NCBP1/NUP107/NUP155/NUP160/NUP214/NUP85/NUP93/SYMPK",12,"transport of mature mrna derived from an intronless transcript",FALSE,FALSE,FALSE,TRUE
"R-HSA-1483257","Phospholipid metabolism","23/547","111/5359",0.207207207207207,2.03002454007938,3.69695663586105,0.000660428039570377,0.12788530202868,0.125032510348709,"LPGAT1/MTMR12/AGPAT3/AGPAT4/AGPAT5/CDIPT/CDS2/DDHD1/GNPAT/GPAT4/GPCPD1/INPP5K/LPCAT1/LPCAT4/MIGA1/PNPLA6/PTDSS1/PTEN/PTPMT1/PTPN13/SACM1L/SYNJ1/VAC14",23,"phospholipid metabolism",FALSE,FALSE,FALSE,TRUE
"R-HSA-159234","Transport of Mature mRNAs Derived from Intronless Transcripts","12/547","42/5359",0.285714285714286,2.79916427265605,3.94633856799016,0.000708692283210814,0.12788530202868,0.125032510348709,"AAAS/CPSF1/CPSF2/CPSF3/NCBP1/NUP107/NUP155/NUP160/NUP214/NUP85/NUP93/SYMPK",12,"transport of mature mrnas derived from intronless transcripts",FALSE,FALSE,FALSE,TRUE
"R-HSA-425407","SLC-mediated transmembrane transport","16/547","66/5359",0.242424242424242,2.37504847376877,3.78940686538054,0.000741057213742348,0.12788530202868,0.125032510348709,"SLC39A10/SLC12A2/SLC16A1/SLC25A1/SLC25A10/SLC25A11/SLC25A4/SLC25A6/SLC30A5/SLC39A6/SLC4A7/SLC6A15/SLC6A9/SLC7A11/SLC7A6/SLC9A6",16,"slc-mediated transmembrane transport",FALSE,FALSE,FALSE,TRUE
"R-HSA-72312","rRNA processing","34/547","193/5359",0.176165803108808,1.72590957744077,3.46271053655682,0.000936775828582136,0.141453150115903,0.13829769469331,"NAT10/UTP20/DCAF13/DDX47/DDX52/FCF1/HEATR1/IMP4/LAS1L/MTREX/NOC4L/NOL11/NOL6/NOL9/NOP56/NOP58/NSUN4/PDCD11/PELP1/PRORP/PWP2/SENP3/TBL3/TEX10/TFB1M/UTP15/UTP18/UTP25/UTP4/WDR3/WDR36/WDR43/WDR46/WDR75",34,"rrna processing",FALSE,FALSE,FALSE,TRUE
"R-HSA-3781860","Diseases associated with N-glycosylation of proteins","7/547","18/5359",0.388888888888889,3.8099735933374,4.02586688327268,0.00129377508952812,0.173653367572219,0.169779608239831,"ALG1/ALG11/ALG2/ALG3/ALG8/ALG9/RFT1",7,"diseases associated with n-glycosylation of proteins",FALSE,FALSE,FALSE,TRUE
