"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-159782","Removal of aminoterminal propeptides from gamma-carboxylated proteins","2/29","3/5359",0.666666666666667,123.195402298851,15.6146393490863,8.4553013793591e-05,0.00603144831727616,0.00462816496554393,"FURIN/PROS1",2,"removal of aminoterminal propeptides from gamma-carboxylated proteins",FALSE,FALSE,TRUE,FALSE
"R-HSA-159854","Gamma-carboxylation, transport, and amino-terminal cleavage of proteins","2/29","4/5359",0.5,92.3965517241379,13.4870453499958,0.000168537976209501,0.00901678172720832,0.00691892744439005,"FURIN/PROS1",2,"gamma-carboxylation, transport, and amino-terminal cleavage of proteins",FALSE,FALSE,TRUE,FALSE
"R-HSA-8963899","Plasma lipoprotein remodeling","2/29","9/5359",0.222222222222222,41.0651340996169,8.87253484171964,0.000994371507476316,0.0265994378249914,0.0204107835745139,"APOC3/FURIN",2,"plasma lipoprotein remodeling",FALSE,FALSE,TRUE,FALSE
"R-HSA-1912420","Pre-NOTCH Processing in Golgi","2/29","11/5359",0.181818181818182,33.5987460815047,7.98248824196517,0.00150900831354798,0.0358808643443631,0.0275327832647351,"FURIN/ST3GAL6",2,"pre-notch processing in golgi",FALSE,FALSE,TRUE,FALSE
"R-HSA-2129379","Molecules associated with elastic fibres","2/29","21/5359",0.0952380952380952,17.5993431855501,5.62144564362686,0.00557169496291613,0.0993618935053376,0.0762442468609576,"FN1/MFAP3",2,"molecules associated with elastic fibres",FALSE,FALSE,TRUE,FALSE
"R-HSA-977225","Amyloid fiber formation","2/29","21/5359",0.0952380952380952,17.5993431855501,5.62144564362686,0.00557169496291613,0.0993618935053376,0.0762442468609576,"BACE1/FURIN",2,"amyloid fiber formation",FALSE,FALSE,TRUE,FALSE
"R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","2/29","34/5359",0.0588235294117647,10.8701825557809,4.25835228450868,0.0142516632817707,0.127667185095243,0.0979639984006787,"APOC3/FURIN",2,"plasma lipoprotein assembly, remodeling, and clearance",FALSE,FALSE,TRUE,TRUE
"R-HSA-1912422","Pre-NOTCH Expression and Processing","2/29","35/5359",0.0571428571428571,10.55960591133,4.1849641014782,0.015065082309645,0.127667185095243,0.0979639984006787,"FURIN/ST3GAL6",2,"pre-notch expression and processing",FALSE,FALSE,TRUE,TRUE
"R-HSA-1566977","Fibronectin matrix formation","1/29","3/5359",0.333333333333333,61.5977011494253,7.74342758427079,0.0161496765387789,0.127667185095243,0.0979639984006787,"FN1",1,"fibronectin matrix formation",FALSE,FALSE,TRUE,TRUE
"R-HSA-159740","Gamma-carboxylation of protein precursors","1/29","3/5359",0.333333333333333,61.5977011494253,7.74342758427079,0.0161496765387789,0.127667185095243,0.0979639984006787,"PROS1",1,"gamma-carboxylation of protein precursors",FALSE,FALSE,TRUE,TRUE
