"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes",25,9,1.607,5.1744,2.371,2.66553709532672e-05,4.57421526917593,0.0666384273831679,0.0033319213691584,0.0279930096451972,"CNOT3,CCNB1,TNKS1BP1,SFN,TFDP1,CDC25C,CNOT2,PCBP4,CDKN1A","7879,1579,19081,10773,11749,1727,7878,8652,1784"
NA,"REACTOME pathway","R-HSA-2028269","Signaling by Hippo",10,5,0.893,7.1866,2.845,0.000300780459346588,3.52175038175596,0.75195114836647,0.0232706034397475,0.195507082660522,"YAP1,AMOTL1,LATS2,LATS1,AMOT","16262,17811,6515,6514,17810"
NA,"KEGG Pathway H.sap","path:hsa04392","Hippo signaling pathway - multiple species",17,6,1.071,5.0729,2.343,0.00070396102347181,3.15245138597112,1,0.0439975639669881,0.36964384690872,"PAK1,TEAD3,LATS1,YAP1,LATS2,WWC1","8590,11716,6514,16262,6515,29435"
NA,"REACTOME pathway","R-HSA-195258","RHO GTPase Effectors",171,24,4.286,2.0173,1.012,0.000722246091201815,3.14131479988055,1,0.0440393958049887,0.369995295491951,"DIAPH2,ZWINT,WIPF2,PPP1R12A,NDE1,SKA1,CENPF,WASF2,NDEL1,CTTN,SRGAP2,SPC24,PAK1,MRTFA,WIPF3,CYBA,NDC80,DIAPH3,SFN,DYNC1LI1,SGO2,CDC25C,PTK2,KLC2","2877,13195,30923,7618,17619,28109,1857,12733,17620,3338,19751,26913,8590,14334,22004,2577,16909,15480,10773,18745,30812,1727,9611,20716"
NA,"REACTOME pathway","R-HSA-6804115","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain",8,4,0.714,7.1866,2.845,0.00129448990328328,2.88790133261069,1,0.0599300881149668,0.503500337723615,"CDC25C,TNKS1BP1,CNOT2,CNOT3","1727,19081,7878,7879"
NA,"REACTOME pathway","R-HSA-9013149","RAC1 GTPase cycle",83,14,2.5,2.4244,1.278,0.00160016315337276,2.7958357342209,1,0.0689725497143432,0.579470232184722,"CYBA,PLEKHG3,WASF2,DIAPH3,SRGAP2,OPHN1,PLEKHG1,RALBP1,WIPF2,CDC42EP4,PAK1,SRGAP1,ARHGEF18,WIPF3","2577,20364,12733,15480,19751,8148,20884,9841,30923,17147,8590,17382,17090,22004"
NA,"REACTOME pathway","R-HSA-194315","Signaling by Rho GTPases",388,42,7.5,1.5559,0.638,0.00255958898183489,2.59182976798982,1,0.0965311870932974,0.811003067592664,"SGO2,RAPGEF1,WASF2,PLEKHG3,SRGAP1,WIPF3,CENPF,PAK1,ZWINT,DYNC1LI1,PEAK1,CTTN,PDE5A,SRGAP2,CCDC88A,WIPF2,SKA1,PPP1R12A,NDC80,ARFGAP3,MRTFA,CYBA,PTK2,ANKLE2,NDE1,NDEL1,SFN,ARHGAP11A,CDC42EP4,PLEKHG1,SPC24,FAM83B,CDC25C,OPHN1,RALBP1,ITSN2,KLC2,DIAPH2,SPTBN1,ARHGEF18,UACA,DIAPH3","30812,4568,12733,20364,17382,22004,1857,8590,13195,18745,29431,3338,8784,19751,25523,30923,28109,7618,16909,661,14334,2577,9611,29101,17619,17620,10773,15783,17147,20884,26913,21357,1727,8148,9841,6184,20716,2877,11275,17090,15947,15480"
NA,"REACTOME pathway","R-HSA-9682385","FLT3 signaling in disease",15,5,0.893,4.7911,2.26,0.00267548640808544,2.5725972509721,1,0.0965311870932974,0.811003067592664,"CDKN1A,TRIP11,GOLGB1,CBL,SPTBN1","1784,12305,4429,1541,11275"
NA,"REACTOME pathway","R-HSA-9013148","CDC42 GTPase cycle",70,12,2.143,2.464,1.301,0.00293896777434717,2.53180517592124,1,0.0965311870932974,0.811003067592664,"PLEKHG1,RALBP1,WIPF2,PLEKHG3,OPHN1,SRGAP1,SRGAP2,WIPF3,ARFGAP3,PAK1,DIAPH3,CDC42EP4","20884,9841,30923,20364,8148,17382,19751,22004,661,8590,15480,17147"
NA,"REACTOME pathway","R-HSA-9725554","Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin",10,4,0.714,5.7493,2.523,0.00347028330558859,2.45963506900411,1,0.0965311870932974,0.811003067592664,"SBSN,PRSS3,YAP1,CSPG4","24950,9486,16262,2466"
NA,"REACTOME pathway","R-HSA-77595","Processing of Intronless Pre-mRNAs",16,5,0.893,4.4916,2.167,0.00367175374918992,2.43512645300296,1,0.0965311870932974,0.811003067592664,"PCF11,PAPOLA,WDR33,CSTF2T,FIP1L1","30097,14981,25651,17086,19124"
NA,"REACTOME pathway","R-HSA-9716542","Signaling by Rho GTPases, Miro GTPases and RHOBTB3",396,42,7.5,1.5244,0.608,0.00372444703206664,2.42893819774759,1,0.0965311870932974,0.811003067592664,"ITSN2,KLC2,FAM83B,RALBP1,DIAPH2,SPTBN1,UACA,DIAPH3,ARHGEF18,RAPGEF1,WASF2,PLEKHG3,SRGAP1,SGO2,CENPF,PAK1,DYNC1LI1,PEAK1,WIPF3,ZWINT,CTTN,PDE5A,CCDC88A,WIPF2,SRGAP2,PPP1R12A,ARFGAP3,MRTFA,SKA1,NDC80,CYBA,PTK2,NDE1,NDEL1,ANKLE2,SFN,ARHGAP11A,PLEKHG1,SPC24,CDC42EP4,CDC25C,OPHN1","6184,20716,21357,9841,2877,11275,15947,15480,17090,4568,12733,20364,17382,30812,1857,8590,18745,29431,22004,13195,3338,8784,25523,30923,19751,7618,661,14334,28109,16909,2577,9611,17619,17620,29101,10773,15783,20884,26913,17147,1727,8148"
NA,"REACTOME pathway","R-HSA-69275","G2/M Transition",133,18,3.214,1.9452,0.96,0.00477014132549735,2.32146875387929,1,0.0965311870932974,0.811003067592664,"FKBPL,CENPF,TICRR,CEP250,MZT2A,CDC25C,GTSE1,OBI1,PPP1R12A,CEP41,CEP164,CDKN1A,NDE1,MZT2B,CEP135,NEDD1,CCNB1,TPX2","13949,1857,28704,1859,33187,1727,13698,20308,7618,12370,29182,1784,17619,25886,29086,7723,1579,1249"
NA,"REACTOME pathway","R-HSA-8866911","TFAP2 (AP-2) family regulates transcription of cell cycle factors",2,2,0.357,14.3732,3.845,0.00483247860334576,2.31583006021083,1,0.0965311870932974,0.811003067592664,"CDKN1A,KDM5B","1784,18039"
NA,"REACTOME pathway","R-HSA-445355","Smooth Muscle Contraction",17,5,0.893,4.2274,2.08,0.00490833405157246,2.30906588770998,1,0.0965311870932974,0.811003067592664,"CALD1,SORBS1,PAK1,LMOD1,PDE5A","1441,14565,8590,6647,8784"
NA,"REACTOME pathway","R-HSA-453274","Mitotic G2-G2/M phases",134,18,3.214,1.9307,0.949,0.00516516638843507,2.2869156837445,1,0.0965311870932974,0.811003067592664,"CENPF,FKBPL,CEP250,TICRR,CDC25C,GTSE1,MZT2A,PPP1R12A,OBI1,CEP164,CEP41,CDKN1A,NDE1,CEP135,MZT2B,CCNB1,TPX2,NEDD1","1857,13949,1859,28704,1727,13698,33187,7618,20308,29182,12370,1784,17619,29086,25886,1579,1249,7723"
NA,"REACTOME pathway","R-HSA-5357956","TNFR1-induced NF-kappa-B signaling pathway",12,4,0.714,4.7911,2.26,0.00731390441373707,2.13585071980571,1,0.108837863299659,0.914397135932281,"TAB2,BIRC2,TAB3,RIPK1","17075,590,30681,10019"
NA,"REACTOME pathway","R-HSA-6804114","TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest",12,4,0.714,4.7911,2.26,0.00731390441373707,2.13585071980571,1,0.108837863299659,0.914397135932281,"SFN,CCNB1,TFDP1,CDC25C","10773,1579,11749,1727"
NA,"REACTOME pathway","R-HSA-9013508","NOTCH3 Intracellular Domain Regulates Transcription",12,4,0.714,4.7911,2.26,0.00731390441373707,2.13585071980571,1,0.108837863299659,0.914397135932281,"DLGAP5,HEY1,MAML1,SNW1","16864,4880,13632,16696"
