"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"SLIM2 GO BP","GO:0030154","cell differentiation",1906,152,27.143,1.1462,0.197,0.0270010267623499,1.56861972070234,1,0.156896445928726,1,"TSC22D4,KIAA1755,PLS1,LATS2,NUMA1,CCNB1,PPP1R9B,KLF13,ABL2,JARID2,EIF4ENIF1,PRRC2A,HEY1,TAF8,RAPH1,ERRFI1,CTTN,WNK1,TEAD3,NCOA6,MAML1,MCRIP1,SOX12,TCF12,CNN2,CAMSAP1,RITA1,GIGYF2,HMG20B,SNW1,ARID1A,HOOK1,MRTFB,WIPF3,ABL1,TET1,TCF3,LUZP1,FOXG1,JDP2,DMTN,CNOT2,SS18,IFT74,SUCO,EML1,SRGAP2,PTK2,NDEL1,ELF2,DIAPH3,ZC3H14,CEP128,CDKN1A,PAK1,PPP1R12C,NUMBL,GRIP1,ATF2,ZNF503,MAGI1,DIP2A,KDM5B,CD2AP,AGFG1,RAPGEF1,SETD2,FLNC,RAI14,RARB,KLC3,TANC2,BATF3,YAP1,BCAS2,COBL,CENPF,CBY1,SECISBP2,MBD3,ZC4H2,SFN,GPRIN3,NAV1,MAST2,BCL9L,ARID1B,NHSL1,MRTFA,WASF2,TRIP11,ATXN1,HDAC4,APC,SOX13,PLEKHO1,LATS1,CSPG4,CNOT3,MAP1A,ITSN1,SH3PXD2A,NDE1,BAD,ENAH,ID4,ODF2,NKX6-1,PRRC2B,AUTS2,TXNIP,RUFY3,RIPK1,SOX5,AFDN,BIRC2,AKIRIN2,OPHN1,CCDC88A,ADD2,BLOC1S5,MAPRE3,SETX,BCL9,TPPP,ITSN2,TBX2,EID2,MAF,RBPMS2,AMOT,TAGLN,CEBPB,SENP2,ALAS1,NEBL,CCDC88C,BCL11B,PPP1R12A,PPHLN1,PRRC2C,ABLIM1,DIAPH2,PDCD4,NHSL3,PHACTR4,LMOD1,PITX2,ATAT1,CUX1,ADD1,SPAST","21696,29372,9090,6515,8059,1579,9298,13672,77,6196,16687,13918,4880,17300,14436,18185,3338,14540,11716,15936,13632,28007,11198,11623,2156,19946,25925,11960,5002,16696,11110,19884,29819,22004,76,29484,11633,14985,3811,17546,3382,7878,11340,21424,1240,3330,19751,9611,17620,3317,15480,20509,20359,1784,8590,14947,8061,18708,784,23589,946,17217,18039,14258,5175,4568,18420,3756,14873,9865,20717,30212,28915,16262,975,22199,1857,1307,30972,6918,24931,10773,27733,15989,19035,23688,18040,21021,14334,12733,12305,10548,14063,583,11192,24310,6514,2466,7879,6835,6183,23664,17619,936,18271,5363,8114,7839,28121,14262,16952,30285,10019,11201,7137,590,21407,8148,25523,244,18561,6892,445,1008,24164,6184,11597,28292,6776,19098,17810,11553,1834,23116,396,16932,19967,13222,7618,19369,24903,78,2877,8763,29301,25793,6647,9005,21186,2557,243,11233"
NA,"Direct GO Biological Processes","GO:0043068","positive regulation of programmed cell death",10,3,0.536,4.312,2.108,0.0278020502185703,1.55592317653587,1,0.156896445928726,1,"RIPK1,CDKN1A,RARB","10019,1784,9865"
NA,"Direct GO Biological Processes","GO:0046847","filopodium assembly",10,3,0.536,4.312,2.108,0.0278020502185703,1.55592317653587,1,0.156896445928726,1,"PPP1R9B,SRGAP2,CD2AP","9298,19751,14258"
NA,"Direct GO Biological Processes","GO:0045666","positive regulation of neuron differentiation",34,6,1.071,2.5364,1.343,0.0279479638692947,1.55364982686667,1,0.157364661426209,1,"TCF3,ZC4H2,FOXG1,TCF12,NKX6-1,HMG20B","11633,24931,3811,11623,7839,5002"
NA,"Direct GO Biological Processes","GO:0007405","neuroblast proliferation",26,5,0.893,2.7641,1.467,0.0311129883110363,1.50705827418008,1,0.172466675781797,1,"ID4,EML1,NUMBL,FOXG1,NDE1","5363,3330,8061,3811,17619"
NA,"Direct GO Biological Processes","GO:0030032","lamellipodium assembly",26,5,0.893,2.7641,1.467,0.0311129883110363,1.50705827418008,1,0.172466675781797,1,"DMTN,CARMIL1,ABLIM1,CCDC88A,WASF2","3382,21581,78,25523,12733"
NA,"Direct GO Biological Processes","GO:0031124","mRNA 3'-end processing",26,5,0.893,2.7641,1.467,0.0311129883110363,1.50705827418008,1,0.172466675781797,1,"RPRD2,WDR33,CSTF2T,PAPOLA,PCF11","29039,25651,17086,14981,30097"
NA,"Direct GO Biological Processes","GO:0090090","negative regulation of canonical Wnt signaling pathway",74,10,1.786,1.9423,0.958,0.0313691388845162,1.50349740297378,1,0.172838668706914,1,"LATS2,AMFR,NKD2,SOX13,DACT1,APC,CCDC88C,CBY1,LZTS2,LATS1","6515,463,17046,11192,17748,583,19967,1307,29381,6514"
NA,"Direct GO Biological Processes","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",35,6,1.071,2.464,1.301,0.0318187652620301,1.49731667730701,1,0.174063267297758,1,"BAD,UACA,BRCA1,ATAD5,ABL1,SFN","936,15947,1100,25752,76,10773"
NA,"Direct GO Biological Processes","GO:0030516","regulation of axon extension",11,3,0.536,3.92,1.971,0.0362942575846728,1.44016208285836,1,0.186698855888235,1,"CTTN,NKX6-1,ABL1","3338,7839,76"
