"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-8949613","Cristae formation","8/441","29/5397",0.275862068965517,3.376026272578,3.82678092260735,0.00172128057527083,0.102129314132736,0.101102585368539,"TMEM11/APOOL/ATP5F1A/ATP5F1B/ATP5F1C/ATP5MG/ATP5PO/MTX2",8,"cristae formation",FALSE,FALSE,FALSE,TRUE
"R-HSA-9837999","Mitochondrial protein degradation","16/441","91/5397",0.175824175824176,2.15175300889587,3.30511096692337,0.00253284377533959,0.140889435003265,0.139473042102581,"ALDH18A1/ATP5F1A/ATP5F1B/ATP5F1C/ATP5MG/ATP5PO/CS/GLUD1/LONP1/MICU2/COX2/PDK1/SLC25A5/SLC25A6/UQCRC2/YME1L1",16,"mitochondrial protein degradation",FALSE,FALSE,FALSE,TRUE
"R-HSA-1592230","Mitochondrial biogenesis","14/441","76/5397",0.184210526315789,2.25438596491228,3.28496668299777,0.00296626127486486,0.155292502037042,0.153731311892377,"POLRMT/SIRT3/TMEM11/APOOL/ATP5F1A/ATP5F1B/ATP5F1C/ATP5MG/ATP5PO/GLUD1/MTX2/POLG2/TBL1X/TFB1M",14,"mitochondrial biogenesis",FALSE,FALSE,FALSE,TRUE
