"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","GeneRatio_num","FoldEnrichment_num"
"R-HSA-76005","Response to elevated platelet cytosolic Ca2+","9/48","68/5359",0.132352941176471,14.7766544117647,10.86833865413,5.61046046435692e-09,2.05903899041899e-06,1.81897034002309e-06,"APOH/F5/FN1/PROS1/SERPINF2/SPP2/TIMP3/CHID1/PRKCA",9,"response to elevated platelet cytosolic ca2+",0.1875,14.7766544117647
"R-HSA-114608","Platelet degranulation","8/48","65/5359",0.123076923076923,13.7410256410256,9.82432955085247,7.75375355505144e-08,1.42281377735194e-05,1.25692426050307e-05,"APOH/F5/FN1/PROS1/SERPINF2/SPP2/TIMP3/CHID1",8,"platelet degranulation",0.166666666666667,13.7410256410256
"R-HSA-76002","Platelet activation, signaling and aggregation","9/48","132/5359",0.0681818181818182,7.61221590909091,7.31209060818206,1.88820482817174e-06,0.000230990390646343,0.000204058627044525,"APOH/F5/FN1/PROS1/SERPINF2/SPP2/TIMP3/CHID1/PRKCA",9,"platelet activation, signaling and aggregation",0.1875,7.61221590909091
"R-HSA-109582","Hemostasis","11/48","297/5359",0.037037037037037,4.13503086419753,5.28436488103682,4.4990708704814e-05,0.00412789752366668,0.00364661533712703,"APOH/F5/FN1/MAFK/PROS1/SERPINF2/SPP2/TIMP3/CAV1/CHID1/PRKCA",11,"hemostasis",0.229166666666667,4.13503086419753
"R-HSA-166658","Complement cascade","3/48","10/5359",0.3,33.49375,9.77681412293662,7.74584652213809e-05,0.0047378761227078,0.00418547496283953,"C4BPA/PROS1/VTN",3,"complement cascade",0.0625,33.49375
"R-HSA-977606","Regulation of Complement cascade","3/48","10/5359",0.3,33.49375,9.77681412293662,7.74584652213809e-05,0.0047378761227078,0.00418547496283953,"C4BPA/PROS1/VTN",3,"regulation of complement cascade",0.0625,33.49375
"R-HSA-3000170","Syndecan interactions","3/48","19/5359",0.157894736842105,17.6282894736842,6.902200500999,0.000590989287931291,0.0309847240958263,0.0273721354410282,"FN1/VTN/PRKCA",3,"syndecan interactions",0.0625,17.6282894736842
"R-HSA-8957275","Post-translational protein phosphorylation","4/48","49/5359",0.0816326530612245,9.11394557823129,5.42396267873282,0.000893347615907639,0.0354039522824102,0.0312761144499709,"F5/FN1/ITIH2/SPP2",4,"post-translational protein phosphorylation",0.0833333333333333,9.11394557823129
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","4/48","50/5359",0.08,8.93166666666667,5.35644828807233,0.000964685348294556,0.0354039522824102,0.0312761144499709,"F5/FN1/ITIH2/SPP2",4,"regulation of insulin-like growth factor (igf) transport and uptake by insulin-like growth factor binding proteins (igfbps)",0.0833333333333333,8.93166666666667
"R-HSA-2129379","Molecules associated with elastic fibres","3/48","21/5359",0.142857142857143,15.9494047619048,6.52496349111274,0.00080101815955599,0.0354039522824102,0.0312761144499709,"FN1/MFAP3/VTN",3,"molecules associated with elastic fibres",0.0625,15.9494047619048
"R-HSA-1566948","Elastic fibre formation","3/48","24/5359",0.125,13.9557291666667,6.0469181805011,0.00119621578028019,0.0399101083057118,0.0352568861556267,"FN1/MFAP3/VTN",3,"elastic fibre formation",0.0625,13.9557291666667
"R-HSA-1474244","Extracellular matrix organization","5/48","111/5359",0.045045045045045,5.02909159159159,4.07760862262194,0.00293448969707475,0.0828429014481871,0.0731840345505281,"ADAMTS1/FN1/MFAP3/VTN/PRKCA",5,"extracellular matrix organization",0.104166666666667,5.02909159159159
"R-HSA-3000171","Non-integrin membrane-ECM interactions","3/48","36/5359",0.0833333333333333,9.30381944444444,4.7520908774553,0.00391384156368622,0.0886023423755617,0.0782719674506611,"FN1/VTN/PRKCA",3,"non-integrin membrane-ecm interactions",0.0625,9.30381944444444
