"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-140875","Common Pathway of Fibrin Clot Formation","2/48","7/5359",0.285714285714286,31.8988095238095,7.77618416262328,0.00160331899584372,0.0490348392895538,0.0433177412912163,"F5/PROS1",2,"common pathway of fibrin clot formation",FALSE,FALSE,TRUE,FALSE
"R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)","2/48","10/5359",0.2,22.3291666666667,6.41758177794609,0.0033772211257945,0.0885314395118988,0.0782093313341885,"F5/PROS1",2,"formation of fibrin clot (clotting cascade)",FALSE,FALSE,TRUE,FALSE
"R-HSA-1912420","Pre-NOTCH Processing in Golgi","2/48","11/5359",0.181818181818182,20.2992424242424,6.09080544584373,0.00410419569587071,0.0886023423755617,0.0782719674506611,"ST3GAL6/TMED2",2,"pre-notch processing in golgi",FALSE,FALSE,TRUE,FALSE
"R-HSA-9700645","ALK mutants bind TKIs","2/48","11/5359",0.181818181818182,20.2992424242424,6.09080544584373,0.00410419569587071,0.0886023423755617,0.0782719674506611,"FN1/NPM1",2,"alk mutants bind tkis",FALSE,FALSE,TRUE,FALSE
