"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"Direct GO Cellular Component","GO:0045334","clathrin-coated endocytic vesicle",16,2,6.667,33.5375,5.068,0.00156015723604654,2.8068316302954,0.801920819327922,0.0842148841884168,0.574380154280289,"LMBRD1,CLTCL1","23038,2093"
NA,"SLIM2 GO CC","GO:0005794","Golgi apparatus",833,9,30,2.8988,1.535,0.00250999120866645,2.60032779964818,1,0.0842148841884168,0.574380154280289,"FGFR3,SLC26A11,PHAF1,SLC39A7,FAM174B,GALNT10,ARL5B,PIDD1,CLTCL1","3690,14471,29564,4927,34339,19873,23052,16491,2093"
NA,"Direct GO Cellular Component","GO:0005802","trans-Golgi network",118,3,10,6.8212,2.77,0.00934694933648173,2.02933011132184,1,0.0842148841884168,0.574380154280289,"ARL5B,CLTCL1,PHAF1","23052,2093,29564"
NA,"Direct GO Cellular Component","GO:0005765","lysosomal membrane",237,4,13.333,4.5283,2.179,0.0110037497557695,1.95845929477492,1,0.0842148841884168,0.574380154280289,"ATP6V0D2,SLC46A3,LMBRD1,SLC26A11","18266,27501,23038,14471"
NA,"Direct GO Cellular Component","GO:0030136","clathrin-coated vesicle",53,2,6.667,10.1245,3.34,0.0164497460359358,1.78384080264064,1,0.086958216156898,0.593090806850598,"LMBRD1,CLTCL1","23038,2093"
NA,"Direct GO Cellular Component","GO:0016323","basolateral plasma membrane",96,2,6.667,5.5896,2.483,0.0493344734628667,1.30684950257653,1,0.124767581585277,0.850966232997409,"ORAI1,SLC26A11","25896,14471"
NA,"Direct GO Cellular Component","GO:0005794","Golgi apparatus",736,6,20,2.1872,1.129,0.0509468654912139,1.29288253082822,1,0.124767581585277,0.850966232997409,"FGFR3,GALNT10,SLC39A7,SLC26A11,PIDD1,FAM174B","3690,19873,4927,14471,16491,34339"
NA,"SLIM2 GO CC","GO:0005764","lysosome",446,4,13.333,2.4063,1.267,0.0816454960308962,1.0880677680967,1,0.159240351284657,1,"SLC46A3,LMBRD1,SLC26A11,ATP6V0D2","27501,23038,14471,18266"
NA,"Direct GO Cellular Component","GO:0016324","apical plasma membrane",130,2,6.667,4.1277,2.045,0.0839840996378837,1.07580292933306,1,0.161677255482667,1,"ATP6V0D2,SLC26A11","18266,14471"
NA,"Direct GO Cellular Component","GO:0005764","lysosome",285,3,10,2.8242,1.498,0.0883992805481945,1.05355126954825,1,0.167048640447691,1,"SLC46A3,SLC26A11,LMBRD1","27501,14471,23038"
NA,"SLIM2 GO CC","GO:0005773","vacuole",498,4,13.333,2.155,1.108,0.111299520022543,0.953506708549483,1,0.190693177638624,1,"ATP6V0D2,SLC46A3,LMBRD1,SLC26A11","18266,27501,23038,14471"
