"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"R-HSA-9639288","Amino acids regulate mTORC1","2/13","32/5359",0.0625,25.7644230769231,6.92819988939486,0.00258630962119869,0.0979394190058411,0.0563421382285744,"ATP6V0D2/CASTOR2",2,"amino acids regulate mtorc1",FALSE,FALSE,TRUE,FALSE
"R-HSA-74752","Signaling by Insulin receptor","2/13","43/5359",0.0465116279069767,19.1735241502683,5.89982931776163,0.00463820673250397,0.0979394190058411,0.0563421382285744,"ATP6V0D2/FGFR3",2,"signaling by insulin receptor",FALSE,FALSE,TRUE,FALSE
"R-HSA-427601","Multifunctional anion exchangers","1/13","3/5359",0.333333333333333,137.410256410256,11.6532193695224,0.00726118935630893,0.0979394190058411,0.0563421382285744,"SLC26A11",1,"multifunctional anion exchangers",FALSE,FALSE,TRUE,FALSE
"R-HSA-5654227","Phospholipase C-mediated cascade; FGFR3","1/13","3/5359",0.333333333333333,137.410256410256,11.6532193695224,0.00726118935630893,0.0979394190058411,0.0563421382285744,"FGFR3",1,"phospholipase c-mediated cascade; fgfr3",FALSE,FALSE,TRUE,FALSE
"R-HSA-9758881","Uptake of dietary cobalamins into enterocytes","1/13","3/5359",0.333333333333333,137.410256410256,11.6532193695224,0.00726118935630893,0.0979394190058411,0.0563421382285744,"LMBRD1",1,"uptake of dietary cobalamins into enterocytes",FALSE,FALSE,TRUE,FALSE
"R-HSA-425407","SLC-mediated transmembrane transport","2/13","66/5359",0.0303030303030303,12.4918414918415,4.63200694038953,0.010676551791856,0.0979394190058411,0.0563421382285744,"SLC26A11/SLC39A7",2,"slc-mediated transmembrane transport",FALSE,FALSE,TRUE,FALSE
"R-HSA-139853","Elevation of cytosolic Ca2+ levels","1/13","5/5359",0.2,82.4461538461538,8.9841077643173,0.0120749102216041,0.0979394190058411,0.0563421382285744,"ORAI1",1,"elevation of cytosolic ca2+ levels",FALSE,FALSE,TRUE,FALSE
"R-HSA-442380","Zinc influx into cells by the SLC39 gene family","1/13","5/5359",0.2,82.4461538461538,8.9841077643173,0.0120749102216041,0.0979394190058411,0.0563421382285744,"SLC39A7",1,"zinc influx into cells by the slc39 gene family",FALSE,FALSE,TRUE,FALSE
"R-HSA-9758890","Transport of RCbl within the body","1/13","5/5359",0.2,82.4461538461538,8.9841077643173,0.0120749102216041,0.0979394190058411,0.0563421382285744,"LMBRD1",1,"transport of rcbl within the body",FALSE,FALSE,TRUE,FALSE
"R-HSA-435354","Zinc transporters","1/13","7/5359",0.142857142857143,58.8901098901099,7.55707783270194,0.0168670771418242,0.0979394190058411,0.0563421382285744,"SLC39A7",1,"zinc transporters",FALSE,FALSE,TRUE,FALSE
"R-HSA-5654704","SHC-mediated cascade:FGFR3","1/13","7/5359",0.142857142857143,58.8901098901099,7.55707783270194,0.0168670771418242,0.0979394190058411,0.0563421382285744,"FGFR3",1,"shc-mediated cascade:fgfr3",FALSE,FALSE,TRUE,FALSE
"R-HSA-196025","Formation of annular gap junctions","1/13","8/5359",0.125,51.5288461538462,7.05221351488689,0.019255105541891,0.0979394190058411,0.0563421382285744,"CLTCL1",1,"formation of annular gap junctions",FALSE,FALSE,TRUE,FALSE
"R-HSA-5654706","FRS-mediated FGFR3 signaling","1/13","8/5359",0.125,51.5288461538462,7.05221351488689,0.019255105541891,0.0979394190058411,0.0563421382285744,"FGFR3",1,"frs-mediated fgfr3 signaling",FALSE,FALSE,TRUE,FALSE
"R-HSA-5654710","PI-3K cascade:FGFR3","1/13","8/5359",0.125,51.5288461538462,7.05221351488689,0.019255105541891,0.0979394190058411,0.0563421382285744,"FGFR3",1,"pi-3k cascade:fgfr3",FALSE,FALSE,TRUE,FALSE
"R-HSA-6803207","TP53 Regulates Transcription of Caspase Activators and Caspases","1/13","8/5359",0.125,51.5288461538462,7.05221351488689,0.019255105541891,0.0979394190058411,0.0563421382285744,"PIDD1",1,"tp53 regulates transcription of caspase activators and caspases",FALSE,FALSE,TRUE,FALSE
"R-HSA-190873","Gap junction degradation","1/13","9/5359",0.111111111111111,45.8034188034188,6.6330622357336,0.0216377786175695,0.0979394190058411,0.0563421382285744,"CLTCL1",1,"gap junction degradation",FALSE,FALSE,TRUE,FALSE
"R-HSA-3296469","Defects in cobalamin (B12) metabolism","1/13","9/5359",0.111111111111111,45.8034188034188,6.6330622357336,0.0216377786175695,0.0979394190058411,0.0563421382285744,"LMBRD1",1,"defects in cobalamin (b12) metabolism",FALSE,FALSE,TRUE,FALSE
"R-HSA-418360","Platelet calcium homeostasis","1/13","9/5359",0.111111111111111,45.8034188034188,6.6330622357336,0.0216377786175695,0.0979394190058411,0.0563421382285744,"ORAI1",1,"platelet calcium homeostasis",FALSE,FALSE,TRUE,FALSE
"R-HSA-425410","Metal ion SLC transporters","1/13","9/5359",0.111111111111111,45.8034188034188,6.6330622357336,0.0216377786175695,0.0979394190058411,0.0563421382285744,"SLC39A7",1,"metal ion slc transporters",FALSE,FALSE,TRUE,FALSE
"R-HSA-8876725","Protein methylation","1/13","10/5359",0.1,41.2230769230769,6.27765643943355,0.0240151073798071,0.10326496173317,0.0594057919395227,"EEF1AKMT1",1,"protein methylation",FALSE,FALSE,TRUE,TRUE
"R-HSA-5655332","Signaling by FGFR3 in disease","1/13","11/5359",0.0909090909090909,37.4755244755245,5.97118796110339,0.0263871028189663,0.107514118600777,0.0618502273468362,"FGFR3",1,"signaling by fgfr3 in disease",FALSE,FALSE,TRUE,TRUE
"R-HSA-382551","Transport of small molecules","3/13","282/5359",0.0106382978723404,4.38543371522095,2.88000897412563,0.0278283350248788,0.107514118600777,0.0618502273468362,"ATP6V0D2/SLC26A11/SLC39A7",3,"transport of small molecules",FALSE,FALSE,FALSE,TRUE
"R-HSA-196741","Cobalamin (Cbl, vitamin B12) transport and metabolism","1/13","12/5359",0.0833333333333333,34.3525641025641,5.70326185765746,0.0287537759048589,0.107514118600777,0.0618502273468362,"LMBRD1",1,"cobalamin (cbl, vitamin b12) transport and metabolism",FALSE,FALSE,TRUE,TRUE
"R-HSA-5654708","Downstream signaling of activated FGFR3","1/13","13/5359",0.0769230769230769,31.7100591715976,5.46633704146888,0.031115137586781,0.107911793750329,0.0620790000766886,"FGFR3",1,"downstream signaling of activated fgfr3",FALSE,FALSE,TRUE,TRUE
"R-HSA-983695","Antigen activates B Cell Receptor (BCR) leading to generation of second messengers","1/13","14/5359",0.0714285714285714,29.4450549450549,5.25479155934534,0.0334711987935468,0.107911793750329,0.0620790000766886,"ORAI1",1,"antigen activates b cell receptor (bcr) leading to generation of second messengers",FALSE,FALSE,TRUE,TRUE
"R-HSA-9711097","Cellular response to starvation","2/13","124/5359",0.0161290322580645,6.64888337468983,3.13814973355958,0.0350682276316084,0.107911793750329,0.0620790000766886,"ATP6V0D2/CASTOR2",2,"cellular response to starvation",FALSE,FALSE,TRUE,TRUE
"R-HSA-1222556","ROS and RNS production in phagocytes","1/13","15/5359",0.0666666666666667,27.4820512820513,5.06433680233066,0.0358219704335253,0.107911793750329,0.0620790000766886,"ATP6V0D2",1,"ros and rns production in phagocytes",FALSE,FALSE,TRUE,TRUE
"R-HSA-5654732","Negative regulation of FGFR3 signaling","1/13","16/5359",0.0625,25.7644230769231,4.89163645285659,0.0381674633946711,0.107911793750329,0.0620790000766886,"FGFR3",1,"negative regulation of fgfr3 signaling",FALSE,FALSE,TRUE,TRUE
"R-HSA-913709","O-linked glycosylation of mucins","1/13","16/5359",0.0625,25.7644230769231,4.89163645285659,0.0381674633946711,0.107911793750329,0.0620790000766886,"GALNT10",1,"o-linked glycosylation of mucins",FALSE,FALSE,TRUE,TRUE
"R-HSA-109704","PI3K Cascade","1/13","17/5359",0.0588235294117647,24.2488687782805,4.73405063365329,0.0405076885445624,0.107911793750329,0.0620790000766886,"FGFR3",1,"pi3k cascade",FALSE,FALSE,TRUE,TRUE
"R-HSA-3296482","Defects in vitamin and cofactor metabolism","1/13","17/5359",0.0588235294117647,24.2488687782805,4.73405063365329,0.0405076885445624,0.107911793750329,0.0620790000766886,"LMBRD1",1,"defects in vitamin and cofactor metabolism",FALSE,FALSE,TRUE,TRUE
"R-HSA-425366","Transport of bile salts and organic acids, metal ions and amine compounds","1/13","18/5359",0.0555555555555556,22.9017094017094,4.58945937017948,0.0428426567304334,0.107911793750329,0.0620790000766886,"SLC39A7",1,"transport of bile salts and organic acids, metal ions and amine compounds",FALSE,FALSE,TRUE,TRUE
"R-HSA-5578775","Ion homeostasis","1/13","18/5359",0.0555555555555556,22.9017094017094,4.58945937017948,0.0428426567304334,0.107911793750329,0.0620790000766886,"ORAI1",1,"ion homeostasis",FALSE,FALSE,TRUE,TRUE
"R-HSA-917977","Transferrin endocytosis and recycling","1/13","18/5359",0.0555555555555556,22.9017094017094,4.58945937017948,0.0428426567304334,0.107911793750329,0.0620790000766886,"ATP6V0D2",1,"transferrin endocytosis and recycling",FALSE,FALSE,TRUE,TRUE
"R-HSA-190828","Gap junction trafficking","1/13","19/5359",0.0526315789473684,21.6963562753036,4.45613785225369,0.0451723787792074,0.107911793750329,0.0620790000766886,"CLTCL1",1,"gap junction trafficking",FALSE,FALSE,TRUE,TRUE
"R-HSA-77387","Insulin receptor recycling","1/13","19/5359",0.0526315789473684,21.6963562753036,4.45613785225369,0.0451723787792074,0.107911793750329,0.0620790000766886,"ATP6V0D2",1,"insulin receptor recycling",FALSE,FALSE,TRUE,TRUE
"R-HSA-112399","IRS-mediated signalling","1/13","20/5359",0.05,20.6115384615385,4.33266643788496,0.0474968654975357,0.109850948199409,0.0631945479237726,"FGFR3",1,"irs-mediated signalling",FALSE,FALSE,TRUE,TRUE
