"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"PANTHER Pathway H.sap","P00012","Cadherin signaling pathway",30,2,6.25,16.7687,4.068,0.006214420674352,2.20659935127964,1,0.102455760614971,0.729821433577868,"PCDHGA11,FAT1","8698,3595"
NA,"PANTHER Pathway H.sap","P00049","Parkinson disease",55,2,6.25,9.1466,3.193,0.019946268830911,1.70013833194196,1,0.102834097083808,0.732516431520434,"HSPA6,MAPK8","5239,6881"
NA,"KEGG Pathway H.sap","path:hsa05145","Toxoplasmosis",56,2,6.25,8.9833,3.167,0.0206342234934597,1.68541186983725,1,0.105598673172411,0.752209290878553,"MAPK8,HSPA6","6881,5239"
NA,"KEGG Pathway H.sap","path:hsa05162","Measles",71,2,6.25,7.0854,2.825,0.032092765300374,1.49359285993936,1,0.112102897280255,0.798540723432523,"HSPA6,MAPK8","5239,6881"
NA,"PANTHER Pathway H.sap","P00006","Apoptosis signaling pathway",73,2,6.25,6.8913,2.785,0.0337737194750875,1.47142110819626,1,0.112102897280255,0.798540723432523,"MAPK8,HSPA6","6881,5239"
NA,"KEGG Pathway H.sap","path:hsa05417","Lipid and atherosclerosis",101,2,6.25,4.9808,2.316,0.0606140002233082,1.21742705376293,1,0.125932370613202,0.897051983247456,"HSPA6,MAPK8","5239,6881"
NA,"REACTOME pathway","R-HSA-196854","Metabolism of vitamins and cofactors",102,2,6.25,4.932,2.302,0.0616761441138576,1.20988278545028,1,0.126146091582132,0.898574378308445,"APOC3,FPGS","610,3824"
NA,"PANTHER Pathway H.sap","P00057","Wnt signaling pathway",110,2,6.25,4.5733,2.193,0.0704007382642638,1.15242278656222,1,0.13999689666265,0.997237590209825,"FAT1,PCDHGA11","3595,8698"
NA,"REACTOME pathway","R-HSA-6798695","Neutrophil degranulation",246,3,9.375,3.0675,1.617,0.0730424306527244,1.13642478309833,1,0.143608846707051,1,"CMTM6,HSPA6,QPCT","19177,5239,9753"
NA,"KEGG Pathway H.sap","path:hsa04010","MAPK signaling pathway",133,2,6.25,3.7824,1.919,0.0975037825513696,1.01097853600072,1,0.174950455275568,1,"HSPA6,MAPK8","5239,6881"
NA,"KEGG Pathway H.sap","path:hsa04141","Protein processing in endoplasmic reticulum",139,2,6.25,3.6192,1.856,0.105005094761907,0.978789628803352,1,0.185491233386516,1,"MAPK8,HSPA6","6881,5239"
NA,"KEGG Pathway H.sap","path:hsa05020","Prion disease",171,2,6.25,2.9419,1.557,0.147380822928175,0.831559022842625,1,0.234050931202699,1,"HSPA6,MAPK8","5239,6881"
