"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:0006081","cellular aldehyde metabolic process","9/601","39/7610",0.230769230769231,2.92205298860873,3.52366031238789,0.00277379764887725,0.201750438367556,0.196173188983095,"AKR1A1/ALDH7A1/GATD1/GLO1/PDXK/PNPO/REST/RPIA/TPI1",9,"cellular aldehyde metabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0061640","cytoskeleton-dependent cytokinesis","17/601","104/7610",0.163461538461538,2.06978753359785,3.21649529421839,0.00300789197438727,0.215411340627273,0.209456445180004,"ALKBH4/ARF1/ARF6/ARL3/BIN3/CHMP4A/CHMP4B/CHMP4C/CHMP5/IST1/RHOA/RHOC/SEPTIN11/SEPTIN2/SEPTIN6/SEPTIN7/SEPTIN8",17,"cytoskeleton-dependent cytokinesis",FALSE,FALSE,FALSE,TRUE
"GO:0046785","microtubule polymerization","14/601","79/7610",0.177215189873418,2.24393942585143,3.25431398572532,0.00321240171160966,0.221303043038438,0.215185275609765,"ARL2/BLOC1S2/CDKN1B/CLIP1/GOLGA2/MAP4/PSRC1/RAC1/RPS3/SLAIN2/SNCA/SSNA1/TPPP/TPPP3",14,"microtubule polymerization",FALSE,FALSE,FALSE,TRUE
"GO:0043094","cellular metabolic compound salvage","7/601","26/7610",0.269230769230769,3.40906182004352,3.60295182030372,0.00322406056619839,0.221303043038438,0.215185275609765,"DCTD/HPRT1/ADI1/APIP/MTAP/NAPRT/PDXK",7,"cellular metabolic compound salvage",FALSE,FALSE,FALSE,TRUE
"GO:0030036","actin cytoskeleton organization","47/601","399/7610",0.117794486215539,1.49154083211356,2.95339338946309,0.00329762067231524,0.221303043038438,0.215185275609765,"CARMIL2/DMTN/PDLIM2/TMSB10/ZBED3/ADD2/ALKBH4/ARF1/ARF6/ARPC5/ARPC5L/BAG4/BIN1/BIN3/BLOC1S6/BRK1/BRSK2/CALD1/CARMIL1/CDC42/CDC42EP4/CSRP1/CSRP2/CTTN/FHL3/GRB2/MICAL3/PAWR/PDLIM1/PDLIM5/PDLIM7/PHACTR4/PPP1R9B/RAC1/RAP2A/RDX/RFLNB/RHOA/RHOC/RND3/SHTN1/SORBS1/SPECC1/TRIP10/VASP/WIPF1/ZYX",47,"actin cytoskeleton organization",FALSE,FALSE,FALSE,TRUE
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","18/601","114/7610",0.157894736842105,1.9992994132586,3.14779373884785,0.00339219926782672,0.221303043038438,0.215185275609765,"CARMIL2/DMTN/ARF4/ARF6/BIN3/BRK1/CDC42/CDC42EP4/CROCC/FNBP1L/IFT20/KCTD17/KLF5/MAP4/RAC1/RDX/SDCCAG8/SEPTIN7",18,"regulation of plasma membrane bounded cell projection assembly",FALSE,FALSE,FALSE,TRUE
"GO:0046365","monosaccharide catabolic process","8/601","33/7610",0.242424242424242,3.06963142237685,3.48878602364169,0.00340667870725958,0.221303043038438,0.215185275609765,"ENO1/ENO2/ENO3/GALM/NUDT5/PGAM1/PKM/TPI1",8,"monosaccharide catabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0170035","L-amino acid catabolic process","8/601","33/7610",0.242424242424242,3.06963142237685,3.48878602364169,0.00340667870725958,0.221303043038438,0.215185275609765,"ASRGL1/DDAH1/GLUL/GOT1/GSTZ1/QDPR/RIDA/SHMT1",8,"l-amino acid catabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0006007","glucose catabolic process","6/601","20/7610",0.3,3.79866888519135,3.66959915740387,0.00351047263654474,0.221303043038438,0.215185275609765,"ENO1/ENO2/ENO3/PGAM1/PKM/TPI1",6,"glucose catabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0009113","purine nucleobase biosynthetic process","4/601","9/7610",0.444444444444444,5.62765760769089,4.06743016647944,0.00351802904078291,0.221303043038438,0.215185275609765,"HPRT1/PPAT/PRPS1/SHMT1",4,"purine nucleobase biosynthetic process",FALSE,FALSE,FALSE,TRUE
"GO:0043066","negative regulation of apoptotic process","51/601","443/7610",0.115124153498871,1.45772846610052,2.90679283448715,0.00361390610069799,0.224303105316655,0.218102403270195,"DLX1/MSX2/ZFAND6/AKR1A1/AKR1B1/APIP/ARF4/ARHGDIA/BAG1/BAG4/BCL10/BCL11B/CAAP1/CAST/CDKN1A/CDKN1B/CFDP1/COPS5/CREB1/CSNK2A1/CTTN/DAD1/ENO1/FADD/GATA2/GFER/GLO1/GPI/GPX1/MALT1/MIF/MITF/MNAT1/MNT/NACA/NME2/PA2G4/PEA15/PRDX3/RHOA/SELENOS/SET/SNCA/TFAP2D/TNFAIP8/TPT1/UBE2B/URI1/YBX3/ZNF385A/ZPR1",51,"negative regulation of apoptotic process",FALSE,FALSE,FALSE,TRUE
