"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006886","intracellular protein transport","23/124","486/7610",0.0473251028806584,2.90438736227267,5.5842029440747,2.84283201745574e-06,0.00745106271775151,0.00664025710182558,"AP1B1/AP2A1/AP2M1/CLTC/COPA/COPB1/COPG1/CSE1L/IPO7/JUP/PRKACA/RAB3GAP2/SEC23B/SEC24C/STAT3/TNPO2/TNPO3/UBAP1/USO1/USP9X/XPO1/XPO5/XPOT",23
"GO:1900182","positive regulation of protein localization to nucleus","7/124","68/7610",0.102941176470588,6.31759962049336,5.66860963120594,0.000109444246450987,0.0690562969484628,0.0615417670750975,"CCT6A/CCT7/FYN/IPO7/JUP/SESN2/TCP1",7
"GO:0060341","regulation of cellular localization","22/124","571/7610",0.0385288966725044,2.36455567482063,4.36318426749636,0.000116577461421656,0.0690562969484628,0.0615417670750975,"ORAI1/WWC1/AP2M1/CCT6A/CCT7/CLTC/DYNC1H1/FYN/GNA11/IPO7/JUP/LEPROT/PRKACA/PTPN9/SESN2/SLC12A2/SLC16A1/TCAF1/TCP1/TMBIM6/WWP2/XPO1",22
"GO:0031623","receptor internalization","7/124","72/7610",0.0972222222222222,5.96662186379928,5.44940393399222,0.000157591645891713,0.0690562969484628,0.0615417670750975,"OPHN1/AP2A1/AP2M1/CLTC/DNM3/SCYL2/VAC14",7
"GO:0006913","nucleocytoplasmic transport","13/124","249/7610",0.0522088353413655,3.20410674957896,4.55107101626067,0.00019467225052015,0.0690562969484628,0.0615417670750975,"CSE1L/IPO7/JUP/PRKACA/PRKAG1/RITA1/STAT3/TNPO2/TNPO3/WASHC4/XPO1/XPO5/XPOT",13
"GO:0051169","nuclear transport","13/124","249/7610",0.0522088353413655,3.20410674957896,4.55107101626067,0.00019467225052015,0.0690562969484628,0.0615417670750975,"CSE1L/IPO7/JUP/PRKACA/PRKAG1/RITA1/STAT3/TNPO2/TNPO3/WASHC4/XPO1/XPO5/XPOT",13
"GO:0051086","chaperone mediated protein folding independent of cofactor","3/124","8/7610",0.375,23.0141129032258,8.01737086659798,0.000222775670536529,0.0690562969484628,0.0615417670750975,"CCT6A/CCT7/TCP1",3
"GO:0034504","protein localization to nucleus","12/124","227/7610",0.052863436123348,3.24428023305386,4.41797548801124,0.00030919695699402,0.0690562969484628,0.0615417670750975,"CCT6A/CCT7/CSE1L/FYN/IPO7/JUP/SESN2/STAT3/TCP1/TNPO2/TNPO3/XPO1",12
"GO:1904874","positive regulation of telomerase RNA localization to Cajal body","3/124","9/7610",0.333333333333333,20.4569892473118,7.51642365385761,0.000330191059215593,0.0690562969484628,0.0615417670750975,"CCT6A/CCT7/TCP1",3
"GO:0098884","postsynaptic neurotransmitter receptor internalization","4/124","22/7610",0.181818181818182,11.158357771261,6.14074278875329,0.000391347686948713,0.0690562969484628,0.0615417670750975,"OPHN1/AP2A1/AP2M1/VAC14",4
"GO:0099590","neurotransmitter receptor internalization","4/124","22/7610",0.181818181818182,11.158357771261,6.14074278875329,0.000391347686948713,0.0690562969484628,0.0615417670750975,"OPHN1/AP2A1/AP2M1/VAC14",4
"GO:0140239","postsynaptic endocytosis","4/124","22/7610",0.181818181818182,11.158357771261,6.14074278875329,0.000391347686948713,0.0690562969484628,0.0615417670750975,"OPHN1/AP2A1/AP2M1/VAC14",4
"GO:0044283","small molecule biosynthetic process","14/124","304/7610",0.0460526315789474,2.82629456706282,4.18232240304216,0.000402134900807103,0.0690562969484628,0.0615417670750975,"DAGLB/DHCR7/FASN/FDPS/GLS/GNE/MGST2/MGST3/MTHFD1/PRKACA/PRKAG1/SCD/SESN2/SPTLC1",14
"GO:0070201","regulation of establishment of protein localization","13/124","271/7610",0.0479704797047971,2.94399476252827,4.19383186678301,0.000443804110293938,0.0690562969484628,0.0615417670750975,"ORAI1/CCT6A/FYN/GNA11/JUP/LEPROT/PRKACA/SLC12A2/SLC16A1/TCAF1/TCP1/WWP2/XPO1",13
"GO:0003091","renal water homeostasis","3/124","10/7610",0.3,18.4112903225806,7.09045139485228,0.000466098063291647,0.0690562969484628,0.0615417670750975,"AKAP11/PRKACA/PRKACB",3
"GO:1904869","regulation of protein localization to Cajal body","3/124","10/7610",0.3,18.4112903225806,7.09045139485228,0.000466098063291647,0.0690562969484628,0.0615417670750975,"CCT6A/CCT7/TCP1",3
"GO:1904871","positive regulation of protein localization to Cajal body","3/124","10/7610",0.3,18.4112903225806,7.09045139485228,0.000466098063291647,0.0690562969484628,0.0615417670750975,"CCT6A/CCT7/TCP1",3
"GO:0032880","regulation of protein localization","19/124","504/7610",0.0376984126984127,2.31358806963646,3.92745832450485,0.000474251562408367,0.0690562969484628,0.0615417670750975,"ORAI1/AP2M1/CCT6A/CCT7/CLTC/FYN/GNA11/IPO7/JUP/LEPROT/PRKACA/PTPN9/SESN2/SLC12A2/SLC16A1/TCAF1/TCP1/WWP2/XPO1",19
"GO:0051049","regulation of transport","23/124","691/7610",0.0332850940665702,2.04273843424677,3.69949515682164,0.00067836433601398,0.0744648364620881,0.0663617631315382,"CD84/GNB2/OPHN1/ORAI1/TMEM38B/WWC1/AP2A1/AP2M1/DNM3/DYNC1H1/FYN/GNA11/JUP/PDCD6IP/PRKACA/SLC12A2/SLC16A1/SLC7A5/TCAF1/TMBIM6/VAC14/WWP2/XPO1",23
"GO:0009894","regulation of catabolic process","22/124","650/7610",0.0338461538461538,2.07717121588089,3.69561330042778,0.000721607295651789,0.0744648364620881,0.0663617631315382,"OPHN1/APAF1/DAGLB/DIS3/EXOC4/FYN/GNAI3/HECTD1/MAPK9/PRKACA/PRKAG1/PSMD2/PSMD3/RAB3GAP2/RRAGA/SESN2/SLC7A5/SPTLC1/STAT3/USP9X/WDR6/XPO1",22
"GO:0043269","regulation of monoatomic ion transport","9/124","150/7610",0.06,3.68225806451613,4.26998646848143,0.000729153756177128,0.0744648364620881,0.0663617631315382,"CD84/GNB2/ORAI1/TMEM38B/FYN/PRKACA/TCAF1/TMBIM6/WWP2",9
"GO:1903829","positive regulation of protein localization","13/124","286/7610",0.0454545454545455,2.78958944281525,3.97019630730655,0.000738620863808445,0.0744648364620881,0.0663617631315382,"ORAI1/CCT6A/CCT7/FYN/GNA11/IPO7/JUP/LEPROT/PRKACA/PTPN9/SESN2/TCAF1/TCP1",13
"GO:0099105","ion channel modulating, G protein-coupled receptor signaling pathway","2/124","3/7610",0.666666666666667,40.9139784946237,8.89874294161117,0.000781750179059819,0.0744648364620881,0.0663617631315382,"ORAI1/GNA11",2
"GO:1900126","negative regulation of hyaluronan biosynthetic process","2/124","3/7610",0.666666666666667,40.9139784946237,8.89874294161117,0.000781750179059819,0.0744648364620881,0.0663617631315382,"AP2A1/CLTC",2
"GO:1904851","positive regulation of establishment of protein localization to telomere","2/124","3/7610",0.666666666666667,40.9139784946237,8.89874294161117,0.000781750179059819,0.0744648364620881,0.0663617631315382,"CCT6A/TCP1",2
"GO:0050891","multicellular organismal-level water homeostasis","3/124","12/7610",0.25,15.3427419354839,6.39915877590921,0.000834353436393274,0.0744648364620881,0.0663617631315382,"AKAP11/PRKACA/PRKACB",3
"GO:1903405","protein localization to nuclear body","3/124","12/7610",0.25,15.3427419354839,6.39915877590921,0.000834353436393274,0.0744648364620881,0.0663617631315382,"CCT6A/CCT7/TCP1",3
"GO:1904867","protein localization to Cajal body","3/124","12/7610",0.25,15.3427419354839,6.39915877590921,0.000834353436393274,0.0744648364620881,0.0663617631315382,"CCT6A/CCT7/TCP1",3
"GO:1904872","regulation of telomerase RNA localization to Cajal body","3/124","12/7610",0.25,15.3427419354839,6.39915877590921,0.000834353436393274,0.0744648364620881,0.0663617631315382,"CCT6A/CCT7/TCP1",3
"GO:0016053","organic acid biosynthetic process","9/124","154/7610",0.0584415584415584,3.58661499790532,4.17338956090592,0.000880736333584407,0.0744648364620881,0.0663617631315382,"DAGLB/FASN/GLS/GNE/MGST2/MGST3/MTHFD1/PRKAG1/SCD",9
"GO:0046394","carboxylic acid biosynthetic process","9/124","154/7610",0.0584415584415584,3.58661499790532,4.17338956090592,0.000880736333584407,0.0744648364620881,0.0663617631315382,"DAGLB/FASN/GLS/GNE/MGST2/MGST3/MTHFD1/PRKAG1/SCD",9
"GO:0043255","regulation of carbohydrate biosynthetic process","5/124","49/7610",0.102040816326531,6.26234364713627,4.75595076098458,0.00113852796378034,0.0909375424475994,0.0810419513207988,"AP2A1/CLTC/PRKACA/PRKAG1/SESN2",5
"GO:0006891","intra-Golgi vesicle-mediated transport","4/124","29/7610",0.137931034482759,8.46496106785317,5.18337966918767,0.00116352471001399,0.0909375424475994,0.0810419513207988,"COG2/COPA/COPB1/COPG1",4
