"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
NA,"REACTOME pathway","R-HSA-382551","Transport of small molecules",242,41,7.664,2.5489,1.35,1.88181868662852e-08,7.72542222319892,4.70454671657131e-05,1.5681822388571e-05,0.00013175022959453,"LRRC8E,PCSK6,SLC12A2,PSMD6,LDLRAP1,ANO10,AP2A1,PRKACG,SOAT1,ERLIN1,SLC30A5,SLC31A1,SLC2A1,SLC7A5,SLC7A8,DERL2,MICU2,ABCB1,SLC16A1,ATP9A,CAND1,ATP1A1,PSMD2,TFRC,YME1L1,DERL1,GNB2,SLC6A9,SLC7A6,CES3,SLC6A15,ATP11C,ABCA3,PRKACA,SLC25A1,SLC9A6,GNB4,ATP7A,PSMD3,SLC39A7,PHB2","26272,8569,10911,9564,18640,25519,561,9382,11177,16947,19089,11016,11005,11063,11066,17943,31830,40,10922,13540,30688,799,9559,11763,12843,28454,4398,11056,11064,1865,13621,13554,33,9380,10979,11079,20731,869,9560,4927,30306"
NA,"KEGG Pathway H.sap","md:hsa_M00055","N-glycan precursor biosynthesis",10,7,1.308,10.5314,3.397,5.55219738441532e-07,6.25553510281282,0.00138804934610383,0.000173506168262979,0.00145770542085559,"ALG8,ALG9,ALG3,ALG11,ALG1,ALG2,ALG5","23161,15672,23056,32456,18294,23159,20266"
NA,"PANTHER Pathway H.sap","P05913","Enkephalin release",15,8,1.495,8.0239,3.004,1.53470975486644e-06,5.81397374642696,0.00383677438716611,0.000383677438716611,0.00322345129211483,"PRKACB,CREM,GNB2,PRKACG,GNAI3,PRKACA,GNB4,GNB1","9381,2352,4398,9382,4387,9380,20731,4396"
NA,"PANTHER Pathway H.sap","P05731","GABA-B receptor II signaling",13,7,1.308,8.1011,3.018,6.65264232461974e-06,5.17700582551227,0.0166316058115494,0.0012793542931961,0.0107484460469453,"GNB4,GNB1,PRKACB,GNB2,PRKACG,GNAI3,PRKACA","20731,4396,9381,4398,9382,4387,9380"
NA,"REACTOME pathway","R-HSA-196854","Metabolism of vitamins and cofactors",102,20,3.738,2.95,1.561,9.69810494506861e-06,5.01331312061051,0.0242452623626715,0.00173180445447654,0.0145496887311006,"SLC23A2,VKORC1,FPGS,LDLRAP1,NUDT12,SLC2A1,NMRK1,PDSS1,THTPA,MTHFD1,MOCS3,COQ5,SLC19A1,SLC25A19,FASN,MTHFD1L,COASY,PCCA,RDH11,NUDT8","10973,23663,3824,18640,18826,11005,26057,17759,18987,7432,15765,28722,10937,14409,3594,21055,29932,8653,17964,8055"
NA,"REACTOME pathway","R-HSA-196849","Metabolism of water-soluble vitamins and cofactors",71,16,2.991,3.3904,1.761,1.20934610552671e-05,4.91744938961952,0.0302336526381676,0.00184792413648199,0.0155252637877223,"SLC23A2,NUDT12,MOCS3,FPGS,THTPA,SLC2A1,MTHFD1L,NUDT8,NMRK1,MTHFD1,COASY,SLC19A1,LDLRAP1,FASN,SLC25A19,PCCA","10973,18826,15765,3824,18987,11005,21055,8055,26057,7432,29932,10937,18640,3594,14409,8653"
NA,"KEGG Pathway H.sap","path:hsa04082","Neuroactive ligand signaling",24,9,1.682,5.6418,2.496,1.25529457302467e-05,4.90125434874272,0.0313823643256167,0.00184792413648199,0.0155252637877223,"GNB1,PRKACB,GNA11,GNB2,SLC6A9,PRKACG,GNAI3,PRKACA,GNB4","4396,9381,4379,4398,11056,9382,4387,9380,20731"
NA,"PANTHER Pathway H.sap","P00028","Heterotrimeric G-protein signaling pathway-rod outer segment phototransduction",10,6,1.121,9.0269,3.174,1.39912571130128e-05,4.8541432624405,0.0349781427825319,0.00184792413648199,0.0155252637877223,"GNB4,GNB1,PRKACB,GNB2,PRKACG,PRKACA","20731,4396,9381,4398,9382,9380"
NA,"PANTHER Pathway H.sap","P04386","Histamine H2 receptor mediated signaling pathway",10,6,1.121,9.0269,3.174,1.39912571130128e-05,4.8541432624405,0.0349781427825319,0.00184792413648199,0.0155252637877223,"GNB4,GNB1,PRKACB,GNB2,PRKACG,PRKACA","20731,4396,9381,4398,9382,9380"
NA,"PANTHER Pathway H.sap","P04377","Beta1 adrenergic receptor signaling pathway",17,7,1.308,6.1949,2.631,5.9604914963226e-05,4.22471792728327,0.149012287408065,0.00513835473820914,0.0431696903410013,"GNB2,PRKACG,CACNB3,PRKACA,GNB4,GNB1,PRKACB","4398,9382,1403,9380,20731,4396,9381"
NA,"PANTHER Pathway H.sap","P04378","Beta2 adrenergic receptor signaling pathway",17,7,1.308,6.1949,2.631,5.9604914963226e-05,4.22471792728327,0.149012287408065,0.00513835473820914,0.0431696903410013,"CACNB3,PRKACA,GNB4,GNB1,PRKACB,GNB2,PRKACG","1403,9380,20731,4396,9381,4398,9382"
NA,"REACTOME pathway","R-HSA-425407","SLC-mediated transmembrane transport",58,13,2.43,3.3721,1.754,8.40655987192054e-05,4.07538168961149,0.210163996798014,0.00696840018334147,0.0585447469887752,"SLC7A5,SLC6A9,SLC7A8,SLC25A1,SLC31A1,SLC7A6,SLC12A2,SLC6A15,SLC39A7,SLC2A1,SLC9A6,SLC16A1,SLC30A5","11063,11056,11066,10979,11016,11064,10911,13621,4927,11005,11079,10922,19089"
NA,"PANTHER Pathway H.sap","P04373","5HT1 type receptor mediated signaling pathway",18,7,1.308,5.8508,2.549,9.19828824201074e-05,4.03629298528673,0.229957206050269,0.00696840018334147,0.0585447469887752,"GNB2,PRKACG,GNAI3,PRKACA,GNB4,GNB1,PRKACB","4398,9382,4387,9380,20731,4396,9381"
NA,"KEGG Pathway H.sap","path:hsa04976","Bile secretion",18,7,1.308,5.8508,2.549,9.19828824201074e-05,4.03629298528673,0.229957206050269,0.00696840018334147,0.0585447469887752,"ATP1A1,PRKACG,EPHX1,PRKACA,ABCB1,PRKACB,SLC2A1","799,9382,3401,9380,40,9381,11005"
NA,"PANTHER Pathway H.sap","P00040","Metabotropic glutamate receptor group II pathway",19,7,1.308,5.5428,2.471,0.000137356787879387,3.86214987380643,0.343391969698468,0.00953866582495743,0.0801387352390586,"GNB2,PRKACG,GNAI3,PRKACA,GNB4,GNB1,PRKACB","4398,9382,4387,9380,20731,4396,9381"
NA,"KEGG Pathway H.sap","path:hsa05032","Morphine addiction",19,7,1.308,5.5428,2.471,0.000137356787879387,3.86214987380643,0.343391969698468,0.00953866582495743,0.0801387352390586,"PRKACG,GNAI3,PRKACA,GNB1,PRKACB,GNB4,GNB2","9382,4387,9380,4396,9381,20731,4398"
NA,"KEGG Pathway H.sap","path:hsa04728","Dopaminergic synapse",61,13,2.43,3.2063,1.681,0.000145506489743862,3.83711763625131,0.363766224359656,0.00983151957728799,0.0825991348119609,"GNB1,PRKACB,MAPK9,CLOCK,PPP2R5B,GNB2,PRKACG,PPP2R1B,GNAI3,PRKACA,MAPK8,GNB4,PPP2R3A","4396,9381,6886,2082,9310,4398,9382,9303,4387,9380,6881,20731,9307"
NA,"KEGG Pathway H.sap","path:hsa04727","GABAergic synapse",26,8,1.495,4.6292,2.211,0.000193648706963717,3.71298539855085,0.484121767409292,0.0121030441852323,0.101683261720859,"GNB1,PRKACB,GLS,GNB2,PRKACG,GNAI3,PRKACA,GNB4","4396,9381,4331,4398,9382,4387,9380,20731"
NA,"REACTOME pathway","R-HSA-556833","Metabolism of lipids",349,41,7.664,1.7674,0.822,0.000228838323597896,3.64047124240807,0.572095808994739,0.0130409831363179,0.109563319860099,"CDK19,FADS1,MED17,VAC14,DDHD1,SEC24C,PRKACG,ACOT9,AGPAT3,GPAT4,MED13,FASN,ACOX3,INPP5K,ACSS3,DDHD2,PCCA,SPTLC2,PECR,FAM120B,PTDSS1,SCD,LDLRAP1,AGPAT4,MIGA1,SACM1L,FDPS,SGPL1,MTMR12,SCD5,MLYCD,PRKACA,CLOCK,GPCPD1,PTPMT1,MED12,DHCR7,UGCG,NSDHL,TRIB3,NUDT19","19338,3574,2375,25507,19714,10705,9382,17152,326,20880,22474,3594,121,33882,24723,29106,8653,11278,18281,21109,9587,10571,18640,20885,24741,17059,3631,10817,18191,21088,7150,9380,2082,26957,26965,11957,2860,12524,13398,16228,32036"
NA,"KEGG Pathway H.sap","path:hsa04261","Adrenergic signaling in cardiomyocytes",56,12,2.243,3.2239,1.689,0.000246819332573188,3.60762082640123,0.617048331432971,0.0130409831363179,0.109563319860099,"ATP2A2,RPS6KA5,PPP2R5B,GNAI3,PRKACG,PPP2R1B,CACNB3,PRKACA,ATP1A1,PPP2R3A,CREM,PRKACB","812,10434,9310,4387,9382,9303,1403,9380,799,9307,2352,9381"
NA,"KEGG Pathway H.sap","path:hsa04961","Endocrine and other factor-regulated calcium reabsorption",27,8,1.495,4.4577,2.156,0.000259365478867294,3.58608782831026,0.648413697168234,0.0130409831363179,0.109563319860099,"AP2M1,PRKACB,DNM3,ATP1A1,PRKACG,AP2A1,PRKACA,CLTC","564,9381,29125,799,9382,561,9380,2092"
NA,"PANTHER Pathway H.sap","P00039","Metabotropic glutamate receptor group III pathway",21,7,1.308,5.015,2.326,0.000281999078945368,3.54975231015439,0.70499769736342,0.0130409831363179,0.109563319860099,"GNB4,GNB1,PRKACB,GNB2,PRKACG,GNAI3,PRKACA","20731,4396,9381,4398,9382,4387,9380"
NA,"REACTOME pathway","R-HSA-9696270","RND2 GTPase cycle",28,8,1.495,4.2985,2.104,0.000342254873945,3.46565035849756,0.8556371848625,0.014502325167161,0.121840728907917,"ANKRD26,FAM83B,WDR6,VANGL2,TFRC,NISCH,VANGL1,DLG5","29186,21357,12758,15511,11763,18006,15512,2904"
NA,"PANTHER Pathway H.sap","P00043","Muscarinic acetylcholine receptor 2 and 4 signaling pathway",22,7,1.308,4.787,2.259,0.000390147336786674,3.40877135330772,0.975368341966685,0.0159896449502735,0.134336389045502,"GNB2,PRKACG,GNAI3,PRKACA,GNB4,GNB1,PRKACB","4398,9382,4387,9380,20731,4396,9381"
