_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-4,GO:0008038,neuron recognition,M1,1,0
1,-2.8,GO:0031397,negative regulation of protein ubiquitination,M1,1,0
1,-2,GO:0005005,transmembrane-ephrin receptor activity,M1,1,0
1,-2.4,GO:0000235,astral microtubule,M1,1,0
1,-2.6,R-HSA-4086398,Ca2+ pathway,M1,1,0
1,-4.2,GO:0016922,nuclear receptor binding,M1,1,0
1,-2.7,GO:0034330,cell junction organization,M1,1,0
1,-3.1,GO:0000932,P-body,M1,1,0
1,-2.4,GO:0072164,mesonephric tubule development,M1,1,0
1,-4.3,GO:0015629,actin cytoskeleton,M1,1,0
1,-4.1,GO:0060485,mesenchyme development,M1,1,0
1,-2.2,GO:0051145,smooth muscle cell differentiation,M1,1,0
1,-3.4,hsa04710,Circadian rhythm,M1,1,0
1,-2.3,WP3959,DNA IR double strand breaks and cellular response via ATM,M1,1,0
1,-4.5,GO:0005201,extracellular matrix structural constituent,M1,1,0
1,-5.8,GO:0030425,dendrite,M1,1,0
1,-2,GO:0005523,tropomyosin binding,M1,1,0
1,-2.6,R-HSA-9833110,RSV-host interactions,M1,1,0
1,-3.9,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,M1,1,0
1,-3.9,GO:0043254,regulation of protein-containing complex assembly,M1,1,0
1,-3,GO:0097517,contractile actin filament bundle,M1,1,0
1,-2.9,R-HSA-3928662,EPHB-mediated forward signaling,M1,1,0
1,-2.2,GO:1900182,positive regulation of protein localization to nucleus,M1,1,0
1,-3.2,M92,PID ANGIOPOIETIN RECEPTOR PATHWAY,M1,1,0
1,-3.7,CORUM:463,TFIID complex,M1,1,0
1,-6.1,GO:0098609,cell-cell adhesion,M1,1,0
1,-2,R-HSA-6806834,Signaling by MET,M1,1,0
1,-3,GO:0040001,establishment of mitotic spindle localization,M1,1,0
1,-2.1,WP558,Complement and coagulation cascades,M1,1,0
1,-2,GO:0060211,regulation of nuclear-transcribed mRNA poly(A) tail shortening,M1,1,0
1,-2.6,GO:0140463,chromatin-protein adaptor activity,M1,1,0
1,-2.1,GO:0030162,regulation of proteolysis,M1,1,0
1,-2.1,GO:0036010,protein localization to endosome,M1,1,0
1,-2.3,GO:0000725,recombinational repair,M1,1,0
1,-2.1,GO:0042104,positive regulation of activated T cell proliferation,M1,1,0
1,-5.7,GO:0005874,microtubule,M1,1,0
1,-3.3,GO:0019901,protein kinase binding,M1,1,0
1,-5.3,GO:0030111,regulation of Wnt signaling pathway,M1,1,0
1,-4.7,R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",M1,1,0
1,-2,GO:0070571,negative regulation of neuron projection regeneration,M1,1,0
1,-2,GO:0072176,nephric duct development,M1,1,0
1,-3.3,R-HSA-9909396,Circadian clock,M1,1,0
1,-3.3,GO:1900180,regulation of protein localization to nucleus,M1,1,0
1,-2.5,R-HSA-9856651,MITF-M-dependent gene expression,M1,1,0
1,-3.1,GO:0003779,actin binding,M1,1,0
1,-3,GO:0000075,cell cycle checkpoint signaling,M1,1,0
1,-3.3,WP5574,Oligodendrocyte development,M1,1,0
1,-2.7,GO:0005923,bicellular tight junction,M1,1,0
1,-3.9,R-HSA-4839726,Chromatin organization,M1,1,0
1,-11,GO:0008134,transcription factor binding,M1,1,0
1,-2.2,GO:0032946,positive regulation of mononuclear cell proliferation,M1,1,0
1,-10,GO:0031175,neuron projection development,M1,1,0
1,-2.6,R-HSA-9830369,Kidney development,M1,1,0
1,-3.2,GO:2000147,positive regulation of cell motility,M1,1,0
1,-4.8,GO:0098794,postsynapse,M1,1,0
1,-2.2,GO:0031272,regulation of pseudopodium assembly,M1,1,0
1,-3,GO:0033365,protein localization to organelle,M1,1,0
1,-3.8,GO:0030424,axon,M1,1,0
1,-2.1,R-HSA-186797,Signaling by PDGF,M1,1,0
1,-4.1,CORUM:155,TFIID complex,M1,1,0
1,-5.7,GO:0051129,negative regulation of cellular component organization,M1,1,0
1,-3.8,GO:0048009,insulin-like growth factor receptor signaling pathway,M1,1,0
1,-5.3,GO:0005911,cell-cell junction,M1,1,0
1,-2.3,GO:0050671,positive regulation of lymphocyte proliferation,M1,1,0
1,-3.5,GO:0005681,spliceosomal complex,M1,1,0
1,-2.4,GO:0008083,growth factor activity,M1,1,0
1,-2.4,R-HSA-3781865,Diseases of glycosylation,M1,1,0
1,-2,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",M1,1,0
1,-2.3,GO:0051640,organelle localization,M1,1,0
1,-5.2,GO:0014069,postsynaptic density,M1,1,0
1,-3.7,GO:0008380,RNA splicing,M1,1,0
1,-2.5,GO:0043087,regulation of GTPase activity,M1,1,0
1,-3.5,GO:0006401,RNA catabolic process,M1,1,0
1,-2.4,GO:0005818,aster,M1,1,0
1,-2.2,GO:0099634,postsynaptic specialization membrane,M1,1,0
1,-2.3,GO:0140014,mitotic nuclear division,M1,1,0
1,-3.9,GO:0030838,positive regulation of actin filament polymerization,M1,1,0
1,-3.4,GO:0030021,extracellular matrix structural constituent conferring compression resistance,M1,1,0
1,-4.6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,M1,1,0
1,-2,WP4803,Ciliopathies,M1,1,0
1,-3.9,GO:0030900,forebrain development,M1,1,0
1,-4,GO:0090287,regulation of cellular response to growth factor stimulus,M1,1,0
1,-3.2,GO:2000095,"regulation of Wnt signaling pathway, planar cell polarity pathway",M1,1,0
1,-2.7,GO:0002792,negative regulation of peptide secretion,M1,1,0
1,-3.3,R-HSA-9931509,"Expression of BMAL (ARNTL), CLOCK, and NPAS2",M1,1,0
1,-2.6,GO:0036454,growth factor complex,M1,1,0
1,-2.5,GO:0005080,protein kinase C binding,M1,1,0
1,-3.5,GO:0032271,regulation of protein polymerization,M1,1,0
1,-2.4,GO:2000739,regulation of mesenchymal stem cell differentiation,M1,1,0
1,-2.3,GO:0051495,positive regulation of cytoskeleton organization,M1,1,0
1,-4.5,GO:0030833,regulation of actin filament polymerization,M1,1,0
1,-2.9,GO:0071480,cellular response to gamma radiation,M1,1,0
1,-2.7,GO:1902850,microtubule cytoskeleton organization involved in mitosis,M1,1,0
1,-2.1,GO:0007601,visual perception,M1,1,0
1,-4.3,GO:2000052,positive regulation of non-canonical Wnt signaling pathway,M1,1,0
1,-2.6,R-HSA-2024096,HS-GAG degradation,M1,1,0
1,-3.1,GO:0007156,homophilic cell-cell adhesion,M1,1,0
1,-2.4,GO:0050871,positive regulation of B cell activation,M1,1,0
1,-3.4,GO:0004181,metallocarboxypeptidase activity,M1,1,0
1,-2.8,GO:1901874,negative regulation of post-translational protein modification,M1,1,0
1,-2.2,WP1423,Ganglio sphingolipid metabolism,M1,1,0
1,-2.1,R-HSA-8953854,Metabolism of RNA,M1,1,0
1,-3,GO:0042461,photoreceptor cell development,M1,1,0
1,-5.9,GO:0010212,response to ionizing radiation,M1,1,0
1,-2.7,GO:1903829,positive regulation of protein localization,M1,1,0
1,-2.3,GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,M1,1,0
1,-2,GO:0033130,acetylcholine receptor binding,M1,1,0
1,-2.3,GO:0097504,Gemini of Cajal bodies,M1,1,0
1,-4.1,GO:0050767,regulation of neurogenesis,M1,1,0
1,-2.3,GO:0042670,retinal cone cell differentiation,M1,1,0
1,-4.7,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,M1,1,0
1,-4.6,GO:0045786,negative regulation of cell cycle,M1,1,0
1,-17,GO:0003712,transcription coregulator activity,M1,1,0
1,-2.9,GO:0046966,nuclear thyroid hormone receptor binding,M1,1,0
1,-2.2,GO:0140006,histone H3 reader activity,M1,1,0
1,-2.6,GO:0008140,cAMP response element binding protein binding,M1,1,0
1,-2.1,GO:0140416,transcription regulator inhibitor activity,M1,1,0
1,-2.6,GO:0046549,retinal cone cell development,M1,1,0
1,-2,GO:0071322,cellular response to carbohydrate stimulus,M1,1,0
1,-2.5,GO:0048608,reproductive structure development,M1,1,0
1,-2.5,GO:0097546,ciliary base,M1,1,0
1,-2,WP5470,Effect of omega 3 PUFA on Huntington 39 s disease pathways,M1,1,0
1,-3.3,GO:0042789,mRNA transcription by RNA polymerase II,M1,1,0
1,-5.8,GO:0006366,transcription by RNA polymerase II,M1,1,0
1,-2.6,GO:0104004,cellular response to environmental stimulus,M1,1,0
1,-3.3,GO:0045664,regulation of neuron differentiation,M1,1,0
1,-2.8,hsa04144,Endocytosis,M1,1,0
1,-2.6,GO:1903708,positive regulation of hemopoiesis,M1,1,0
1,-3.3,GO:0019904,protein domain specific binding,M1,1,0
1,-2.4,R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,M1,1,0
1,-3.4,GO:0048471,perinuclear region of cytoplasm,M1,1,0
1,-2.8,GO:1901797,negative regulation of signal transduction by p53 class mediator,M1,1,0
1,-2.2,GO:0031274,positive regulation of pseudopodium assembly,M1,1,0
1,-2.6,GO:0042393,histone binding,M1,1,0
1,-2.9,GO:1903706,regulation of hemopoiesis,M1,1,0
1,-4.5,GO:0051248,negative regulation of protein metabolic process,M1,1,0
1,-2.4,WP3850,Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,M1,1,0
1,-2.9,GO:0043410,positive regulation of MAPK cascade,M1,1,0
1,-4.4,GO:0140678,molecular function inhibitor activity,M1,1,0
1,-2.4,GO:0141221,"histone deacetylase activity, hydrolytic mechanism",M1,1,0
1,-3.6,GO:1903003,positive regulation of protein deubiquitination,M1,1,0
1,-2.6,WP363,Wnt signaling NetPath,M1,1,0
1,-3,GO:0001725,stress fiber,M1,1,0
1,-2.4,WP5514,DNAJB1 PRKACA fusion in fibrolamellar liver cancer,M1,1,0
1,-4,GO:0005509,calcium ion binding,M1,1,0
1,-2.4,GO:0060042,retina morphogenesis in camera-type eye,M1,1,0
1,-2.1,GO:0030688,"preribosome, small subunit precursor",M1,1,0
1,-6.3,GO:0140168,nuclear ribonucleoprotein granule,M1,1,0
1,-2.2,GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening,M1,1,0
1,-2.2,GO:0030490,maturation of SSU-rRNA,M1,1,0
1,-3,GO:0045665,negative regulation of neuron differentiation,M1,1,0
1,-2.9,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),M1,1,0
1,-5.7,GO:0016055,Wnt signaling pathway,M1,1,0
1,-2.6,GO:0070160,tight junction,M1,1,0
1,-2.3,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling,M1,1,0
1,-2,GO:0007623,circadian rhythm,M1,1,0
1,-2.2,GO:0004861,cyclin-dependent protein serine/threonine kinase inhibitor activity,M1,1,0
1,-2.3,R-HSA-166166,MyD88-independent TLR4 cascade,M1,1,0
1,-3.1,GO:0007029,endoplasmic reticulum organization,M1,1,0
1,-2.4,GO:0090085,regulation of protein deubiquitination,M1,1,0
1,-2.4,GO:0030029,actin filament-based process,M1,1,0
1,-4.2,GO:0061138,morphogenesis of a branching epithelium,M1,1,0
1,-3.1,GO:0040029,epigenetic regulation of gene expression,M1,1,0
1,-2.1,WP4659,Gastrin signaling,M1,1,0
1,-4.7,GO:0098978,glutamatergic synapse,M1,1,0
1,-3.4,GO:0005796,Golgi lumen,M1,1,0
1,-2.4,WP2853,Endoderm differentiation,M1,1,0
1,-2.1,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,M1,1,0
1,-13,GO:0031012,extracellular matrix,M1,1,0
1,-3.4,GO:0002903,negative regulation of B cell apoptotic process,M1,1,0
1,-3.3,GO:0072686,mitotic spindle,M1,1,0
1,-3.8,GO:0060219,camera-type eye photoreceptor cell differentiation,M1,1,0
1,-3.3,GO:0030198,extracellular matrix organization,M1,1,0
1,-2.6,GO:0034708,methyltransferase complex,M1,1,0
1,-3.7,GO:0051260,protein homooligomerization,M1,1,0
1,-8,GO:0000902,cell morphogenesis,M1,1,0
1,-3,GO:0002691,regulation of cellular extravasation,M1,1,0
1,-2,GO:0030553,cGMP binding,M1,1,0
1,-3,GO:0045667,regulation of osteoblast differentiation,M1,1,0
1,-2.1,CORUM:5450,Mediator complex,M1,1,0
1,-2.8,GO:0001654,eye development,M1,1,0
1,-2.4,GO:0072178,nephric duct morphogenesis,M1,1,0
1,-4.9,GO:0030832,regulation of actin filament length,M1,1,0
1,-3.7,GO:0110053,regulation of actin filament organization,M1,1,0
1,-2.6,GO:0048729,tissue morphogenesis,M1,1,0
1,-8.1,GO:0140297,DNA-binding transcription factor binding,M1,1,0
1,-2.8,R-HSA-3928664,Ephrin signaling,M1,1,0
1,-2.4,GO:0050867,positive regulation of cell activation,M1,1,0
1,-3.8,GO:0021537,telencephalon development,M1,1,0
1,-2.2,R-HSA-9768759,Regulation of NPAS4 gene expression,M1,1,0
1,-3,GO:0007346,regulation of mitotic cell cycle,M1,1,0
1,-3.5,CORUM:485,"TFIID complex, B-cell specific",M1,1,0
1,-2.3,M5880,NABA ECM AFFILIATED,M1,1,0
1,-2.1,hsa04390,Hippo signaling pathway,M1,1,0
1,-2.1,GO:0050772,positive regulation of axonogenesis,M1,1,0
1,-2.1,WP3896,Dengue 2 interactions with complement and coagulation cascades,M1,1,0
1,-3,GO:0019914,cyclin-dependent protein kinase regulator activity,M1,1,0
1,-2.9,GO:2000106,regulation of leukocyte apoptotic process,M1,1,0
1,-2.7,CORUM:3009,TFIID complex,M1,1,0
1,-2.3,GO:0060491,regulation of cell projection assembly,M1,1,0
1,-2.1,GO:1903008,organelle disassembly,M1,1,0
1,-5.2,GO:0065004,protein-DNA complex assembly,M1,1,0
1,-2.3,GO:0072344,rescue of stalled ribosome,M1,1,0
1,-4.8,GO:0044089,positive regulation of cellular component biogenesis,M1,1,0
1,-2.6,GO:0050808,synapse organization,M1,1,0
1,-2.1,R-HSA-432040,Vasopressin regulates renal water homeostasis via Aquaporins,M1,1,0
1,-2.1,GO:0022038,corpus callosum development,M1,1,0
1,-2.8,GO:0070228,regulation of lymphocyte apoptotic process,M1,1,0
1,-2.2,GO:0032206,positive regulation of telomere maintenance,M1,1,0
1,-7.2,GO:0003682,chromatin binding,M1,1,0
1,-2.1,GO:0007517,muscle organ development,M1,1,0
1,-3,R-HSA-9031628,NGF-stimulated transcription,M1,1,0
1,-4.5,R-HSA-674695,RNA Polymerase II Pre-transcription Events,M1,1,0
1,-7.9,GO:0048812,neuron projection morphogenesis,M1,1,0
1,-4.9,GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,M1,1,0
1,-2,GO:0032886,regulation of microtubule-based process,M1,1,0
1,-3,GO:1902547,regulation of cellular response to vascular endothelial growth factor stimulus,M1,1,0
1,-2.8,hsa04820,Cytoskeleton in muscle cells,M1,1,0
1,-3.7,GO:0007158,neuron cell-cell adhesion,M1,1,0
1,-2.5,WP2637,Interleukin 1 IL 1 structural pathway,M1,1,0
1,-2.2,GO:0090596,sensory organ morphogenesis,M1,1,0
1,-4.1,R-HSA-73776,RNA Polymerase II Promoter Escape,M1,1,0
1,-2.9,WP5346,8p23 1 copy number variation syndrome,M1,1,0
1,-3.5,GO:0051258,protein polymerization,M1,1,0
1,-2.1,GO:0019725,cellular homeostasis,M1,1,0
1,-3.3,GO:0031346,positive regulation of cell projection organization,M1,1,0
1,-3.1,GO:0030546,signaling receptor activator activity,M1,1,0
1,-3.6,GO:0030335,positive regulation of cell migration,M1,1,0
1,-8.1,GO:0048858,cell projection morphogenesis,M1,1,0
1,-7.2,M5884,NABA CORE MATRISOME,M1,1,0
1,-3.9,GO:2000107,negative regulation of leukocyte apoptotic process,M1,1,0
1,-2.1,GO:0001953,negative regulation of cell-matrix adhesion,M1,1,0
1,-5.2,GO:0120035,regulation of plasma membrane bounded cell projection organization,M1,1,0
1,-3.2,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-2,GO:0016197,endosomal transport,M1,1,0
1,-2.1,R-HSA-5617833,Cilium Assembly,M1,1,0
1,-2.6,GO:0140566,histone reader activity,M1,1,0
1,-4.7,GO:0031109,microtubule polymerization or depolymerization,M1,1,0
1,-3.1,GO:0001822,kidney development,M1,1,0
1,-2.2,GO:0045639,positive regulation of myeloid cell differentiation,M1,1,0
1,-4.1,GO:0032784,regulation of DNA-templated transcription elongation,M1,1,0
1,-2.4,GO:0001754,eye photoreceptor cell differentiation,M1,1,0
1,-2.5,GO:0007093,mitotic cell cycle checkpoint signaling,M1,1,0
1,-3.5,GO:1903320,regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-2,GO:0071203,WASH complex,M1,1,0
1,-3.9,WP2857,Mesodermal commitment pathway,M1,1,0
1,-4.2,GO:0150116,regulation of cell-substrate junction organization,M1,1,0
1,-2.2,GO:0048285,organelle fission,M1,1,0
1,-3.2,GO:0043010,camera-type eye development,M1,1,0
1,-2.5,GO:1901799,negative regulation of proteasomal protein catabolic process,M1,1,0
1,-2.9,GO:2000564,"regulation of CD8-positive, alpha-beta T cell proliferation",M1,1,0
1,-2,GO:0050953,sensory perception of light stimulus,M1,1,0
1,-3.5,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,M1,1,0
1,-2.6,GO:1902105,regulation of leukocyte differentiation,M1,1,0
1,-5.8,GO:0032970,regulation of actin filament-based process,M1,1,0
1,-5.3,GO:0032279,asymmetric synapse,M1,1,0
1,-5,R-HSA-6806942,MET Receptor Activation,M1,1,0
1,-4.8,GO:0036064,ciliary basal body,M1,1,0
1,-3,GO:0043408,regulation of MAPK cascade,M1,1,0
1,-3.2,hsa04518,Integrin signaling,M1,1,0
1,-5.2,M3008,NABA ECM GLYCOPROTEINS,M1,1,0
1,-2.7,GO:1902115,regulation of organelle assembly,M1,1,0
1,-2.8,GO:0043085,positive regulation of catalytic activity,M1,1,0
1,-2.2,R-HSA-166520,Signaling by NTRKs,M1,1,0
1,-6.6,GO:0005814,centriole,M1,1,0
1,-3,GO:1901681,sulfur compound binding,M1,1,0
1,-4.7,GO:0021953,central nervous system neuron differentiation,M1,1,0
1,-2.5,GO:0045211,postsynaptic membrane,M1,1,0
1,-3.3,GO:0045669,positive regulation of osteoblast differentiation,M1,1,0
1,-5.8,GO:0097447,dendritic tree,M1,1,0
1,-2.9,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,M1,1,0
1,-2.2,GO:0031593,polyubiquitin modification-dependent protein binding,M1,1,0
1,-5.5,GO:0060260,regulation of transcription initiation by RNA polymerase II,M1,1,0
1,-4,CORUM:7445,HOOK2-KCL3-LRGUK1-RIMBP3 complex,M1,1,0
1,-6.6,GO:0061564,axon development,M1,1,0
1,-6.1,GO:0000226,microtubule cytoskeleton organization,M1,1,0
1,-2.4,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M1,1,0
1,-2.4,GO:0030159,signaling receptor complex adaptor activity,M1,1,0
1,-2.2,R-HSA-9839394,TGFBR3 expression,M1,1,0
1,-2.9,GO:0008286,insulin receptor signaling pathway,M1,1,0
1,-2.5,GO:0043202,lysosomal lumen,M1,1,0
1,-3.3,GO:0043062,extracellular structure organization,M1,1,0
1,-2.6,GO:0021543,pallium development,M1,1,0
1,-4.1,CORUM:493,DAB complex,M1,1,0
1,-2,WP5541,BDNF signaling in neurodevelopment,M1,1,0
1,-3,GO:0009299,mRNA transcription,M1,1,0
1,-3.7,GO:0030880,RNA polymerase complex,M1,1,0
1,-3,M62,PID EPHB FWD PATHWAY,M1,1,0
1,-2.7,GO:0090090,negative regulation of canonical Wnt signaling pathway,M1,1,0
1,-2.5,GO:0008406,gonad development,M1,1,0
1,-2.4,GO:0007413,axonal fasciculation,M1,1,0
1,-2.8,GO:0034451,centriolar satellite,M1,1,0
1,-3.8,GO:1901890,positive regulation of cell junction assembly,M1,1,0
1,-3.3,GO:0000132,establishment of mitotic spindle orientation,M1,1,0
1,-3.7,GO:0044782,cilium organization,M1,1,0
1,-4.8,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,M1,1,0
1,-2.8,GO:0035914,skeletal muscle cell differentiation,M1,1,0
1,-3.9,GO:0070461,SAGA-type complex,M1,1,0
1,-3.7,GO:1902493,acetyltransferase complex,M1,1,0
1,-5.9,GO:0016071,mRNA metabolic process,M1,1,0
1,-4.2,GO:0032535,regulation of cellular component size,M1,1,0
1,-2.8,GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,M1,1,0
1,-4.4,GO:0005669,transcription factor TFIID complex,M1,1,0
1,-3.8,R-HSA-350054,Notch-HLH transcription pathway,M1,1,0
1,-2.1,GO:0042447,hormone catabolic process,M1,1,0
1,-2.1,CORUM:6665,"ATAC complex, YEATS2-linked",M1,1,0
1,-4.8,GO:1902750,negative regulation of cell cycle G2/M phase transition,M1,1,0
1,-3.4,GO:0045814,"negative regulation of gene expression, epigenetic",M1,1,0
1,-2.1,GO:0003407,neural retina development,M1,1,0
1,-2.6,GO:1902905,positive regulation of supramolecular fiber organization,M1,1,0
1,-2.9,GO:0044818,mitotic G2/M transition checkpoint,M1,1,0
1,-3.4,GO:0036464,cytoplasmic ribonucleoprotein granule,M1,1,0
1,-2.5,GO:0099054,presynapse assembly,M1,1,0
1,-3.7,GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,M1,1,0
1,-2.4,GO:0072163,mesonephric epithelium development,M1,1,0
1,-2.2,GO:0031570,DNA integrity checkpoint signaling,M1,1,0
1,-3,WP306,Focal adhesion,M1,1,0
1,-2.2,R-HSA-9730414,MITF-M-regulated melanocyte development,M1,1,0
1,-2.8,GO:0002687,positive regulation of leukocyte migration,M1,1,0
1,-2.7,GO:0060077,inhibitory synapse,M1,1,0
1,-2,R-HSA-9006925,Intracellular signaling by second messengers,M1,1,0
1,-2,GO:0090278,negative regulation of peptide hormone secretion,M1,1,0
1,-3.4,GO:0061061,muscle structure development,M1,1,0
1,-2.7,GO:1900024,regulation of substrate adhesion-dependent cell spreading,M1,1,0
1,-2.7,R-HSA-9694614,Attachment and Entry,M1,1,0
1,-2.8,GO:0019888,protein phosphatase regulator activity,M1,1,0
1,-5.5,GO:0032956,regulation of actin cytoskeleton organization,M1,1,0
1,-3.5,GO:0071479,cellular response to ionizing radiation,M1,1,0
1,-2.4,GO:0035861,site of double-strand break,M1,1,0
1,-2.2,GO:0060560,developmental growth involved in morphogenesis,M1,1,0
1,-3.8,R-HSA-1971475,Glycosaminoglycan-protein linkage region biosynthesis,M1,1,0
1,-2.9,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-2,WP5205,Clock controlled autophagy in bone metabolism,M1,1,0
1,-2.1,GO:0016239,positive regulation of macroautophagy,M1,1,0
1,-5.7,GO:2000144,positive regulation of DNA-templated transcription initiation,M1,1,0
1,-2.9,GO:0060766,negative regulation of androgen receptor signaling pathway,M1,1,0
1,-2.5,hsa05144,Malaria,M1,1,0
1,-2.5,R-HSA-2022870,CS-GAG biosynthesis,M1,1,0
1,-3.3,M5882,NABA PROTEOGLYCANS,M1,1,0
1,-3.5,GO:0010720,positive regulation of cell development,M1,1,0
1,-2.1,WP4656,Joubert syndrome,M1,1,0
1,-3.3,GO:0001952,regulation of cell-matrix adhesion,M1,1,0
1,-2,R-HSA-198725,Nuclear Events (kinase and transcription factor activation),M1,1,0
1,-3.6,GO:0010639,negative regulation of organelle organization,M1,1,0
1,-5,hsa04360,Axon guidance,M1,1,0
1,-2.7,GO:0021954,central nervous system neuron development,M1,1,0
1,-4.1,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-2,GO:0000398,"mRNA splicing, via spliceosome",M1,1,0
1,-3.5,GO:0006397,mRNA processing,M1,1,0
1,-3.4,GO:0051963,regulation of synapse assembly,M1,1,0
1,-4.8,GO:0010389,regulation of G2/M transition of mitotic cell cycle,M1,1,0
1,-3.8,GO:0000428,DNA-directed RNA polymerase complex,M1,1,0
1,-2.3,WP2572,Primary focal segmental glomerulosclerosis FSGS,M1,1,0
1,-3.7,R-HSA-162599,Late Phase of HIV Life Cycle,M1,1,0
1,-2.1,GO:0006302,double-strand break repair,M1,1,0
1,-2.4,GO:0072562,blood microparticle,M1,1,0
1,-8.7,GO:0005819,spindle,M1,1,0
1,-2.6,CORUM:867,TRAP-SMCC mediator complex,M1,1,0
1,-2.2,GO:0002761,regulation of myeloid leukocyte differentiation,M1,1,0
1,-2.2,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,M1,1,0
1,-9.3,GO:0005813,centrosome,M1,1,0
1,-2.8,GO:0098552,side of membrane,M1,1,0
1,-4,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",M1,1,0
1,-3.4,GO:0001098,basal transcription machinery binding,M1,1,0
1,-3.3,GO:0072307,regulation of metanephric nephron tubule epithelial cell differentiation,M1,1,0
1,-3.1,GO:0035869,ciliary transition zone,M1,1,0
1,-3.5,GO:1902903,regulation of supramolecular fiber organization,M1,1,0
1,-2.2,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-3.3,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-3,GO:0043130,ubiquitin binding,M1,1,0
1,-2.1,WP4249,Hedgehog signaling,M1,1,0
1,-2.2,GO:1904949,ATPase complex,M1,1,0
1,-2.5,GO:0070201,regulation of establishment of protein localization,M1,1,0
