"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Description_lower","removed_exact","removed_pattern","removed_low_count","removed_high_padj"
"GO:0000041","transition metal ion transport","8/392","42/7610",0.19047619047619,3.6977648202138,4.08541855681041,0.00116207585158776,0.216300208551291,0.210670183946452,"SLC39A7/SLC46A3/ATP13A1/ATP7A/SLC30A5/SLC30A7/SLC31A1/TFRC",8,"transition metal ion transport",FALSE,FALSE,FALSE,TRUE
"GO:0015695","organic cation transport","7/392","33/7610",0.212121212121212,4.11796536796537,4.18290498897113,0.00121454189587461,0.216300208551291,0.210670183946452,"SLC25A15/SLC25A19/SLC38A9/SLC6A15/SLC6A9/SLC7A6/SLC7A8",7,"organic cation transport",FALSE,FALSE,FALSE,TRUE
"GO:0010603","regulation of cytoplasmic mRNA processing body assembly","3/392","5/7610",0.6,11.6479591836735,5.55009168309882,0.00125493274861505,0.216300208551291,0.210670183946452,"PAN2/CNOT1/PAN3",3,"regulation of cytoplasmic mrna processing body assembly",FALSE,FALSE,FALSE,TRUE
"GO:0035434","copper ion transmembrane transport","3/392","5/7610",0.6,11.6479591836735,5.55009168309882,0.00125493274861505,0.216300208551291,0.210670183946452,"SLC46A3/ATP7A/SLC31A1",3,"copper ion transmembrane transport",FALSE,FALSE,FALSE,TRUE
"GO:0008654","phospholipid biosynthetic process","16/392","134/7610",0.119402985074627,2.31800182759671,3.58700640367236,0.00137497129833874,0.222828695487554,0.217028742511727,"HDHD5/AGPAT3/AGPAT4/DGKE/FADS1/GPAT4/IMPA2/INPP5K/PIGG/PIGU/PTDSS1/PTEN/PTPMT1/SACM1L/SLC30A5/SPTLC2",16,"phospholipid biosynthetic process",FALSE,FALSE,FALSE,TRUE
"GO:0048878","chemical homeostasis","36/392","416/7610",0.0865384615384615,1.67999411302983,3.32403040886636,0.00139623457372104,0.222828695487554,0.217028742511727,"ABCA3/BNIP3/GHITM/PDK2/PRKACG/SLC39A7/WNT5A/ATP13A1/ATP1A1/ATP2A2/ATP7A/CDK16/CLN6/HPS6/INPP5K/KAT5/LDAH/LDLRAP1/MCU/MED13/MICU2/OGT/PRKCE/RGN/SLC30A5/SLC30A7/SLC31A1/SLC37A4/SLC9A6/SOAT1/SOX4/SYPL2/TFRC/THADA/TIAM1/TMEM63B",36,"chemical homeostasis",FALSE,FALSE,FALSE,TRUE
"GO:0009100","glycoprotein metabolic process","20/392","191/7610",0.104712041884817,2.03280264985575,3.3686797686389,0.00190144656095399,0.2770650846562,0.26985342612751,"ALG1/GALNT10/MFSD8/ALG11/ALG2/ALG3/ALG8/ALG9/ATP7A/B4GALT7/COG3/ENTPD5/EXTL2/GALNT16/KRTCAP2/MARCHF6/OGT/PCSK6/SOAT1/TM9SF2",20,"glycoprotein metabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0009101","glycoprotein biosynthetic process","17/392","152/7610",0.111842105263158,2.17122046186896,3.39897243303981,0.00202839514586221,0.2770650846562,0.26985342612751,"ALG1/GALNT10/ALG11/ALG2/ALG3/ALG8/ALG9/ATP7A/B4GALT7/COG3/ENTPD5/EXTL2/GALNT16/KRTCAP2/OGT/SOAT1/TM9SF2",17,"glycoprotein biosynthetic process",FALSE,FALSE,FALSE,TRUE
"GO:0006631","fatty acid metabolic process","19/392","179/7610",0.106145251396648,2.06062592634819,3.34628949861765,0.0020935927544974,0.2770650846562,0.26985342612751,"NUDT8/PDK2/TRIB3/ACAD9/ACOX3/EPHX1/ERLIN1/FADS1/GPAT4/MLYCD/NUDT19/PCCA/PDK1/PECR/PEDS1/RGN/SCD5/SGPL1/TYSND1",19,"fatty acid metabolic process",FALSE,FALSE,FALSE,TRUE
"GO:0035567","non-canonical Wnt signaling pathway","6/392","27/7610",0.222222222222222,4.3140589569161,4.01994370233375,0.00211272419528105,0.2770650846562,0.26985342612751,"VANGL2/WNT5A/DVL3/MED12/TIAM1/VANGL1",6,"non-canonical wnt signaling pathway",FALSE,FALSE,FALSE,TRUE
"GO:0098655","monoatomic cation transmembrane transport","26/392","279/7610",0.0931899641577061,1.80912149806159,3.20872589370111,0.0023364216314591,0.2770650846562,0.26985342612751,"CRBN/GHITM/SLC39A7/SLC46A3/ZDHHC13/ANO10/ATP13A1/ATP1A1/ATP2A2/ATP5F1A/ATP5F1C/ATP7A/CACNB3/MCU/MICU2/PHB2/PRKCE/SEC61A1/SLC25A14/SLC30A5/SLC30A7/SLC31A1/SLC6A15/SLC6A9/SLC9A6/TMEM63B",26,"monoatomic cation transmembrane transport",FALSE,FALSE,FALSE,TRUE
"GO:0015711","organic anion transport","16/392","141/7610",0.113475177304965,2.20292372268056,3.35981065415413,0.00234471937337882,0.2770650846562,0.26985342612751,"ABCB1/G6PC3/LRRC8E/SLC19A1/SLC23A2/SLC25A1/SLC25A15/SLC25A19/SLC25A21/SLC37A4/SLC38A9/SLC6A15/SLC6A9/SLC7A6/SLC7A8/SYK",16,"organic anion transport",FALSE,FALSE,FALSE,TRUE
"GO:0010867","positive regulation of triglyceride biosynthetic process","3/392","6/7610",0.5,9.70663265306122,4.97168013000613,0.00241409929392792,0.2770650846562,0.26985342612751,"CTDNEP1/KAT5/RGN",3,"positive regulation of triglyceride biosynthetic process",FALSE,FALSE,FALSE,TRUE
"GO:0015820","L-leucine transport","3/392","6/7610",0.5,9.70663265306122,4.97168013000613,0.00241409929392792,0.2770650846562,0.26985342612751,"SLC6A15/SLC7A6/SLC7A8",3,"l-leucine transport",FALSE,FALSE,FALSE,TRUE
"GO:1903826","L-arginine transmembrane transport","3/392","6/7610",0.5,9.70663265306122,4.97168013000613,0.00241409929392792,0.2770650846562,0.26985342612751,"SLC25A15/SLC38A9/SLC7A6",3,"l-arginine transmembrane transport",FALSE,FALSE,FALSE,TRUE
"GO:0003333","amino acid transmembrane transport","7/392","37/7610",0.189189189189189,3.67277992277992,3.79776834846794,0.0024505522021968,0.2770650846562,0.26985342612751,"LRRC8E/SLC25A15/SLC38A9/SLC6A15/SLC6A9/SLC7A6/SLC7A8",7,"amino acid transmembrane transport",FALSE,FALSE,FALSE,TRUE
