"name","Gene","ID","p.val","p.adj","ratio"
"ABCB10","ABCB10","Q9NRK6",0.000546272033418552,0.00377009379616128,-1.1
"ADAM9","ADAM9","Q13443",0.000142949019465508,0.00136330039096461,-1.11
"AIFM2","AIFM2","Q9BRQ8",0.000911368363000217,0.00554783517128205,-3.88
"APOH","APOH","P02749",4.4839932760409e-07,2.08141173115426e-05,-5.47
"ATF3","ATF3","P18847",0.000655913459014839,0.00435241715477548,-1.38
"BTN2A3P","BTN2A3P","Q96KV6",0.00113655243133383,0.00655774038873278,-6.87
"CCDC158","CCDC158","Q5M9N0",2.94036227903744e-11,1.18548045686371e-08,-5.53
"CCN1","CCN1","O00622",6.64006185602012e-11,2.26541588626912e-08,-8.53
"CCN2","CCN2","P29279",0.000369900858857023,0.00281260856535955,-4.92
"CD40","CD40","P25942",0.00041416293515813,0.00307134428056606,-5.7
"CISD1","CISD1","Q9NZ45",1.23676644888794e-05,0.000212790130661312,-1.04
"CLOCK","CLOCK","O15516",0.000259771569627911,0.00215935117253201,-6.19
"CMTM6","CMTM6","Q9NX76",3.62951620016389e-05,0.000473103216323689,-5.03
"CNBP","CNBP","P62633",1.33945522534428e-06,4.62497143025497e-05,-4.61
"CRABP2","CRABP2","P29373",1.17112884439665e-09,2.55273556721681e-07,-3.85
"CRIM1","CRIM1","Q9NZV1",0.00102780041852442,0.00606858531539591,-1.51
"CUL7","CUL7","Q14999",6.87013968070749e-08,5.13428438804873e-06,-4.21
"DPH7","DPH7","Q9BTV6",0.000290273993129366,0.00233858318694675,-2.8
"EFR3A","EFR3A","Q14156",0.000180751506529766,0.00164266475555675,-2.35
"EGR1","EGR1","P18146",6.15745446064068e-07,2.6344479466513e-05,-4.26
"ELOF1","ELOF1","P60002",5.49718902751599e-07,2.43708713553209e-05,-4.87
"ERBB2","ERBB2","P04626",3.83377012262414e-06,9.43059377812904e-05,-2.85
"F5","F5","P12259",0.00187128161360756,0.00963513570995966,-1.14
"FAT1","FAT1","Q14517",1.52707679488417e-06,4.99290483727337e-05,-4.2
"FN1","FN1","P02751",3.11096575224723e-11,1.18548045686371e-08,-4.95
"FOS","FOS","P01100",7.05485547183889e-05,0.000785240438120848,-5.43
"GALNT10","GALNT10","Q86SR1",8.46375049483034e-06,0.000163181941358559,-5.39
"GNAZ","GNAZ","P19086",0.000694949399709245,0.00454060611117273,-4.67
"GNB2","GNB2","P62879",0.00122234755027693,0.00694049292838137,-1.22
"GPRC5C","GPRC5C","Q9NQ84",0.000175886501002187,0.00161134653456318,-4.36
"HABP2","HABP2","Q14520",5.01092832565285e-05,0.000601018826488975,-4.61
"HDAC8","HDAC8","Q9BY41",0.000101586636817528,0.00104202658706816,-3.62
"IFNGR1","IFNGR1","P15260",2.81911757992625e-05,0.0003887805913828,-4.12
"ITIH2","ITIH2","P19823",0.000106730349021766,0.00108486146214222,-1.71
"KLHL11","KLHL11","Q9NVR0",0.000178489431309479,0.00163050822757332,-1.38
"LAPTM4A","LAPTM4A","Q15012",1.49910415275952e-07,9.41077622936317e-06,-5.03
"LXN","LXN","Q9BS40",1.86397414708268e-09,3.32422843912677e-07,-5.63
"MEIS2","MEIS2","O14770",6.26023716130639e-06,0.000130649151608434,-5.94
"MEX3D","MEX3D","Q86XN8",5.98179494349386e-07,2.5933229238451e-05,-2.54
"MFAP3","MFAP3","P55082",1.08234120870192e-06,3.95099734322579e-05,-4.28
"MOB2","MOB2","Q70IA6",3.16120504682995e-08,2.97694660341316e-06,-4.62
"MPPED2","MPPED2","Q15777",2.13179220525136e-05,0.000310837258394407,-3.81
"MYORG","MYORG","Q6NSJ0",8.60339803515251e-07,3.34212199910108e-05,-3.31
"NR2F2","NR2F2","P24468",0.000137753279493118,0.00132631899899693,-1.22
"NTAN1","NTAN1","Q96AB6",3.04908153915225e-05,0.000413947107919164,-4.34
"NUDT8","NUDT8","Q8WV74",3.32994833829177e-07,1.68581320068229e-05,-5.55
"OTULINL","OTULINL","Q9NUU6",0.000285167071083765,0.00231886632828426,-2.75
"PCGF3","PCGF3","Q3KNV8",0.000553313699423303,0.0038019725038307,-1.07
"PEX19","PEX19","P40855",0.000640456942682863,0.00426989433239798,-4.52
"PHAF1","PHAF1","Q9BSU1",2.98142426386954e-06,7.90379601303522e-05,-5.38
"PIGX","PIGX","Q8TBF5",0.00141338629611056,0.00775041388230578,-4.36
"PKNOX2","PKNOX2","Q96KN3",4.09935207584537e-07,1.96143998409504e-05,-6.53
"PLEKHB2","PLEKHB2","Q96CS7",3.99925741715853e-06,9.7843766755693e-05,-5.25
"QPCT","QPCT","Q16769",1.87141490437009e-06,5.82737807721908e-05,-4.96
"RAP1BL","RAP1BL","A6NIZ1",0.000737477600562021,0.00473566835647314,-4.27
"RBAK","RBAK","Q9NYW8",5.6890053889237e-05,0.000655530474109902,-4.91
"RCE1","RCE1","Q9Y256",6.93274239865214e-07,2.82187737643539e-05,-4.22
"RIT1","RIT1","Q92963",1.47146922945891e-06,4.91345491215492e-05,-1.34
"RPAIN","RPAIN","Q86UA6",1.67611079696099e-05,0.00026200082517436,-2.21
"SEC22A","SEC22A","Q96IW7",5.3961948499549e-10,1.35887916451608e-07,-5.71
"SERPINF2","SERPINF2","P08697",5.32490770518164e-06,0.000117043559558993,-4.11
"SFMBT1","SFMBT1","Q9UHJ3",3.2644159033763e-06,8.39864642419469e-05,-6.44
"SHCBP1","SHCBP1","Q8NEM2",0.000164535893195721,0.00152807875039989,-1.71
"SLC11A2","SLC11A2","P49281",0.000819266055318083,0.00512661940676316,-1.51
"SLC46A3","SLC46A3","Q7Z3Q1",1.02781797135591e-08,1.1647067394515e-06,-6.21
"SPP2","SPP2","Q13103",6.7991368637274e-07,2.80804352471942e-05,-4.48
"SPRY2","SPRY2","O43597",1.20648138973184e-09,2.55871877438534e-07,-8.14
"SUSD5","SUSD5","O60279",8.59741894157579e-06,0.000164546210815964,-6.81
"SV2A","SV2A","Q7L0J3",0.000278390920984914,0.00227792863083277,-5.65
"TIMP3","TIMP3","P35625",7.57856713232717e-06,0.000149796010799424,-3.97
"TM2D3","TM2D3","Q9BRN9",0.000899046243781797,0.00550297650152556,-4.99
"TMEM120B","TMEM120B","A0PK00",0.000200137596717999,0.00177656077086667,-5.17
"TOMM40L","TOMM40L","Q969M1",0.000374763238551725,0.00284406879392203,-4.04
"TRIB3","TRIB3","Q96RU7",0.000250844668477105,0.00210521723373246,-4.1
"TSKU","TSKU","Q8WUA8",0.000133627243206762,0.0012961347063578,-3.85
"UBE3D","UBE3D","Q7Z6J8",0.000231129355960944,0.00196924218916996,-5.88
"UNC5B","UNC5B","Q8IZJ1",2.77657664324378e-09,4.53912435823623e-07,-3.55
"UROS","UROS","P10746",2.54620999867073e-05,0.000357425936664924,-3.5
"USP46","USP46","P62068",2.00216796324452e-10,6.0426969259922e-08,-6.74
"WNT5A","WNT5A","P41221",3.84718425808534e-08,3.3920061655276e-06,-3.81
"YIPF4","YIPF4","Q9BSR8",2.01223878683076e-09,3.50889728005799e-07,-5.58
"ZDHHC13","ZDHHC13","Q8IUH4",9.8411297126826e-09,1.13563742434442e-06,-8.08
"ZNF250","ZNF250","P15622",0.000170546738977376,0.00157075147975994,-4.51
"ZNF319","ZNF319","Q9P2F9",4.83459731521635e-08,4.16891045412118e-06,-3.93
"ZNF460","ZNF460","Q14592",4.59673834162996e-06,0.000107034438477063,-2.76
"ZNF7","ZNF7","P17097",0.000417723322644408,0.00307781681952176,-1.72
"ZNF71","ZNF71","Q9NQZ8",0.000335414571892972,0.00261343381253313,-4.35
"ZNF714","ZNF714","Q96N38",6.08072984450542e-08,4.77154870898341e-06,-6.64
"ZNF724","ZNF724","A8MTY0",0.000293071451059565,0.00235387070262477,-3.57
"ZSCAN5A","ZSCAN5A","Q9BUG6",1.23445439517421e-06,4.32788281338263e-05,-5.68
"CCDC71L","CCDC71L","Q8N9Z2",0.00066509865487648,0.00440053047623587,-1.27
