"name","Gene","ID","p.val","p.adj","ratio"
"ABCA3","ABCA3","Q99758",4.2693406000431e-06,0.000838711960878467,2.86
"ABCB10","ABCB10","Q9NRK6",0.000650585323381901,0.0322295122580954,1.08
"ABCB6","ABCB6","Q9NP58",NA,NA,-0.364
"ABHD5","ABHD5","Q8WTS1",0.853423330370058,0.972980221811765,-0.163
"ACE2","ACE2","Q9BYF1",0.0378918009802732,0.292893184860116,-3.75
"ACOT13","ACOT13","Q9NPJ3",0.234330769766635,0.659280769361339,0.235
"ACTMAP","ACTMAP","Q5BKX5",0.324868590229423,0.743933828541501,-0.227
"ADAM9","ADAM9","Q13443",0.440355193121355,0.824401492664972,0.186
"ADAMTS1","ADAMTS1","Q9UHI8",0.000251172785055727,0.0175064508923925,0.744
"ADD1","ADD1","P35611",0.242140163200397,0.666631800482826,0.16
"ADGRG6","ADGRG6","Q86SQ4",1.83415072057292e-05,0.00245357844881493,5.61
"AGA","AGA","P20933",0.536048957986671,0.876460587086605,0.311
"AHDC1","AHDC1","Q5TGY3",0.373708856840465,0.783094452547299,0.19
"AIFM2","AIFM2","Q9BRQ8",0.000889794952353984,0.0388444929755423,3.89
"AIRIM","AIRIM","Q9NX04",0.704048767036807,0.936503299852408,-0.165
"AKAP7","AKAP7","Q9P0M2",0.0130168417982522,0.190358912470375,4.39
"AKIRIN2","AKIRIN2","Q53H80",0.276575044956247,0.701695386157538,0.378
"ALDH18A1","ALDH18A1","P54886",0.0011180211018282,0.0449050144931876,1.36
"ALDH1L2","ALDH1L2","Q3SY69",7.64316729255317e-07,0.000214500030660296,1.17
"ALG1","ALG1","Q9BT22",0.0758763614628491,0.401125221918461,0.57
"ALKBH8","ALKBH8","Q96BT7",0.285621881275688,0.711450940469108,1.81
"AMFR","AMFR","Q9UKV5",1.32583472110464e-05,0.00192933504415561,0.946
"AMMECR1","AMMECR1","Q9Y4X0",0.730903279768541,0.943588258086408,0.255
"AMOT","AMOT","Q4VCS5",0.0486017658721079,0.325586254239577,0.542
"AMOTL1","AMOTL1","Q8IY63",0.00306164474597189,0.0868636598235604,0.747
"ANAPC16","ANAPC16","Q96DE5",0.161167924476843,0.561373027721202,0.345
"ANAPC4","ANAPC4","Q9UJX5",0.922752890643216,0.986087051886541,0.0192
"ANGEL1","ANGEL1","Q9UNK9",0.369210498509566,0.780544242362285,0.63
"ANKLE2","ANKLE2","Q86XL3",0.000113138656523615,0.0102188915283054,0.939
"ANXA4","ANXA4","P09525",0.406081258342629,0.804788531666173,0.127
"APLP1","APLP1","P51693",3.07001536369711e-06,0.000618568736613638,-6.41
"APLP2","APLP2","Q06481",0.967340728610479,0.992813490082242,-0.0124
"APOA1","APOA1","P02647",0.0482516143915395,0.324837453256735,-0.633
"APOC3","APOC3","P02656",0.607659063910155,0.904804369624432,0.303
"APOE","APOE","P02649",0.837558202377262,0.969867387248759,-0.0637
"APOH","APOH","P02749",5.62071153476071e-08,2.59809124942057e-05,-6.26
"APP","APP","P05067",0.653189260810704,0.920813714054198,-0.123
"ARB2A","ARB2A","Q8WUF8",0.684255190249636,0.930697908135952,0.121
"ARF3","ARF3","P61204",4.39356152637765e-06,0.000842063572543307,-9.26
